rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.4,0.015,7.5,wave,2697,0,0,0.41601779755283647,True
1,1,2,0.4,0.015,7.5,wave,2629,0,0,0.41612780524914417,True
1,1,3,0.4,0.015,7.5,wave,2579,0,0,0.42070569988367584,True
1,1,4,0.4,0.015,7.5,wave,2514,0,0,0.420843277645187,True
1,1,5,0.4,0.015,7.5,wave,2431,0,0,0.4212258329905389,True
1,1,6,0.4,0.015,7.5,wave,2369,0,0,0.41874208526804557,True
1,1,7,0.4,0.015,7.5,wave,2302,0,0,0.42311033883579496,True
1,1,8,0.4,0.015,7.5,wave,2227,0,0,0.42478670857656037,True
1,1,9,0.4,0.015,7.5,wave,2162,0,0,0.4283071230342276,True
1,1,10,0.4,0.015,7.5,wave,2090,0,0,0.4291866028708134,True
1,1,11,0.4,0.015,7.5,wave,2059,0,0,0.42690626517727054,True
1,1,12,0.4,0.015,7.5,wave,2029,0,0,0.42828979793001476,True
1,1,13,0.4,0.015,7.5,wave,1975,0,0,0.43139240506329113,True
1,1,14,0.4,0.015,7.5,wave,1956,0,0,0.43098159509202455,True
1,1,15,0.4,0.015,7.5,wave,1928,0,0,0.43257261410788383,True
1,1,16,0.4,0.015,7.5,wave,1891,0,0,0.4315177154944474,True
1,1,17,0.4,0.015,7.5,wave,1849,0,0,0.4310438074634938,True
1,1,18,0.4,0.015,7.5,wave,5156,0,0,0.15263770364623738,True
1,1,19,0.4,0.015,7.5,wave,5050,0,0,0.15643564356435644,True
1,1,20,0.4,0.015,7.5,wave,4957,0,0,0.16138793625176517,True
1,1,21,0.4,0.015,7.5,wave,4808,0,0,0.16430948419301164,True
1,1,22,0.4,0.015,7.5,wave,4695,0,0,0.16847710330138446,True
1,1,23,0.4,0.015,7.5,wave,4587,0,0,0.1722258556790931,True
1,1,24,0.4,0.015,7.5,wave,4457,0,0,0.1781467354722908,True
1,1,25,0.4,0.015,7.5,wave,4372,0,0,0.1806953339432754,True
1,1,26,0.4,0.015,7.5,wave,4225,0,0,0.18319526627218935,True
1,1,27,0.4,0.015,7.5,wave,4105,0,0,0.18781973203410476,True
1,1,28,0.4,0.015,7.5,wave,3991,0,0,0.19318466549736907,True
1,1,29,0.4,0.015,7.5,wave,3887,0,0,0.19732441471571907,True
1,1,30,0.4,0.015,7.5,wave,3805,0,0,0.2,True
1,1,31,0.4,0.015,7.5,wave,3690,0,0,0.2035230352303523,True
1,1,32,0.4,0.015,7.5,wave,3631,0,0,0.20738088680804187,True
1,1,33,0.4,0.015,7.5,wave,3541,0,0,0.21011013837898898,True
1,1,34,0.4,0.015,7.5,wave,3475,0,0,0.2135251798561151,True
1,1,35,0.4,0.015,7.5,wave,3384,0,0,0.42819148936170215,True
1,1,36,0.4,0.015,7.5,wave,3308,0,0,0.4328899637243047,True
1,1,37,0.4,0.015,7.5,wave,3231,0,0,0.43608789848344165,True
1,1,38,0.4,0.015,7.5,wave,3157,0,0,0.4396579030725372,True
1,1,39,0.4,0.015,7.5,wave,3114,0,0,0.44026974951830444,True
1,1,40,0.4,0.015,7.5,wave,3067,0,0,0.4408216498206717,True
1,1,41,0.4,0.015,7.5,wave,3034,0,0,0.44232036914963746,True
1,1,42,0.4,0.015,7.5,wave,2990,0,0,0.442809364548495,True
1,1,43,0.4,0.015,7.5,wave,3381,0,0,0.4566696243714877,True
1,1,44,0.4,0.015,7.5,wave,3137,0,0,0.4504303474657316,True
1,1,45,0.4,0.015,7.5,wave,2999,0,0,0.4511503834611537,True
1,1,46,0.4,0.015,7.5,wave,2911,0,0,0.4507042253521127,True
1,1,47,0.4,0.015,7.5,wave,2879,0,0,0.4505036470996874,True
1,1,48,0.4,0.015,7.5,wave,2844,0,0,0.45358649789029537,True
1,1,49,0.4,0.015,7.5,wave,2817,0,0,0.4547390841320554,True
1,1,50,0.4,0.015,7.5,wave,2783,0,0,0.45670140136543297,True
1,1,51,0.4,0.015,7.5,wave,2761,0,0,0.4578051430641072,True
1,1,52,0.4,0.015,7.5,wave,2719,0,0,0.46083118793674144,True
1,2,1,0.4,0.015,7.5,wave,2678,19,5,0.46415235250186704,False
1,2,2,0.4,0.015,7.5,wave,2662,24,7,0.466190833959429,False
1,2,3,0.4,0.015,7.5,wave,2621,18,6,0.4685234643265929,False
1,2,4,0.4,0.015,7.5,wave,2610,21,6,0.4724137931034483,False
1,2,5,0.4,0.015,7.5,wave,2563,15,6,0.4740538431525556,False
1,2,6,0.4,0.015,7.5,wave,2539,18,10,0.4785348562426152,False
1,2,7,0.4,0.015,7.5,wave,2502,14,5,0.48401278976818546,False
1,2,8,0.4,0.015,7.5,wave,2462,9,4,0.48375304630381805,False
1,2,9,0.4,0.015,7.5,wave,2440,12,7,0.48770491803278687,False
1,2,10,0.4,0.015,7.5,wave,2398,9,4,0.4899916597164304,False
1,2,11,0.4,0.015,7.5,wave,2358,8,3,0.49321458863443596,False
1,2,12,0.4,0.015,7.5,wave,2331,8,3,0.4954954954954955,False
1,2,13,0.4,0.015,7.5,wave,2298,8,3,0.4969538729329852,False
1,2,14,0.4,0.015,7.5,wave,2277,8,3,0.5002195871761089,False
1,2,15,0.4,0.015,7.5,wave,2234,6,4,0.5013428827215757,False
1,2,16,0.4,0.015,7.5,wave,2205,5,3,0.5029478458049886,False
1,2,17,0.4,0.015,7.5,wave,2178,2,1,0.5059687786960514,False
1,2,18,0.4,0.015,7.5,wave,4102,3,1,0.2688932228181375,False
1,2,19,0.4,0.015,7.5,wave,4052,1,1,0.27122408687068117,False
1,2,20,0.4,0.015,7.5,wave,3961,7,1,0.27543549608684675,False
1,2,21,0.4,0.015,7.5,wave,3895,6,1,0.2803594351732991,False
1,2,22,0.4,0.015,7.5,wave,3821,14,4,0.2826485213294949,False
1,2,23,0.4,0.015,7.5,wave,3738,15,5,0.2883895131086142,False
1,2,24,0.4,0.015,7.5,wave,3675,16,8,0.29034013605442177,False
1,2,25,0.4,0.015,7.5,wave,3623,17,7,0.29367927132210875,False
1,2,26,0.4,0.015,7.5,wave,3553,15,5,0.299183788347875,False
1,2,27,0.4,0.015,7.5,wave,3497,17,6,0.30340291678581643,False
1,2,28,0.4,0.015,7.5,wave,3432,17,5,0.30914918414918413,False
1,2,29,0.4,0.015,7.5,wave,3383,19,6,0.31214898019509313,False
1,2,30,0.4,0.015,7.5,wave,3323,16,6,0.3159795365633464,False
1,2,31,0.4,0.015,7.5,wave,3253,16,10,0.3203197048877959,False
1,2,32,0.4,0.015,7.5,wave,3197,17,7,0.32405380043791054,False
1,2,33,0.4,0.015,7.5,wave,3112,11,2,0.32840616966580977,False
1,2,34,0.4,0.015,7.5,wave,3015,12,3,0.33366500829187395,False
1,2,35,0.4,0.015,7.5,wave,2965,12,2,0.5197301854974705,False
1,2,36,0.4,0.015,7.5,wave,2905,9,3,0.5239242685025818,False
1,2,37,0.4,0.015,7.5,wave,2865,10,6,0.5270506108202443,False
1,2,38,0.4,0.015,7.5,wave,2814,8,3,0.5291400142146411,False
1,2,39,0.4,0.015,7.5,wave,2766,4,1,0.5300072306579898,False
1,2,40,0.4,0.015,7.5,wave,2731,5,2,0.5316733797143903,False
1,2,41,0.4,0.015,7.5,wave,2706,6,2,0.5332594235033259,False
1,2,42,0.4,0.015,7.5,wave,2681,7,4,0.5352480417754569,False
1,2,43,0.4,0.015,7.5,wave,3068,11,4,0.5501955671447197,False
1,2,44,0.4,0.015,7.5,wave,2823,6,4,0.5412681544456253,False
1,2,45,0.4,0.015,7.5,wave,2693,6,3,0.5395469736353509,False
1,2,46,0.4,0.015,7.5,wave,2665,3,1,0.5410881801125703,False
1,2,47,0.4,0.015,7.5,wave,2647,4,1,0.5394786550812241,False
1,2,48,0.4,0.015,7.5,wave,2618,3,1,0.5462184873949579,False
1,2,49,0.4,0.015,7.5,wave,2603,3,1,0.5447560507107184,False
1,2,50,0.4,0.015,7.5,wave,2568,2,0,0.5482866043613707,False
1,2,51,0.4,0.015,7.5,wave,2552,2,1,0.54858934169279,False
1,2,52,0.4,0.015,7.5,wave,2520,3,2,0.5503968253968254,False
1,3,1,0.4,0.015,7.5,wave,2496,2,1,0.5492788461538461,False
1,3,2,0.4,0.015,7.5,wave,2478,1,0,0.5569007263922519,False
1,3,3,0.4,0.015,7.5,wave,2454,1,0,0.5570497147514263,False
1,3,4,0.4,0.015,7.5,wave,2434,1,1,0.561216105176664,False
1,3,5,0.4,0.015,7.5,wave,2416,1,1,0.5641556291390728,False
1,3,6,0.4,0.015,7.5,wave,2394,0,0,0.5597326649958229,True
1,3,7,0.4,0.015,7.5,wave,2374,0,0,0.5614995787700084,True
1,3,8,0.4,0.015,7.5,wave,2353,0,0,0.5660858478538037,True
1,3,9,0.4,0.015,7.5,wave,2328,0,0,0.5648625429553265,True
1,3,10,0.4,0.015,7.5,wave,2303,0,0,0.5688232739904473,True
1,3,11,0.4,0.015,7.5,wave,2294,0,0,0.5684394071490846,True
1,3,12,0.4,0.015,7.5,wave,2267,0,0,0.5730039700044112,True
1,3,13,0.4,0.015,7.5,wave,2255,0,0,0.5747228381374723,True
1,3,14,0.4,0.015,7.5,wave,2235,0,0,0.5758389261744966,True
1,3,15,0.4,0.015,7.5,wave,2224,0,0,0.5782374100719424,True
1,3,16,0.4,0.015,7.5,wave,2203,0,0,0.5792101679527917,True
1,3,17,0.4,0.015,7.5,wave,2182,0,0,0.5811182401466545,True
1,3,18,0.4,0.015,7.5,wave,4964,0,0,0.25523771152296537,True
1,3,19,0.4,0.015,7.5,wave,4905,0,0,0.25749235474006116,True
1,3,20,0.4,0.015,7.5,wave,4799,0,0,0.26151281516982705,True
1,3,21,0.4,0.015,7.5,wave,4698,0,0,0.2673478075776926,True
1,3,22,0.4,0.015,7.5,wave,4593,0,0,0.27128238623993034,True
1,3,23,0.4,0.015,7.5,wave,4463,0,0,0.27470311449697515,True
1,3,24,0.4,0.015,7.5,wave,4351,0,0,0.2785566536428407,True
