rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.6,0.015,1.0,propagule,2657,0,0,0.5863756115920211,True
1,1,2,0.6,0.015,1.0,propagule,2614,0,0,0.5879877582249426,True
1,1,3,0.6,0.015,1.0,propagule,2568,0,0,0.5887850467289719,True
1,1,4,0.6,0.015,1.0,propagule,2522,0,0,0.5884218873909596,True
1,1,5,0.6,0.015,1.0,propagule,2479,0,0,0.5889471561113352,True
1,1,6,0.6,0.015,1.0,propagule,2427,0,0,0.5929130613926659,True
1,1,7,0.6,0.015,1.0,propagule,2378,0,0,0.5929352396972245,True
1,1,8,0.6,0.015,1.0,propagule,2336,0,0,0.5941780821917808,True
1,1,9,0.6,0.015,1.0,propagule,2297,0,0,0.5968654767087506,True
1,1,10,0.6,0.015,1.0,propagule,2262,0,0,0.5977011494252874,True
1,1,11,0.6,0.015,1.0,propagule,2231,0,0,0.5979381443298969,True
1,1,12,0.6,0.015,1.0,propagule,2193,0,0,0.5978112175102599,True
1,1,13,0.6,0.015,1.0,propagule,2163,0,0,0.6000924641701341,True
1,1,14,0.6,0.015,1.0,propagule,2130,0,0,0.6018779342723005,True
1,1,15,0.6,0.015,1.0,propagule,2076,0,0,0.6054913294797688,True
1,1,16,0.6,0.015,1.0,propagule,2041,0,0,0.6026457618814307,True
1,1,17,0.6,0.015,1.0,propagule,2030,0,0,0.6059113300492611,True
1,1,18,0.6,0.015,1.0,propagule,5957,0,0,0.20815846902803425,True
1,1,19,0.6,0.015,1.0,propagule,5839,0,0,0.21236513101558485,True
1,1,20,0.6,0.015,1.0,propagule,5737,0,0,0.21631514728952414,True
1,1,21,0.6,0.015,1.0,propagule,5611,0,0,0.21956870433077882,True
1,1,22,0.6,0.015,1.0,propagule,5493,0,0,0.2246495539777899,True
1,1,23,0.6,0.015,1.0,propagule,5386,0,0,0.22818418121054587,True
1,1,24,0.6,0.015,1.0,propagule,5302,0,0,0.23255375330064126,True
1,1,25,0.6,0.015,1.0,propagule,5207,0,0,0.2352602266180142,True
1,1,26,0.6,0.015,1.0,propagule,5057,0,0,0.2390745501285347,True
1,1,27,0.6,0.015,1.0,propagule,4920,0,0,0.24308943089430896,True
1,1,28,0.6,0.015,1.0,propagule,4783,0,0,0.2483796780263433,True
1,1,29,0.6,0.015,1.0,propagule,4689,0,0,0.25229259970142887,True
1,1,30,0.6,0.015,1.0,propagule,4586,0,0,0.25599651112080246,True
1,1,31,0.6,0.015,1.0,propagule,4499,0,0,0.25872416092464995,True
1,1,32,0.6,0.015,1.0,propagule,4404,0,0,0.26430517711171664,True
1,1,33,0.6,0.015,1.0,propagule,4352,0,0,0.26700367647058826,True
1,1,34,0.6,0.015,1.0,propagule,4266,0,0,0.2726207219878106,True
1,1,35,0.6,0.015,1.0,propagule,4171,0,0,0.5543035243346919,True
1,1,36,0.6,0.015,1.0,propagule,4110,0,0,0.5562043795620438,True
1,1,37,0.6,0.015,1.0,propagule,4031,0,0,0.558918382535351,True
1,1,38,0.6,0.015,1.0,propagule,3979,0,0,0.5614475998994722,True
1,1,39,0.6,0.015,1.0,propagule,3907,0,0,0.5618121320706424,True
1,1,40,0.6,0.015,1.0,propagule,3841,0,0,0.5652173913043478,True
1,1,41,0.6,0.015,1.0,propagule,3790,0,0,0.5675461741424802,True
1,1,42,0.6,0.015,1.0,propagule,3723,0,0,0.5715820574805265,True
1,1,43,0.6,0.015,1.0,propagule,3878,0,0,0.5719443011861784,True
1,1,44,0.6,0.015,1.0,propagule,3737,0,0,0.5723842654535723,True
1,1,45,0.6,0.015,1.0,propagule,3658,0,0,0.5729907053034445,True
1,1,46,0.6,0.015,1.0,propagule,3617,0,0,0.5764445673209843,True
1,1,47,0.6,0.015,1.0,propagule,3580,0,0,0.5796089385474861,True
1,1,48,0.6,0.015,1.0,propagule,3544,0,0,0.5795711060948081,True
1,1,49,0.6,0.015,1.0,propagule,3492,0,0,0.5801832760595648,True
1,1,50,0.6,0.015,1.0,propagule,3447,0,0,0.5813751087902524,True
1,1,51,0.6,0.015,1.0,propagule,3407,0,0,0.5855591429410039,True
1,1,52,0.6,0.015,1.0,propagule,3364,0,0,0.5894768133174791,True
1,2,1,0.6,0.015,1.0,propagule,3319,30,10,0.5902380235010546,False
1,2,2,0.6,0.015,1.0,propagule,3271,33,18,0.5915622133904005,False
1,2,3,0.6,0.015,1.0,propagule,3226,24,12,0.5957842529448233,False
1,2,4,0.6,0.015,1.0,propagule,3182,19,11,0.5986800754242615,False
1,2,5,0.6,0.015,1.0,propagule,3125,19,11,0.6016,False
1,2,6,0.6,0.015,1.0,propagule,3082,11,7,0.6041531473069436,False
