rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.0,0.0,1,propagule,3812,0,0,0.0,True
1,1,2,0.0,0.0,1,propagule,3813,0,0,0.0007867820613690008,True
1,1,3,0.0,0.0,1,propagule,3838,0,0,0.0010422094841063053,True
1,1,4,0.0,0.0,1,propagule,3854,0,0,0.0020757654385054488,True
1,1,5,0.0,0.0,1,propagule,3970,0,0,0.0022670025188916876,True
1,1,6,0.0,0.0,1,propagule,3957,0,0,0.0032853171594642407,True
1,1,7,0.0,0.0,1,propagule,3944,0,0,0.0030425963488843813,True
1,1,8,0.0,0.0,1,propagule,3916,0,0,0.003319713993871297,True
1,1,9,0.0,0.0,1,propagule,3911,0,0,0.002812579902838149,True
1,1,10,0.0,0.0,1,propagule,3889,0,0,0.003342761635381846,True
1,1,11,0.0,0.0,1,propagule,3872,0,0,0.002840909090909091,True
1,1,12,0.0,0.0,1,propagule,3845,0,0,0.0033810143042912874,True
1,1,13,0.0,0.0,1,propagule,3827,0,0,0.003135615364515286,True
1,1,14,0.0,0.0,1,propagule,3808,0,0,0.0034138655462184874,True
1,1,15,0.0,0.0,1,propagule,3796,0,0,0.003161222339304531,True
1,1,16,0.0,0.0,1,propagule,3778,0,0,0.003440974060349391,True
1,1,17,0.0,0.0,1,propagule,3760,0,0,0.0031914893617021275,True
1,1,18,0.0,0.0,1,propagule,10970,0,0,0.0011850501367365541,True
1,1,19,0.0,0.0,1,propagule,10774,0,0,0.0012066085019491368,True
1,1,20,0.0,0.0,1,propagule,10646,0,0,0.0012211159120796543,True
1,1,21,0.0,0.0,1,propagule,10441,0,0,0.001149315199693516,True
1,1,22,0.0,0.0,1,propagule,10285,0,0,0.0012639766650461837,True
1,1,23,0.0,0.0,1,propagule,10104,0,0,0.0011876484560570072,True
1,1,24,0.0,0.0,1,propagule,10000,0,0,0.0012,True
1,1,25,0.0,0.0,1,propagule,9822,0,0,0.0012217470983506415,True
1,1,26,0.0,0.0,1,propagule,9653,0,0,0.0012431368486480886,True
1,1,27,0.0,0.0,1,propagule,9508,0,0,0.0012620950778291964,True
1,1,28,0.0,0.0,1,propagule,9386,0,0,0.0012784998934583422,True
1,1,29,0.0,0.0,1,propagule,9242,0,0,0.0012984202553559835,True
1,1,30,0.0,0.0,1,propagule,9078,0,0,0.0013218770654329147,True
1,1,31,0.0,0.0,1,propagule,8940,0,0,0.0013422818791946308,True
1,1,32,0.0,0.0,1,propagule,8788,0,0,0.0013654984069185253,True
1,1,33,0.0,0.0,1,propagule,8642,0,0,0.001388567461235825,True
1,1,34,0.0,0.0,1,propagule,8526,0,0,0.0012901712409101572,True
1,1,35,0.0,0.0,1,propagule,8423,0,0,0.0013059479995251098,True
1,1,36,0.0,0.0,1,propagule,8280,0,0,0.001570048309178744,True
1,1,37,0.0,0.0,1,propagule,8114,0,0,0.0017254128666502342,True
1,1,38,0.0,0.0,1,propagule,7986,0,0,0.001753067868770348,True
1,1,39,0.0,0.0,1,propagule,7901,0,0,0.0016453613466649792,True
1,1,40,0.0,0.0,1,propagule,7777,0,0,0.0018001800180018,True
1,1,41,0.0,0.0,1,propagule,7653,0,0,0.0018293479681170783,True
1,1,42,0.0,0.0,1,propagule,7544,0,0,0.001855779427359491,True
1,1,43,0.0,0.0,1,propagule,7401,0,0,0.002837454398054317,True
1,1,44,0.0,0.0,1,propagule,7338,0,0,0.0019078768056691197,True
1,1,45,0.0,0.0,1,propagule,7270,0,0,0.0016506189821182944,True
1,1,46,0.0,0.0,1,propagule,7178,0,0,0.0018110894399554194,True
1,1,47,0.0,0.0,1,propagule,7074,0,0,0.0016963528413910093,True
1,1,48,0.0,0.0,1,propagule,6974,0,0,0.001864066532836249,True
1,1,49,0.0,0.0,1,propagule,6877,0,0,0.0017449469245310455,True
1,1,50,0.0,0.0,1,propagule,6787,0,0,0.0019154265507588036,True
1,1,51,0.0,0.0,1,propagule,6727,0,0,0.0017838561022744165,True
1,1,52,0.0,0.0,1,propagule,6643,0,0,0.002107481559536354,True
1,2,1,0.0,0.0,1,propagule,6576,0,0,0.0019768856447688566,True
1,2,2,0.0,0.0,1,propagule,6482,0,0,0.0023141005862388152,True
1,2,3,0.0,0.0,1,propagule,6421,0,0,0.002180345740538857,True
1,2,4,0.0,0.0,1,propagule,6323,0,0,0.0023722916337181716,True
1,2,5,0.0,0.0,1,propagule,6277,0,0,0.002230364823960491,True
1,2,6,0.0,0.0,1,propagule,6184,0,0,0.0024256144890038808,True
1,2,7,0.0,0.0,1,propagule,6127,0,0,0.002284968173657581,True
1,2,8,0.0,0.0,1,propagule,6061,0,0,0.0024748391354561953,True
1,2,9,0.0,0.0,1,propagule,6009,0,0,0.002329838575470128,True
1,2,10,0.0,0.0,1,propagule,5944,0,0,0.0023553162853297443,True
1,2,11,0.0,0.0,1,propagule,5893,0,0,0.0023756999830307143,True
1,2,12,0.0,0.0,1,propagule,5816,0,0,0.002407152682255846,True
1,2,13,0.0,0.0,1,propagule,5762,0,0,0.0024297119055883376,True
1,2,14,0.0,0.0,1,propagule,5702,0,0,0.002455278849526482,True
1,2,15,0.0,0.0,1,propagule,5659,0,0,0.002297225658243506,True
1,2,16,0.0,0.0,1,propagule,5593,0,0,0.0026819238333631325,True
1,2,17,0.0,0.0,1,propagule,5540,0,0,0.002707581227436823,True
1,2,18,0.0,0.0,1,propagule,9910,0,0,0.0015136226034308778,True
1,2,19,0.0,0.0,1,propagule,9753,0,0,0.001435455757202912,True
1,2,20,0.0,0.0,1,propagule,9553,0,0,0.0015701873756934993,True
1,2,21,0.0,0.0,1,propagule,9397,0,0,0.001489837182079387,True
1,2,22,0.0,0.0,1,propagule,9252,0,0,0.0017293558149589277,True
1,2,23,0.0,0.0,1,propagule,9096,0,0,0.0016490765171503958,True
1,2,24,0.0,0.0,1,propagule,8972,0,0,0.0017833259028087382,True
1,2,25,0.0,0.0,1,propagule,8804,0,0,0.0017037710131758291,True
1,2,26,0.0,0.0,1,propagule,8669,0,0,0.001614949821201984,True
1,2,27,0.0,0.0,1,propagule,8507,0,0,0.001528153285529564,True
1,2,28,0.0,0.0,1,propagule,8323,0,0,0.0015619368016340262,True
1,2,29,0.0,0.0,1,propagule,8156,0,0,0.0017165277096615988,True
1,2,30,0.0,0.0,1,propagule,8081,0,0,0.001608711793094914,True
1,2,31,0.0,0.0,1,propagule,7916,0,0,0.0018948964123294593,True
1,2,32,0.0,0.0,1,propagule,7750,0,0,0.001935483870967742,True
1,2,33,0.0,0.0,1,propagule,7627,0,0,0.0019666972597351512,True
1,2,34,0.0,0.0,1,propagule,7497,0,0,0.0020008003201280513,True
1,2,35,0.0,0.0,1,propagule,7378,0,0,0.002168609379235565,True
1,2,36,0.0,0.0,1,propagule,7261,0,0,0.003580773998071891,True
1,2,37,0.0,0.0,1,propagule,7194,0,0,0.003197108701695858,True
1,2,38,0.0,0.0,1,propagule,7086,0,0,0.003951453570420547,True
1,2,39,0.0,0.0,1,propagule,6963,0,0,0.00315955766192733,True
1,2,40,0.0,0.0,1,propagule,6847,0,0,0.004089382211187382,True
1,2,41,0.0,0.0,1,propagule,6753,0,0,0.003257811343106767,True
1,2,42,0.0,0.0,1,propagule,6642,0,0,0.003914483589280337,True
1,2,43,0.0,0.0,1,propagule,6501,0,0,0.003845562221196739,True
1,2,44,0.0,0.0,1,propagule,6461,0,0,0.0037145952638910386,True
1,2,45,0.0,0.0,1,propagule,6327,0,0,0.003319108582266477,True
1,2,46,0.0,0.0,1,propagule,6220,0,0,0.0038585209003215433,True
1,2,47,0.0,0.0,1,propagule,6107,0,0,0.0032749304077288356,True
1,2,48,0.0,0.0,1,propagule,6048,0,0,0.0038029100529100527,True
1,2,49,0.0,0.0,1,propagule,6000,0,0,0.0031666666666666666,True
1,2,50,0.0,0.0,1,propagule,5938,0,0,0.0038733580330077466,True
1,2,51,0.0,0.0,1,propagule,5873,0,0,0.0032351438787672398,True
1,2,52,0.0,0.0,1,propagule,5821,0,0,0.003951211132107885,True
1,3,1,0.0,0.0,1,propagule,5743,0,0,0.003308375413546927,True
1,3,2,0.0,0.0,1,propagule,5690,0,0,0.003866432337434095,True
1,3,3,0.0,0.0,1,propagule,5633,0,0,0.003195455352387715,True
1,3,4,0.0,0.0,1,propagule,5581,0,0,0.003941945887833721,True
1,3,5,0.0,0.0,1,propagule,5511,0,0,0.0034476501542369804,True
1,3,6,0.0,0.0,1,propagule,5462,0,0,0.004393994873672647,True
1,3,7,0.0,0.0,1,propagule,5404,0,0,0.003515914137675796,True
1,3,8,0.0,0.0,1,propagule,5344,0,0,0.00467814371257485,True
1,3,9,0.0,0.0,1,propagule,5277,0,0,0.003979533826037522,True
1,3,10,0.0,0.0,1,propagule,5213,0,0,0.00479570305006714,True
1,3,11,0.0,0.0,1,propagule,5154,0,0,0.004074505238649592,True
1,3,12,0.0,0.0,1,propagule,5093,0,0,0.00490869821323385,True
1,3,13,0.0,0.0,1,propagule,5058,0,0,0.0039541320680110716,True
1,3,14,0.0,0.0,1,propagule,5001,0,0,0.004799040191961607,True
1,3,15,0.0,0.0,1,propagule,4955,0,0,0.004036326942482341,True
1,3,16,0.0,0.0,1,propagule,4889,0,0,0.0047044385354878294,True
1,3,17,0.0,0.0,1,propagule,4853,0,0,0.003915104059344735,True
1,3,18,0.0,0.0,1,propagule,10662,0,0,0.0021571937722753703,True
