rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim,cell,homerange
2,12,1,0.0,0.0,1,propagule,3114,10,5,0.0,False,0.025,0.001
2,12,2,0.0,0.0,1,propagule,3085,15,5,0.00032414910858995135,False,0.025,0.001
2,12,3,0.0,0.0,1,propagule,3046,13,4,0.0,False,0.025,0.001
2,12,4,0.0,0.0,1,propagule,3013,14,5,0.00033189512114171923,False,0.025,0.001
2,12,5,0.0,0.0,1,propagule,2978,15,4,0.0,False,0.025,0.001
2,12,6,0.0,0.0,1,propagule,2940,17,7,0.0003401360544217687,False,0.025,0.001
2,12,7,0.0,0.0,1,propagule,2918,22,7,0.0,False,0.025,0.001
2,12,8,0.0,0.0,1,propagule,2889,18,4,0.0,False,0.025,0.001
2,12,9,0.0,0.0,1,propagule,2863,16,7,0.0,False,0.025,0.001
2,12,10,0.0,0.0,1,propagule,2840,17,8,0.00035211267605633805,False,0.025,0.001
2,12,11,0.0,0.0,1,propagule,2815,14,5,0.0,False,0.025,0.001
2,12,12,0.0,0.0,1,propagule,2795,12,4,0.0007155635062611807,False,0.025,0.001
2,12,13,0.0,0.0,1,propagule,2765,12,5,0.0,False,0.025,0.001
2,12,14,0.0,0.0,1,propagule,2746,11,6,0.0007283321194464676,False,0.025,0.001
2,12,15,0.0,0.0,1,propagule,2717,12,5,0.0,False,0.025,0.001
2,12,16,0.0,0.0,1,propagule,2694,10,6,0.0007423904974016332,False,0.025,0.001
2,12,17,0.0,0.0,1,propagule,2664,16,7,0.0,False,0.025,0.001
2,12,18,0.0,0.0,1,propagule,5665,12,4,0.000353045013239188,False,0.025,0.001
2,12,19,0.0,0.0,1,propagule,5577,18,5,0.0,False,0.025,0.001
2,12,20,0.0,0.0,1,propagule,5512,23,8,0.000181422351233672,False,0.025,0.001
2,12,21,0.0,0.0,1,propagule,5390,27,7,0.0,False,0.025,0.001
2,12,22,0.0,0.0,1,propagule,5258,29,8,0.0001901863826550019,False,0.025,0.001
2,12,23,0.0,0.0,1,propagule,5143,37,13,0.0,False,0.025,0.001
2,12,24,0.0,0.0,1,propagule,5036,35,11,0.0,False,0.025,0.001
2,12,25,0.0,0.0,1,propagule,4951,36,13,0.0,False,0.025,0.001
2,12,26,0.0,0.0,1,propagule,4848,43,14,0.00020627062706270627,False,0.025,0.001
2,12,27,0.0,0.0,1,propagule,4785,39,14,0.0,False,0.025,0.001
2,12,28,0.0,0.0,1,propagule,4727,52,23,0.0,False,0.025,0.001
2,12,29,0.0,0.0,1,propagule,4637,59,22,0.0,False,0.025,0.001
2,12,30,0.0,0.0,1,propagule,4563,50,20,0.0,False,0.025,0.001
2,12,31,0.0,0.0,1,propagule,4472,55,22,0.0,False,0.025,0.001
2,12,32,0.0,0.0,1,propagule,4359,49,18,0.0,False,0.025,0.001
2,12,33,0.0,0.0,1,propagule,4275,39,22,0.0,False,0.025,0.001
2,12,34,0.0,0.0,1,propagule,4206,45,20,0.0,False,0.025,0.001
2,12,35,0.0,0.0,1,propagule,4134,45,14,0.0,False,0.025,0.001
2,12,36,0.0,0.0,1,propagule,4025,44,19,0.0002484472049689441,False,0.025,0.001
2,12,37,0.0,0.0,1,propagule,3946,51,19,0.0,False,0.025,0.001
2,12,38,0.0,0.0,1,propagule,3864,44,12,0.0002587991718426501,False,0.025,0.001
2,12,39,0.0,0.0,1,propagule,3800,39,16,0.0,False,0.025,0.001
2,12,40,0.0,0.0,1,propagule,3725,42,17,0.0,False,0.025,0.001
2,12,41,0.0,0.0,1,propagule,3664,35,14,0.0,False,0.025,0.001
2,12,42,0.0,0.0,1,propagule,3578,36,12,0.0,False,0.025,0.001
2,12,43,0.0,0.0,1,propagule,3486,33,13,0.00028686173264486515,False,0.025,0.001
2,12,44,0.0,0.0,1,propagule,3454,33,18,0.0,False,0.025,0.001
2,12,45,0.0,0.0,1,propagule,3399,33,12,0.0,False,0.025,0.001
2,12,46,0.0,0.0,1,propagule,3323,25,6,0.0,False,0.025,0.001
2,12,47,0.0,0.0,1,propagule,3282,28,9,0.0,False,0.025,0.001
2,12,48,0.0,0.0,1,propagule,3243,25,12,0.0,False,0.025,0.001
2,12,49,0.0,0.0,1,propagule,3220,22,9,0.0,False,0.025,0.001
2,12,50,0.0,0.0,1,propagule,3190,16,6,0.0,False,0.025,0.001
2,12,51,0.0,0.0,1,propagule,3166,22,11,0.0,False,0.025,0.001
2,12,52,0.0,0.0,1,propagule,3128,22,11,0.00031969309462915604,False,0.025,0.001
2,13,1,0.0,0.0,1,propagule,3094,18,7,0.0,False,0.025,0.001
2,13,2,0.0,0.0,1,propagule,3067,18,7,0.00032605151613955004,False,0.025,0.001
2,13,3,0.0,0.0,1,propagule,3045,17,9,0.0,False,0.025,0.001
2,13,4,0.0,0.0,1,propagule,3011,20,10,0.00033211557622052476,False,0.025,0.001
2,13,5,0.0,0.0,1,propagule,2979,23,8,0.0,False,0.025,0.001
2,13,6,0.0,0.0,1,propagule,2936,21,8,0.0003405994550408719,False,0.025,0.001
2,13,7,0.0,0.0,1,propagule,2910,22,11,0.0,False,0.025,0.001
2,13,8,0.0,0.0,1,propagule,2874,23,12,0.0006958942240779402,False,0.025,0.001
2,13,9,0.0,0.0,1,propagule,2858,22,8,0.0,False,0.025,0.001
2,13,10,0.0,0.0,1,propagule,2814,18,5,0.0007107320540156361,False,0.025,0.001
2,13,11,0.0,0.0,1,propagule,2797,18,12,0.0,False,0.025,0.001
2,13,12,0.0,0.0,1,propagule,2763,21,11,0.0003619254433586681,False,0.025,0.001
2,13,13,0.0,0.0,1,propagule,2738,14,3,0.0,False,0.025,0.001
2,13,14,0.0,0.0,1,propagule,2711,12,5,0.00036886757654002215,False,0.025,0.001
2,13,15,0.0,0.0,1,propagule,2697,18,6,0.0,False,0.025,0.001
2,13,16,0.0,0.0,1,propagule,2661,15,5,0.000751597143930853,False,0.025,0.001
2,13,17,0.0,0.0,1,propagule,2640,20,5,0.0,False,0.025,0.001
2,13,18,0.0,0.0,1,propagule,5623,16,3,0.00017784101013693757,False,0.025,0.001
2,13,19,0.0,0.0,1,propagule,5559,22,3,0.0,False,0.025,0.001
2,13,20,0.0,0.0,1,propagule,5461,21,8,0.00018311664530305805,False,0.025,0.001
2,13,21,0.0,0.0,1,propagule,5367,29,12,0.0,False,0.025,0.001
2,13,22,0.0,0.0,1,propagule,5265,37,8,0.0001899335232668566,False,0.025,0.001
2,13,23,0.0,0.0,1,propagule,5162,31,15,0.0,False,0.025,0.001
2,13,24,0.0,0.0,1,propagule,5077,48,16,0.00019696671262556627,False,0.025,0.001
2,13,25,0.0,0.0,1,propagule,4991,38,11,0.0,False,0.025,0.001
2,13,26,0.0,0.0,1,propagule,4913,44,12,0.0002035416242621616,False,0.025,0.001
2,13,27,0.0,0.0,1,propagule,4802,44,14,0.0,False,0.025,0.001
2,13,28,0.0,0.0,1,propagule,4699,54,22,0.00021281123643328368,False,0.025,0.001
2,13,29,0.0,0.0,1,propagule,4621,64,19,0.0,False,0.025,0.001
2,13,30,0.0,0.0,1,propagule,4536,54,21,0.0002204585537918871,False,0.025,0.001
2,13,31,0.0,0.0,1,propagule,4441,67,27,0.0,False,0.025,0.001
2,13,32,0.0,0.0,1,propagule,4348,60,19,0.00022999080036798528,False,0.025,0.001
2,13,33,0.0,0.0,1,propagule,4219,56,20,0.0,False,0.025,0.001
2,13,34,0.0,0.0,1,propagule,4143,63,19,0.0002413709872073377,False,0.025,0.001
2,13,35,0.0,0.0,1,propagule,4024,60,21,0.0,False,0.025,0.001
2,13,36,0.0,0.0,1,propagule,3951,61,22,0.0007593014426727411,False,0.025,0.001
2,13,37,0.0,0.0,1,propagule,3852,54,23,0.0,False,0.025,0.001
2,13,38,0.0,0.0,1,propagule,3796,58,26,0.0007903055848261328,False,0.025,0.001
2,13,39,0.0,0.0,1,propagule,3712,49,20,0.0,False,0.025,0.001
2,13,40,0.0,0.0,1,propagule,3644,46,15,0.0005488474204171241,False,0.025,0.001
2,13,41,0.0,0.0,1,propagule,3572,48,13,0.0,False,0.025,0.001
2,13,42,0.0,0.0,1,propagule,3533,52,19,0.0008491367110104727,False,0.025,0.001
2,13,43,0.0,0.0,1,propagule,3442,59,28,0.0011621150493898896,False,0.025,0.001
2,13,44,0.0,0.0,1,propagule,3400,57,25,0.0008823529411764706,False,0.025,0.001
2,13,45,0.0,0.0,1,propagule,3311,51,21,0.0,False,0.025,0.001
2,13,46,0.0,0.0,1,propagule,3250,47,20,0.0009230769230769231,False,0.025,0.001
2,13,47,0.0,0.0,1,propagule,3198,44,18,0.0,False,0.025,0.001
2,13,48,0.0,0.0,1,propagule,3157,42,16,0.0009502692429521698,False,0.025,0.001
2,13,49,0.0,0.0,1,propagule,3125,45,15,0.0,False,0.025,0.001
2,13,50,0.0,0.0,1,propagule,3097,42,16,0.0009686793671294801,False,0.025,0.001
2,13,51,0.0,0.0,1,propagule,3065,41,15,0.0,False,0.025,0.001
2,13,52,0.0,0.0,1,propagule,3041,36,18,0.0009865175928970734,False,0.025,0.001
2,14,1,0.0,0.0,1,propagule,3007,39,20,0.0003325573661456601,False,0.025,0.001
2,14,2,0.0,0.0,1,propagule,2963,41,14,0.0006749915626054674,False,0.025,0.001
2,14,3,0.0,0.0,1,propagule,2927,33,15,0.00034164673727365904,False,0.025,0.001
2,14,4,0.0,0.0,1,propagule,2894,36,15,0.0010366275051831375,False,0.025,0.001
2,14,5,0.0,0.0,1,propagule,2855,29,16,0.0003502626970227671,False,0.025,0.001
2,14,6,0.0,0.0,1,propagule,2830,31,15,0.0010600706713780918,False,0.025,0.001
2,14,7,0.0,0.0,1,propagule,2788,24,8,0.0003586800573888092,False,0.025,0.001
2,14,8,0.0,0.0,1,propagule,2762,23,8,0.0010861694424330196,False,0.025,0.001
2,14,9,0.0,0.0,1,propagule,2732,24,10,0.0,False,0.025,0.001
2,14,10,0.0,0.0,1,propagule,2710,25,9,0.001107011070110701,False,0.025,0.001
2,14,11,0.0,0.0,1,propagule,2676,19,9,0.0003736920777279522,False,0.025,0.001
2,14,12,0.0,0.0,1,propagule,2655,20,9,0.0007532956685499058,False,0.025,0.001
2,14,13,0.0,0.0,1,propagule,2626,17,7,0.0,False,0.025,0.001
2,14,14,0.0,0.0,1,propagule,2610,15,6,0.0011494252873563218,False,0.025,0.001
2,14,15,0.0,0.0,1,propagule,2577,14,6,0.00038804811796662784,False,0.025,0.001
2,14,16,0.0,0.0,1,propagule,2560,14,7,0.001171875,False,0.025,0.001
2,14,17,0.0,0.0,1,propagule,2529,13,8,0.0,False,0.025,0.001
2,14,18,0.0,0.0,1,propagule,5148,12,5,0.0003885003885003885,False,0.025,0.001
2,14,19,0.0,0.0,1,propagule,5072,7,3,0.0,False,0.025,0.001
2,14,20,0.0,0.0,1,propagule,4989,14,3,0.00020044097013429546,False,0.025,0.001
2,14,21,0.0,0.0,1,propagule,4886,11,4,0.0,False,0.025,0.001
2,14,22,0.0,0.0,1,propagule,4781,24,7,0.00020916126333403055,False,0.025,0.001
2,14,23,0.0,0.0,1,propagule,4693,22,9,0.0,False,0.025,0.001
2,14,24,0.0,0.0,1,propagule,4636,28,8,0.00021570319240724764,False,0.025,0.001
2,14,25,0.0,0.0,1,propagule,4564,25,9,0.0,False,0.025,0.001
2,14,26,0.0,0.0,1,propagule,4454,32,12,0.000224517287831163,False,0.025,0.001
2,14,27,0.0,0.0,1,propagule,4391,32,8,0.0,False,0.025,0.001
2,14,28,0.0,0.0,1,propagule,4305,32,12,0.00023228803716608595,False,0.025,0.001
2,14,29,0.0,0.0,1,propagule,4234,39,13,0.0,False,0.025,0.001
2,14,30,0.0,0.0,1,propagule,4160,35,7,0.0002403846153846154,False,0.025,0.001
2,14,31,0.0,0.0,1,propagule,4075,33,12,0.0,False,0.025,0.001
2,14,32,0.0,0.0,1,propagule,4001,41,15,0.00024993751562109475,False,0.025,0.001
2,14,33,0.0,0.0,1,propagule,3909,38,14,0.0,False,0.025,0.001
2,14,34,0.0,0.0,1,propagule,3864,32,14,0.0002587991718426501,False,0.025,0.001
2,14,35,0.0,0.0,1,propagule,3780,30,12,0.0,False,0.025,0.001
2,14,36,0.0,0.0,1,propagule,3684,32,8,0.0013572204125950054,False,0.025,0.001
2,14,37,0.0,0.0,1,propagule,3608,27,8,0.0,False,0.025,0.001
2,14,38,0.0,0.0,1,propagule,3552,38,12,0.0014076576576576576,False,0.025,0.001
2,14,39,0.0,0.0,1,propagule,3479,34,12,0.0,False,0.025,0.001
2,14,40,0.0,0.0,1,propagule,3421,40,16,0.0014615609470914938,False,0.025,0.001
2,14,41,0.0,0.0,1,propagule,3341,42,14,0.0,False,0.025,0.001
2,14,42,0.0,0.0,1,propagule,3299,37,16,0.0012124886329190664,False,0.025,0.001
2,14,43,0.0,0.0,1,propagule,3232,43,19,0.0003094059405940594,False,0.025,0.001
2,14,44,0.0,0.0,1,propagule,3212,42,17,0.0012453300124533001,False,0.025,0.001
2,14,45,0.0,0.0,1,propagule,3153,36,11,0.0,False,0.025,0.001
2,14,46,0.0,0.0,1,propagule,3092,31,16,0.00129366106080207,False,0.025,0.001
2,14,47,0.0,0.0,1,propagule,3045,42,19,0.0,False,0.025,0.001
2,14,48,0.0,0.0,1,propagule,3012,32,15,0.0013280212483399733,False,0.025,0.001
2,14,49,0.0,0.0,1,propagule,2981,29,13,0.0,False,0.025,0.001
2,14,50,0.0,0.0,1,propagule,2945,26,9,0.0013582342954159593,False,0.025,0.001
2,14,51,0.0,0.0,1,propagule,2907,24,11,0.0,False,0.025,0.001
2,14,52,0.0,0.0,1,propagule,2879,28,10,0.0013893713094824591,False,0.025,0.001
2,15,1,0.0,0.0,1,propagule,2841,26,9,0.0,False,0.025,0.001
2,15,2,0.0,0.0,1,propagule,2815,26,13,0.0014209591474245115,False,0.025,0.001
2,15,3,0.0,0.0,1,propagule,2790,24,12,0.0,False,0.025,0.001
2,15,4,0.0,0.0,1,propagule,2769,18,6,0.001444564824846515,False,0.025,0.001
2,15,5,0.0,0.0,1,propagule,2728,15,6,0.0,False,0.025,0.001
2,15,6,0.0,0.0,1,propagule,2715,17,5,0.0014732965009208103,False,0.025,0.001
2,15,7,0.0,0.0,1,propagule,2671,12,3,0.0,False,0.025,0.001
2,15,8,0.0,0.0,1,propagule,2664,16,5,0.0015015015015015015,False,0.025,0.001
2,15,9,0.0,0.0,1,propagule,2636,15,6,0.0,False,0.025,0.001
2,15,10,0.0,0.0,1,propagule,2613,18,7,0.0015308075009567547,False,0.025,0.001
2,15,11,0.0,0.0,1,propagule,2581,16,7,0.0,False,0.025,0.001
2,15,12,0.0,0.0,1,propagule,2563,19,7,0.0015606710885680843,False,0.025,0.001
2,15,13,0.0,0.0,1,propagule,2536,17,5,0.0,False,0.025,0.001
2,15,14,0.0,0.0,1,propagule,2518,16,6,0.0015885623510722795,False,0.025,0.001
2,15,15,0.0,0.0,1,propagule,2494,17,8,0.0,False,0.025,0.001
2,15,16,0.0,0.0,1,propagule,2482,18,7,0.0016116035455278,False,0.025,0.001
2,15,17,0.0,0.0,1,propagule,2449,16,9,0.0,False,0.025,0.001
2,15,18,0.0,0.0,1,propagule,5217,18,8,0.0007667241709794901,False,0.025,0.001
2,15,19,0.0,0.0,1,propagule,5130,12,7,0.0,False,0.025,0.001
2,15,20,0.0,0.0,1,propagule,5016,16,7,0.0007974481658692185,False,0.025,0.001
2,15,21,0.0,0.0,1,propagule,4848,12,3,0.0,False,0.025,0.001
2,15,22,0.0,0.0,1,propagule,4762,13,3,0.0008399832003359933,False,0.025,0.001
2,15,23,0.0,0.0,1,propagule,4625,14,6,0.0,False,0.025,0.001
2,15,24,0.0,0.0,1,propagule,4567,21,5,0.0008758484782132691,False,0.025,0.001
2,15,25,0.0,0.0,1,propagule,4483,17,5,0.00022306491188935982,False,0.025,0.001
2,15,26,0.0,0.0,1,propagule,4411,22,7,0.000906823849467241,False,0.025,0.001
2,15,27,0.0,0.0,1,propagule,4325,22,7,0.00023121387283236994,False,0.025,0.001
2,15,28,0.0,0.0,1,propagule,4268,27,8,0.0011715089034676663,False,0.025,0.001
2,15,29,0.0,0.0,1,propagule,4181,28,9,0.00047835446065534564,False,0.025,0.001
2,15,30,0.0,0.0,1,propagule,4128,29,9,0.0012112403100775194,False,0.025,0.001
2,15,31,0.0,0.0,1,propagule,4024,37,10,0.00024850894632206757,False,0.025,0.001
2,15,32,0.0,0.0,1,propagule,3977,40,14,0.0010057832537088258,False,0.025,0.001
2,15,33,0.0,0.0,1,propagule,3886,48,15,0.000514668039114771,False,0.025,0.001
2,15,34,0.0,0.0,1,propagule,3842,54,14,0.0007808433107756377,False,0.025,0.001
2,15,35,0.0,0.0,1,propagule,3779,53,24,0.0005292405398253506,False,0.025,0.001
2,15,36,0.0,0.0,1,propagule,3711,58,24,0.0013473457289140394,False,0.025,0.001
2,15,37,0.0,0.0,1,propagule,3604,46,15,0.0,False,0.025,0.001
2,15,38,0.0,0.0,1,propagule,3524,48,18,0.000851305334846765,False,0.025,0.001
2,15,39,0.0,0.0,1,propagule,3457,53,20,0.0,False,0.025,0.001
2,15,40,0.0,0.0,1,propagule,3384,49,18,0.000591016548463357,False,0.025,0.001
2,15,41,0.0,0.0,1,propagule,3316,45,20,0.0,False,0.025,0.001
2,15,42,0.0,0.0,1,propagule,3248,51,18,0.0009236453201970443,False,0.025,0.001
2,15,43,0.0,0.0,1,propagule,3156,48,19,0.0,False,0.025,0.001
2,15,44,0.0,0.0,1,propagule,3112,49,20,0.0006426735218508997,False,0.025,0.001
2,15,45,0.0,0.0,1,propagule,3039,43,18,0.0,False,0.025,0.001
2,15,46,0.0,0.0,1,propagule,2984,41,20,0.0003351206434316354,False,0.025,0.001
2,15,47,0.0,0.0,1,propagule,2920,40,18,0.0,False,0.025,0.001
2,15,48,0.0,0.0,1,propagule,2883,47,14,0.000346860908775581,False,0.025,0.001
2,15,49,0.0,0.0,1,propagule,2846,40,11,0.0,False,0.025,0.001
2,15,50,0.0,0.0,1,propagule,2814,42,18,0.00035536602700781805,False,0.025,0.001
2,15,51,0.0,0.0,1,propagule,2794,41,18,0.0,False,0.025,0.001
2,15,52,0.0,0.0,1,propagule,2758,40,14,0.00036258158085569254,False,0.025,0.001
2,1,1,0.0,0.0,1,propagule,3723,0,0,0.0,True,0.025,0.005
2,1,2,0.0,0.0,1,propagule,3694,0,0,0.0008121277747698972,True,0.025,0.005
2,1,3,0.0,0.0,1,propagule,3666,0,0,0.001363884342607747,True,0.025,0.005
2,1,4,0.0,0.0,1,propagule,3665,0,0,0.0016371077762619372,True,0.025,0.005
2,1,5,0.0,0.0,1,propagule,3741,0,0,0.0021384656508954825,True,0.025,0.005
2,1,6,0.0,0.0,1,propagule,3731,0,0,0.0021441972661484857,True,0.025,0.005
2,1,7,0.0,0.0,1,propagule,3707,0,0,0.002697599136768276,True,0.025,0.005
2,1,8,0.0,0.0,1,propagule,3689,0,0,0.0027107617240444567,True,0.025,0.005
2,1,9,0.0,0.0,1,propagule,3660,0,0,0.003005464480874317,True,0.025,0.005
2,1,10,0.0,0.0,1,propagule,3647,0,0,0.003016177680285166,True,0.025,0.005
2,1,11,0.0,0.0,1,propagule,3628,0,0,0.003031973539140022,True,0.025,0.005
2,1,12,0.0,0.0,1,propagule,3614,0,0,0.0030437188710570003,True,0.025,0.005
2,1,13,0.0,0.0,1,propagule,3581,0,0,0.0030717676626640603,True,0.025,0.005
2,1,14,0.0,0.0,1,propagule,3573,0,0,0.0030786453960257487,True,0.025,0.005
2,1,15,0.0,0.0,1,propagule,3552,0,0,0.003096846846846847,True,0.025,0.005
2,1,16,0.0,0.0,1,propagule,3543,0,0,0.0031047135196161446,True,0.025,0.005
2,1,17,0.0,0.0,1,propagule,3522,0,0,0.0031232254400908573,True,0.025,0.005
2,1,18,0.0,0.0,1,propagule,10286,0,0,0.0010694147384794866,True,0.025,0.005
2,1,19,0.0,0.0,1,propagule,10045,0,0,0.001095072175211548,True,0.025,0.005
2,1,20,0.0,0.0,1,propagule,9880,0,0,0.0009109311740890688,True,0.025,0.005
2,1,21,0.0,0.0,1,propagule,9684,0,0,0.0010326311441553077,True,0.025,0.005
2,1,22,0.0,0.0,1,propagule,9571,0,0,0.0012537874830216278,True,0.025,0.005
2,1,23,0.0,0.0,1,propagule,9368,0,0,0.0013877028181041844,True,0.025,0.005
2,1,24,0.0,0.0,1,propagule,9233,0,0,0.0012996859092386007,True,0.025,0.005
2,1,25,0.0,0.0,1,propagule,9044,0,0,0.0013268465280849183,True,0.025,0.005
2,1,26,0.0,0.0,1,propagule,8933,0,0,0.0013433337064815852,True,0.025,0.005
2,1,27,0.0,0.0,1,propagule,8733,0,0,0.0013740982480247338,True,0.025,0.005
2,1,28,0.0,0.0,1,propagule,8618,0,0,0.001392434439545138,True,0.025,0.005
2,1,29,0.0,0.0,1,propagule,8401,0,0,0.0015474348291870015,True,0.025,0.005
2,1,30,0.0,0.0,1,propagule,8286,0,0,0.001448225923244026,True,0.025,0.005
2,1,31,0.0,0.0,1,propagule,8106,0,0,0.0014803849000740192,True,0.025,0.005
2,1,32,0.0,0.0,1,propagule,8016,0,0,0.0014970059880239522,True,0.025,0.005
2,1,33,0.0,0.0,1,propagule,7838,0,0,0.001658586374075019,True,0.025,0.005
2,1,34,0.0,0.0,1,propagule,7732,0,0,0.0015519917227108122,True,0.025,0.005
2,1,35,0.0,0.0,1,propagule,7573,0,0,0.0017166248514459263,True,0.025,0.005
2,1,36,0.0,0.0,1,propagule,7460,0,0,0.002815013404825737,True,0.025,0.005
2,1,37,0.0,0.0,1,propagule,7337,0,0,0.0020444323292899006,True,0.025,0.005
2,1,38,0.0,0.0,1,propagule,7251,0,0,0.0028961522548613984,True,0.025,0.005
2,1,39,0.0,0.0,1,propagule,7128,0,0,0.001823793490460157,True,0.025,0.005
2,1,40,0.0,0.0,1,propagule,7019,0,0,0.0028494087476848553,True,0.025,0.005
2,1,41,0.0,0.0,1,propagule,6885,0,0,0.0017429193899782135,True,0.025,0.005
2,1,42,0.0,0.0,1,propagule,6746,0,0,0.0029647198339756895,True,0.025,0.005
2,1,43,0.0,0.0,1,propagule,6622,0,0,0.0040773180308064025,True,0.025,0.005
2,1,44,0.0,0.0,1,propagule,6548,0,0,0.003512522907758094,True,0.025,0.005
2,1,45,0.0,0.0,1,propagule,6425,0,0,0.0028015564202334632,True,0.025,0.005
2,1,46,0.0,0.0,1,propagule,6327,0,0,0.003793266951161688,True,0.025,0.005
2,1,47,0.0,0.0,1,propagule,6220,0,0,0.002733118971061093,True,0.025,0.005
2,1,48,0.0,0.0,1,propagule,6154,0,0,0.003249918752031199,True,0.025,0.005
2,1,49,0.0,0.0,1,propagule,6090,0,0,0.0027914614121510675,True,0.025,0.005
2,1,50,0.0,0.0,1,propagule,6023,0,0,0.0033206043499916984,True,0.025,0.005
2,1,51,0.0,0.0,1,propagule,5970,0,0,0.002680067001675042,True,0.025,0.005
2,1,52,0.0,0.0,1,propagule,5907,0,0,0.003216522769595395,True,0.025,0.005
2,2,1,0.0,0.0,1,propagule,5848,0,0,0.0027359781121751026,True,0.025,0.005
2,2,2,0.0,0.0,1,propagule,5775,0,0,0.00329004329004329,True,0.025,0.005
2,2,3,0.0,0.0,1,propagule,5733,0,0,0.0029652886795743937,True,0.025,0.005
2,2,4,0.0,0.0,1,propagule,5678,0,0,0.003698485382176823,True,0.025,0.005
2,2,5,0.0,0.0,1,propagule,5610,0,0,0.0030303030303030303,True,0.025,0.005
2,2,6,0.0,0.0,1,propagule,5553,0,0,0.004141905276427157,True,0.025,0.005
2,2,7,0.0,0.0,1,propagule,5477,0,0,0.0036516341062625525,True,0.025,0.005
2,2,8,0.0,0.0,1,propagule,5422,0,0,0.004241977130210254,True,0.025,0.005
2,2,9,0.0,0.0,1,propagule,5377,0,0,0.003719546215361726,True,0.025,0.005
2,2,10,0.0,0.0,1,propagule,5314,0,0,0.004516371847948814,True,0.025,0.005
2,2,11,0.0,0.0,1,propagule,5265,0,0,0.004178537511870846,True,0.025,0.005
2,2,12,0.0,0.0,1,propagule,5194,0,0,0.0050057758952637655,True,0.025,0.005
2,2,13,0.0,0.0,1,propagule,5141,0,0,0.004279323088893211,True,0.025,0.005
2,2,14,0.0,0.0,1,propagule,5085,0,0,0.004916420845624385,True,0.025,0.005
2,2,15,0.0,0.0,1,propagule,5033,0,0,0.004371150407311742,True,0.025,0.005
2,2,16,0.0,0.0,1,propagule,4972,0,0,0.005229283990345938,True,0.025,0.005
2,2,17,0.0,0.0,1,propagule,4917,0,0,0.004677648972950987,True,0.025,0.005
2,2,18,0.0,0.0,1,propagule,8753,0,0,0.0027419170570090255,True,0.025,0.005
2,2,19,0.0,0.0,1,propagule,8645,0,0,0.002313475997686524,True,0.025,0.005
2,2,20,0.0,0.0,1,propagule,8476,0,0,0.0025955639452571967,True,0.025,0.005
2,2,21,0.0,0.0,1,propagule,8343,0,0,0.0022773582644132805,True,0.025,0.005
2,2,22,0.0,0.0,1,propagule,8205,0,0,0.002681291895185862,True,0.025,0.005
2,2,23,0.0,0.0,1,propagule,8061,0,0,0.002357027664061531,True,0.025,0.005
2,2,24,0.0,0.0,1,propagule,7945,0,0,0.0025173064820641915,True,0.025,0.005
2,2,25,0.0,0.0,1,propagule,7835,0,0,0.0024250159540523293,True,0.025,0.005
2,2,26,0.0,0.0,1,propagule,7663,0,0,0.0026099438862064468,True,0.025,0.005
2,2,27,0.0,0.0,1,propagule,7490,0,0,0.0025367156208277704,True,0.025,0.005
2,2,28,0.0,0.0,1,propagule,7357,0,0,0.0024466494495038738,True,0.025,0.005
2,2,29,0.0,0.0,1,propagule,7247,0,0,0.002345798261349524,True,0.025,0.005
2,2,30,0.0,0.0,1,propagule,7149,0,0,0.0023779549587354875,True,0.025,0.005
2,2,31,0.0,0.0,1,propagule,7039,0,0,0.0024151157834919734,True,0.025,0.005
2,2,32,0.0,0.0,1,propagule,6901,0,0,0.002463411099840603,True,0.025,0.005
2,2,33,0.0,0.0,1,propagule,6796,0,0,0.0025014714537963507,True,0.025,0.005
2,2,34,0.0,0.0,1,propagule,6705,0,0,0.002535421327367636,True,0.025,0.005
2,2,35,0.0,0.0,1,propagule,6612,0,0,0.002571082879612825,True,0.025,0.005
2,2,36,0.0,0.0,1,propagule,6541,0,0,0.005809509249350252,True,0.025,0.005
2,2,37,0.0,0.0,1,propagule,6434,0,0,0.0032639104755983837,True,0.025,0.005
2,2,38,0.0,0.0,1,propagule,6343,0,0,0.005675547848021441,True,0.025,0.005
2,2,39,0.0,0.0,1,propagule,6284,0,0,0.0038192234245703373,True,0.025,0.005
2,2,40,0.0,0.0,1,propagule,6171,0,0,0.005509641873278237,True,0.025,0.005
2,2,41,0.0,0.0,1,propagule,6047,0,0,0.003968910203406648,True,0.025,0.005
2,2,42,0.0,0.0,1,propagule,5936,0,0,0.005390835579514825,True,0.025,0.005
2,2,43,0.0,0.0,1,propagule,5821,0,0,0.005153753650575503,True,0.025,0.005
2,2,44,0.0,0.0,1,propagule,5769,0,0,0.005200208008320333,True,0.025,0.005
2,2,45,0.0,0.0,1,propagule,5684,0,0,0.004046446164672765,True,0.025,0.005
2,2,46,0.0,0.0,1,propagule,5589,0,0,0.005367686527106817,True,0.025,0.005
2,2,47,0.0,0.0,1,propagule,5497,0,0,0.0041841004184100415,True,0.025,0.005
2,2,48,0.0,0.0,1,propagule,5452,0,0,0.005502567865003668,True,0.025,0.005
2,2,49,0.0,0.0,1,propagule,5391,0,0,0.0038953811908736783,True,0.025,0.005
2,2,50,0.0,0.0,1,propagule,5349,0,0,0.004860721630211255,True,0.025,0.005
2,2,51,0.0,0.0,1,propagule,5279,0,0,0.0035991665088084867,True,0.025,0.005
