rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim,a_mort,j_mort
1,4,2,0.0,0.0,1,propagule,4378,0,0,0.07537688442211055,True,0.005,0.025
1,4,3,0.0,0.0,1,propagule,4326,0,0,0.07651410078594545,True,0.005,0.025
1,4,4,0.0,0.0,1,propagule,4271,0,0,0.07703114024818544,True,0.005,0.025
1,4,5,0.0,0.0,1,propagule,4221,0,0,0.07581141909500118,True,0.005,0.025
1,4,6,0.0,0.0,1,propagule,4188,0,0,0.07831900668576887,True,0.005,0.025
1,4,7,0.0,0.0,1,propagule,4132,0,0,0.07720232333010649,True,0.005,0.025
1,4,8,0.0,0.0,1,propagule,4090,0,0,0.07872860635696821,True,0.005,0.025
1,4,9,0.0,0.0,1,propagule,4009,0,0,0.07607882264903966,True,0.005,0.025
1,4,10,0.0,0.0,1,propagule,3967,0,0,0.07864885303755986,True,0.005,0.025
1,4,11,0.0,0.0,1,propagule,3896,0,0,0.07802874743326489,True,0.005,0.025
1,4,12,0.0,0.0,1,propagule,3872,0,0,0.08109504132231404,True,0.005,0.025
1,4,13,0.0,0.0,1,propagule,3804,0,0,0.07991587802313355,True,0.005,0.025
1,4,14,0.0,0.0,1,propagule,3762,0,0,0.08213716108452951,True,0.005,0.025
1,4,15,0.0,0.0,1,propagule,3720,0,0,0.0814516129032258,True,0.005,0.025
1,4,16,0.0,0.0,1,propagule,3680,0,0,0.08342391304347826,True,0.005,0.025
1,4,17,0.0,0.0,1,propagule,3624,0,0,0.08140176600441501,True,0.005,0.025
1,4,18,0.0,0.0,1,propagule,7975,0,0,0.03736677115987461,True,0.005,0.025
1,4,19,0.0,0.0,1,propagule,7820,0,0,0.037851662404092073,True,0.005,0.025
1,4,20,0.0,0.0,1,propagule,7643,0,0,0.03833573204239173,True,0.005,0.025
1,4,21,0.0,0.0,1,propagule,7430,0,0,0.03876177658142665,True,0.005,0.025
1,4,22,0.0,0.0,1,propagule,7160,0,0,0.03994413407821229,True,0.005,0.025
1,4,23,0.0,0.0,1,propagule,7029,0,0,0.03997723716033575,True,0.005,0.025
1,4,24,0.0,0.0,1,propagule,6922,0,0,0.04117307136665704,True,0.005,0.025
1,4,25,0.0,0.0,1,propagule,6739,0,0,0.04214275115002226,True,0.005,0.025
1,4,26,0.0,0.0,1,propagule,6555,0,0,0.042562929061784896,True,0.005,0.025
1,4,27,0.0,0.0,1,propagule,6440,0,0,0.04394409937888199,True,0.005,0.025
1,4,28,0.0,0.0,1,propagule,6244,0,0,0.043401665598975014,True,0.005,0.025
1,4,29,0.0,0.0,1,propagule,6136,0,0,0.044654498044328556,True,0.005,0.025
1,4,30,0.0,0.0,1,propagule,6040,0,0,0.04470198675496689,True,0.005,0.025
1,4,31,0.0,0.0,1,propagule,5922,0,0,0.04593042890915231,True,0.005,0.025
1,4,32,0.0,0.0,1,propagule,5796,0,0,0.046411318150448584,True,0.005,0.025
1,4,33,0.0,0.0,1,propagule,5722,0,0,0.0482348829080741,True,0.005,0.025
1,4,34,0.0,0.0,1,propagule,5617,0,0,0.04913654975965818,True,0.005,0.025
1,4,35,0.0,0.0,1,propagule,5491,0,0,0.04935348752504098,True,0.005,0.025
1,4,36,0.0,0.0,1,propagule,5432,0,0,0.053939617083946984,True,0.005,0.025
1,4,37,0.0,0.0,1,propagule,5279,0,0,0.05247205910210267,True,0.005,0.025
1,4,38,0.0,0.0,1,propagule,5227,0,0,0.055289841209106565,True,0.005,0.025
1,4,39,0.0,0.0,1,propagule,5133,0,0,0.056107539450613676,True,0.005,0.025
1,4,40,0.0,0.0,1,propagule,5083,0,0,0.056265984654731455,True,0.005,0.025
1,4,41,0.0,0.0,1,propagule,5022,0,0,0.05675029868578255,True,0.005,0.025
1,4,42,0.0,0.0,1,propagule,4970,0,0,0.05714285714285714,True,0.005,0.025
1,4,43,0.0,0.0,1,propagule,4803,0,0,0.062044555486154486,True,0.005,0.025
1,4,44,0.0,0.0,1,propagule,4775,0,0,0.06450261780104712,True,0.005,0.025
1,4,45,0.0,0.0,1,propagule,4755,0,0,0.0658254468980021,True,0.005,0.025
1,4,46,0.0,0.0,1,propagule,4773,0,0,0.07144353655981563,True,0.005,0.025
1,4,47,0.0,0.0,1,propagule,4791,0,0,0.07409726570653308,True,0.005,0.025
1,4,48,0.0,0.0,1,propagule,4760,0,0,0.07773109243697479,True,0.005,0.025
1,4,49,0.0,0.0,1,propagule,4729,0,0,0.07993233241700148,True,0.005,0.025
1,4,50,0.0,0.0,1,propagule,4694,0,0,0.0815935236472092,True,0.005,0.025
1,4,51,0.0,0.0,1,propagule,4641,0,0,0.08123249299719888,True,0.005,0.025
1,4,52,0.0,0.0,1,propagule,4589,0,0,0.08389627369797341,True,0.005,0.025
1,5,1,0.0,0.0,1,propagule,4546,0,0,0.08358996920369556,True,0.005,0.025
1,5,2,0.0,0.0,1,propagule,4493,0,0,0.08591141776096149,True,0.005,0.025
1,5,3,0.0,0.0,1,propagule,4449,0,0,0.08518768262530906,True,0.005,0.025
1,5,4,0.0,0.0,1,propagule,4396,0,0,0.08644222020018198,True,0.005,0.025
1,5,5,0.0,0.0,1,propagule,4335,0,0,0.08627450980392157,True,0.005,0.025
1,5,6,0.0,0.0,1,propagule,4269,0,0,0.08784258608573436,True,0.005,0.025
1,5,7,0.0,0.0,1,propagule,4216,0,0,0.08681214421252371,True,0.005,0.025
1,5,8,0.0,0.0,1,propagule,4166,0,0,0.08785405664906384,True,0.005,0.025
1,5,9,0.0,0.0,1,propagule,4110,0,0,0.0878345498783455,True,0.005,0.025
1,5,10,0.0,0.0,1,propagule,4049,0,0,0.08891084218325512,True,0.005,0.025
1,5,11,0.0,0.0,1,propagule,4012,0,0,0.08873379860418744,True,0.005,0.025
1,5,12,0.0,0.0,1,propagule,3965,0,0,0.08852459016393442,True,0.005,0.025
1,5,13,0.0,0.0,1,propagule,3913,0,0,0.08893432149246103,True,0.005,0.025
1,5,14,0.0,0.0,1,propagule,3859,0,0,0.08784659238144597,True,0.005,0.025
1,5,15,0.0,0.0,1,propagule,3823,0,0,0.08762751765629087,True,0.005,0.025
1,5,16,0.0,0.0,1,propagule,3785,0,0,0.0892998678996037,True,0.005,0.025
1,5,17,0.0,0.0,1,propagule,3734,0,0,0.0886448848419925,True,0.005,0.025
1,5,18,0.0,0.0,1,propagule,8313,0,0,0.0392156862745098,True,0.005,0.025
1,5,19,0.0,0.0,1,propagule,8113,0,0,0.03968938740293356,True,0.005,0.025
1,5,20,0.0,0.0,1,propagule,7935,0,0,0.03969754253308128,True,0.005,0.025
1,5,21,0.0,0.0,1,propagule,7741,0,0,0.04095078155277096,True,0.005,0.025
1,5,22,0.0,0.0,1,propagule,7557,0,0,0.04168320762207225,True,0.005,0.025
1,5,23,0.0,0.0,1,propagule,7404,0,0,0.04200432198811453,True,0.005,0.025
1,5,24,0.0,0.0,1,propagule,7253,0,0,0.04287880876878533,True,0.005,0.025
1,5,25,0.0,0.0,1,propagule,7066,0,0,0.04344749504670252,True,0.005,0.025
1,5,26,0.0,0.0,1,propagule,6938,0,0,0.04482559815508792,True,0.005,0.025
1,5,27,0.0,0.0,1,propagule,6701,0,0,0.04462020593941203,True,0.005,0.025
1,5,28,0.0,0.0,1,propagule,6595,0,0,0.04518574677786202,True,0.005,0.025
1,5,29,0.0,0.0,1,propagule,6383,0,0,0.0454331818893937,True,0.005,0.025
1,5,30,0.0,0.0,1,propagule,6260,0,0,0.04664536741214057,True,0.005,0.025
1,5,31,0.0,0.0,1,propagule,6108,0,0,0.04616895874263261,True,0.005,0.025
1,5,32,0.0,0.0,1,propagule,5950,0,0,0.047058823529411764,True,0.005,0.025
1,5,33,0.0,0.0,1,propagule,5850,0,0,0.04700854700854701,True,0.005,0.025
1,5,34,0.0,0.0,1,propagule,5678,0,0,0.04719971821063755,True,0.005,0.025
1,5,35,0.0,0.0,1,propagule,5578,0,0,0.04768734313373969,True,0.005,0.025
1,5,36,0.0,0.0,1,propagule,5448,0,0,0.050844346549192364,True,0.005,0.025
1,5,37,0.0,0.0,1,propagule,5371,0,0,0.05064233848445355,True,0.005,0.025
1,5,38,0.0,0.0,1,propagule,5264,0,0,0.051291793313069906,True,0.005,0.025
1,5,39,0.0,0.0,1,propagule,5205,0,0,0.051681075888568684,True,0.005,0.025
1,5,40,0.0,0.0,1,propagule,5122,0,0,0.051542366263178443,True,0.005,0.025
1,5,41,0.0,0.0,1,propagule,5051,0,0,0.05266283904177391,True,0.005,0.025
1,5,42,0.0,0.0,1,propagule,4969,0,0,0.05232441135037231,True,0.005,0.025
1,5,43,0.0,0.0,1,propagule,4868,0,0,0.05341002465078061,True,0.005,0.025
1,5,44,0.0,0.0,1,propagule,4779,0,0,0.05293994559531283,True,0.005,0.025
1,5,45,0.0,0.0,1,propagule,4725,0,0,0.05375661375661376,True,0.005,0.025
1,5,46,0.0,0.0,1,propagule,4705,0,0,0.05483528161530287,True,0.005,0.025
1,5,47,0.0,0.0,1,propagule,4676,0,0,0.05517536355859709,True,0.005,0.025
1,5,48,0.0,0.0,1,propagule,4628,0,0,0.057476231633535005,True,0.005,0.025
1,5,49,0.0,0.0,1,propagule,4600,0,0,0.058260869565217394,True,0.005,0.025
1,5,50,0.0,0.0,1,propagule,4556,0,0,0.05816505706760316,True,0.005,0.025
1,5,51,0.0,0.0,1,propagule,4514,0,0,0.06070004430660168,True,0.005,0.025
1,5,52,0.0,0.0,1,propagule,4475,0,0,0.06167597765363129,True,0.005,0.025
1,6,1,0.0,0.0,1,propagule,4416,0,0,0.06227355072463768,True,0.005,0.025
1,6,2,0.0,0.0,1,propagule,4357,0,0,0.06265779205875603,True,0.005,0.025
1,6,3,0.0,0.0,1,propagule,4312,0,0,0.06261595547309833,True,0.005,0.025
1,6,4,0.0,0.0,1,propagule,4253,0,0,0.06324947096167412,True,0.005,0.025
1,6,5,0.0,0.0,1,propagule,4212,0,0,0.0633903133903134,True,0.005,0.025
1,6,6,0.0,0.0,1,propagule,4161,0,0,0.06344628695025234,True,0.005,0.025
1,6,7,0.0,0.0,1,propagule,4119,0,0,0.0636076717649915,True,0.005,0.025
1,6,8,0.0,0.0,1,propagule,4062,0,0,0.06450024618414574,True,0.005,0.025
1,6,9,0.0,0.0,1,propagule,3993,0,0,0.06511394941147007,True,0.005,0.025
1,6,10,0.0,0.0,1,propagule,3926,0,0,0.06571574121242996,True,0.005,0.025
1,6,11,0.0,0.0,1,propagule,3884,0,0,0.065653964984552,True,0.005,0.025
1,6,12,0.0,0.0,1,propagule,3837,0,0,0.06645817044566067,True,0.005,0.025
1,6,13,0.0,0.0,1,propagule,3788,0,0,0.0665258711721225,True,0.005,0.025
1,6,14,0.0,0.0,1,propagule,3751,0,0,0.06744868035190615,True,0.005,0.025
1,6,15,0.0,0.0,1,propagule,3698,0,0,0.0670632774472688,True,0.005,0.025
1,6,16,0.0,0.0,1,propagule,3649,0,0,0.06768977802137571,True,0.005,0.025
1,6,17,0.0,0.0,1,propagule,3607,0,0,0.06792348211810369,True,0.005,0.025
1,6,18,0.0,0.0,1,propagule,8041,0,0,0.030468847158313644,True,0.005,0.025
1,6,19,0.0,0.0,1,propagule,7862,0,0,0.030908165861104044,True,0.005,0.025
1,6,20,0.0,0.0,1,propagule,7710,0,0,0.03099870298313878,True,0.005,0.025
1,6,21,0.0,0.0,1,propagule,7563,0,0,0.03265899775221473,True,0.005,0.025
1,6,22,0.0,0.0,1,propagule,7463,0,0,0.033766581803564254,True,0.005,0.025
1,6,23,0.0,0.0,1,propagule,7346,0,0,0.034848897359107,True,0.005,0.025
1,6,24,0.0,0.0,1,propagule,7228,0,0,0.03541781959048146,True,0.005,0.025
1,6,25,0.0,0.0,1,propagule,7006,0,0,0.034970025692263776,True,0.005,0.025
1,6,26,0.0,0.0,1,propagule,6866,0,0,0.035974366443344015,True,0.005,0.025
1,6,27,0.0,0.0,1,propagule,6691,0,0,0.03586907786578987,True,0.005,0.025
1,6,28,0.0,0.0,1,propagule,6587,0,0,0.036587217246090785,True,0.005,0.025
1,6,29,0.0,0.0,1,propagule,6452,0,0,0.037042777433354,True,0.005,0.025
1,6,30,0.0,0.0,1,propagule,6329,0,0,0.03807868541633749,True,0.005,0.025
1,6,31,0.0,0.0,1,propagule,6129,0,0,0.037852830804372656,True,0.005,0.025
1,6,32,0.0,0.0,1,propagule,6017,0,0,0.03955459531327904,True,0.005,0.025
1,6,33,0.0,0.0,1,propagule,5880,0,0,0.039625850340136055,True,0.005,0.025
1,6,34,0.0,0.0,1,propagule,5766,0,0,0.040409295872355186,True,0.005,0.025
1,6,35,0.0,0.0,1,propagule,5617,0,0,0.040413031867544955,True,0.005,0.025
1,6,36,0.0,0.0,1,propagule,5517,0,0,0.0413268080478521,True,0.005,0.025
1,6,37,0.0,0.0,1,propagule,5368,0,0,0.0419150521609538,True,0.005,0.025
1,6,38,0.0,0.0,1,propagule,5305,0,0,0.04222431668237512,True,0.005,0.025
1,6,39,0.0,0.0,1,propagule,5231,0,0,0.043012808258459184,True,0.005,0.025
1,6,40,0.0,0.0,1,propagule,5157,0,0,0.04246655031995346,True,0.005,0.025
1,6,41,0.0,0.0,1,propagule,5093,0,0,0.04319654427645788,True,0.005,0.025
1,6,42,0.0,0.0,1,propagule,5018,0,0,0.04324432044639299,True,0.005,0.025
1,6,43,0.0,0.0,1,propagule,4873,0,0,0.046583213626103015,True,0.005,0.025
1,6,44,0.0,0.0,1,propagule,4790,0,0,0.044258872651356994,True,0.005,0.025
1,6,45,0.0,0.0,1,propagule,4753,0,0,0.04523458868083316,True,0.005,0.025
1,6,46,0.0,0.0,1,propagule,4716,0,0,0.045589482612383374,True,0.005,0.025
1,6,47,0.0,0.0,1,propagule,4676,0,0,0.04640718562874251,True,0.005,0.025
1,6,48,0.0,0.0,1,propagule,4635,0,0,0.04724919093851133,True,0.005,0.025
1,6,49,0.0,0.0,1,propagule,4606,0,0,0.04776378636561007,True,0.005,0.025
1,6,50,0.0,0.0,1,propagule,4569,0,0,0.0496826439045743,True,0.005,0.025
1,6,51,0.0,0.0,1,propagule,4523,0,0,0.050630112757019674,True,0.005,0.025
1,6,52,0.0,0.0,1,propagule,4452,0,0,0.050988319856244385,True,0.005,0.025
1,7,1,0.0,0.0,1,propagule,4405,0,0,0.05085130533484677,True,0.005,0.025
1,7,2,0.0,0.0,1,propagule,4348,0,0,0.050827966881324745,True,0.005,0.025
1,7,3,0.0,0.0,1,propagule,4292,0,0,0.05102516309412861,True,0.005,0.025
1,7,4,0.0,0.0,1,propagule,4244,0,0,0.05160226201696513,True,0.005,0.025
1,7,5,0.0,0.0,1,propagule,4201,0,0,0.05189240656986432,True,0.005,0.025
1,7,6,0.0,0.0,1,propagule,4146,0,0,0.052580800771828265,True,0.005,0.025
1,7,7,0.0,0.0,1,propagule,4101,0,0,0.05267008046817849,True,0.005,0.025
1,7,8,0.0,0.0,1,propagule,4056,0,0,0.05276134122287968,True,0.005,0.025
1,7,9,0.0,0.0,1,propagule,4000,0,0,0.0525,True,0.005,0.025
1,7,10,0.0,0.0,1,propagule,3941,0,0,0.05252473991372748,True,0.005,0.025
1,7,11,0.0,0.0,1,propagule,3893,0,0,0.05265861803236579,True,0.005,0.025
1,7,12,0.0,0.0,1,propagule,3840,0,0,0.05260416666666667,True,0.005,0.025
1,7,13,0.0,0.0,1,propagule,3800,0,0,0.05263157894736842,True,0.005,0.025
1,7,14,0.0,0.0,1,propagule,3750,0,0,0.0528,True,0.005,0.025
1,7,15,0.0,0.0,1,propagule,3714,0,0,0.053042541733979535,True,0.005,0.025
1,7,16,0.0,0.0,1,propagule,3669,0,0,0.053147996729354045,True,0.005,0.025
1,7,17,0.0,0.0,1,propagule,3633,0,0,0.05339939443985687,True,0.005,0.025
1,7,18,0.0,0.0,1,propagule,8076,0,0,0.023897969291728577,True,0.005,0.025
1,7,19,0.0,0.0,1,propagule,7924,0,0,0.024230186774356385,True,0.005,0.025
1,7,20,0.0,0.0,1,propagule,7744,0,0,0.02440599173553719,True,0.005,0.025
1,7,21,0.0,0.0,1,propagule,7526,0,0,0.024980069093808132,True,0.005,0.025
1,7,22,0.0,0.0,1,propagule,7345,0,0,0.025731790333560246,True,0.005,0.025
1,7,23,0.0,0.0,1,propagule,7144,0,0,0.026175811870100783,True,0.005,0.025
1,7,24,0.0,0.0,1,propagule,6969,0,0,0.02668962548428756,True,0.005,0.025
1,7,25,0.0,0.0,1,propagule,6782,0,0,0.027130639929224418,True,0.005,0.025
1,7,26,0.0,0.0,1,propagule,6602,0,0,0.027567403817025143,True,0.005,0.025
1,7,27,0.0,0.0,1,propagule,6430,0,0,0.027682737169517885,True,0.005,0.025
1,7,28,0.0,0.0,1,propagule,6278,0,0,0.027875119464797708,True,0.005,0.025
1,7,29,0.0,0.0,1,propagule,6131,0,0,0.02805415103572011,True,0.005,0.025
1,7,30,0.0,0.0,1,propagule,5996,0,0,0.02818545697131421,True,0.005,0.025
1,7,31,0.0,0.0,1,propagule,5839,0,0,0.02877205000856311,True,0.005,0.025
1,7,32,0.0,0.0,1,propagule,5686,0,0,0.02919451283855083,True,0.005,0.025
1,7,33,0.0,0.0,1,propagule,5581,0,0,0.02974377351729081,True,0.005,0.025
1,7,34,0.0,0.0,1,propagule,5449,0,0,0.030280785465222976,True,0.005,0.025
1,7,35,0.0,0.0,1,propagule,5339,0,0,0.030717362802022852,True,0.005,0.025
1,7,36,0.0,0.0,1,propagule,5220,0,0,0.03122605363984674,True,0.005,0.025
1,7,37,0.0,0.0,1,propagule,5088,0,0,0.031839622641509434,True,0.005,0.025
1,7,38,0.0,0.0,1,propagule,4999,0,0,0.03200640128025605,True,0.005,0.025
1,7,39,0.0,0.0,1,propagule,4915,0,0,0.031943031536113935,True,0.005,0.025
1,7,40,0.0,0.0,1,propagule,4855,0,0,0.032337796086508754,True,0.005,0.025
1,7,41,0.0,0.0,1,propagule,4776,0,0,0.032663316582914576,True,0.005,0.025
1,7,42,0.0,0.0,1,propagule,4702,0,0,0.03317737133134836,True,0.005,0.025
1,7,43,0.0,0.0,1,propagule,4628,0,0,0.03759723422644771,True,0.005,0.025
1,7,44,0.0,0.0,1,propagule,4556,0,0,0.0348990342405619,True,0.005,0.025
1,7,45,0.0,0.0,1,propagule,4511,0,0,0.035690534249612056,True,0.005,0.025
1,7,46,0.0,0.0,1,propagule,4481,0,0,0.03704530238785985,True,0.005,0.025
1,7,47,0.0,0.0,1,propagule,4444,0,0,0.03712871287128713,True,0.005,0.025
1,7,48,0.0,0.0,1,propagule,4401,0,0,0.038173142467621,True,0.005,0.025
1,7,49,0.0,0.0,1,propagule,4343,0,0,0.03845268247755008,True,0.005,0.025
1,7,50,0.0,0.0,1,propagule,4285,0,0,0.039673278879813305,True,0.005,0.025
1,7,51,0.0,0.0,1,propagule,4232,0,0,0.04017013232514178,True,0.005,0.025
1,7,52,0.0,0.0,1,propagule,4188,0,0,0.04059216809933142,True,0.005,0.025
1,8,1,0.0,0.0,1,propagule,4141,0,0,0.04081139821299203,True,0.005,0.025
1,8,2,0.0,0.0,1,propagule,4081,0,0,0.040676304827248225,True,0.005,0.025
1,8,3,0.0,0.0,1,propagule,4044,0,0,0.0410484668644906,True,0.005,0.025
1,8,4,0.0,0.0,1,propagule,3978,0,0,0.04122674710910005,True,0.005,0.025
1,8,5,0.0,0.0,1,propagule,3930,0,0,0.04147582697201018,True,0.005,0.025
1,8,6,0.0,0.0,1,propagule,3875,0,0,0.04206451612903226,True,0.005,0.025
1,8,7,0.0,0.0,1,propagule,3829,0,0,0.04204753199268738,True,0.005,0.025
1,8,8,0.0,0.0,1,propagule,3779,0,0,0.04260386345594073,True,0.005,0.025
1,8,9,0.0,0.0,1,propagule,3745,0,0,0.042723631508678236,True,0.005,0.025
1,8,10,0.0,0.0,1,propagule,3703,0,0,0.04293815825006751,True,0.005,0.025
1,8,11,0.0,0.0,1,propagule,3661,0,0,0.0431576072111445,True,0.005,0.025
1,8,12,0.0,0.0,1,propagule,3613,0,0,0.04373097149183504,True,0.005,0.025
1,8,13,0.0,0.0,1,propagule,3565,0,0,0.04375876577840112,True,0.005,0.025
1,8,14,0.0,0.0,1,propagule,3521,0,0,0.044021584777051974,True,0.005,0.025
1,8,15,0.0,0.0,1,propagule,3474,0,0,0.04404145077720207,True,0.005,0.025
1,8,16,0.0,0.0,1,propagule,3437,0,0,0.044515565900494616,True,0.005,0.025
1,8,17,0.0,0.0,1,propagule,3410,0,0,0.04457478005865103,True,0.005,0.025
1,8,18,0.0,0.0,1,propagule,7560,0,0,0.020105820105820106,True,0.005,0.025
1,8,19,0.0,0.0,1,propagule,7444,0,0,0.02028479312197743,True,0.005,0.025
1,8,20,0.0,0.0,1,propagule,7307,0,0,0.020528260572054195,True,0.005,0.025
1,8,21,0.0,0.0,1,propagule,7134,0,0,0.020885898514157557,True,0.005,0.025
1,8,22,0.0,0.0,1,propagule,6956,0,0,0.02127659574468085,True,0.005,0.025
1,8,23,0.0,0.0,1,propagule,6781,0,0,0.021825689426338297,True,0.005,0.025
1,8,24,0.0,0.0,1,propagule,6654,0,0,0.022091974752028856,True,0.005,0.025
1,8,25,0.0,0.0,1,propagule,6536,0,0,0.02233782129742962,True,0.005,0.025
1,8,26,0.0,0.0,1,propagule,6385,0,0,0.022709475332811275,True,0.005,0.025
1,8,27,0.0,0.0,1,propagule,6246,0,0,0.023054755043227664,True,0.005,0.025
1,8,28,0.0,0.0,1,propagule,6112,0,0,0.022905759162303665,True,0.005,0.025
1,8,29,0.0,0.0,1,propagule,5982,0,0,0.022902039451688398,True,0.005,0.025
1,8,30,0.0,0.0,1,propagule,5880,0,0,0.02312925170068027,True,0.005,0.025
1,8,31,0.0,0.0,1,propagule,5769,0,0,0.0234009360374415,True,0.005,0.025
1,8,32,0.0,0.0,1,propagule,5665,0,0,0.02383053839364519,True,0.005,0.025
1,8,33,0.0,0.0,1,propagule,5551,0,0,0.02395964691046658,True,0.005,0.025
1,8,34,0.0,0.0,1,propagule,5440,0,0,0.02426470588235294,True,0.005,0.025
1,8,35,0.0,0.0,1,propagule,5326,0,0,0.024220803604956816,True,0.005,0.025
1,8,36,0.0,0.0,1,propagule,5222,0,0,0.024511681348142474,True,0.005,0.025
1,8,37,0.0,0.0,1,propagule,5143,0,0,0.024888197550068054,True,0.005,0.025
1,8,38,0.0,0.0,1,propagule,5072,0,0,0.024645110410094637,True,0.005,0.025
1,8,39,0.0,0.0,1,propagule,5013,0,0,0.024735687213245563,True,0.005,0.025
1,8,40,0.0,0.0,1,propagule,4935,0,0,0.024518743667679838,True,0.005,0.025
1,8,41,0.0,0.0,1,propagule,4863,0,0,0.02488176023031051,True,0.005,0.025
1,8,42,0.0,0.0,1,propagule,4791,0,0,0.02525568774786057,True,0.005,0.025
1,8,43,0.0,0.0,1,propagule,4707,0,0,0.03271722965795624,True,0.005,0.025
1,8,44,0.0,0.0,1,propagule,4640,0,0,0.03125,True,0.005,0.025
1,8,45,0.0,0.0,1,propagule,4561,0,0,0.030475772856829644,True,0.005,0.025
1,8,46,0.0,0.0,1,propagule,4519,0,0,0.02943129010843107,True,0.005,0.025
1,8,47,0.0,0.0,1,propagule,4469,0,0,0.03155068247930186,True,0.005,0.025
1,8,48,0.0,0.0,1,propagule,4424,0,0,0.032323688969258586,True,0.005,0.025
1,8,49,0.0,0.0,1,propagule,4392,0,0,0.03301457194899818,True,0.005,0.025
1,8,50,0.0,0.0,1,propagule,4344,0,0,0.03476058931860037,True,0.005,0.025
1,8,51,0.0,0.0,1,propagule,4289,0,0,0.035672650967591514,True,0.005,0.025
1,8,52,0.0,0.0,1,propagule,4241,0,0,0.03654798396604574,True,0.005,0.025
1,9,1,0.0,0.0,1,propagule,4197,0,0,0.03693114129139862,True,0.005,0.025
1,9,2,0.0,0.0,1,propagule,4162,0,0,0.037722248918789045,True,0.005,0.025
1,9,3,0.0,0.0,1,propagule,4130,0,0,0.038498789346246974,True,0.005,0.025
1,9,4,0.0,0.0,1,propagule,4091,0,0,0.03911024199462234,True,0.005,0.025
1,9,5,0.0,0.0,1,propagule,4037,0,0,0.03963339113202873,True,0.005,0.025
1,9,6,0.0,0.0,1,propagule,3989,0,0,0.04011030333416896,True,0.005,0.025
1,9,7,0.0,0.0,1,propagule,3928,0,0,0.04047861507128309,True,0.005,0.025
1,9,8,0.0,0.0,1,propagule,3881,0,0,0.04045349136820407,True,0.005,0.025
1,9,9,0.0,0.0,1,propagule,3835,0,0,0.04041720990873533,True,0.005,0.025
1,9,10,0.0,0.0,1,propagule,3799,0,0,0.0405369834166886,True,0.005,0.025
1,9,11,0.0,0.0,1,propagule,3756,0,0,0.041001064962726305,True,0.005,0.025
1,9,12,0.0,0.0,1,propagule,3727,0,0,0.04105178427689831,True,0.005,0.025
1,9,13,0.0,0.0,1,propagule,3678,0,0,0.0413268080478521,True,0.005,0.025
1,9,14,0.0,0.0,1,propagule,3645,0,0,0.041700960219478736,True,0.005,0.025
1,9,15,0.0,0.0,1,propagule,3601,0,0,0.042210497084143296,True,0.005,0.025
1,9,16,0.0,0.0,1,propagule,3570,0,0,0.042296918767507005,True,0.005,0.025
1,9,17,0.0,0.0,1,propagule,3522,0,0,0.04230550823395798,True,0.005,0.025
1,9,18,0.0,0.0,1,propagule,7420,0,0,0.014420485175202157,True,0.005,0.025
1,9,19,0.0,0.0,1,propagule,7290,0,0,0.014540466392318244,True,0.005,0.025
1,9,20,0.0,0.0,1,propagule,7151,0,0,0.014962942245839743,True,0.005,0.025
1,9,21,0.0,0.0,1,propagule,7017,0,0,0.015106170728231437,True,0.005,0.025
1,9,22,0.0,0.0,1,propagule,6886,0,0,0.015248329944815567,True,0.005,0.025
1,9,23,0.0,0.0,1,propagule,6710,0,0,0.01564828614008942,True,0.005,0.025
1,9,24,0.0,0.0,1,propagule,6576,0,0,0.015663017031630172,True,0.005,0.025
1,9,25,0.0,0.0,1,propagule,6449,0,0,0.01612653124515429,True,0.005,0.025
1,9,26,0.0,0.0,1,propagule,6305,0,0,0.01586042823156225,True,0.005,0.025
1,9,27,0.0,0.0,1,propagule,6166,0,0,0.015893610120012974,True,0.005,0.025
1,9,28,0.0,0.0,1,propagule,6023,0,0,0.015938900879960152,True,0.005,0.025
1,9,29,0.0,0.0,1,propagule,5911,0,0,0.016579259008627983,True,0.005,0.025
1,9,30,0.0,0.0,1,propagule,5757,0,0,0.016675351745700884,True,0.005,0.025
1,9,31,0.0,0.0,1,propagule,5656,0,0,0.01714992927864215,True,0.005,0.025
1,9,32,0.0,0.0,1,propagule,5552,0,0,0.01711095100864553,True,0.005,0.025
1,9,33,0.0,0.0,1,propagule,5446,0,0,0.017627616599338966,True,0.005,0.025
1,9,34,0.0,0.0,1,propagule,5350,0,0,0.017570093457943924,True,0.005,0.025
1,9,35,0.0,0.0,1,propagule,5251,0,0,0.01771091220719863,True,0.005,0.025
1,9,36,0.0,0.0,1,propagule,5143,0,0,0.01808283103247132,True,0.005,0.025
1,9,37,0.0,0.0,1,propagule,5053,0,0,0.018207005739164853,True,0.005,0.025
1,9,38,0.0,0.0,1,propagule,4988,0,0,0.017842822774659182,True,0.005,0.025
1,9,39,0.0,0.0,1,propagule,4912,0,0,0.017915309446254073,True,0.005,0.025
1,9,40,0.0,0.0,1,propagule,4841,0,0,0.018178062383805,True,0.005,0.025
1,9,41,0.0,0.0,1,propagule,4785,0,0,0.01818181818181818,True,0.005,0.025
1,9,42,0.0,0.0,1,propagule,4725,0,0,0.018412698412698412,True,0.005,0.025
1,9,43,0.0,0.0,1,propagule,4677,0,0,0.025016035920461834,True,0.005,0.025
1,9,44,0.0,0.0,1,propagule,4589,0,0,0.025059925909784266,True,0.005,0.025
