rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.0,0.0,1,propagule,3802,0,0,0.0,True
1,1,2,0.0,0.0,1,propagule,3811,0,0,0.0,True
1,1,3,0.0,0.0,1,propagule,3807,0,0,0.0002626740215392698,True
1,1,4,0.0,0.0,1,propagule,3865,0,0,0.00129366106080207,True
1,1,5,0.0,0.0,1,propagule,3957,0,0,0.0025271670457417236,True
1,1,6,0.0,0.0,1,propagule,3948,0,0,0.0035460992907801418,True
1,1,7,0.0,0.0,1,propagule,3920,0,0,0.0035714285714285713,True
1,1,8,0.0,0.0,1,propagule,3911,0,0,0.0038353362311429303,True
1,1,9,0.0,0.0,1,propagule,3895,0,0,0.003594351732991014,True
1,1,10,0.0,0.0,1,propagule,3874,0,0,0.0038719669592152815,True
1,1,11,0.0,0.0,1,propagule,3848,0,0,0.0036382536382536385,True
1,1,12,0.0,0.0,1,propagule,3846,0,0,0.0039001560062402497,True
1,1,13,0.0,0.0,1,propagule,3828,0,0,0.003918495297805642,True
1,1,14,0.0,0.0,1,propagule,3813,0,0,0.003933910306845004,True
1,1,15,0.0,0.0,1,propagule,3791,0,0,0.003956739646531258,True
1,1,16,0.0,0.0,1,propagule,3763,0,0,0.003986181238373638,True
1,1,17,0.0,0.0,1,propagule,3750,0,0,0.004,True
1,1,18,0.0,0.0,1,propagule,10773,0,0,0.001392369813422445,True
1,1,19,0.0,0.0,1,propagule,10512,0,0,0.0012366818873668188,True
1,1,20,0.0,0.0,1,propagule,10435,0,0,0.0014374700527072352,True
1,1,21,0.0,0.0,1,propagule,10279,0,0,0.0013620001945714563,True
1,1,22,0.0,0.0,1,propagule,10146,0,0,0.0014784151389710231,True
1,1,23,0.0,0.0,1,propagule,9929,0,0,0.0014100110786584752,True
1,1,24,0.0,0.0,1,propagule,9811,0,0,0.001528896136989094,True
1,1,25,0.0,0.0,1,propagule,9600,0,0,0.0014583333333333334,True
1,1,26,0.0,0.0,1,propagule,9490,0,0,0.0015806111696522655,True
1,1,27,0.0,0.0,1,propagule,9329,0,0,0.001607889377210848,True
1,1,28,0.0,0.0,1,propagule,9233,0,0,0.0017329145456514675,True
1,1,29,0.0,0.0,1,propagule,9074,0,0,0.001763279700242451,True
1,1,30,0.0,0.0,1,propagule,8958,0,0,0.0016744809109176155,True
1,1,31,0.0,0.0,1,propagule,8758,0,0,0.0018269011189769354,True
1,1,32,0.0,0.0,1,propagule,8632,0,0,0.001737720111214087,True
1,1,33,0.0,0.0,1,propagule,8509,0,0,0.0018803619696791632,True
1,1,34,0.0,0.0,1,propagule,8372,0,0,0.0019111323459149545,True
1,1,35,0.0,0.0,1,propagule,8286,0,0,0.0019309678976587015,True
1,1,36,0.0,0.0,1,propagule,8098,0,0,0.001975796492961225,True
1,1,37,0.0,0.0,1,propagule,7939,0,0,0.0021413276231263384,True
1,1,38,0.0,0.0,1,propagule,7797,0,0,0.0021803257663203794,True
1,1,39,0.0,0.0,1,propagule,7659,0,0,0.0026113069591330463,True
1,1,40,0.0,0.0,1,propagule,7534,0,0,0.002787363950092912,True
1,1,41,0.0,0.0,1,propagule,7433,0,0,0.002825238799946186,True
1,1,42,0.0,0.0,1,propagule,7330,0,0,0.00286493860845839,True
1,1,43,0.0,0.0,1,propagule,7107,0,0,0.003517658646404953,True
1,1,44,0.0,0.0,1,propagule,7165,0,0,0.0029309141660851363,True
1,1,45,0.0,0.0,1,propagule,7053,0,0,0.002835672763363108,True
1,1,46,0.0,0.0,1,propagule,6965,0,0,0.002871500358937545,True
1,1,47,0.0,0.0,1,propagule,6878,0,0,0.002907822041291073,True
1,1,48,0.0,0.0,1,propagule,6797,0,0,0.0029424746211563924,True
1,1,49,0.0,0.0,1,propagule,6757,0,0,0.002959893443836022,True
1,1,50,0.0,0.0,1,propagule,6659,0,0,0.003003453972067878,True
1,1,51,0.0,0.0,1,propagule,6621,0,0,0.0030206917384080953,True
1,1,52,0.0,0.0,1,propagule,6538,0,0,0.0030590394616090547,True
1,2,1,0.0,0.0,1,propagule,6500,0,0,0.003076923076923077,True
1,2,2,0.0,0.0,1,propagule,6394,0,0,0.0031279324366593683,True
1,2,3,0.0,0.0,1,propagule,6375,0,0,0.003137254901960784,True
1,2,4,0.0,0.0,1,propagule,6277,0,0,0.003345547235940736,True
1,2,5,0.0,0.0,1,propagule,6248,0,0,0.0035211267605633804,True
1,2,6,0.0,0.0,1,propagule,6159,0,0,0.003572008442929047,True
1,2,7,0.0,0.0,1,propagule,6139,0,0,0.003583645544877016,True
1,2,8,0.0,0.0,1,propagule,6037,0,0,0.0036441941361603446,True
1,2,9,0.0,0.0,1,propagule,6011,0,0,0.00349359507569456,True
1,2,10,0.0,0.0,1,propagule,5933,0,0,0.003708073487274566,True
1,2,11,0.0,0.0,1,propagule,5907,0,0,0.0035551041137633316,True
1,2,12,0.0,0.0,1,propagule,5835,0,0,0.0037703513281919453,True
1,2,13,0.0,0.0,1,propagule,5799,0,0,0.0037937575444042075,True
1,2,14,0.0,0.0,1,propagule,5708,0,0,0.003854239663629993,True
1,2,15,0.0,0.0,1,propagule,5672,0,0,0.0038787023977433005,True
1,2,16,0.0,0.0,1,propagule,5593,0,0,0.0037546933667083854,True
1,2,17,0.0,0.0,1,propagule,5566,0,0,0.0037729069349622707,True
