rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.0,0.0,1,propagule,3708,0,0,0.0,True
1,1,2,0.0,0.0,1,propagule,3659,0,0,0.00027329871549603714,True
1,1,3,0.0,0.0,1,propagule,3634,0,0,0.001100715465052284,True
1,1,4,0.0,0.0,1,propagule,3660,0,0,0.002459016393442623,True
1,1,5,0.0,0.0,1,propagule,3756,0,0,0.0029286474973375934,True
1,1,6,0.0,0.0,1,propagule,3762,0,0,0.003987240829346092,True
1,1,7,0.0,0.0,1,propagule,3749,0,0,0.0034675913576953854,True
1,1,8,0.0,0.0,1,propagule,3725,0,0,0.004026845637583893,True
1,1,9,0.0,0.0,1,propagule,3693,0,0,0.003520173300839426,True
1,1,10,0.0,0.0,1,propagule,3678,0,0,0.0038064165307232192,True
1,1,11,0.0,0.0,1,propagule,3650,0,0,0.003561643835616438,True
1,1,12,0.0,0.0,1,propagule,3633,0,0,0.0038535645472061657,True
1,1,13,0.0,0.0,1,propagule,3612,0,0,0.0033222591362126247,True
1,1,14,0.0,0.0,1,propagule,3597,0,0,0.003892132332499305,True
1,1,15,0.0,0.0,1,propagule,3575,0,0,0.0033566433566433566,True
1,1,16,0.0,0.0,1,propagule,3551,0,0,0.003942551393973529,True
1,1,17,0.0,0.0,1,propagule,3539,0,0,0.003390788358293303,True
1,1,18,0.0,0.0,1,propagule,10311,0,0,0.0011638056444573757,True
1,1,19,0.0,0.0,1,propagule,10187,0,0,0.0013743005791695298,True
1,1,20,0.0,0.0,1,propagule,9955,0,0,0.001305876443997991,True
1,1,21,0.0,0.0,1,propagule,9786,0,0,0.001226241569589209,True
1,1,22,0.0,0.0,1,propagule,9545,0,0,0.0012572027239392352,True
1,1,23,0.0,0.0,1,propagule,9376,0,0,0.001279863481228669,True
1,1,24,0.0,0.0,1,propagule,9148,0,0,0.0012024486226497595,True
1,1,25,0.0,0.0,1,propagule,9013,0,0,0.0013314101852879175,True
1,1,26,0.0,0.0,1,propagule,8807,0,0,0.0013625525150448507,True
1,1,27,0.0,0.0,1,propagule,8647,0,0,0.0012721174973979415,True
1,1,28,0.0,0.0,1,propagule,8494,0,0,0.0012950317871438662,True
1,1,29,0.0,0.0,1,propagule,8344,0,0,0.0013183125599232981,True
1,1,30,0.0,0.0,1,propagule,8132,0,0,0.0012297097884899164,True
1,1,31,0.0,0.0,1,propagule,7996,0,0,0.0012506253126563281,True
1,1,32,0.0,0.0,1,propagule,7826,0,0,0.0014055711730130336,True
1,1,33,0.0,0.0,1,propagule,7694,0,0,0.0014296854691967767,True
