rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.0,0.0,5,propagule,2744,0,0,0.0018221574344023323,True
1,1,2,0.0,0.0,5,propagule,2719,0,0,0.0033100404560500183,True
1,1,3,0.0,0.0,5,propagule,2663,0,0,0.006759294029290274,True
1,1,4,0.0,0.0,5,propagule,2622,0,0,0.009534706331045004,True
1,1,5,0.0,0.0,5,propagule,2578,0,0,0.012024825446082235,True
1,1,6,0.0,0.0,5,propagule,2556,0,0,0.014084507042253521,True
1,1,7,0.0,0.0,5,propagule,2507,0,0,0.015955325089748704,True
1,1,8,0.0,0.0,5,propagule,2470,0,0,0.01700404858299595,True
1,1,9,0.0,0.0,5,propagule,2433,0,0,0.018495684340320593,True
1,1,10,0.0,0.0,5,propagule,2379,0,0,0.019335855401429174,True
1,1,11,0.0,0.0,5,propagule,2355,0,0,0.021231422505307854,True
1,1,12,0.0,0.0,5,propagule,2304,0,0,0.0234375,True
1,1,13,0.0,0.0,5,propagule,2258,0,0,0.025686448184233834,True
1,1,14,0.0,0.0,5,propagule,2244,0,0,0.028966131907308377,True
1,1,15,0.0,0.0,5,propagule,2214,0,0,0.03071364046973803,True
1,1,16,0.0,0.0,5,propagule,2185,0,0,0.033409610983981694,True
1,1,17,0.0,0.0,5,propagule,2139,0,0,0.03506311360448808,True
1,1,18,0.0,0.0,5,propagule,5960,0,0,0.016778523489932886,True
1,1,19,0.0,0.0,5,propagule,5849,0,0,0.01880663361258335,True
1,1,20,0.0,0.0,5,propagule,5741,0,0,0.021250653196307263,True
1,1,21,0.0,0.0,5,propagule,5605,0,0,0.0231935771632471,True
1,1,22,0.0,0.0,5,propagule,5441,0,0,0.025362984745451202,True
1,1,23,0.0,0.0,5,propagule,5345,0,0,0.027876520112254444,True
1,1,24,0.0,0.0,5,propagule,5244,0,0,0.029748283752860413,True
1,1,25,0.0,0.0,5,propagule,5169,0,0,0.03250145095763204,True
1,1,26,0.0,0.0,5,propagule,5021,0,0,0.03485361481776539,True
1,1,27,0.0,0.0,5,propagule,4886,0,0,0.03704461727384364,True
1,1,28,0.0,0.0,5,propagule,4768,0,0,0.03942953020134228,True
1,1,29,0.0,0.0,5,propagule,4690,0,0,0.04029850746268657,True
1,1,30,0.0,0.0,5,propagule,4587,0,0,0.04272945280139525,True
1,1,31,0.0,0.0,5,propagule,4450,0,0,0.04561797752808989,True
1,1,32,0.0,0.0,5,propagule,4348,0,0,0.04714811407543698,True
1,1,33,0.0,0.0,5,propagule,4259,0,0,0.049307349142991314,True
1,1,34,0.0,0.0,5,propagule,4177,0,0,0.050993536030644,True
1,1,35,0.0,0.0,5,propagule,4098,0,0,0.0529526598340654,True
1,1,36,0.0,0.0,5,propagule,4034,0,0,0.05404065443728309,True
1,1,37,0.0,0.0,5,propagule,3993,0,0,0.05584773353368395,True
1,1,38,0.0,0.0,5,propagule,3929,0,0,0.058030033087299565,True
1,1,39,0.0,0.0,5,propagule,3889,0,0,0.05888403188480329,True
1,1,40,0.0,0.0,5,propagule,3830,0,0,0.05953002610966057,True
1,1,41,0.0,0.0,5,propagule,3777,0,0,0.06248345247550966,True
1,1,42,0.0,0.0,5,propagule,3704,0,0,0.06452483801295897,True
1,1,43,0.0,0.0,5,propagule,3970,0,0,0.11486146095717883,True
1,1,44,0.0,0.0,5,propagule,3800,0,0,0.10736842105263159,True
1,1,45,0.0,0.0,5,propagule,3725,0,0,0.10604026845637583,True
1,1,46,0.0,0.0,5,propagule,3640,0,0,0.10247252747252747,True
1,1,47,0.0,0.0,5,propagule,3562,0,0,0.10022459292532285,True
1,1,48,0.0,0.0,5,propagule,3518,0,0,0.10346787947697555,True
1,1,49,0.0,0.0,5,propagule,3471,0,0,0.10371650821089023,True
