"","X","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,1,0,0,1,"propagule",2862,0,0,0.0894479385045423,"True"
"2",2,1,1,2,0,0,1,"propagule",2821,0,0,0.0907479617157037,"True"
"3",3,1,1,3,0,0,1,"propagule",2743,0,0,0.0915056507473569,"True"
"4",4,1,1,4,0,0,1,"propagule",2726,0,0,0.0895084372707263,"True"
"5",5,1,1,5,0,0,1,"propagule",2657,0,0,0.0925856228829507,"True"
"6",6,1,1,6,0,0,1,"propagule",2618,0,0,0.0928189457601222,"True"
"7",7,1,1,7,0,0,1,"propagule",2541,0,0,0.0964187327823691,"True"
"8",8,1,1,8,0,0,1,"propagule",2516,0,0,0.0973767885532591,"True"
"9",9,1,1,9,0,0,1,"propagule",2443,0,0,0.0994678673761768,"True"
"10",10,1,1,10,0,0,1,"propagule",2408,0,0,0.102159468438538,"True"
"11",11,1,1,11,0,0,1,"propagule",2365,0,0,0.104016913319239,"True"
"12",12,1,1,12,0,0,1,"propagule",2330,0,0,0.106008583690987,"True"
"13",13,1,1,13,0,0,1,"propagule",2290,0,0,0.107860262008734,"True"
"14",14,1,1,14,0,0,1,"propagule",2242,0,0,0.110169491525424,"True"
"15",15,1,1,15,0,0,1,"propagule",2203,0,0,0.11166591012256,"True"
"16",16,1,1,16,0,0,1,"propagule",2184,0,0,0.112179487179487,"True"
"17",17,1,1,17,0,0,1,"propagule",2157,0,0,0.115438108484006,"True"
"18",18,1,1,18,0,0,1,"propagule",6310,0,0,0.041838351822504,"True"
"19",19,1,1,19,0,0,1,"propagule",6160,0,0,0.0446428571428571,"True"
"20",20,1,1,20,0,0,1,"propagule",6014,0,0,0.0467243099434652,"True"
"21",21,1,1,21,0,0,1,"propagule",5843,0,0,0.0498031832962519,"True"
"22",22,1,1,22,0,0,1,"propagule",5735,0,0,0.0519616390584133,"True"
"23",23,1,1,23,0,0,1,"propagule",5539,0,0,0.0543419389781549,"True"
"24",24,1,1,24,0,0,1,"propagule",5502,0,0,0.0561613958560523,"True"
"25",25,1,1,25,0,0,1,"propagule",5365,0,0,0.0587138863000932,"True"
"26",26,1,1,26,0,0,1,"propagule",5236,0,0,0.0616883116883117,"True"
"27",27,1,1,27,0,0,1,"propagule",5110,0,0,0.063013698630137,"True"
"28",28,1,1,28,0,0,1,"propagule",5018,0,0,0.0667596652052611,"True"
"29",29,1,1,29,0,0,1,"propagule",4878,0,0,0.0690856908569086,"True"
"30",30,1,1,30,0,0,1,"propagule",4811,0,0,0.0708792350862607,"True"
"31",31,1,1,31,0,0,1,"propagule",4700,0,0,0.0738297872340426,"True"
"32",32,1,1,32,0,0,1,"propagule",4633,0,0,0.0761925318368228,"True"
"33",33,1,1,33,0,0,1,"propagule",4542,0,0,0.0792602377807133,"True"
"34",34,1,1,34,0,0,1,"propagule",4436,0,0,0.0811541929666366,"True"
"35",35,1,1,35,0,0,1,"propagule",4331,0,0,0.0840452551373817,"True"
"36",36,1,1,36,0,0,1,"propagule",4288,0,0,0.0872201492537313,"True"
"37",37,1,1,37,0,0,1,"propagule",4226,0,0,0.0896829152863228,"True"
"38",38,1,1,38,0,0,1,"propagule",4188,0,0,0.0907354345749761,"True"
"39",39,1,1,39,0,0,1,"propagule",4099,0,0,0.0922176140522079,"True"
"40",40,1,1,40,0,0,1,"propagule",4057,0,0,0.0934187823514912,"True"
"41",41,1,1,41,0,0,1,"propagule",4080,0,0,0.108088235294118,"True"
"42",42,1,1,42,0,0,1,"propagule",4114,0,0,0.113514827418571,"True"
"43",43,1,1,43,0,0,1,"propagule",4120,0,0,0.120873786407767,"True"
"44",44,1,1,44,0,0,1,"propagule",4077,0,0,0.122393917095904,"True"
"45",45,1,1,45,0,0,1,"propagule",4048,0,0,0.126235177865613,"True"
"46",46,1,1,46,0,0,1,"propagule",3962,0,0,0.124179707218576,"True"
"47",47,1,1,47,0,0,1,"propagule",3940,0,0,0.126649746192893,"True"
"48",48,1,1,48,0,0,1,"propagule",3897,0,0,0.126250962278676,"True"
"49",49,1,1,49,0,0,1,"propagule",3853,0,0,0.128471321048534,"True"
"50",50,1,1,50,0,0,1,"propagule",3819,0,0,0.129353233830846,"True"
"51",51,1,1,51,0,0,1,"propagule",3793,0,0,0.130767202741893,"True"
"52",52,1,1,52,0,0,1,"propagule",3763,0,0,0.133404198777571,"True"
"53",53,1,2,1,0,0,1,"propagule",3730,8,0,0.13485254691689,"False"
"54",54,1,2,2,0,0,1,"propagule",3689,8,0,0.134995933857414,"False"
"55",55,1,2,3,0,0,1,"propagule",3647,7,0,0.137098985467508,"False"
"56",56,1,2,4,0,0,1,"propagule",3597,7,4,0.140116763969975,"False"
"57",57,1,2,5,0,0,1,"propagule",3567,11,5,0.142696944210821,"False"
