"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0.1,0,1,"wave",2736,0,0,0.0990497076023392,"True"
"2",1,1,2,0.1,0,1,"wave",2737,0,0,0.100474972597735,"True"
"3",1,1,3,0.1,0,1,"wave",2679,0,0,0.102650242627846,"True"
"4",1,1,4,0.1,0,1,"wave",2644,0,0,0.103630862329803,"True"
"5",1,1,5,0.1,0,1,"wave",2597,0,0,0.106661532537543,"True"
"6",1,1,6,0.1,0,1,"wave",2547,0,0,0.106792304672163,"True"
"7",1,1,7,0.1,0,1,"wave",2504,0,0,0.109025559105431,"True"
"8",1,1,8,0.1,0,1,"wave",2482,0,0,0.112006446414182,"True"
"9",1,1,9,0.1,0,1,"wave",2448,0,0,0.115196078431373,"True"
"10",1,1,10,0.1,0,1,"wave",2379,0,0,0.118957545187053,"True"
"11",1,1,11,0.1,0,1,"wave",2338,0,0,0.120188195038494,"True"
"12",1,1,12,0.1,0,1,"wave",2305,0,0,0.123644251626898,"True"
"13",1,1,13,0.1,0,1,"wave",2274,0,0,0.12401055408971,"True"
"14",1,1,14,0.1,0,1,"wave",2242,0,0,0.126672613737734,"True"
"15",1,1,15,0.1,0,1,"wave",2206,0,0,0.129193109700816,"True"
"16",1,1,16,0.1,0,1,"wave",2147,0,0,0.130414531904984,"True"
"17",1,1,17,0.1,0,1,"wave",2131,0,0,0.130924448615673,"True"
"18",1,1,18,0.1,0,1,"wave",5977,0,0,0.0475154759913,"True"
"19",1,1,19,0.1,0,1,"wave",5854,0,0,0.0491971301674069,"True"
"20",1,1,20,0.1,0,1,"wave",5735,0,0,0.0503923278116827,"True"
"21",1,1,21,0.1,0,1,"wave",5549,0,0,0.0531627320237881,"True"
"22",1,1,22,0.1,0,1,"wave",5445,0,0,0.0556473829201102,"True"
"23",1,1,23,0.1,0,1,"wave",5349,0,0,0.0592634137221911,"True"
"24",1,1,24,0.1,0,1,"wave",5226,0,0,0.061806352851129,"True"
"25",1,1,25,0.1,0,1,"wave",5099,0,0,0.0651108060404001,"True"
"26",1,1,26,0.1,0,1,"wave",4946,0,0,0.0681358673675698,"True"
"27",1,1,27,0.1,0,1,"wave",4817,0,0,0.0699605563628815,"True"
"28",1,1,28,0.1,0,1,"wave",4681,0,0,0.0719931638538774,"True"
"29",1,1,29,0.1,0,1,"wave",4593,0,0,0.0727193555410407,"True"
"30",1,1,30,0.1,0,1,"wave",4519,0,0,0.0747953086966143,"True"
"31",1,1,31,0.1,0,1,"wave",4449,0,0,0.0768712070128119,"True"
"32",1,1,32,0.1,0,1,"wave",4354,0,0,0.0808451998162609,"True"
"33",1,1,33,0.1,0,1,"wave",4258,0,0,0.0850164396430249,"True"
"34",1,1,34,0.1,0,1,"wave",4189,0,0,0.0885652900453569,"True"
"35",1,1,35,0.1,0,1,"wave",4098,0,0,0.15544167886774,"True"
"36",1,1,36,0.1,0,1,"wave",4016,0,0,0.158117529880478,"True"
"37",1,1,37,0.1,0,1,"wave",3950,0,0,0.15873417721519,"True"
"38",1,1,38,0.1,0,1,"wave",3880,0,0,0.160051546391753,"True"
