rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.3,0.0,2,wave,2736,0,0,0.30080409356725146,True
1,1,2,0.3,0.0,2,wave,2657,0,0,0.29920963492660896,True
1,1,3,0.3,0.0,2,wave,2628,0,0,0.2990867579908676,True
1,1,4,0.3,0.0,2,wave,2598,0,0,0.2998460354118553,True
1,1,5,0.3,0.0,2,wave,2552,0,0,0.30407523510971785,True
1,1,6,0.3,0.0,2,wave,2512,0,0,0.3021496815286624,True
1,1,7,0.3,0.0,2,wave,2475,0,0,0.30424242424242426,True
1,1,8,0.3,0.0,2,wave,2426,0,0,0.3046166529266282,True
1,1,9,0.3,0.0,2,wave,2418,0,0,0.3056244830438379,True
1,1,10,0.3,0.0,2,wave,2392,0,0,0.3093645484949833,True
1,1,11,0.3,0.0,2,wave,2367,0,0,0.30882974228981835,True
1,1,12,0.3,0.0,2,wave,2331,0,0,0.31016731016731014,True
1,1,13,0.3,0.0,2,wave,2319,0,0,0.3100474342388961,True
1,1,14,0.3,0.0,2,wave,2280,0,0,0.312280701754386,True
1,1,15,0.3,0.0,2,wave,2274,0,0,0.3117854001759015,True
1,1,16,0.3,0.0,2,wave,2243,0,0,0.31475702184574234,True
1,1,17,0.3,0.0,2,wave,2238,0,0,0.3145665773011618,True
1,1,18,0.3,0.0,2,wave,6256,0,0,0.11141304347826086,True
1,1,19,0.3,0.0,2,wave,6106,0,0,0.11415001637733377,True
1,1,20,0.3,0.0,2,wave,5981,0,0,0.11837485370339408,True
1,1,21,0.3,0.0,2,wave,5897,0,0,0.12260471426148889,True
1,1,22,0.3,0.0,2,wave,5772,0,0,0.12612612612612611,True
1,1,23,0.3,0.0,2,wave,5682,0,0,0.12988384371700107,True
1,1,24,0.3,0.0,2,wave,5570,0,0,0.1333931777378815,True
1,1,25,0.3,0.0,2,wave,5457,0,0,0.13725490196078433,True
1,1,26,0.3,0.0,2,wave,5408,0,0,0.14053254437869822,True
1,1,27,0.3,0.0,2,wave,5294,0,0,0.14393653192293163,True
1,1,28,0.3,0.0,2,wave,5175,0,0,0.14628019323671498,True
1,1,29,0.3,0.0,2,wave,5084,0,0,0.1508654602675059,True
1,1,30,0.3,0.0,2,wave,4996,0,0,0.15312249799839872,True
1,1,31,0.3,0.0,2,wave,4879,0,0,0.15761426521828242,True
1,1,32,0.3,0.0,2,wave,4804,0,0,0.16007493755203997,True
1,1,33,0.3,0.0,2,wave,4698,0,0,0.16368667518092805,True
1,1,34,0.3,0.0,2,wave,4616,0,0,0.16616117850953208,True
1,1,35,0.3,0.0,2,wave,4531,0,0,0.3407636283381152,True
1,1,36,0.3,0.0,2,wave,4470,0,0,0.3413870246085011,True
1,1,37,0.3,0.0,2,wave,4377,0,0,0.34521361663239664,True
1,1,38,0.3,0.0,2,wave,4322,0,0,0.34729291994447015,True
1,1,39,0.3,0.0,2,wave,4248,0,0,0.3479284369114878,True
1,1,40,0.3,0.0,2,wave,4176,0,0,0.3496168582375479,True
1,1,41,0.3,0.0,2,wave,4116,0,0,0.3530126336248785,True
1,1,42,0.3,0.0,2,wave,4044,0,0,0.3548466864490603,True
1,1,43,0.3,0.0,2,wave,4091,0,0,0.36959178684918115,True
1,1,44,0.3,0.0,2,wave,3996,0,0,0.36986986986986986,True
1,1,45,0.3,0.0,2,wave,3946,0,0,0.3707551951343132,True
1,1,46,0.3,0.0,2,wave,3903,0,0,0.3681783243658724,True
1,1,47,0.3,0.0,2,wave,3890,0,0,0.3722365038560411,True
1,1,48,0.3,0.0,2,wave,3862,0,0,0.37415846711548423,True
