"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0,0,2,"wave",2778,0,0,0.104031677465803,"True"
"2",1,1,2,0,0,2,"wave",2762,0,0,0.106082548877625,"True"
"3",1,1,3,0,0,2,"wave",2698,0,0,0.108969607116383,"True"
"4",1,1,4,0,0,2,"wave",2678,0,0,0.110903659447349,"True"
"5",1,1,5,0,0,2,"wave",2646,0,0,0.113756613756614,"True"
"6",1,1,6,0,0,2,"wave",2606,0,0,0.115886415963162,"True"
"7",1,1,7,0,0,2,"wave",2592,0,0,0.118441358024691,"True"
"8",1,1,8,0,0,2,"wave",2579,0,0,0.119038386971694,"True"
"9",1,1,9,0,0,2,"wave",2549,0,0,0.12004707728521,"True"
"10",1,1,10,0,0,2,"wave",2541,0,0,0.121212121212121,"True"
"11",1,1,11,0,0,2,"wave",2513,0,0,0.120970951054517,"True"
"12",1,1,12,0,0,2,"wave",2503,0,0,0.123851378345985,"True"
"13",1,1,13,0,0,2,"wave",2478,0,0,0.125504439063761,"True"
"14",1,1,14,0,0,2,"wave",2462,0,0,0.127538586515028,"True"
"15",1,1,15,0,0,2,"wave",2433,0,0,0.129058775174681,"True"
"16",1,1,16,0,0,2,"wave",2412,0,0,0.130182421227197,"True"
"17",1,1,17,0,0,2,"wave",2386,0,0,0.131601005867561,"True"
"18",1,1,18,0,0,2,"wave",6918,0,0,0.0472679965307892,"True"
"19",1,1,19,0,0,2,"wave",6841,0,0,0.0491156263704137,"True"
"20",1,1,20,0,0,2,"wave",6694,0,0,0.0510905288317897,"True"
"21",1,1,21,0,0,2,"wave",6547,0,0,0.0530013746754239,"True"
"22",1,1,22,0,0,2,"wave",6436,0,0,0.0550031075201989,"True"
"23",1,1,23,0,0,2,"wave",6287,0,0,0.0577381899156991,"True"
"24",1,1,24,0,0,2,"wave",6161,0,0,0.0590813179678624,"True"
"25",1,1,25,0,0,2,"wave",6017,0,0,0.0623234169852086,"True"
"26",1,1,26,0,0,2,"wave",5916,0,0,0.0644016227180527,"True"
"27",1,1,27,0,0,2,"wave",5788,0,0,0.0672080165860401,"True"
