"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0.2,0.06,1.5,"wave",2807,0,0,0.198076237976487,"True"
"2",1,1,2,0.2,0.06,1.5,"wave",2768,0,0,0.19978323699422,"True"
"3",1,1,3,0.2,0.06,1.5,"wave",2710,0,0,0.201107011070111,"True"
"4",1,1,4,0.2,0.06,1.5,"wave",2673,0,0,0.202020202020202,"True"
"5",1,1,5,0.2,0.06,1.5,"wave",2625,0,0,0.205714285714286,"True"
"6",1,1,6,0.2,0.06,1.5,"wave",2576,0,0,0.203804347826087,"True"
"7",1,1,7,0.2,0.06,1.5,"wave",2563,0,0,0.209129925868123,"True"
"8",1,1,8,0.2,0.06,1.5,"wave",2539,0,0,0.208743599842458,"True"
"9",1,1,9,0.2,0.06,1.5,"wave",2508,0,0,0.210925039872408,"True"
"10",1,1,10,0.2,0.06,1.5,"wave",2502,0,0,0.215027977617906,"True"
"11",1,1,11,0.2,0.06,1.5,"wave",2482,0,0,0.215954875100725,"True"
"12",1,1,12,0.2,0.06,1.5,"wave",2456,0,0,0.218241042345277,"True"
"13",1,1,13,0.2,0.06,1.5,"wave",2436,0,0,0.219622331691297,"True"
"14",1,1,14,0.2,0.06,1.5,"wave",2413,0,0,0.221301284707833,"True"
"15",1,1,15,0.2,0.06,1.5,"wave",2401,0,0,0.221990837151187,"True"
"16",1,1,16,0.2,0.06,1.5,"wave",2387,0,0,0.222873900293255,"True"
"17",1,1,17,0.2,0.06,1.5,"wave",2368,0,0,0.222550675675676,"True"
"18",1,1,18,0.2,0.06,1.5,"wave",6814,0,0,0.0795421191664221,"True"
"19",1,1,19,0.2,0.06,1.5,"wave",6698,0,0,0.0822633621976709,"True"
"20",1,1,20,0.2,0.06,1.5,"wave",6583,0,0,0.0852195047850524,"True"
"21",1,1,21,0.2,0.06,1.5,"wave",6502,0,0,0.0882805290679791,"True"
"22",1,1,22,0.2,0.06,1.5,"wave",6355,0,0,0.0898505114083399,"True"
"23",1,1,23,0.2,0.06,1.5,"wave",6212,0,0,0.0917578879587894,"True"
"24",1,1,24,0.2,0.06,1.5,"wave",6095,0,0,0.0940114848236259,"True"
"25",1,1,25,0.2,0.06,1.5,"wave",5966,0,0,0.0952061682869594,"True"
"26",1,1,26,0.2,0.06,1.5,"wave",5863,0,0,0.0961964864403889,"True"
"27",1,1,27,0.2,0.06,1.5,"wave",5737,0,0,0.0984835279762942,"True"
"28",1,1,28,0.2,0.06,1.5,"wave",5653,0,0,0.100831416946754,"True"
"29",1,1,29,0.2,0.06,1.5,"wave",5522,0,0,0.104310032596885,"True"
"30",1,1,30,0.2,0.06,1.5,"wave",5443,0,0,0.106926327392982,"True"
"31",1,1,31,0.2,0.06,1.5,"wave",5335,0,0,0.109840674789128,"True"
"32",1,1,32,0.2,0.06,1.5,"wave",5251,0,0,0.112740430394211,"True"
"33",1,1,33,0.2,0.06,1.5,"wave",5138,0,0,0.115219929933826,"True"
"34",1,1,34,0.2,0.06,1.5,"wave",5053,0,0,0.119335048486048,"True"
"35",1,1,35,0.2,0.06,1.5,"wave",4975,0,0,0.242412060301508,"True"
"36",1,1,36,0.2,0.06,1.5,"wave",4887,0,0,0.244935543278085,"True"
"37",1,1,37,0.2,0.06,1.5,"wave",4804,0,0,0.245420482930891,"True"
"38",1,1,38,0.2,0.06,1.5,"wave",4764,0,0,0.248110831234257,"True"
"39",1,1,39,0.2,0.06,1.5,"wave",4702,0,0,0.252020416843896,"True"
"40",1,1,40,0.2,0.06,1.5,"wave",4652,0,0,0.25451418744626,"True"
"41",1,1,41,0.2,0.06,1.5,"wave",4666,0,0,0.262751821688813,"True"
"42",1,1,42,0.2,0.06,1.5,"wave",4640,0,0,0.266810344827586,"True"
"43",1,1,43,0.2,0.06,1.5,"wave",4619,0,0,0.268672872916216,"True"
"44",1,1,44,0.2,0.06,1.5,"wave",4544,0,0,0.267605633802817,"True"
"45",1,1,45,0.2,0.06,1.5,"wave",4503,0,0,0.272707084166112,"True"
"46",1,1,46,0.2,0.06,1.5,"wave",4401,0,0,0.269711429220632,"True"
"47",1,1,47,0.2,0.06,1.5,"wave",4363,0,0,0.272289708915884,"True"
"48",1,1,48,0.2,0.06,1.5,"wave",4329,0,0,0.271656271656272,"True"
"49",1,1,49,0.2,0.06,1.5,"wave",4286,0,0,0.272981801213252,"True"
"50",1,1,50,0.2,0.06,1.5,"wave",4257,0,0,0.274136715997181,"True"
"51",1,1,51,0.2,0.06,1.5,"wave",4220,0,0,0.2760663507109,"True"
"52",1,1,52,0.2,0.06,1.5,"wave",4185,0,0,0.275507765830346,"True"
"53",1,2,1,0.2,0.06,1.5,"wave",4160,10,0,0.277644230769231,"False"
"54",1,2,2,0.2,0.06,1.5,"wave",4111,10,0,0.281196789102408,"False"
"55",1,2,3,0.2,0.06,1.5,"wave",4071,10,1,0.281503316138541,"False"
"56",1,2,4,0.2,0.06,1.5,"wave",4022,11,3,0.282197911486822,"False"
"57",1,2,5,0.2,0.06,1.5,"wave",3986,12,3,0.284495735072755,"False"
"58",1,2,6,0.2,0.06,1.5,"wave",3961,11,4,0.284271648573593,"False"
"59",1,2,7,0.2,0.06,1.5,"wave",3935,12,6,0.284116899618806,"False"
"60",1,2,8,0.2,0.06,1.5,"wave",3882,9,5,0.285935085007728,"False"
"61",1,2,9,0.2,0.06,1.5,"wave",3827,6,5,0.288476613535406,"False"
"62",1,2,10,0.2,0.06,1.5,"wave",3774,9,4,0.287758346581876,"False"
"63",1,2,11,0.2,0.06,1.5,"wave",3728,6,2,0.291309012875536,"False"
"64",1,2,12,0.2,0.06,1.5,"wave",3688,6,2,0.29202819956616,"False"
"65",1,2,13,0.2,0.06,1.5,"wave",3649,7,1,0.290764593039189,"False"
"66",1,2,14,0.2,0.06,1.5,"wave",3605,6,2,0.292094313453537,"False"
"67",1,2,15,0.2,0.06,1.5,"wave",3566,8,3,0.293045429052159,"False"
"68",1,2,16,0.2,0.06,1.5,"wave",3529,8,4,0.29356758288467,"False"
"69",1,2,17,0.2,0.06,1.5,"wave",3484,13,6,0.295637198622273,"False"
"70",1,2,18,0.2,0.06,1.5,"wave",6098,12,3,0.170055755985569,"False"
"71",1,2,19,0.2,0.06,1.5,"wave",6012,8,5,0.172654690618762,"False"
