rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
1,1,1,0.5,0.045,2.0,wave,2827,0,0,0.5160948001414928,True
1,1,2,0.5,0.045,2.0,wave,2808,0,0,0.5188746438746439,True
1,1,3,0.5,0.045,2.0,wave,2739,0,0,0.5209930631617379,True
1,1,4,0.5,0.045,2.0,wave,2694,0,0,0.5244988864142539,True
1,1,5,0.5,0.045,2.0,wave,2633,0,0,0.5237371819217622,True
1,1,6,0.5,0.045,2.0,wave,2613,0,0,0.5243015690776884,True
1,1,7,0.5,0.045,2.0,wave,2555,0,0,0.5244618395303327,True
1,1,8,0.5,0.045,2.0,wave,2520,0,0,0.5257936507936508,True
1,1,9,0.5,0.045,2.0,wave,2454,0,0,0.5248573757131214,True
1,1,10,0.5,0.045,2.0,wave,2451,0,0,0.5250917992656059,True
1,1,11,0.5,0.045,2.0,wave,2388,0,0,0.5268006700167505,True
1,1,12,0.5,0.045,2.0,wave,2367,0,0,0.5268272074355724,True
1,1,13,0.5,0.045,2.0,wave,2318,0,0,0.5276100086281277,True
1,1,14,0.5,0.045,2.0,wave,2314,0,0,0.5298184961106309,True
1,1,15,0.5,0.045,2.0,wave,2273,0,0,0.5314562252529696,True
1,1,16,0.5,0.045,2.0,wave,2243,0,0,0.5332144449398127,True
1,1,17,0.5,0.045,2.0,wave,2219,0,0,0.5362776025236593,True
1,1,18,0.5,0.045,2.0,wave,6422,0,0,0.18498909996885704,True
1,1,19,0.5,0.045,2.0,wave,6303,0,0,0.18705378391242267,True
1,1,20,0.5,0.045,2.0,wave,6155,0,0,0.19041429731925263,True
1,1,21,0.5,0.045,2.0,wave,6024,0,0,0.19173306772908366,True
1,1,22,0.5,0.045,2.0,wave,5857,0,0,0.19583404473279836,True
1,1,23,0.5,0.045,2.0,wave,5793,0,0,0.19868807181080614,True
1,1,24,0.5,0.045,2.0,wave,5696,0,0,0.20365168539325842,True
1,1,25,0.5,0.045,2.0,wave,5575,0,0,0.20717488789237667,True
1,1,26,0.5,0.045,2.0,wave,5469,0,0,0.21027610166392394,True
1,1,27,0.5,0.045,2.0,wave,5368,0,0,0.2136736214605067,True
1,1,28,0.5,0.045,2.0,wave,5227,0,0,0.2184809642242204,True
1,1,29,0.5,0.045,2.0,wave,5073,0,0,0.2235363690124187,True
1,1,30,0.5,0.045,2.0,wave,4943,0,0,0.2286061096500101,True
1,1,31,0.5,0.045,2.0,wave,4830,0,0,0.23354037267080746,True
1,1,32,0.5,0.045,2.0,wave,4765,0,0,0.2354669464847849,True
1,1,33,0.5,0.045,2.0,wave,4657,0,0,0.23878033068499033,True
1,1,34,0.5,0.045,2.0,wave,4596,0,0,0.24281984334203655,True
1,1,35,0.5,0.045,2.0,wave,4490,0,0,0.46770601336302897,True
1,1,36,0.5,0.045,2.0,wave,4423,0,0,0.46981686638028486,True
1,1,37,0.5,0.045,2.0,wave,4341,0,0,0.47131997235659984,True
1,1,38,0.5,0.045,2.0,wave,4291,0,0,0.47378233512001866,True
1,1,39,0.5,0.045,2.0,wave,4229,0,0,0.4759990541499172,True
1,1,40,0.5,0.045,2.0,wave,4183,0,0,0.4752569925890509,True
1,1,41,0.5,0.045,2.0,wave,4186,0,0,0.4816053511705686,True
1,1,42,0.5,0.045,2.0,wave,4199,0,0,0.4827339842819719,True
1,1,43,0.5,0.045,2.0,wave,4184,0,0,0.4818355640535373,True
1,1,44,0.5,0.045,2.0,wave,4181,0,0,0.480267878497967,True
1,1,45,0.5,0.045,2.0,wave,4186,0,0,0.4847109412326804,True
1,1,46,0.5,0.045,2.0,wave,4130,0,0,0.48523002421307504,True
1,1,47,0.5,0.045,2.0,wave,4107,0,0,0.48453859264670074,True
