rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
22,1,1,0.6,0.045,1.5,propagule,2773,0,0,0.5924990984493329,True
22,1,2,0.6,0.045,1.5,propagule,2729,0,0,0.5936240381091975,True
22,1,3,0.6,0.045,1.5,propagule,2646,0,0,0.5967498110355253,True
22,1,4,0.6,0.045,1.5,propagule,2644,0,0,0.5937972768532527,True
22,1,5,0.6,0.045,1.5,propagule,2588,0,0,0.5927357032457496,True
22,1,6,0.6,0.045,1.5,propagule,2563,0,0,0.5891533359344518,True
22,1,7,0.6,0.045,1.5,propagule,2521,0,0,0.5922253074176914,True
22,1,8,0.6,0.045,1.5,propagule,2501,0,0,0.5909636145541783,True
22,1,9,0.6,0.045,1.5,propagule,2465,0,0,0.593103448275862,True
22,1,10,0.6,0.045,1.5,propagule,2443,0,0,0.5951698731068359,True
22,1,11,0.6,0.045,1.5,propagule,2417,0,0,0.5937112122465866,True
22,1,12,0.6,0.045,1.5,propagule,2387,0,0,0.592375366568915,True
22,1,13,0.6,0.045,1.5,propagule,2367,0,0,0.5952682720743557,True
22,1,14,0.6,0.045,1.5,propagule,2348,0,0,0.5979557069846678,True
22,1,15,0.6,0.045,1.5,propagule,2325,0,0,0.6008602150537634,True
22,1,16,0.6,0.045,1.5,propagule,2316,0,0,0.6001727115716753,True
22,1,17,0.6,0.045,1.5,propagule,2287,0,0,0.5999125491910801,True
22,1,18,0.6,0.045,1.5,propagule,6587,0,0,0.20904812509488385,True
22,1,19,0.6,0.045,1.5,propagule,6460,0,0,0.21207430340557276,True
22,1,20,0.6,0.045,1.5,propagule,6397,0,0,0.21510082851336565,True
22,1,21,0.6,0.045,1.5,propagule,6228,0,0,0.21820809248554912,True
22,1,22,0.6,0.045,1.5,propagule,6118,0,0,0.22180451127819548,True
22,1,23,0.6,0.045,1.5,propagule,5974,0,0,0.22530967525945764,True
22,1,24,0.6,0.045,1.5,propagule,5873,0,0,0.22884386174016685,True
22,1,25,0.6,0.045,1.5,propagule,5723,0,0,0.23257033024637427,True
22,1,26,0.6,0.045,1.5,propagule,5620,0,0,0.23736654804270463,True
22,1,27,0.6,0.045,1.5,propagule,5535,0,0,0.24101174345076784,True
22,1,28,0.6,0.045,1.5,propagule,5431,0,0,0.2447063155956546,True
22,1,29,0.6,0.045,1.5,propagule,5315,0,0,0.24666039510818438,True
22,1,30,0.6,0.045,1.5,propagule,5252,0,0,0.25095201827875097,True
22,1,31,0.6,0.045,1.5,propagule,5097,0,0,0.25348244065136355,True
