"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0.3,0.045,2.5,"wave",2760,0,0,0.295652173913043,"True"
"2",1,1,2,0.3,0.045,2.5,"wave",2719,0,0,0.300845899227657,"True"
"3",1,1,3,0.3,0.045,2.5,"wave",2647,0,0,0.30260672459388,"True"
"4",1,1,4,0.3,0.045,2.5,"wave",2620,0,0,0.304198473282443,"True"
"5",1,1,5,0.3,0.045,2.5,"wave",2539,0,0,0.306419850334777,"True"
"6",1,1,6,0.3,0.045,2.5,"wave",2509,0,0,0.308888003188521,"True"
"7",1,1,7,0.3,0.045,2.5,"wave",2469,0,0,0.310652085864723,"True"
"8",1,1,8,0.3,0.045,2.5,"wave",2449,0,0,0.312372396896693,"True"
"9",1,1,9,0.3,0.045,2.5,"wave",2414,0,0,0.314415907207954,"True"
"10",1,1,10,0.3,0.045,2.5,"wave",2405,0,0,0.316008316008316,"True"
"11",1,1,11,0.3,0.045,2.5,"wave",2360,0,0,0.319067796610169,"True"
"12",1,1,12,0.3,0.045,2.5,"wave",2357,0,0,0.322019516334323,"True"
"13",1,1,13,0.3,0.045,2.5,"wave",2316,0,0,0.322538860103627,"True"
"14",1,1,14,0.3,0.045,2.5,"wave",2326,0,0,0.322871883061049,"True"
"15",1,1,15,0.3,0.045,2.5,"wave",2299,0,0,0.326228795128317,"True"
"16",1,1,16,0.3,0.045,2.5,"wave",2284,0,0,0.327495621716287,"True"
"17",1,1,17,0.3,0.045,2.5,"wave",2261,0,0,0.326846528084918,"True"
"18",1,1,18,0.3,0.045,2.5,"wave",6442,0,0,0.117199627444893,"True"
"19",1,1,19,0.3,0.045,2.5,"wave",6336,0,0,0.11852904040404,"True"
"20",1,1,20,0.3,0.045,2.5,"wave",6193,0,0,0.122719199095753,"True"
"21",1,1,21,0.3,0.045,2.5,"wave",6013,0,0,0.124563445867288,"True"
"22",1,1,22,0.3,0.045,2.5,"wave",5924,0,0,0.12711006076975,"True"
"23",1,1,23,0.3,0.045,2.5,"wave",5801,0,0,0.12928805378383,"True"
"24",1,1,24,0.3,0.045,2.5,"wave",5721,0,0,0.131270756860689,"True"
"25",1,1,25,0.3,0.045,2.5,"wave",5614,0,0,0.132347702173139,"True"
"26",1,1,26,0.3,0.045,2.5,"wave",5513,0,0,0.136042082350807,"True"
"27",1,1,27,0.3,0.045,2.5,"wave",5405,0,0,0.139130434782609,"True"
"28",1,1,28,0.3,0.045,2.5,"wave",5324,0,0,0.142186326070624,"True"
"29",1,1,29,0.3,0.045,2.5,"wave",5209,0,0,0.145517373776157,"True"
"30",1,1,30,0.3,0.045,2.5,"wave",5136,0,0,0.147196261682243,"True"
"31",1,1,31,0.3,0.045,2.5,"wave",5014,0,0,0.150378938970882,"True"
"32",1,1,32,0.3,0.045,2.5,"wave",4932,0,0,0.153487429034874,"True"
"33",1,1,33,0.3,0.045,2.5,"wave",4821,0,0,0.154947106409459,"True"
"34",1,1,34,0.3,0.045,2.5,"wave",4724,0,0,0.157281964436918,"True"
"35",1,1,35,0.3,0.045,2.5,"wave",4626,0,0,0.319066147859922,"True"
"36",1,1,36,0.3,0.045,2.5,"wave",4573,0,0,0.320358626722064,"True"
"37",1,1,37,0.3,0.045,2.5,"wave",4430,0,0,0.321218961625282,"True"
"38",1,1,38,0.3,0.045,2.5,"wave",4388,0,0,0.325205104831358,"True"
"39",1,1,39,0.3,0.045,2.5,"wave",4319,0,0,0.326464459365594,"True"
"40",1,1,40,0.3,0.045,2.5,"wave",4285,0,0,0.326954492415403,"True"
"41",1,1,41,0.3,0.045,2.5,"wave",4401,0,0,0.337650533969552,"True"
"42",1,1,42,0.3,0.045,2.5,"wave",4395,0,0,0.335608646188851,"True"
"43",1,1,43,0.3,0.045,2.5,"wave",4394,0,0,0.338188438780155,"True"
"44",1,1,44,0.3,0.045,2.5,"wave",4347,0,0,0.338394294916034,"True"
"45",1,1,45,0.3,0.045,2.5,"wave",4339,0,0,0.339709610509334,"True"
"46",1,1,46,0.3,0.045,2.5,"wave",4222,0,0,0.337044054950261,"True"
"47",1,1,47,0.3,0.045,2.5,"wave",4173,0,0,0.339324227174694,"True"
"48",1,1,48,0.3,0.045,2.5,"wave",4133,0,0,0.341640454875393,"True"
"49",1,1,49,0.3,0.045,2.5,"wave",4085,0,0,0.343451652386781,"True"
"50",1,1,50,0.3,0.045,2.5,"wave",4057,0,0,0.347054473749076,"True"
"51",1,1,51,0.3,0.045,2.5,"wave",4030,0,0,0.350620347394541,"True"
"52",1,1,52,0.3,0.045,2.5,"wave",3989,0,0,0.35246929054901,"True"
"53",1,2,1,0.3,0.045,2.5,"wave",3954,6,0,0.352807283763278,"False"
