"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0,0,1.5,"wave",2800,0,0,0.1,"True"
"2",1,1,2,0,0,1.5,"wave",2758,0,0,0.103335750543872,"True"
"3",1,1,3,0,0,1.5,"wave",2701,0,0,0.105886708626435,"True"
"4",1,1,4,0,0,1.5,"wave",2635,0,0,0.107400379506641,"True"
"5",1,1,5,0,0,1.5,"wave",2555,0,0,0.111154598825832,"True"
"6",1,1,6,0,0,1.5,"wave",2509,0,0,0.114388202471104,"True"
"7",1,1,7,0,0,1.5,"wave",2458,0,0,0.116354759967453,"True"
"8",1,1,8,0,0,1.5,"wave",2423,0,0,0.118448204704911,"True"
"9",1,1,9,0,0,1.5,"wave",2370,0,0,0.120253164556962,"True"
"10",1,1,10,0,0,1.5,"wave",2321,0,0,0.123653597587247,"True"
"11",1,1,11,0,0,1.5,"wave",2286,0,0,0.125109361329834,"True"
"12",1,1,12,0,0,1.5,"wave",2250,0,0,0.126666666666667,"True"
"13",1,1,13,0,0,1.5,"wave",2218,0,0,0.128494138863841,"True"
"14",1,1,14,0,0,1.5,"wave",2204,0,0,0.131125226860254,"True"
"15",1,1,15,0,0,1.5,"wave",2174,0,0,0.133394664213431,"True"
"16",1,1,16,0,0,1.5,"wave",2159,0,0,0.133858267716535,"True"
"17",1,1,17,0,0,1.5,"wave",2141,0,0,0.135450723960766,"True"
"18",1,1,18,0,0,1.5,"wave",6270,0,0,0.0465709728867624,"True"
"19",1,1,19,0,0,1.5,"wave",6151,0,0,0.0484474069257031,"True"
"20",1,1,20,0,0,1.5,"wave",6040,0,0,0.0513245033112583,"True"
"21",1,1,21,0,0,1.5,"wave",5889,0,0,0.0534895568008151,"True"
"22",1,1,22,0,0,1.5,"wave",5808,0,0,0.0552685950413223,"True"
"23",1,1,23,0,0,1.5,"wave",5671,0,0,0.0571327808146711,"True"
"24",1,1,24,0,0,1.5,"wave",5527,0,0,0.0591641034919486,"True"
"25",1,1,25,0,0,1.5,"wave",5375,0,0,0.059906976744186,"True"
"26",1,1,26,0,0,1.5,"wave",5242,0,0,0.0642884395268981,"True"
"27",1,1,27,0,0,1.5,"wave",5128,0,0,0.0668876755070203,"True"
"28",1,1,28,0,0,1.5,"wave",4950,0,0,0.0676767676767677,"True"
"29",1,1,29,0,0,1.5,"wave",4864,0,0,0.0690789473684211,"True"
"30",1,1,30,0,0,1.5,"wave",4773,0,0,0.071024512884978,"True"
"31",1,1,31,0,0,1.5,"wave",4706,0,0,0.0737356566085848,"True"
"32",1,1,32,0,0,1.5,"wave",4631,0,0,0.0760095011876485,"True"
"33",1,1,33,0,0,1.5,"wave",4539,0,0,0.0782110597047808,"True"
"34",1,1,34,0,0,1.5,"wave",4466,0,0,0.0794894760412002,"True"
"35",1,1,35,0,0,1.5,"wave",4369,0,0,0.0812542915999084,"True"
"36",1,1,36,0,0,1.5,"wave",4257,0,0,0.0840967817712004,"True"
"37",1,1,37,0,0,1.5,"wave",4178,0,0,0.0873623743417903,"True"
"38",1,1,38,0,0,1.5,"wave",4128,0,0,0.0893895348837209,"True"
"39",1,1,39,0,0,1.5,"wave",4087,0,0,0.0912649865426964,"True"
"40",1,1,40,0,0,1.5,"wave",4037,0,0,0.092395343076542,"True"
"41",1,1,41,0,0,1.5,"wave",4115,0,0,0.102308626974484,"True"
"42",1,1,42,0,0,1.5,"wave",4122,0,0,0.108927704997574,"True"
"43",1,1,43,0,0,1.5,"wave",4137,0,0,0.111916847957457,"True"
"44",1,1,44,0,0,1.5,"wave",4148,0,0,0.115718418514947,"True"
"45",1,1,45,0,0,1.5,"wave",4158,0,0,0.118566618566619,"True"
"46",1,1,46,0,0,1.5,"wave",4067,0,0,0.116056060978608,"True"
"47",1,1,47,0,0,1.5,"wave",4026,0,0,0.11698956780924,"True"
"48",1,1,48,0,0,1.5,"wave",3973,0,0,0.118046816008054,"True"
"49",1,1,49,0,0,1.5,"wave",3937,0,0,0.118872237744475,"True"
