rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim
18,1,1,0.7,0.06,1.0,wave,2882,0,0,0.707147814018043,True
18,1,2,0.7,0.06,1.0,wave,2853,0,0,0.7097791798107256,True
18,1,3,0.7,0.06,1.0,wave,2763,0,0,0.7129931234165762,True
18,1,4,0.7,0.06,1.0,wave,2731,0,0,0.7125595020139143,True
18,1,5,0.7,0.06,1.0,wave,2693,0,0,0.7155588562940958,True
18,1,6,0.7,0.06,1.0,wave,2661,0,0,0.7151446824502067,True
18,1,7,0.7,0.06,1.0,wave,2616,0,0,0.7148318042813455,True
18,1,8,0.7,0.06,1.0,wave,2571,0,0,0.7148969272656553,True
18,1,9,0.7,0.06,1.0,wave,2532,0,0,0.7152448657187994,True
18,1,10,0.7,0.06,1.0,wave,2518,0,0,0.716441620333598,True
18,1,11,0.7,0.06,1.0,wave,2490,0,0,0.7176706827309237,True
18,1,12,0.7,0.06,1.0,wave,2477,0,0,0.7186112232539362,True
18,1,13,0.7,0.06,1.0,wave,2455,0,0,0.720162932790224,True
18,1,14,0.7,0.06,1.0,wave,2433,0,0,0.7217427044800657,True
18,1,15,0.7,0.06,1.0,wave,2410,0,0,0.720746887966805,True
18,1,16,0.7,0.06,1.0,wave,2388,0,0,0.7211055276381909,True
18,1,17,0.7,0.06,1.0,wave,2378,0,0,0.7203532380151387,True
18,1,18,0.7,0.06,1.0,wave,6912,0,0,0.2455150462962963,True
18,1,19,0.7,0.06,1.0,wave,6806,0,0,0.2481633852483103,True
18,1,20,0.7,0.06,1.0,wave,6637,0,0,0.2519210486665662,True
18,1,21,0.7,0.06,1.0,wave,6484,0,0,0.25478099938309684,True
18,1,22,0.7,0.06,1.0,wave,6346,0,0,0.2576426095178065,True
18,1,23,0.7,0.06,1.0,wave,6182,0,0,0.26205111614364285,True
18,1,24,0.7,0.06,1.0,wave,6057,0,0,0.26547795938583457,True
18,1,25,0.7,0.06,1.0,wave,5936,0,0,0.2692048517520216,True
18,1,26,0.7,0.06,1.0,wave,5826,0,0,0.27377274287675935,True
18,1,27,0.7,0.06,1.0,wave,5717,0,0,0.2767185586846248,True
18,1,28,0.7,0.06,1.0,wave,5609,0,0,0.2809770012479943,True
18,1,29,0.7,0.06,1.0,wave,5515,0,0,0.285766092475068,True
18,1,30,0.7,0.06,1.0,wave,5383,0,0,0.2925877763328999,True
18,1,31,0.7,0.06,1.0,wave,5300,0,0,0.29452830188679247,True
18,1,32,0.7,0.06,1.0,wave,5188,0,0,0.299922898997687,True
18,1,33,0.7,0.06,1.0,wave,5082,0,0,0.30460448642266824,True
18,1,34,0.7,0.06,1.0,wave,4977,0,0,0.30721318063090214,True
18,1,35,0.7,0.06,1.0,wave,4859,0,0,0.5923029429923853,True
18,1,36,0.7,0.06,1.0,wave,4767,0,0,0.5936647786868051,True
18,1,37,0.7,0.06,1.0,wave,4689,0,0,0.5924504158669226,True
18,1,38,0.7,0.06,1.0,wave,4641,0,0,0.5953458306399483,True
18,1,39,0.7,0.06,1.0,wave,4581,0,0,0.5970312158917267,True
18,1,40,0.7,0.06,1.0,wave,4516,0,0,0.5980956598759964,True
18,1,41,0.7,0.06,1.0,wave,4605,0,0,0.5965255157437568,True
18,1,42,0.7,0.06,1.0,wave,4594,0,0,0.5959947757945145,True
18,1,43,0.7,0.06,1.0,wave,4600,0,0,0.5956521739130435,True
18,1,44,0.7,0.06,1.0,wave,4564,0,0,0.5964066608238388,True
18,1,45,0.7,0.06,1.0,wave,4554,0,0,0.5935441370223979,True
18,1,46,0.7,0.06,1.0,wave,4459,0,0,0.5992374971966808,True
18,1,47,0.7,0.06,1.0,wave,4409,0,0,0.5978679972782944,True
18,1,48,0.7,0.06,1.0,wave,4360,0,0,0.6020642201834863,True
18,1,49,0.7,0.06,1.0,wave,4310,0,0,0.6020881670533643,True
18,1,50,0.7,0.06,1.0,wave,4245,0,0,0.6042402826855123,True
