"","rep","year","week","sero","disease","rate","type","total_pop","n_infected","n_symptomatic","actual_sero","elim"
"1",1,1,1,0.2,0.015,2.5,"propagule",2794,0,0,0.193987115246958,"True"
"2",1,1,2,0.2,0.015,2.5,"propagule",2720,0,0,0.200735294117647,"True"
"3",1,1,3,0.2,0.015,2.5,"propagule",2655,0,0,0.203389830508475,"True"
"4",1,1,4,0.2,0.015,2.5,"propagule",2599,0,0,0.205848403232012,"True"
"5",1,1,5,0.2,0.015,2.5,"propagule",2540,0,0,0.208267716535433,"True"
"6",1,1,6,0.2,0.015,2.5,"propagule",2525,0,0,0.211089108910891,"True"
"7",1,1,7,0.2,0.015,2.5,"propagule",2478,0,0,0.214285714285714,"True"
"8",1,1,8,0.2,0.015,2.5,"propagule",2435,0,0,0.214784394250513,"True"
"9",1,1,9,0.2,0.015,2.5,"propagule",2391,0,0,0.215809284818068,"True"
"10",1,1,10,0.2,0.015,2.5,"propagule",2369,0,0,0.216969185310257,"True"
"11",1,1,11,0.2,0.015,2.5,"propagule",2339,0,0,0.217186831979478,"True"
"12",1,1,12,0.2,0.015,2.5,"propagule",2325,0,0,0.216774193548387,"True"
"13",1,1,13,0.2,0.015,2.5,"propagule",2290,0,0,0.218340611353712,"True"
"14",1,1,14,0.2,0.015,2.5,"propagule",2262,0,0,0.217948717948718,"True"
"15",1,1,15,0.2,0.015,2.5,"propagule",2223,0,0,0.217723796671165,"True"
"16",1,1,16,0.2,0.015,2.5,"propagule",2191,0,0,0.21816522136011,"True"
"17",1,1,17,0.2,0.015,2.5,"propagule",2140,0,0,0.220093457943925,"True"
"18",1,1,18,0.2,0.015,2.5,"propagule",6100,0,0,0.0780327868852459,"True"
"19",1,1,19,0.2,0.015,2.5,"propagule",5993,0,0,0.0804271650258635,"True"
"20",1,1,20,0.2,0.015,2.5,"propagule",5879,0,0,0.0826671202585474,"True"
"21",1,1,21,0.2,0.015,2.5,"propagule",5714,0,0,0.0845292264613231,"True"
"22",1,1,22,0.2,0.015,2.5,"propagule",5580,0,0,0.0872759856630824,"True"
"23",1,1,23,0.2,0.015,2.5,"propagule",5459,0,0,0.0904927642425353,"True"
"24",1,1,24,0.2,0.015,2.5,"propagule",5230,0,0,0.0927342256214149,"True"
"25",1,1,25,0.2,0.015,2.5,"propagule",5128,0,0,0.0957488299531981,"True"
"26",1,1,26,0.2,0.015,2.5,"propagule",4991,0,0,0.0965738328992186,"True"
"27",1,1,27,0.2,0.015,2.5,"propagule",4870,0,0,0.0995893223819302,"True"
"28",1,1,28,0.2,0.015,2.5,"propagule",4801,0,0,0.0999791710060404,"True"
"29",1,1,29,0.2,0.015,2.5,"propagule",4641,0,0,0.102779573367809,"True"
"30",1,1,30,0.2,0.015,2.5,"propagule",4538,0,0,0.105773468488321,"True"
"31",1,1,31,0.2,0.015,2.5,"propagule",4382,0,0,0.107485166590598,"True"
"32",1,1,32,0.2,0.015,2.5,"propagule",4291,0,0,0.1099976695409,"True"
"33",1,1,33,0.2,0.015,2.5,"propagule",4227,0,0,0.110716820440028,"True"
"34",1,1,34,0.2,0.015,2.5,"propagule",4111,0,0,0.112381415713938,"True"
"35",1,1,35,0.2,0.015,2.5,"propagule",3992,0,0,0.235971943887776,"True"
"36",1,1,36,0.2,0.015,2.5,"propagule",3848,0,0,0.238305613305613,"True"
"37",1,1,37,0.2,0.015,2.5,"propagule",3733,0,0,0.239485668363247,"True"
"38",1,1,38,0.2,0.015,2.5,"propagule",3702,0,0,0.240680713128039,"True"
"39",1,1,39,0.2,0.015,2.5,"propagule",3650,0,0,0.241643835616438,"True"
"40",1,1,40,0.2,0.015,2.5,"propagule",3603,0,0,0.243963363863447,"True"
"41",1,1,41,0.2,0.015,2.5,"propagule",3765,0,0,0.256839309428951,"True"
"42",1,1,42,0.2,0.015,2.5,"propagule",3771,0,0,0.258021744895253,"True"
"43",1,1,43,0.2,0.015,2.5,"propagule",3770,0,0,0.264456233421751,"True"
"44",1,1,44,0.2,0.015,2.5,"propagule",3728,0,0,0.264484978540773,"True"
"45",1,1,45,0.2,0.015,2.5,"propagule",3743,0,0,0.270104194496393,"True"
"46",1,1,46,0.2,0.015,2.5,"propagule",3590,0,0,0.265459610027855,"True"
"47",1,1,47,0.2,0.015,2.5,"propagule",3518,0,0,0.266060261512223,"True"
"48",1,1,48,0.2,0.015,2.5,"propagule",3449,0,0,0.265004349086692,"True"
"49",1,1,49,0.2,0.015,2.5,"propagule",3398,0,0,0.269864626250736,"True"
"50",1,1,50,0.2,0.015,2.5,"propagule",3326,0,0,0.272399278412507,"True"
"51",1,1,51,0.2,0.015,2.5,"propagule",3276,0,0,0.275335775335775,"True"
"52",1,1,52,0.2,0.015,2.5,"propagule",3233,0,0,0.275595422208475,"True"
"53",1,2,1,0.2,0.015,2.5,"propagule",3155,4,0,0.27797147385103,"False"
