rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.2,wave,0.025,4,5203,51,13,0.19315779358062657
1,1,2,0.2,wave,0.025,4,5135,58,22,0.19279454722492698
1,1,3,0.2,wave,0.025,4,5123,73,28,0.19383173921530353
1,1,4,0.2,wave,0.025,4,4998,81,29,0.19407763105242096
1,1,5,0.2,wave,0.025,4,4963,96,37,0.19504332057223453
1,1,6,0.2,wave,0.025,4,4839,111,45,0.19446166563339534
1,1,7,0.2,wave,0.025,4,4679,138,39,0.19298995511861508
1,1,8,0.2,wave,0.025,4,4600,157,61,0.19782608695652174
1,1,9,0.2,wave,0.025,4,4427,164,75,0.19516602665461938
1,1,10,0.2,wave,0.025,4,4245,187,89,0.19575971731448763
1,1,11,0.2,wave,0.025,4,4167,219,80,0.1951043916486681
1,1,12,0.2,wave,0.025,4,4060,240,89,0.19852216748768473
1,1,13,0.2,wave,0.025,4,3921,263,103,0.19739862280030604
1,1,14,0.2,wave,0.025,4,3790,281,121,0.19920844327176782
1,1,15,0.2,wave,0.025,4,3672,287,127,0.19989106753812635
1,1,16,0.2,wave,0.025,4,3533,293,135,0.20067930936880837
1,1,17,0.2,wave,0.025,4,3445,296,139,0.20087082728592162
1,1,18,0.2,wave,0.025,4,3361,304,150,0.2029157988693841
1,1,19,0.2,wave,0.025,4,3256,286,144,0.20546683046683048
1,1,20,0.2,wave,0.025,4,6052,284,151,0.10955056179775281
1,1,21,0.2,wave,0.025,4,5643,351,148,0.11235158603579656
1,1,22,0.2,wave,0.025,4,5249,377,131,0.11487902457610974
1,1,23,0.2,wave,0.025,4,5018,422,158,0.11777600637704265
1,1,24,0.2,wave,0.025,4,4751,431,163,0.1178699221216586
1,1,25,0.2,wave,0.025,4,4575,463,202,0.12087431693989072
1,1,26,0.2,wave,0.025,4,4283,465,201,0.1251459257529769
1,1,27,0.2,wave,0.025,4,4073,483,212,0.1286520991897864
1,1,28,0.2,wave,0.025,4,3836,480,188,0.1319082377476538
1,1,29,0.2,wave,0.025,4,3688,481,205,0.136117136659436
1,1,30,0.2,wave,0.025,4,3458,488,204,0.1382301908617698
1,1,31,0.2,wave,0.025,4,3297,486,218,0.14073400060661206
