rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.1,0.1,4.0,5080.0,0.0,0.0,0.10255905511811024
1.0,1.0,2.0,0.1,0.1,4.0,5034.0,0.0,0.0,0.10210568136670639
1.0,1.0,3.0,0.1,0.1,4.0,4997.0,0.0,0.0,0.10326195717430459
1.0,1.0,4.0,0.1,0.1,4.0,4937.0,0.0,0.0,0.10228883937613936
1.0,1.0,5.0,0.1,0.1,4.0,4999.0,0.0,0.0,0.10202040408081617
1.0,1.0,6.0,0.1,0.1,4.0,4953.0,0.0,0.0,0.10357359176256814
1.0,1.0,7.0,0.1,0.1,4.0,4883.0,0.0,0.0,0.103829612942863
1.0,1.0,8.0,0.1,0.1,4.0,4775.0,0.0,0.0,0.10408376963350785
1.0,1.0,9.0,0.1,0.1,4.0,4713.0,0.0,0.0,0.1039677487799703
1.0,1.0,10.0,0.1,0.1,4.0,4643.0,0.0,0.0,0.10381219039414172
1.0,1.0,11.0,0.1,0.1,4.0,4584.0,0.0,0.0,0.10318499127399651
1.0,1.0,12.0,0.1,0.1,4.0,4508.0,0.0,0.0,0.10248447204968944
1.0,1.0,13.0,0.1,0.1,4.0,4435.0,0.0,0.0,0.10394588500563698
1.0,1.0,14.0,0.1,0.1,4.0,4324.0,0.0,0.0,0.10430157261794634
1.0,1.0,15.0,0.1,0.1,4.0,4203.0,0.0,0.0,0.10349750178443969
1.0,1.0,16.0,0.1,0.1,4.0,4181.0,0.0,0.0,0.10332456350155465
1.0,1.0,17.0,0.1,0.1,4.0,4067.0,0.0,0.0,0.10376198672239981
1.0,1.0,18.0,0.1,0.1,4.0,4027.0,0.0,0.0,0.10379935435808293
1.0,1.0,19.0,0.1,0.1,4.0,3931.0,0.0,0.0,0.1045535487153396
1.0,1.0,20.0,0.1,0.1,4.0,10872.0,0.0,0.0,0.03688373804267844
1.0,1.0,21.0,0.1,0.1,4.0,10645.0,0.0,0.0,0.0371066228276186
1.0,1.0,22.0,0.1,0.1,4.0,10435.0,0.0,0.0,0.03699089602299952
1.0,1.0,23.0,0.1,0.1,4.0,10398.0,0.0,0.0,0.037603385266397386
1.0,1.0,24.0,0.1,0.1,4.0,10211.0,0.0,0.0,0.03750856919008912
1.0,1.0,25.0,0.1,0.1,4.0,10136.0,0.0,0.0,0.03729281767955801
1.0,1.0,26.0,0.1,0.1,4.0,9980.0,0.0,0.0,0.03777555110220441
1.0,1.0,27.0,0.1,0.1,4.0,9898.0,0.0,0.0,0.037684380682966256
1.0,1.0,28.0,0.1,0.1,4.0,9661.0,0.0,0.0,0.03798778594348411
1.0,1.0,29.0,0.1,0.1,4.0,9526.0,0.0,0.0,0.038211211421373084
1.0,1.0,30.0,0.1,0.1,4.0,9265.0,0.0,0.0,0.038855909336211546
1.0,1.0,31.0,0.1,0.1,4.0,9083.0,0.0,0.0,0.03864361994935594
1.0,1.0,32.0,0.1,0.1,4.0,8985.0,0.0,0.0,0.038953811908736785
1.0,1.0,33.0,0.1,0.1,4.0,8880.0,0.0,0.0,0.038513513513513516
1.0,1.0,34.0,0.1,0.1,4.0,8826.0,0.0,0.0,0.03897575345569907
1.0,1.0,35.0,0.1,0.1,4.0,8599.0,0.0,0.0,0.03895801837422956
1.0,1.0,36.0,0.1,0.1,4.0,8522.0,0.0,0.0,0.03954470781506689
1.0,1.0,37.0,0.1,0.1,4.0,8458.0,0.0,0.0,0.039252778434618114
1.0,1.0,38.0,0.1,0.1,4.0,8359.0,0.0,0.0,0.038880248833592534
1.0,1.0,39.0,0.1,0.1,4.0,8266.0,0.0,0.0,0.03859182192112267
1.0,1.0,40.0,0.1,0.1,4.0,8061.0,0.0,0.0,0.03882892941322417
1.0,1.0,41.0,0.1,0.1,4.0,7922.0,0.0,0.0,0.03875284019187074
1.0,1.0,42.0,0.1,0.1,4.0,7793.0,0.0,0.0,0.039009367380982936
1.0,1.0,43.0,0.1,0.1,4.0,7669.0,0.0,0.0,0.03872734385187117
1.0,1.0,44.0,0.1,0.1,4.0,7549.0,0.0,0.0,0.038813087826202144
1.0,1.0,45.0,0.1,0.1,4.0,7395.0,0.0,0.0,0.10047329276538201
1.0,1.0,46.0,0.1,0.1,4.0,7188.0,0.0,0.0,0.10058430717863105
1.0,1.0,47.0,0.1,0.1,4.0,7052.0,0.0,0.0,0.10110606920022688
1.0,1.0,48.0,0.1,0.1,4.0,6874.0,0.0,0.0,0.10183299389002037
1.0,1.0,49.0,0.1,0.1,4.0,6775.0,0.0,0.0,0.10169741697416974
1.0,1.0,50.0,0.1,0.1,4.0,6558.0,0.0,0.0,0.10231777981091797
1.0,1.0,51.0,0.1,0.1,4.0,6284.0,0.0,0.0,0.10311903246339911
1.0,1.0,52.0,0.1,0.1,4.0,6017.0,0.0,0.0,0.10337377430613262
1.0,2.0,1.0,0.1,0.1,4.0,5792.0,0.0,0.0,0.10324585635359115
1.0,2.0,2.0,0.1,0.1,4.0,5637.0,0.0,0.0,0.10413340429306368
1.0,2.0,3.0,0.1,0.1,4.0,5549.0,0.0,0.0,0.10362227428365471
1.0,2.0,4.0,0.1,0.1,4.0,5347.0,0.0,0.0,0.10398354217318122
1.0,2.0,5.0,0.1,0.1,4.0,5172.0,0.0,0.0,0.10479505027068832
1.0,2.0,6.0,0.1,0.1,4.0,4995.0,0.0,0.0,0.10510510510510511
1.0,2.0,7.0,0.1,0.1,4.0,4897.0,0.0,0.0,0.10577904839697774
1.0,2.0,8.0,0.1,0.1,4.0,4731.0,0.0,0.0,0.10653138871274571
1.0,2.0,9.0,0.1,0.1,4.0,4671.0,0.0,0.0,0.10704345964461572
1.0,2.0,10.0,0.1,0.1,4.0,4483.0,0.0,0.0,0.10707115770689271
1.0,2.0,11.0,0.1,0.1,4.0,4407.0,0.0,0.0,0.10619469026548672
1.0,2.0,12.0,0.1,0.1,4.0,4251.0,0.0,0.0,0.10632792284168431
1.0,2.0,13.0,0.1,0.1,4.0,4135.0,0.0,0.0,0.10640870616686819
1.0,2.0,14.0,0.1,0.1,4.0,3954.0,0.0,0.0,0.1062215477996965
1.0,2.0,15.0,0.1,0.1,4.0,3816.0,0.0,0.0,0.10587002096436059
1.0,2.0,16.0,0.1,0.1,4.0,3698.0,0.0,0.0,0.10546241211465657
1.0,2.0,17.0,0.1,0.1,4.0,3636.0,0.0,0.0,0.10616061606160616
1.0,2.0,18.0,0.1,0.1,4.0,3526.0,0.0,0.0,0.10663641520136131
1.0,2.0,19.0,0.1,0.1,4.0,3415.0,0.0,0.0,0.10688140556368961
1.0,2.0,20.0,0.1,0.1,4.0,9288.0,0.0,0.0,0.03768303186907838
1.0,2.0,21.0,0.1,0.1,4.0,9204.0,0.0,0.0,0.038026944806605824
1.0,2.0,22.0,0.1,0.1,4.0,9121.0,0.0,0.0,0.03771516281109528
1.0,2.0,23.0,0.1,0.1,4.0,8847.0,0.0,0.0,0.037865943257601446
1.0,2.0,24.0,0.1,0.1,4.0,8698.0,0.0,0.0,0.03805472522418947
1.0,2.0,25.0,0.1,0.1,4.0,8529.0,0.0,0.0,0.03822253488099425
1.0,2.0,26.0,0.1,0.1,4.0,8372.0,0.0,0.0,0.038342092689918776
1.0,2.0,27.0,0.1,0.1,4.0,8245.0,0.0,0.0,0.03893268647665252
1.0,2.0,28.0,0.1,0.1,4.0,8057.0,0.0,0.0,0.03859997517686484
1.0,2.0,29.0,0.1,0.1,4.0,8011.0,0.0,0.0,0.03857196355011859
1.0,2.0,30.0,0.1,0.1,4.0,7868.0,0.0,0.0,0.03838332486019319
1.0,2.0,31.0,0.1,0.1,4.0,7654.0,0.0,0.0,0.03854193885550039
1.0,2.0,32.0,0.1,0.1,4.0,7532.0,0.0,0.0,0.03836962294211365
1.0,2.0,33.0,0.1,0.1,4.0,7345.0,0.0,0.0,0.03839346494213751
1.0,2.0,34.0,0.1,0.1,4.0,7277.0,0.0,0.0,0.03847739453071321
1.0,2.0,35.0,0.1,0.1,4.0,7116.0,0.0,0.0,0.03822372119168072
1.0,2.0,36.0,0.1,0.1,4.0,6960.0,0.0,0.0,0.038505747126436785
1.0,2.0,37.0,0.1,0.1,4.0,6831.0,0.0,0.0,0.03820816864295125
1.0,2.0,38.0,0.1,0.1,4.0,6698.0,0.0,0.0,0.03836966258584652
1.0,2.0,39.0,0.1,0.1,4.0,6590.0,0.0,0.0,0.038239757207890746
1.0,2.0,40.0,0.1,0.1,4.0,6456.0,0.0,0.0,0.03841387856257745
1.0,2.0,41.0,0.1,0.1,4.0,6285.0,0.0,0.0,0.03866348448687351
1.0,2.0,42.0,0.1,0.1,4.0,6242.0,0.0,0.0,0.0387696251201538
1.0,2.0,43.0,0.1,0.1,4.0,6051.0,0.0,0.0,0.038506032060816396
1.0,2.0,44.0,0.1,0.1,4.0,5994.0,0.0,0.0,0.03903903903903904
1.0,2.0,45.0,0.1,0.1,4.0,5956.0,0.0,0.0,0.10124244459368704
1.0,2.0,46.0,0.1,0.1,4.0,5919.0,0.0,0.0,0.10119952694711945
1.0,2.0,47.0,0.1,0.1,4.0,5783.0,0.0,0.0,0.10098564758775722
1.0,2.0,48.0,0.1,0.1,4.0,5642.0,0.0,0.0,0.10085076214108472
1.0,2.0,49.0,0.1,0.1,4.0,5595.0,0.0,0.0,0.10134048257372655
1.0,2.0,50.0,0.1,0.1,4.0,5476.0,0.0,0.0,0.10080350620891161
1.0,2.0,51.0,0.1,0.1,4.0,5273.0,0.0,0.0,0.10089133320690309
1.0,2.0,52.0,0.1,0.1,4.0,5026.0,0.0,0.0,0.10147234381217668
1.0,3.0,1.0,0.1,0.1,4.0,4877.0,0.0,0.0,0.10067664547877794
1.0,3.0,2.0,0.1,0.1,4.0,4696.0,0.0,0.0,0.10242759795570698
1.0,3.0,3.0,0.1,0.1,4.0,4577.0,0.0,0.0,0.10159493117762727
1.0,3.0,4.0,0.1,0.1,4.0,4489.0,0.0,0.0,0.10135887725551347
1.0,3.0,5.0,0.1,0.1,4.0,4303.0,0.0,0.0,0.10039507320474088
1.0,3.0,6.0,0.1,0.1,4.0,4269.0,0.0,0.0,0.10002342468962286
1.0,3.0,7.0,0.1,0.1,4.0,4119.0,0.0,0.0,0.10075260985676135
1.0,3.0,8.0,0.1,0.1,4.0,3919.0,0.0,0.0,0.09977034957897422
