rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.4,0.2,0.0,5160.0,0.0,0.0,0.39108527131782944
1.0,1.0,2.0,0.4,0.2,0.0,5138.0,0.0,0.0,0.39275982872713117
1.0,1.0,3.0,0.4,0.2,0.0,5018.0,0.0,0.0,0.39298525308888005
1.0,1.0,4.0,0.4,0.2,0.0,4965.0,0.0,0.0,0.39093655589123866
1.0,1.0,5.0,0.4,0.2,0.0,5076.0,0.0,0.0,0.39243498817966904
1.0,1.0,6.0,0.4,0.2,0.0,4945.0,0.0,0.0,0.3915065722952477
1.0,1.0,7.0,0.4,0.2,0.0,4856.0,0.0,0.0,0.38982701812191106
1.0,1.0,8.0,0.4,0.2,0.0,4809.0,0.0,0.0,0.38885423164899147
1.0,1.0,9.0,0.4,0.2,0.0,4732.0,0.0,0.0,0.3886306001690617
1.0,1.0,10.0,0.4,0.2,0.0,4615.0,0.0,0.0,0.38786565547128926
1.0,1.0,11.0,0.4,0.2,0.0,4545.0,0.0,0.0,0.38965896589658966
1.0,1.0,12.0,0.4,0.2,0.0,4471.0,0.0,0.0,0.3882800268396332
1.0,1.0,13.0,0.4,0.2,0.0,4396.0,0.0,0.0,0.3889899909008189
1.0,1.0,14.0,0.4,0.2,0.0,4335.0,0.0,0.0,0.38800461361014993
1.0,1.0,15.0,0.4,0.2,0.0,4300.0,0.0,0.0,0.3893023255813953
1.0,1.0,16.0,0.4,0.2,0.0,4212.0,0.0,0.0,0.3898385565052232
1.0,1.0,17.0,0.4,0.2,0.0,4161.0,0.0,0.0,0.3902907954818553
1.0,1.0,18.0,0.4,0.2,0.0,4083.0,0.0,0.0,0.3913788880724957
1.0,1.0,19.0,0.4,0.2,0.0,4053.0,0.0,0.0,0.39057488280286207
1.0,1.0,20.0,0.4,0.2,0.0,11137.0,0.0,0.0,0.138996138996139
1.0,1.0,21.0,0.4,0.2,0.0,11108.0,0.0,0.0,0.1382787180410515
1.0,1.0,22.0,0.4,0.2,0.0,10969.0,0.0,0.0,0.13966633239128454
1.0,1.0,23.0,0.4,0.2,0.0,10826.0,0.0,0.0,0.13920192130057268
1.0,1.0,24.0,0.4,0.2,0.0,10777.0,0.0,0.0,0.1389069314280412
1.0,1.0,25.0,0.4,0.2,0.0,10637.0,0.0,0.0,0.13885494030271694
1.0,1.0,26.0,0.4,0.2,0.0,10466.0,0.0,0.0,0.13911714121918595
1.0,1.0,27.0,0.4,0.2,0.0,10300.0,0.0,0.0,0.1395145631067961
1.0,1.0,28.0,0.4,0.2,0.0,10279.0,0.0,0.0,0.13931316275902325
1.0,1.0,29.0,0.4,0.2,0.0,10135.0,0.0,0.0,0.14020720276270351
1.0,1.0,30.0,0.4,0.2,0.0,10117.0,0.0,0.0,0.14025897005041021
1.0,1.0,31.0,0.4,0.2,0.0,9936.0,0.0,0.0,0.14029790660225444
1.0,1.0,32.0,0.4,0.2,0.0,9752.0,0.0,0.0,0.1399712879409352
1.0,1.0,33.0,0.4,0.2,0.0,9604.0,0.0,0.0,0.13931695127030405
1.0,1.0,34.0,0.4,0.2,0.0,9546.0,0.0,0.0,0.13890634820867379
1.0,1.0,35.0,0.4,0.2,0.0,9456.0,0.0,0.0,0.13906514382402707
1.0,1.0,36.0,0.4,0.2,0.0,9374.0,0.0,0.0,0.13804139108171537
1.0,1.0,37.0,0.4,0.2,0.0,9279.0,0.0,0.0,0.13891583144735425
1.0,1.0,38.0,0.4,0.2,0.0,9219.0,0.0,0.0,0.13775897602776874
1.0,1.0,39.0,0.4,0.2,0.0,9066.0,0.0,0.0,0.13809838958746967
1.0,1.0,40.0,0.4,0.2,0.0,9041.0,0.0,0.0,0.13748479150536444
