rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.4,0.75,3.0,5061.0,0.0,0.0,0.4003161430547323
1.0,1.0,2.0,0.4,0.75,3.0,5059.0,0.0,0.0,0.3988930618699348
1.0,1.0,3.0,0.4,0.75,3.0,5012.0,0.0,0.0,0.3954509177972865
1.0,1.0,4.0,0.4,0.75,3.0,4981.0,0.0,0.0,0.3993174061433447
1.0,1.0,5.0,0.4,0.75,3.0,5034.0,0.0,0.0,0.4000794596742153
1.0,1.0,6.0,0.4,0.75,3.0,4986.0,0.0,0.0,0.4021259526674689
1.0,1.0,7.0,0.4,0.75,3.0,4879.0,0.0,0.0,0.3994671039147366
1.0,1.0,8.0,0.4,0.75,3.0,4743.0,0.0,0.0,0.4005903436643475
1.0,1.0,9.0,0.4,0.75,3.0,4694.0,0.0,0.0,0.4024286322965488
1.0,1.0,10.0,0.4,0.75,3.0,4620.0,0.0,0.0,0.4038961038961039
1.0,1.0,11.0,0.4,0.75,3.0,4548.0,0.0,0.0,0.40413368513632364
1.0,1.0,12.0,0.4,0.75,3.0,4506.0,0.0,0.0,0.4056813138038171
1.0,1.0,13.0,0.4,0.75,3.0,4425.0,0.0,0.0,0.4038418079096045
1.0,1.0,14.0,0.4,0.75,3.0,4311.0,0.0,0.0,0.4061702621201577
1.0,1.0,15.0,0.4,0.75,3.0,4218.0,0.0,0.0,0.404457088667615
1.0,1.0,16.0,0.4,0.75,3.0,4066.0,0.0,0.0,0.40654205607476634
1.0,1.0,17.0,0.4,0.75,3.0,3966.0,0.0,0.0,0.4044377206253152
1.0,1.0,18.0,0.4,0.75,3.0,3910.0,0.0,0.0,0.4074168797953964
1.0,1.0,19.0,0.4,0.75,3.0,3841.0,0.0,0.0,0.4056235355376204
1.0,1.0,20.0,0.4,0.75,3.0,10579.0,0.0,0.0,0.1451933074959826
1.0,1.0,21.0,0.4,0.75,3.0,10342.0,0.0,0.0,0.14494295107329336
1.0,1.0,22.0,0.4,0.75,3.0,10158.0,0.0,0.0,0.14540263831462885
1.0,1.0,23.0,0.4,0.75,3.0,10057.0,0.0,0.0,0.1454708163468231
1.0,1.0,24.0,0.4,0.75,3.0,9852.0,0.0,0.0,0.14494518879415347
1.0,1.0,25.0,0.4,0.75,3.0,9742.0,0.0,0.0,0.14576062410182714
1.0,1.0,26.0,0.4,0.75,3.0,9621.0,0.0,0.0,0.14468350483317743
1.0,1.0,27.0,0.4,0.75,3.0,9515.0,0.0,0.0,0.14598003152916447
1.0,1.0,28.0,0.4,0.75,3.0,9345.0,0.0,0.0,0.1447833065810594
1.0,1.0,29.0,0.4,0.75,3.0,9278.0,0.0,0.0,0.14464324207803406
1.0,1.0,30.0,0.4,0.75,3.0,9174.0,0.0,0.0,0.144756921735339
1.0,1.0,31.0,0.4,0.75,3.0,9109.0,0.0,0.0,0.14469206279503788
1.0,1.0,32.0,0.4,0.75,3.0,8985.0,0.0,0.0,0.14435169727323316
1.0,1.0,33.0,0.4,0.75,3.0,8903.0,0.0,0.0,0.14467033584185107
1.0,1.0,34.0,0.4,0.75,3.0,8796.0,0.0,0.0,0.1444974988631196
1.0,1.0,35.0,0.4,0.75,3.0,8635.0,0.0,0.0,0.144991314418066
1.0,1.0,36.0,0.4,0.75,3.0,8597.0,0.0,0.0,0.14470164010701408
1.0,1.0,37.0,0.4,0.75,3.0,8497.0,0.0,0.0,0.14558079322113687
1.0,1.0,38.0,0.4,0.75,3.0,8358.0,0.0,0.0,0.14656616415410384
1.0,1.0,39.0,0.4,0.75,3.0,8273.0,0.0,0.0,0.1468632902212015
1.0,1.0,40.0,0.4,0.75,3.0,8084.0,0.0,0.0,0.14720435428005937
1.0,1.0,41.0,0.4,0.75,3.0,8031.0,0.0,0.0,0.14755323122898767
1.0,1.0,42.0,0.4,0.75,3.0,7856.0,0.0,0.0,0.14829429735234215
1.0,1.0,43.0,0.4,0.75,3.0,7847.0,0.0,0.0,0.1475723206320887
1.0,1.0,44.0,0.4,0.75,3.0,7742.0,0.0,0.0,0.1476362696977525
1.0,1.0,45.0,0.4,0.75,3.0,7647.0,0.0,0.0,0.3601412318556297
1.0,1.0,46.0,0.4,0.75,3.0,7478.0,0.0,0.0,0.36079165552286707
1.0,1.0,47.0,0.4,0.75,3.0,7397.0,0.0,0.0,0.36163309449776937
1.0,1.0,48.0,0.4,0.75,3.0,7244.0,0.0,0.0,0.36154058531198235
1.0,1.0,49.0,0.4,0.75,3.0,7095.0,0.0,0.0,0.36236786469344606
1.0,1.0,50.0,0.4,0.75,3.0,6768.0,0.0,0.0,0.3609633569739953
1.0,1.0,51.0,0.4,0.75,3.0,6582.0,0.0,0.0,0.3623518687329079
1.0,1.0,52.0,0.4,0.75,3.0,6334.0,0.0,0.0,0.35948847489737923
1.0,2.0,1.0,0.4,0.75,3.0,6293.0,0.0,0.0,0.3615127919911012
1.0,2.0,2.0,0.4,0.75,3.0,6126.0,0.0,0.0,0.3604309500489716
1.0,2.0,3.0,0.4,0.75,3.0,5974.0,0.0,0.0,0.3607298292601272
1.0,2.0,4.0,0.4,0.75,3.0,5692.0,0.0,0.0,0.36191145467322555
1.0,2.0,5.0,0.4,0.75,3.0,5663.0,0.0,0.0,0.361645770792866
1.0,2.0,6.0,0.4,0.75,3.0,5480.0,0.0,0.0,0.3605839416058394
1.0,2.0,7.0,0.4,0.75,3.0,5319.0,0.0,0.0,0.36153412295544274
1.0,2.0,8.0,0.4,0.75,3.0,5184.0,0.0,0.0,0.3620756172839506
1.0,2.0,9.0,0.4,0.75,3.0,5109.0,0.0,0.0,0.36328048541789
1.0,2.0,10.0,0.4,0.75,3.0,4886.0,0.0,0.0,0.36266884977486696
1.0,2.0,11.0,0.4,0.75,3.0,4701.0,0.0,0.0,0.3673686449691555
1.0,2.0,12.0,0.4,0.75,3.0,4531.0,0.0,0.0,0.3668064444934893
1.0,2.0,13.0,0.4,0.75,3.0,4466.0,0.0,0.0,0.36789072995969546
1.0,2.0,14.0,0.4,0.75,3.0,4252.0,0.0,0.0,0.36641580432737536
1.0,2.0,15.0,0.4,0.75,3.0,4105.0,0.0,0.0,0.3671132764920828
1.0,2.0,16.0,0.4,0.75,3.0,4020.0,0.0,0.0,0.3674129353233831
1.0,2.0,17.0,0.4,0.75,3.0,3911.0,0.0,0.0,0.3669138327793403
1.0,2.0,18.0,0.4,0.75,3.0,3800.0,0.0,0.0,0.36526315789473685
1.0,2.0,19.0,0.4,0.75,3.0,3749.0,0.0,0.0,0.36516404374499867
1.0,2.0,20.0,0.4,0.75,3.0,10231.0,0.0,0.0,0.13234287948392143
1.0,2.0,21.0,0.4,0.75,3.0,10189.0,0.0,0.0,0.13151437825105505
1.0,2.0,22.0,0.4,0.75,3.0,9969.0,0.0,0.0,0.13160798475273347
1.0,2.0,23.0,0.4,0.75,3.0,9805.0,0.0,0.0,0.1315655277919429
1.0,2.0,24.0,0.4,0.75,3.0,9603.0,0.0,0.0,0.13120899718837864
1.0,2.0,25.0,0.4,0.75,3.0,9242.0,0.0,0.0,0.13211426098247134
1.0,2.0,26.0,0.4,0.75,3.0,9084.0,0.0,0.0,0.1316600616468516
1.0,2.0,27.0,0.4,0.75,3.0,8886.0,0.0,0.0,0.13335584064821066
1.0,2.0,28.0,0.4,0.75,3.0,8583.0,0.0,0.0,0.1331702202027263
1.0,2.0,29.0,0.4,0.75,3.0,8548.0,0.0,0.0,0.13324754328497895
1.0,2.0,30.0,0.4,0.75,3.0,8321.0,0.0,0.0,0.1333974281937267
1.0,2.0,31.0,0.4,0.75,3.0,8227.0,0.0,0.0,0.1335845387139905
1.0,2.0,32.0,0.4,0.75,3.0,8034.0,0.0,0.0,0.13318396813542444
1.0,2.0,33.0,0.4,0.75,3.0,7984.0,0.0,0.0,0.13238977955911824
1.0,2.0,34.0,0.4,0.75,3.0,7904.0,0.0,0.0,0.1319585020242915
1.0,2.0,35.0,0.4,0.75,3.0,7849.0,0.0,0.0,0.13262836030067524
1.0,2.0,36.0,0.4,0.75,3.0,7791.0,0.0,0.0,0.1320754716981132
1.0,2.0,37.0,0.4,0.75,3.0,7683.0,0.0,0.0,0.13224001041259925
1.0,2.0,38.0,0.4,0.75,3.0,7580.0,0.0,0.0,0.13100263852242744
1.0,2.0,39.0,0.4,0.75,3.0,7459.0,0.0,0.0,0.13259150020109933
1.0,2.0,40.0,0.4,0.75,3.0,7446.0,0.0,0.0,0.13107708836959442
1.0,2.0,41.0,0.4,0.75,3.0,7305.0,0.0,0.0,0.13210130047912388
1.0,2.0,42.0,0.4,0.75,3.0,7236.0,0.0,0.0,0.13114980652294086
1.0,2.0,43.0,0.4,0.75,3.0,7148.0,0.0,0.0,0.13038612199216565
1.0,2.0,44.0,0.4,0.75,3.0,7061.0,0.0,0.0,0.13043478260869565
1.0,2.0,45.0,0.4,0.75,3.0,6992.0,0.0,0.0,0.3542620137299771
