rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.6,propagule,0.025,2,5108,53,6,0.601409553641347
1,1,2,0.6,propagule,0.025,2,5104,56,20,0.5997257053291536
1,1,3,0.6,propagule,0.025,2,5049,66,35,0.5971479500891266
1,1,4,0.6,propagule,0.025,2,4919,72,38,0.598292335840618
1,1,5,0.6,propagule,0.025,2,4952,66,29,0.5981421647819063
1,1,6,0.6,propagule,0.025,2,4806,72,29,0.599250936329588
1,1,7,0.6,propagule,0.025,2,4746,78,31,0.6005056890012642
1,1,8,0.6,propagule,0.025,2,4578,69,30,0.6028833551769331
1,1,9,0.6,propagule,0.025,2,4500,69,32,0.604
1,1,10,0.6,propagule,0.025,2,4350,66,35,0.605287356321839
1,1,11,0.6,propagule,0.025,2,4260,64,37,0.6070422535211267
1,1,12,0.6,propagule,0.025,2,4199,64,31,0.6096689688020958
1,1,13,0.6,propagule,0.025,2,4136,62,29,0.6117021276595744
1,1,14,0.6,propagule,0.025,2,3938,53,25,0.6122397155916709
1,1,15,0.6,propagule,0.025,2,3883,61,26,0.6129281483389132
1,1,16,0.6,propagule,0.025,2,3830,59,27,0.6148825065274152
1,1,17,0.6,propagule,0.025,2,3689,47,27,0.6161561398753049
1,1,18,0.6,propagule,0.025,2,3642,51,27,0.6205381658429434
1,1,19,0.6,propagule,0.025,2,3544,49,28,0.6218961625282167
1,1,20,0.6,propagule,0.025,2,6545,46,21,0.3295645530939649
1,1,21,0.6,propagule,0.025,2,6182,59,21,0.3340342931090262
1,1,22,0.6,propagule,0.025,2,5780,61,17,0.3384083044982699
1,1,23,0.6,propagule,0.025,2,5510,65,18,0.3411978221415608
1,1,24,0.6,propagule,0.025,2,5281,71,21,0.3429274758568453
1,1,25,0.6,propagule,0.025,2,5007,83,31,0.34811264230077893
1,1,26,0.6,propagule,0.025,2,4805,74,30,0.3521331945889698
1,1,27,0.6,propagule,0.025,2,4660,78,40,0.35257510729613734
1,1,28,0.6,propagule,0.025,2,4512,80,38,0.3554964539007092
1,1,29,0.6,propagule,0.025,2,4346,76,33,0.3568798895536125
1,1,30,0.6,propagule,0.025,2,4167,75,29,0.36069114470842334
1,1,31,0.6,propagule,0.025,2,4046,75,26,0.361097380128522
1,1,32,0.6,propagule,0.025,2,3864,83,29,0.3656832298136646
1,1,33,0.6,propagule,0.025,2,3798,83,36,0.366245392311743
1,1,34,0.6,propagule,0.025,2,3665,92,47,0.3699863574351978
1,1,35,0.6,propagule,0.025,2,3621,119,42,0.368130350731842
1,1,36,0.6,propagule,0.025,2,3468,121,46,0.3728373702422145
1,1,37,0.6,propagule,0.025,2,3414,120,45,0.37492677211482134
1,1,38,0.6,propagule,0.025,2,3265,127,56,0.3788667687595712
1,1,39,0.6,propagule,0.025,2,3202,121,57,0.3816364772017489
1,1,40,0.6,propagule,0.025,2,3044,129,57,0.385676741130092
1,1,41,0.6,propagule,0.025,2,2947,131,59,0.38954869358669836
1,1,42,0.6,propagule,0.025,2,2847,120,55,0.39374780470670884
1,1,43,0.6,propagule,0.025,2,2765,114,51,0.39746835443037976
1,1,44,0.6,propagule,0.025,2,2669,110,53,0.39865118021730983
1,1,45,0.6,propagule,0.025,2,2612,100,50,0.6435681470137825
1,1,46,0.6,propagule,0.025,2,2515,93,46,0.6497017892644135
1,1,47,0.6,propagule,0.025,2,2491,78,36,0.6507426736250502
1,1,48,0.6,propagule,0.025,2,2430,67,37,0.6534979423868312
1,1,49,0.6,propagule,0.025,2,2407,64,36,0.6560033236393851
1,1,50,0.6,propagule,0.025,2,2335,62,40,0.6573875802997858
1,1,51,0.6,propagule,0.025,2,2335,51,30,0.6599571734475375
1,1,52,0.6,propagule,0.025,2,2290,52,23,0.6624454148471616
1,2,1,0.6,propagule,0.025,2,2254,37,15,0.6677018633540373
1,2,2,0.6,propagule,0.025,2,2162,40,17,0.6702127659574468
1,2,3,0.6,propagule,0.025,2,2140,38,23,0.6696261682242991
1,2,4,0.6,propagule,0.025,2,2085,36,24,0.6709832134292566
1,2,5,0.6,propagule,0.025,2,2078,30,21,0.6717998075072185
1,2,6,0.6,propagule,0.025,2,2044,25,16,0.675146771037182
1,2,7,0.6,propagule,0.025,2,2023,20,12,0.6747404844290658
1,2,8,0.6,propagule,0.025,2,1981,14,8,0.6774356385663807
1,2,9,0.6,propagule,0.025,2,1956,12,7,0.6774028629856851
1,2,10,0.6,propagule,0.025,2,1915,11,6,0.6788511749347258
1,2,11,0.6,propagule,0.025,2,1879,13,8,0.6774880255455029
1,2,12,0.6,propagule,0.025,2,1858,14,6,0.6792249730893434
1,2,13,0.6,propagule,0.025,2,1849,13,8,0.678745267712277
1,2,14,0.6,propagule,0.025,2,1822,15,5,0.6805708013172338
1,2,15,0.6,propagule,0.025,2,1790,12,3,0.676536312849162
1,2,16,0.6,propagule,0.025,2,1749,11,5,0.6763865065751858
1,2,17,0.6,propagule,0.025,2,1752,10,6,0.6746575342465754
1,2,18,0.6,propagule,0.025,2,1715,14,8,0.6740524781341107
1,2,19,0.6,propagule,0.025,2,1718,11,8,0.6740395809080326
1,2,20,0.6,propagule,0.025,2,3005,12,7,0.3790349417637271
1,2,21,0.6,propagule,0.025,2,2897,21,5,0.382119433897135
1,2,22,0.6,propagule,0.025,2,2754,19,6,0.3838053740014524
1,2,23,0.6,propagule,0.025,2,2723,21,8,0.3834006610356225
1,2,24,0.6,propagule,0.025,2,2628,28,10,0.3828006088280061
1,2,25,0.6,propagule,0.025,2,2593,26,13,0.38295410721172385
1,2,26,0.6,propagule,0.025,2,2513,31,14,0.38440111420612816
1,2,27,0.6,propagule,0.025,2,2410,34,17,0.3896265560165975
1,2,28,0.6,propagule,0.025,2,2310,32,12,0.3939393939393939
1,2,29,0.6,propagule,0.025,2,2258,32,13,0.3950398582816652
1,2,30,0.6,propagule,0.025,2,2170,36,15,0.3976958525345622
1,2,31,0.6,propagule,0.025,2,2101,38,17,0.3974297953355545
1,2,32,0.6,propagule,0.025,2,2008,40,16,0.4038844621513944
1,2,33,0.6,propagule,0.025,2,1990,45,20,0.4030150753768844
1,2,34,0.6,propagule,0.025,2,1892,38,17,0.4080338266384778
1,2,35,0.6,propagule,0.025,2,1868,40,19,0.4079229122055675
1,2,36,0.6,propagule,0.025,2,1819,31,14,0.4117647058823529
1,2,37,0.6,propagule,0.025,2,1796,29,15,0.4131403118040089
1,2,38,0.6,propagule,0.025,2,1772,29,14,0.4164785553047404
1,2,39,0.6,propagule,0.025,2,1744,28,15,0.4157110091743119
1,2,40,0.6,propagule,0.025,2,1705,27,16,0.41759530791788857
1,2,41,0.6,propagule,0.025,2,1666,26,16,0.41536614645858344
1,2,42,0.6,propagule,0.025,2,1640,20,12,0.42073170731707316
1,2,43,0.6,propagule,0.025,2,1622,21,7,0.4198520345252774
1,2,44,0.6,propagule,0.025,2,1548,23,6,0.42441860465116277
1,2,45,0.6,propagule,0.025,2,1524,23,10,0.6528871391076115
1,2,46,0.6,propagule,0.025,2,1493,25,13,0.6550569323509712
1,2,47,0.6,propagule,0.025,2,1451,27,15,0.6581667815299793
1,2,48,0.6,propagule,0.025,2,1431,22,13,0.6617749825296995
1,2,49,0.6,propagule,0.025,2,1430,20,11,0.6636363636363637
1,2,50,0.6,propagule,0.025,2,1384,17,9,0.6640173410404624
1,2,51,0.6,propagule,0.025,2,1383,18,6,0.6644974692697035
1,2,52,0.6,propagule,0.025,2,1348,18,6,0.6624629080118695
1,3,1,0.6,propagule,0.025,2,1347,17,7,0.6659242761692651
1,3,2,0.6,propagule,0.025,2,1333,18,12,0.6646661665416355
1,3,3,0.6,propagule,0.025,2,1330,19,14,0.6646616541353384
1,3,4,0.6,propagule,0.025,2,1307,18,12,0.6641162968630452
1,3,5,0.6,propagule,0.025,2,1305,14,7,0.6666666666666666
1,3,6,0.6,propagule,0.025,2,1268,12,6,0.667981072555205
1,3,7,0.6,propagule,0.025,2,1258,11,4,0.6693163751987281
1,3,8,0.6,propagule,0.025,2,1240,11,8,0.667741935483871
1,3,9,0.6,propagule,0.025,2,1240,9,7,0.6693548387096774
