rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.2,0.2,3.0,5148.0,0.0,0.0,0.1994949494949495
1.0,1.0,2.0,0.2,0.2,3.0,5116.0,0.0,0.0,0.1983971853010164
1.0,1.0,3.0,0.2,0.2,3.0,5062.0,0.0,0.0,0.19913077834847887
1.0,1.0,4.0,0.2,0.2,3.0,5035.0,0.0,0.0,0.19960278053624628
1.0,1.0,5.0,0.2,0.2,3.0,5056.0,0.0,0.0,0.19956487341772153
1.0,1.0,6.0,0.2,0.2,3.0,4970.0,0.0,0.0,0.2012072434607646
1.0,1.0,7.0,0.2,0.2,3.0,4895.0,0.0,0.0,0.2
1.0,1.0,8.0,0.2,0.2,3.0,4758.0,0.0,0.0,0.19987389659520807
1.0,1.0,9.0,0.2,0.2,3.0,4699.0,0.0,0.0,0.20004256224728667
1.0,1.0,10.0,0.2,0.2,3.0,4613.0,0.0,0.0,0.20008671146759158
1.0,1.0,11.0,0.2,0.2,3.0,4538.0,0.0,0.0,0.19876597620096959
1.0,1.0,12.0,0.2,0.2,3.0,4455.0,0.0,0.0,0.19977553310886645
1.0,1.0,13.0,0.2,0.2,3.0,4394.0,0.0,0.0,0.19845243513882568
1.0,1.0,14.0,0.2,0.2,3.0,4340.0,0.0,0.0,0.20023041474654377
1.0,1.0,15.0,0.2,0.2,3.0,4258.0,0.0,0.0,0.19868482855800845
1.0,1.0,16.0,0.2,0.2,3.0,4213.0,0.0,0.0,0.2008070258723
1.0,1.0,17.0,0.2,0.2,3.0,4117.0,0.0,0.0,0.2008744231236337
1.0,1.0,18.0,0.2,0.2,3.0,4033.0,0.0,0.0,0.20332258864368957
1.0,1.0,19.0,0.2,0.2,3.0,3971.0,0.0,0.0,0.2032233694283556
1.0,1.0,20.0,0.2,0.2,3.0,10958.0,0.0,0.0,0.07273225041065888
1.0,1.0,21.0,0.2,0.2,3.0,10858.0,0.0,0.0,0.07248111991158593
