rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.2,wave,0.1,2,5187,46,7,0.20358588779641412
1,1,2,0.2,wave,0.1,2,5168,54,25,0.20046439628482973
1,1,3,0.2,wave,0.1,2,5096,76,34,0.19976452119309263
1,1,4,0.2,wave,0.1,2,5053,105,34,0.20364140114783297
1,1,5,0.2,wave,0.1,2,5099,103,34,0.20494214551872916
1,1,6,0.2,wave,0.1,2,4981,144,44,0.20517968279461957
1,1,7,0.2,wave,0.1,2,4796,162,61,0.20537948290241867
1,1,8,0.2,wave,0.1,2,4595,200,71,0.20544069640914037
1,1,9,0.2,wave,0.1,2,4450,204,83,0.20584269662921348
1,1,10,0.2,wave,0.1,2,4310,240,109,0.20719257540603248
1,1,11,0.2,wave,0.1,2,4180,260,108,0.20956937799043063
1,1,12,0.2,wave,0.1,2,3992,287,120,0.2126753507014028
1,1,13,0.2,wave,0.1,2,3831,284,124,0.21378230227094752
1,1,14,0.2,wave,0.1,2,3679,284,149,0.21554770318021202
1,1,15,0.2,wave,0.1,2,3607,295,150,0.21596894926531743
1,1,16,0.2,wave,0.1,2,3498,294,142,0.2195540308747856
1,1,17,0.2,wave,0.1,2,3389,292,127,0.2213042195337858
1,1,18,0.2,wave,0.1,2,3300,286,131,0.22787878787878788
1,1,19,0.2,wave,0.1,2,3231,285,147,0.22934076137418755
1,1,20,0.2,wave,0.1,2,5880,279,156,0.1239795918367347
1,1,21,0.2,wave,0.1,2,5481,406,153,0.12625433315088488
1,1,22,0.2,wave,0.1,2,5229,434,153,0.12908777969018934
1,1,23,0.2,wave,0.1,2,4958,473,165,0.1319080274304155
1,1,24,0.2,wave,0.1,2,4720,488,199,0.13495762711864406
1,1,25,0.2,wave,0.1,2,4446,526,223,0.13720197930724246
1,1,26,0.2,wave,0.1,2,4093,517,233,0.14439286586855607
1,1,27,0.2,wave,0.1,2,3819,517,222,0.14846818538884524
1,1,28,0.2,wave,0.1,2,3663,532,241,0.15178815178815178
1,1,29,0.2,wave,0.1,2,3403,523,239,0.15692036438436674
1,1,30,0.2,wave,0.1,2,3284,538,235,0.16169305724725944
1,1,31,0.2,wave,0.1,2,3100,502,228,0.1667741935483871
1,1,32,0.2,wave,0.1,2,2937,493,231,0.17330609465440927
1,1,33,0.2,wave,0.1,2,2777,483,241,0.1814908174288801
1,1,34,0.2,wave,0.1,2,2639,445,229,0.18757104964001517
1,1,35,0.2,wave,0.1,2,2502,437,198,0.19304556354916066
1,1,36,0.2,wave,0.1,2,2314,394,183,0.20095073465859983
