rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,wave,0.0,1,5223,48,10,0.3978556385219223
1,1,2,0.4,wave,0.0,1,5139,52,15,0.39949406499318935
1,1,3,0.4,wave,0.0,1,5079,61,25,0.39948808820633985
1,1,4,0.4,wave,0.0,1,5050,62,26,0.3996039603960396
1,1,5,0.4,wave,0.0,1,5055,88,33,0.39742828882294756
1,1,6,0.4,wave,0.0,1,4984,101,30,0.39907704654895665
1,1,7,0.4,wave,0.0,1,4831,101,33,0.39929621196439663
1,1,8,0.4,wave,0.0,1,4671,93,43,0.40226932134446586
1,1,9,0.4,wave,0.0,1,4470,105,49,0.40447427293064875
1,1,10,0.4,wave,0.0,1,4325,119,46,0.40439306358381505
1,1,11,0.4,wave,0.0,1,4218,112,44,0.4061166429587482
1,1,12,0.4,wave,0.0,1,4129,117,46,0.40760474691208526
1,1,13,0.4,wave,0.0,1,4030,129,58,0.4079404466501241
1,1,14,0.4,wave,0.0,1,3948,126,62,0.41084093211752787
1,1,15,0.4,wave,0.0,1,3794,124,61,0.41354770690564047
1,1,16,0.4,wave,0.0,1,3734,123,67,0.41537225495447244
1,1,17,0.4,wave,0.0,1,3650,121,66,0.4180821917808219
1,1,18,0.4,wave,0.0,1,3551,116,59,0.4198817234581808
1,1,19,0.4,wave,0.0,1,3465,116,51,0.42308802308802307
1,1,20,0.4,wave,0.0,1,6456,121,49,0.2253717472118959
1,1,21,0.4,wave,0.0,1,6095,152,54,0.229532403609516
1,1,22,0.4,wave,0.0,1,5762,172,60,0.23064908018049288
1,1,23,0.4,wave,0.0,1,5540,188,69,0.2339350180505415
1,1,24,0.4,wave,0.0,1,5242,211,68,0.23712323540633345
1,1,25,0.4,wave,0.0,1,5053,235,79,0.24045121709875322
1,1,26,0.4,wave,0.0,1,4873,236,92,0.24256105068746153
1,1,27,0.4,wave,0.0,1,4704,271,100,0.24489795918367346
1,1,28,0.4,wave,0.0,1,4498,295,117,0.24722098710538018
1,1,29,0.4,wave,0.0,1,4267,297,131,0.2540426529177408
1,1,30,0.4,wave,0.0,1,4083,317,142,0.2601028655400441
1,1,31,0.4,wave,0.0,1,3845,322,136,0.26527958387516254
1,1,32,0.4,wave,0.0,1,3671,302,125,0.27077090710977936
1,1,33,0.4,wave,0.0,1,3495,313,133,0.274964234620887
1,1,34,0.4,wave,0.0,1,3388,323,145,0.2792207792207792
1,1,35,0.4,wave,0.0,1,3213,307,149,0.286025521319639
1,1,36,0.4,wave,0.0,1,3091,294,136,0.2918149466192171
