rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.0,0.15,4.0,5151.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.15,4.0,5090.0,0.0,0.0,0.0003929273084479371
1.0,1.0,3.0,0.0,0.15,4.0,5005.0,0.0,0.0,0.0007992007992007992
1.0,1.0,4.0,0.0,0.15,4.0,5002.0,0.0,0.0,0.0013994402239104358
1.0,1.0,5.0,0.0,0.15,4.0,5038.0,0.0,0.0,0.0029773719730051607
1.0,1.0,6.0,0.0,0.15,4.0,4915.0,0.0,0.0,0.0038657171922685655
1.0,1.0,7.0,0.0,0.15,4.0,4857.0,0.0,0.0,0.004735433395099856
1.0,1.0,8.0,0.0,0.15,4.0,4732.0,0.0,0.0,0.004437869822485207
1.0,1.0,9.0,0.0,0.15,4.0,4619.0,0.0,0.0,0.005195929854946958
1.0,1.0,10.0,0.0,0.15,4.0,4519.0,0.0,0.0,0.00464704580659438
1.0,1.0,11.0,0.0,0.15,4.0,4413.0,0.0,0.0,0.00498527079084523
1.0,1.0,12.0,0.0,0.15,4.0,4386.0,0.0,0.0,0.004331965344277246
1.0,1.0,13.0,0.0,0.15,4.0,4360.0,0.0,0.0,0.005045871559633028
1.0,1.0,14.0,0.0,0.15,4.0,4327.0,0.0,0.0,0.004391033048301364
1.0,1.0,15.0,0.0,0.15,4.0,4212.0,0.0,0.0,0.0052231718898385565
1.0,1.0,16.0,0.0,0.15,4.0,4126.0,0.0,0.0,0.0046049442559379546
1.0,1.0,17.0,0.0,0.15,4.0,4074.0,0.0,0.0,0.005645557191948944
1.0,1.0,18.0,0.0,0.15,4.0,3983.0,0.0,0.0,0.005021340697966357
1.0,1.0,19.0,0.0,0.15,4.0,3911.0,0.0,0.0,0.005625159805676298
1.0,1.0,20.0,0.0,0.15,4.0,10599.0,0.0,0.0,0.0018869704689121615
1.0,1.0,21.0,0.0,0.15,4.0,10510.0,0.0,0.0,0.0020932445290199808
1.0,1.0,22.0,0.0,0.15,4.0,10369.0,0.0,0.0,0.0020252676246504003
1.0,1.0,23.0,0.0,0.15,4.0,10317.0,0.0,0.0,0.00213240283028012
1.0,1.0,24.0,0.0,0.15,4.0,10182.0,0.0,0.0,0.002160675702219603
1.0,1.0,25.0,0.0,0.15,4.0,9994.0,0.0,0.0,0.0022013207924754855
1.0,1.0,26.0,0.0,0.15,4.0,9818.0,0.0,0.0,0.0022407822367080873
1.0,1.0,27.0,0.0,0.15,4.0,9621.0,0.0,0.0,0.0022866645878806776
1.0,1.0,28.0,0.0,0.15,4.0,9581.0,0.0,0.0,0.002296211251435132
1.0,1.0,29.0,0.0,0.15,4.0,9375.0,0.0,0.0,0.00256
1.0,1.0,30.0,0.0,0.15,4.0,9301.0,0.0,0.0,0.0023653370605311256
1.0,1.0,31.0,0.0,0.15,4.0,9199.0,0.0,0.0,0.0026089792368735733
1.0,1.0,32.0,0.0,0.15,4.0,9036.0,0.0,0.0,0.0023240371845949536
1.0,1.0,33.0,0.0,0.15,4.0,8910.0,0.0,0.0,0.0025813692480359147
