rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,propagule,0.075,0,5096,49,8,0.3893249607535322
1,1,2,0.4,propagule,0.075,0,5062,51,23,0.39075464243382063
1,1,3,0.4,propagule,0.075,0,4983,62,36,0.389725065221754
1,1,4,0.4,propagule,0.075,0,4969,69,36,0.3918293419199034
1,1,5,0.4,propagule,0.075,0,4977,74,29,0.3960216998191682
1,1,6,0.4,propagule,0.075,0,4861,79,27,0.39539189467187824
1,1,7,0.4,propagule,0.075,0,4713,90,32,0.39783577339274345
1,1,8,0.4,propagule,0.075,0,4573,103,40,0.3953640935928275
1,1,9,0.4,propagule,0.075,0,4391,98,41,0.40104759735823275
1,1,10,0.4,propagule,0.075,0,4274,118,46,0.400561534861956
1,1,11,0.4,propagule,0.075,0,4185,120,52,0.403584229390681
1,1,12,0.4,propagule,0.075,0,4111,125,64,0.40379469715397714
1,1,13,0.4,propagule,0.075,0,4022,127,65,0.4060169070114371
1,1,14,0.4,propagule,0.075,0,3928,132,57,0.40758655804480654
1,1,15,0.4,propagule,0.075,0,3827,117,53,0.41233342043376014
1,1,16,0.4,propagule,0.075,0,3753,103,48,0.41353583799626964
1,1,17,0.4,propagule,0.075,0,3687,112,55,0.4155139679956604
1,1,18,0.4,propagule,0.075,0,3631,105,56,0.41476177361608374
1,1,19,0.4,propagule,0.075,0,3534,101,56,0.4207696661007357
1,1,20,0.4,propagule,0.075,0,6574,92,52,0.21965317919075145
1,1,21,0.4,propagule,0.075,0,6184,133,40,0.2221862871927555
1,1,22,0.4,propagule,0.075,0,5844,143,45,0.22467488021902807
1,1,23,0.4,propagule,0.075,0,5743,148,56,0.22618840327355041
1,1,24,0.4,propagule,0.075,0,5511,167,61,0.23135547087642896
1,1,25,0.4,propagule,0.075,0,5212,187,79,0.23349961627014582
1,1,26,0.4,propagule,0.075,0,5007,188,80,0.237866986219293
1,1,27,0.4,propagule,0.075,0,4886,221,85,0.23864101514531313
1,1,28,0.4,propagule,0.075,0,4643,225,87,0.24466939478785268
1,1,29,0.4,propagule,0.075,0,4448,238,91,0.24527877697841727
1,1,30,0.4,propagule,0.075,0,4259,262,112,0.24794552711904203
1,1,31,0.4,propagule,0.075,0,4092,292,128,0.25097751710654936
