rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.5,0.025,0.2,3.0,5113.0,44.0,13.0,0.4920790142773323
1.0,1.0,2.0,0.5,0.025,0.2,3.0,5069.0,49.0,21.0,0.49418031169855986
1.0,1.0,3.0,0.5,0.025,0.2,3.0,5014.0,54.0,32.0,0.49242122058236937
1.0,1.0,4.0,0.5,0.025,0.2,3.0,5025.0,56.0,25.0,0.49393034825870646
1.0,1.0,5.0,0.5,0.025,0.2,3.0,5061.0,52.0,26.0,0.49535664888361985
1.0,1.0,6.0,0.5,0.025,0.2,3.0,4937.0,58.0,23.0,0.4968604415637026
1.0,1.0,7.0,0.5,0.025,0.2,3.0,4787.0,65.0,27.0,0.4998955504491331
1.0,1.0,8.0,0.5,0.025,0.2,3.0,4640.0,73.0,32.0,0.5043103448275862
1.0,1.0,9.0,0.5,0.025,0.2,3.0,4556.0,71.0,32.0,0.5059262510974539
1.0,1.0,10.0,0.5,0.025,0.2,3.0,4427.0,84.0,32.0,0.5071154280551163
1.0,1.0,11.0,0.5,0.025,0.2,3.0,4257.0,78.0,26.0,0.5076344843786704
1.0,1.0,12.0,0.5,0.025,0.2,3.0,4153.0,83.0,36.0,0.5083072477726944
1.0,1.0,13.0,0.5,0.025,0.2,3.0,4061.0,80.0,33.0,0.5099729130755971
1.0,1.0,14.0,0.5,0.025,0.2,3.0,3924.0,93.0,41.0,0.5099388379204893
1.0,1.0,15.0,0.5,0.025,0.2,3.0,3852.0,83.0,44.0,0.5111630321910696
1.0,1.0,16.0,0.5,0.025,0.2,3.0,3756.0,88.0,52.0,0.5141107561235356
1.0,1.0,17.0,0.5,0.025,0.2,3.0,3653.0,83.0,45.0,0.5165617300848617
1.0,1.0,18.0,0.5,0.025,0.2,3.0,3520.0,75.0,41.0,0.5176136363636363
1.0,1.0,19.0,0.5,0.025,0.2,3.0,3462.0,68.0,34.0,0.5190641247833622
1.0,1.0,20.0,0.5,0.025,0.2,3.0,6529.0,71.0,41.0,0.2753867361004748
1.0,1.0,21.0,0.5,0.025,0.2,3.0,6170.0,92.0,30.0,0.2755267423014587
1.0,1.0,22.0,0.5,0.025,0.2,3.0,5833.0,113.0,28.0,0.278930224584262
1.0,1.0,23.0,0.5,0.025,0.2,3.0,5531.0,107.0,26.0,0.28240824444042667
1.0,1.0,24.0,0.5,0.025,0.2,3.0,5312.0,117.0,39.0,0.28313253012048195
1.0,1.0,25.0,0.5,0.025,0.2,3.0,5068.0,139.0,57.0,0.2857142857142857
1.0,1.0,26.0,0.5,0.025,0.2,3.0,4948.0,164.0,70.0,0.28617623282134197
1.0,1.0,27.0,0.5,0.025,0.2,3.0,4771.0,182.0,78.0,0.28903793753929996
1.0,1.0,28.0,0.5,0.025,0.2,3.0,4567.0,183.0,78.0,0.2888110356908255
1.0,1.0,29.0,0.5,0.025,0.2,3.0,4319.0,191.0,76.0,0.29451261866172723
1.0,1.0,30.0,0.5,0.025,0.2,3.0,4233.0,192.0,73.0,0.29671627687219465
1.0,1.0,31.0,0.5,0.025,0.2,3.0,3981.0,179.0,78.0,0.29866867621200704
1.0,1.0,32.0,0.5,0.025,0.2,3.0,3850.0,173.0,84.0,0.30363636363636365
1.0,1.0,33.0,0.5,0.025,0.2,3.0,3730.0,167.0,83.0,0.3064343163538874
1.0,1.0,34.0,0.5,0.025,0.2,3.0,3585.0,175.0,84.0,0.3101813110181311
1.0,1.0,35.0,0.5,0.025,0.2,3.0,3465.0,171.0,77.0,0.3137085137085137
1.0,1.0,36.0,0.5,0.025,0.2,3.0,3378.0,164.0,66.0,0.3185316755476613
1.0,1.0,37.0,0.5,0.025,0.2,3.0,3230.0,140.0,62.0,0.3222910216718266
