rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,propagule,0.075,0,5227,52,12,0.3979338052420126
1,1,2,0.4,propagule,0.075,0,5116,56,27,0.39894448788115716
1,1,3,0.4,propagule,0.075,0,5002,66,33,0.3990403838464614
1,1,4,0.4,propagule,0.075,0,4904,72,36,0.40008156606851547
1,1,5,0.4,propagule,0.075,0,4868,81,25,0.40283483976992607
1,1,6,0.4,propagule,0.075,0,4837,92,34,0.4035559230928261
1,1,7,0.4,propagule,0.075,0,4613,99,32,0.4071103403425103
1,1,8,0.4,propagule,0.075,0,4499,120,44,0.4105356745943543
1,1,9,0.4,propagule,0.075,0,4365,140,51,0.41145475372279494
1,1,10,0.4,propagule,0.075,0,4226,156,64,0.41481306199716045
1,1,11,0.4,propagule,0.075,0,4092,161,77,0.4156891495601173
1,1,12,0.4,propagule,0.075,0,3966,164,77,0.4172970247100353
1,1,13,0.4,propagule,0.075,0,3802,145,73,0.42030510257759074
1,1,14,0.4,propagule,0.075,0,3706,156,69,0.4252563410685375
1,1,15,0.4,propagule,0.075,0,3631,156,67,0.42853208482511707
1,1,16,0.4,propagule,0.075,0,3516,155,76,0.431740614334471
1,1,17,0.4,propagule,0.075,0,3445,160,79,0.43570391872278663
1,1,18,0.4,propagule,0.075,0,3400,147,81,0.43911764705882356
1,1,19,0.4,propagule,0.075,0,3312,134,67,0.4420289855072464
1,1,20,0.4,propagule,0.075,0,6154,136,69,0.23513162170945726
1,1,21,0.4,propagule,0.075,0,5867,202,63,0.23708880177262656
1,1,22,0.4,propagule,0.075,0,5563,226,67,0.24177602013302174
1,1,23,0.4,propagule,0.075,0,5286,242,79,0.2455542943624669
1,1,24,0.4,propagule,0.075,0,4971,255,99,0.24904445785556226
1,1,25,0.4,propagule,0.075,0,4725,267,114,0.25333333333333335
1,1,26,0.4,propagule,0.075,0,4606,293,117,0.25575336517585756
1,1,27,0.4,propagule,0.075,0,4440,320,137,0.25788288288288286
1,1,28,0.4,propagule,0.075,0,4256,325,136,0.26221804511278196
1,1,29,0.4,propagule,0.075,0,4004,305,137,0.2707292707292707
1,1,30,0.4,propagule,0.075,0,3882,319,150,0.2764039155074704
1,1,31,0.4,propagule,0.075,0,3697,324,168,0.2810386800108196
1,1,32,0.4,propagule,0.075,0,3491,339,146,0.28845602979089086
1,1,33,0.4,propagule,0.075,0,3352,337,152,0.2932577565632458
1,1,34,0.4,propagule,0.075,0,3187,321,142,0.30028239723878253
1,1,35,0.4,propagule,0.075,0,3102,347,164,0.3039974210186976
1,1,36,0.4,propagule,0.075,0,2960,355,142,0.31385135135135134
1,1,37,0.4,propagule,0.075,0,2859,347,153,0.3210912906610703
1,1,38,0.4,propagule,0.075,0,2771,345,158,0.32731865752435946
1,1,39,0.4,propagule,0.075,0,2686,347,168,0.3343261355174981
1,1,40,0.4,propagule,0.075,0,2596,353,175,0.3409090909090909
1,1,41,0.4,propagule,0.075,0,2495,354,164,0.35150300601202406
1,1,42,0.4,propagule,0.075,0,2425,341,166,0.35670103092783506
1,1,43,0.4,propagule,0.075,0,2284,325,161,0.3712784588441331
1,1,44,0.4,propagule,0.075,0,2213,309,160,0.3800271125169453
1,1,45,0.4,propagule,0.075,0,2117,299,159,0.5786490316485593
1,1,46,0.4,propagule,0.075,0,2032,259,141,0.5900590551181102
1,1,47,0.4,propagule,0.075,0,1954,219,128,0.601842374616172
1,1,48,0.4,propagule,0.075,0,1874,182,111,0.6125933831376734
1,1,49,0.4,propagule,0.075,0,1806,150,96,0.6190476190476191
1,1,50,0.4,propagule,0.075,0,1764,129,78,0.6275510204081632
1,1,51,0.4,propagule,0.075,0,1719,105,59,0.6323443862710878
1,1,52,0.4,propagule,0.075,0,1668,83,49,0.6378896882494005
1,2,1,0.4,propagule,0.075,0,1631,72,47,0.6394849785407726
1,2,2,0.4,propagule,0.075,0,1604,62,41,0.649002493765586
1,2,3,0.4,propagule,0.075,0,1587,52,32,0.6528040327662256
1,2,4,0.4,propagule,0.075,0,1560,43,24,0.6608974358974359
1,2,5,0.4,propagule,0.075,0,1524,36,15,0.6646981627296588
1,2,6,0.4,propagule,0.075,0,1510,31,18,0.6675496688741722
1,2,7,0.4,propagule,0.075,0,1495,25,18,0.6695652173913044
1,2,8,0.4,propagule,0.075,0,1486,26,18,0.6722745625841184
1,2,9,0.4,propagule,0.075,0,1455,21,10,0.672852233676976
1,2,10,0.4,propagule,0.075,0,1437,18,6,0.6778009742519137
1,2,11,0.4,propagule,0.075,0,1426,17,5,0.67671809256662
1,2,12,0.4,propagule,0.075,0,1400,15,7,0.6778571428571428
1,2,13,0.4,propagule,0.075,0,1378,19,11,0.6777939042089985
1,2,14,0.4,propagule,0.075,0,1364,24,12,0.6788856304985337
1,2,15,0.4,propagule,0.075,0,1342,23,11,0.6818181818181818
1,2,16,0.4,propagule,0.075,0,1314,19,8,0.684931506849315
1,2,17,0.4,propagule,0.075,0,1296,18,11,0.683641975308642
1,2,18,0.4,propagule,0.075,0,1287,20,11,0.6837606837606838
1,2,19,0.4,propagule,0.075,0,1275,18,12,0.6831372549019608
1,2,20,0.4,propagule,0.075,0,2284,15,7,0.38047285464098074
1,2,21,0.4,propagule,0.075,0,2193,23,5,0.3844049247606019
1,2,22,0.4,propagule,0.075,0,2141,26,8,0.3848668846333489
1,2,23,0.4,propagule,0.075,0,2078,30,13,0.3888354186717998
1,2,24,0.4,propagule,0.075,0,1983,38,21,0.39435199193141707
1,2,25,0.4,propagule,0.075,0,1914,38,16,0.40229885057471265
1,2,26,0.4,propagule,0.075,0,1871,34,15,0.40299305184393375
1,2,27,0.4,propagule,0.075,0,1798,30,11,0.41323692992213573
1,2,28,0.4,propagule,0.075,0,1781,39,15,0.41268950028074114
1,2,29,0.4,propagule,0.075,0,1720,37,16,0.4180232558139535
1,2,30,0.4,propagule,0.075,0,1694,37,20,0.4167650531286895
1,2,31,0.4,propagule,0.075,0,1671,37,17,0.4177139437462597
1,2,32,0.4,propagule,0.075,0,1652,33,14,0.4194915254237288
1,2,33,0.4,propagule,0.075,0,1620,33,14,0.42160493827160495
1,2,34,0.4,propagule,0.075,0,1580,35,17,0.4215189873417722
1,2,35,0.4,propagule,0.075,0,1585,36,18,0.4220820189274448
1,2,36,0.4,propagule,0.075,0,1558,34,16,0.42233632862644416
1,2,37,0.4,propagule,0.075,0,1561,31,17,0.42408712363869316
1,2,38,0.4,propagule,0.075,0,1531,32,16,0.42651861528412804
1,2,39,0.4,propagule,0.075,0,1518,37,16,0.4295125164690382
1,2,40,0.4,propagule,0.075,0,1478,41,15,0.43504736129905275
1,2,41,0.4,propagule,0.075,0,1474,45,21,0.4369063772048847
1,2,42,0.4,propagule,0.075,0,1448,56,24,0.43922651933701656
1,2,43,0.4,propagule,0.075,0,1414,59,25,0.4391796322489392
1,2,44,0.4,propagule,0.075,0,1381,50,24,0.44532947139753803
1,2,45,0.4,propagule,0.075,0,1343,56,25,0.5934475055845123
1,2,46,0.4,propagule,0.075,0,1323,53,32,0.5956160241874527
1,2,47,0.4,propagule,0.075,0,1281,38,30,0.5979703356752537
1,2,48,0.4,propagule,0.075,0,1237,26,21,0.5990299110751819
1,2,49,0.4,propagule,0.075,0,1204,21,13,0.6029900332225914
1,2,50,0.4,propagule,0.075,0,1156,14,5,0.6046712802768166
1,2,51,0.4,propagule,0.075,0,1148,12,5,0.6054006968641115
1,2,52,0.4,propagule,0.075,0,1140,11,9,0.606140350877193
1,3,1,0.4,propagule,0.075,0,1123,10,8,0.6064113980409617
1,3,2,0.4,propagule,0.075,0,1110,9,8,0.6108108108108108
1,3,3,0.4,propagule,0.075,0,1104,7,3,0.6123188405797102
1,3,4,0.4,propagule,0.075,0,1082,7,5,0.6146025878003697
1,3,5,0.4,propagule,0.075,0,1080,10,4,0.6138888888888889
1,3,6,0.4,propagule,0.075,0,1074,9,4,0.6145251396648045
1,3,7,0.4,propagule,0.075,0,1068,7,3,0.6161048689138576
1,3,8,0.4,propagule,0.075,0,1059,7,4,0.6166194523135033
1,3,9,0.4,propagule,0.075,0,1057,6,4,0.6149479659413434
1,3,10,0.4,propagule,0.075,0,1046,4,4,0.6166347992351816
1,3,11,0.4,propagule,0.075,0,1043,4,3,0.6155321188878236
1,3,12,0.4,propagule,0.075,0,1038,5,2,0.6165703275529865
1,3,13,0.4,propagule,0.075,0,1026,4,0,0.6169590643274854
1,3,14,0.4,propagule,0.075,0,1019,4,0,0.6162904808635917
1,3,15,0.4,propagule,0.075,0,1006,4,2,0.6192842942345924
1,3,16,0.4,propagule,0.075,0,1001,4,3,0.6193806193806194
1,3,17,0.4,propagule,0.075,0,996,6,4,0.6174698795180723
1,3,18,0.4,propagule,0.075,0,987,4,3,0.6190476190476191
1,3,19,0.4,propagule,0.075,0,988,3,3,0.6174089068825911
1,3,20,0.4,propagule,0.075,0,1717,3,2,0.35119394292370415
