rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.1,0.15,4.0,5311.0,0.0,0.0,0.09696855582752777
1.0,1.0,2.0,0.1,0.15,4.0,5294.0,0.0,0.0,0.09671326029467321
1.0,1.0,3.0,0.1,0.15,4.0,5190.0,0.0,0.0,0.09633911368015415
1.0,1.0,4.0,0.1,0.15,4.0,5177.0,0.0,0.0,0.09909213830403708
1.0,1.0,5.0,0.1,0.15,4.0,5264.0,0.0,0.0,0.10011398176291793
1.0,1.0,6.0,0.1,0.15,4.0,5223.0,0.0,0.0,0.10070840513115067
1.0,1.0,7.0,0.1,0.15,4.0,5161.0,0.0,0.0,0.10017438480914552
1.0,1.0,8.0,0.1,0.15,4.0,5057.0,0.0,0.0,0.10025706940874037
1.0,1.0,9.0,0.1,0.15,4.0,4997.0,0.0,0.0,0.09985991594956974
1.0,1.0,10.0,0.1,0.15,4.0,4890.0,0.0,0.0,0.10102249488752556
1.0,1.0,11.0,0.1,0.15,4.0,4847.0,0.0,0.0,0.10068083350526098
1.0,1.0,12.0,0.1,0.15,4.0,4710.0,0.0,0.0,0.10254777070063695
1.0,1.0,13.0,0.1,0.15,4.0,4637.0,0.0,0.0,0.10265257709726117
1.0,1.0,14.0,0.1,0.15,4.0,4567.0,0.0,0.0,0.10291219619005912
1.0,1.0,15.0,0.1,0.15,4.0,4519.0,0.0,0.0,0.10289887143173268
1.0,1.0,16.0,0.1,0.15,4.0,4416.0,0.0,0.0,0.10326086956521739
1.0,1.0,17.0,0.1,0.15,4.0,4391.0,0.0,0.0,0.1027100888180369
1.0,1.0,18.0,0.1,0.15,4.0,4317.0,0.0,0.0,0.103544127866574
1.0,1.0,19.0,0.1,0.15,4.0,4263.0,0.0,0.0,0.10368285245132536
1.0,1.0,20.0,0.1,0.15,4.0,11786.0,0.0,0.0,0.03673850330901069
1.0,1.0,21.0,0.1,0.15,4.0,11693.0,0.0,0.0,0.036432053365261265
1.0,1.0,22.0,0.1,0.15,4.0,11572.0,0.0,0.0,0.036035257518147255
1.0,1.0,23.0,0.1,0.15,4.0,11535.0,0.0,0.0,0.03519722583441699
1.0,1.0,24.0,0.1,0.15,4.0,11426.0,0.0,0.0,0.03544547523192718
1.0,1.0,25.0,0.1,0.15,4.0,11297.0,0.0,0.0,0.0355846684960609
1.0,1.0,26.0,0.1,0.15,4.0,11189.0,0.0,0.0,0.035660023237107874
1.0,1.0,27.0,0.1,0.15,4.0,11060.0,0.0,0.0,0.035443037974683546
1.0,1.0,28.0,0.1,0.15,4.0,10987.0,0.0,0.0,0.03549649585874215
1.0,1.0,29.0,0.1,0.15,4.0,10881.0,0.0,0.0,0.035658487271390496
1.0,1.0,30.0,0.1,0.15,4.0,10816.0,0.0,0.0,0.03550295857988166
1.0,1.0,31.0,0.1,0.15,4.0,10719.0,0.0,0.0,0.03563765276611624
1.0,1.0,32.0,0.1,0.15,4.0,10634.0,0.0,0.0,0.035828474703780325
1.0,1.0,33.0,0.1,0.15,4.0,10451.0,0.0,0.0,0.03607310305233949
1.0,1.0,34.0,0.1,0.15,4.0,10422.0,0.0,0.0,0.035693724812895795
1.0,1.0,35.0,0.1,0.15,4.0,10290.0,0.0,0.0,0.03605442176870748
1.0,1.0,36.0,0.1,0.15,4.0,10139.0,0.0,0.0,0.035407831147055924
1.0,1.0,37.0,0.1,0.15,4.0,10055.0,0.0,0.0,0.035305818000994534
1.0,1.0,38.0,0.1,0.15,4.0,9944.0,0.0,0.0,0.03519710378117458
1.0,1.0,39.0,0.1,0.15,4.0,9800.0,0.0,0.0,0.03520408163265306
1.0,1.0,40.0,0.1,0.15,4.0,9744.0,0.0,0.0,0.0354064039408867
1.0,1.0,41.0,0.1,0.15,4.0,9643.0,0.0,0.0,0.035466141242351965
1.0,1.0,42.0,0.1,0.15,4.0,9581.0,0.0,0.0,0.035278154681139755
1.0,1.0,43.0,0.1,0.15,4.0,9362.0,0.0,0.0,0.03535569322794275
1.0,1.0,44.0,0.1,0.15,4.0,9251.0,0.0,0.0,0.03556372284077397
1.0,1.0,45.0,0.1,0.15,4.0,9111.0,0.0,0.0,0.09691581604653715
1.0,1.0,46.0,0.1,0.15,4.0,8919.0,0.0,0.0,0.09776880816235003
1.0,1.0,47.0,0.1,0.15,4.0,8778.0,0.0,0.0,0.09785828206880838
1.0,1.0,48.0,0.1,0.15,4.0,8703.0,0.0,0.0,0.09732276226588532
1.0,1.0,49.0,0.1,0.15,4.0,8585.0,0.0,0.0,0.09761211415259173
1.0,1.0,50.0,0.1,0.15,4.0,8360.0,0.0,0.0,0.09677033492822966
1.0,1.0,51.0,0.1,0.15,4.0,7948.0,0.0,0.0,0.09826371414192249
1.0,1.0,52.0,0.1,0.15,4.0,7606.0,0.0,0.0,0.09768603733894295
1.0,2.0,1.0,0.1,0.15,4.0,7387.0,0.0,0.0,0.09895762826587248
1.0,2.0,2.0,0.1,0.15,4.0,7144.0,0.0,0.0,0.09798432250839866
1.0,2.0,3.0,0.1,0.15,4.0,6956.0,0.0,0.0,0.0980448533640023
1.0,2.0,4.0,0.1,0.15,4.0,6736.0,0.0,0.0,0.09709026128266034
1.0,2.0,5.0,0.1,0.15,4.0,6527.0,0.0,0.0,0.09744139727286655
1.0,2.0,6.0,0.1,0.15,4.0,6076.0,0.0,0.0,0.09660961158657011
1.0,2.0,7.0,0.1,0.15,4.0,5836.0,0.0,0.0,0.09647018505825908
1.0,2.0,8.0,0.1,0.15,4.0,5720.0,0.0,0.0,0.09667832167832167
1.0,2.0,9.0,0.1,0.15,4.0,5609.0,0.0,0.0,0.09734355500089142
1.0,2.0,10.0,0.1,0.15,4.0,5454.0,0.0,0.0,0.0968096809680968
1.0,2.0,11.0,0.1,0.15,4.0,5309.0,0.0,0.0,0.09738180448295347
1.0,2.0,12.0,0.1,0.15,4.0,5161.0,0.0,0.0,0.09746173222243751
1.0,2.0,13.0,0.1,0.15,4.0,4943.0,0.0,0.0,0.09913008294557961
1.0,2.0,14.0,0.1,0.15,4.0,4786.0,0.0,0.0,0.09882992060175512
1.0,2.0,15.0,0.1,0.15,4.0,4654.0,0.0,0.0,0.09948431456811345
1.0,2.0,16.0,0.1,0.15,4.0,4555.0,0.0,0.0,0.09857299670691548
1.0,2.0,17.0,0.1,0.15,4.0,4465.0,0.0,0.0,0.09921612541993281
1.0,2.0,18.0,0.1,0.15,4.0,4283.0,0.0,0.0,0.09759514359094093
1.0,2.0,19.0,0.1,0.15,4.0,4164.0,0.0,0.0,0.09726224783861671
1.0,2.0,20.0,0.1,0.15,4.0,11161.0,0.0,0.0,0.035122300869097754
1.0,2.0,21.0,0.1,0.15,4.0,10832.0,0.0,0.0,0.03545051698670606
1.0,2.0,22.0,0.1,0.15,4.0,10706.0,0.0,0.0,0.03530730431533719
1.0,2.0,23.0,0.1,0.15,4.0,10442.0,0.0,0.0,0.03524229074889868
1.0,2.0,24.0,0.1,0.15,4.0,10266.0,0.0,0.0,0.034774985388661604
1.0,2.0,25.0,0.1,0.15,4.0,10104.0,0.0,0.0,0.034540775930324626
1.0,2.0,26.0,0.1,0.15,4.0,9940.0,0.0,0.0,0.03511066398390342
1.0,2.0,27.0,0.1,0.15,4.0,9813.0,0.0,0.0,0.03485172730051972
1.0,2.0,28.0,0.1,0.15,4.0,9659.0,0.0,0.0,0.034682679366394034
1.0,2.0,29.0,0.1,0.15,4.0,9602.0,0.0,0.0,0.03457612997292231
1.0,2.0,30.0,0.1,0.15,4.0,9275.0,0.0,0.0,0.03504043126684636
1.0,2.0,31.0,0.1,0.15,4.0,9158.0,0.0,0.0,0.03537890369076217
1.0,2.0,32.0,0.1,0.15,4.0,9063.0,0.0,0.0,0.03530839677810879
1.0,2.0,33.0,0.1,0.15,4.0,8890.0,0.0,0.0,0.03509561304836895
1.0,2.0,34.0,0.1,0.15,4.0,8810.0,0.0,0.0,0.034960272417707154
1.0,2.0,35.0,0.1,0.15,4.0,8664.0,0.0,0.0,0.03543397968605725
1.0,2.0,36.0,0.1,0.15,4.0,8620.0,0.0,0.0,0.03491879350348028
1.0,2.0,37.0,0.1,0.15,4.0,8533.0,0.0,0.0,0.03527481542247744
