rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.4,0.075,0.4,3.0,5170.0,53.0,6.0,0.3941972920696325
1.0,1.0,2.0,0.4,0.075,0.4,3.0,5087.0,52.0,15.0,0.3943385099272656
1.0,1.0,3.0,0.4,0.075,0.4,3.0,4996.0,69.0,35.0,0.3933146517213771
1.0,1.0,4.0,0.4,0.075,0.4,3.0,4921.0,82.0,41.0,0.39260312944523473
1.0,1.0,5.0,0.4,0.075,0.4,3.0,4880.0,101.0,40.0,0.3901639344262295
1.0,1.0,6.0,0.4,0.075,0.4,3.0,4747.0,98.0,41.0,0.39224773541183905
1.0,1.0,7.0,0.4,0.075,0.4,3.0,4611.0,103.0,44.0,0.3931901973541531
1.0,1.0,8.0,0.4,0.075,0.4,3.0,4562.0,125.0,49.0,0.396755808855765
1.0,1.0,9.0,0.4,0.075,0.4,3.0,4442.0,138.0,47.0,0.3971184151283206
1.0,1.0,10.0,0.4,0.075,0.4,3.0,4311.0,128.0,55.0,0.4003711435861749
1.0,1.0,11.0,0.4,0.075,0.4,3.0,4140.0,128.0,61.0,0.39903381642512076
1.0,1.0,12.0,0.4,0.075,0.4,3.0,4027.0,144.0,64.0,0.4015396076483735
1.0,1.0,13.0,0.4,0.075,0.4,3.0,3898.0,136.0,59.0,0.4025141097998974
1.0,1.0,14.0,0.4,0.075,0.4,3.0,3817.0,149.0,67.0,0.40503012837306784
1.0,1.0,15.0,0.4,0.075,0.4,3.0,3688.0,156.0,71.0,0.4067245119305857
1.0,1.0,16.0,0.4,0.075,0.4,3.0,3623.0,150.0,63.0,0.40988131382831905
1.0,1.0,17.0,0.4,0.075,0.4,3.0,3502.0,146.0,65.0,0.41376356367789835
1.0,1.0,18.0,0.4,0.075,0.4,3.0,3422.0,141.0,74.0,0.41700759789596725
1.0,1.0,19.0,0.4,0.075,0.4,3.0,3317.0,139.0,76.0,0.4214651793789569
1.0,1.0,20.0,0.4,0.075,0.4,3.0,6110.0,133.0,67.0,0.2265139116202946
1.0,1.0,21.0,0.4,0.075,0.4,3.0,5696.0,155.0,63.0,0.2326193820224719
1.0,1.0,22.0,0.4,0.075,0.4,3.0,5425.0,178.0,63.0,0.2337327188940092
1.0,1.0,23.0,0.4,0.075,0.4,3.0,5274.0,211.0,81.0,0.2373909745923398
1.0,1.0,24.0,0.4,0.075,0.4,3.0,4917.0,243.0,95.0,0.2410006101281269
1.0,1.0,25.0,0.4,0.075,0.4,3.0,4741.0,283.0,109.0,0.2459396751740139
1.0,1.0,26.0,0.4,0.075,0.4,3.0,4490.0,289.0,111.0,0.2485523385300668
1.0,1.0,27.0,0.4,0.075,0.4,3.0,4285.0,298.0,116.0,0.25204200700116686
1.0,1.0,28.0,0.4,0.075,0.4,3.0,4083.0,325.0,122.0,0.25397991672789616
1.0,1.0,29.0,0.4,0.075,0.4,3.0,4002.0,351.0,154.0,0.25487256371814093
1.0,1.0,30.0,0.4,0.075,0.4,3.0,3841.0,367.0,172.0,0.2598281697474616
1.0,1.0,31.0,0.4,0.075,0.4,3.0,3694.0,370.0,177.0,0.26529507309149974
1.0,1.0,32.0,0.4,0.075,0.4,3.0,3520.0,361.0,153.0,0.27443181818181817
1.0,1.0,33.0,0.4,0.075,0.4,3.0,3246.0,342.0,157.0,0.2831176833025262
1.0,1.0,34.0,0.4,0.075,0.4,3.0,3076.0,321.0,150.0,0.2919375812743823
