rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.8,wave,0.0,2,5103,47,7,0.7918871252204586
1,1,2,0.8,wave,0.0,2,5025,51,19,0.792636815920398
1,1,3,0.8,wave,0.0,2,4909,59,28,0.7916072519861479
1,1,4,0.8,wave,0.0,2,4889,64,35,0.7930047044385354
1,1,5,0.8,wave,0.0,2,4932,59,34,0.7946066504460665
1,1,6,0.8,wave,0.0,2,4822,56,38,0.7967648278722522
1,1,7,0.8,wave,0.0,2,4701,56,28,0.7983407785577536
1,1,8,0.8,wave,0.0,2,4505,48,29,0.799778024417314
1,1,9,0.8,wave,0.0,2,4287,40,18,0.8038255190109633
1,1,10,0.8,wave,0.0,2,4217,36,22,0.8048375622480436
1,1,11,0.8,wave,0.0,2,4088,31,21,0.8057729941291585
1,1,12,0.8,wave,0.0,2,3990,29,20,0.8057644110275689
1,1,13,0.8,wave,0.0,2,3948,23,14,0.8087639311043566
1,1,14,0.8,wave,0.0,2,3850,17,7,0.8093506493506494
1,1,15,0.8,wave,0.0,2,3758,14,6,0.809207025013305
1,1,16,0.8,wave,0.0,2,3721,11,5,0.8102660575114217
1,1,17,0.8,wave,0.0,2,3658,10,9,0.8110989611809732
1,1,18,0.8,wave,0.0,2,3635,11,8,0.8126547455295736
1,1,19,0.8,wave,0.0,2,3594,10,7,0.8121869782971619
1,1,20,0.8,wave,0.0,2,6838,6,4,0.4192746417081018
1,1,21,0.8,wave,0.0,2,6583,6,4,0.4209327054534407
1,1,22,0.8,wave,0.0,2,6280,6,3,0.425
1,1,23,0.8,wave,0.0,2,6017,5,1,0.4289513046368622
1,1,24,0.8,wave,0.0,2,5594,5,1,0.4317125491598141
1,1,25,0.8,wave,0.0,2,5453,9,1,0.43242251971391893
1,1,26,0.8,wave,0.0,2,5188,12,3,0.434656900539707
1,1,27,0.8,wave,0.0,2,5068,19,5,0.43291239147592736
1,1,28,0.8,wave,0.0,2,4818,25,6,0.43586550435865506
1,1,29,0.8,wave,0.0,2,4639,29,8,0.4365164906229791
1,1,30,0.8,wave,0.0,2,4530,30,10,0.43973509933774835
1,1,31,0.8,wave,0.0,2,4346,33,10,0.44339622641509435
1,1,32,0.8,wave,0.0,2,4147,33,14,0.44755244755244755
1,1,33,0.8,wave,0.0,2,4021,37,16,0.44839592141258394
1,1,34,0.8,wave,0.0,2,3783,47,22,0.4541369283637325
1,1,35,0.8,wave,0.0,2,3718,43,19,0.4542764927380312
1,1,36,0.8,wave,0.0,2,3563,39,20,0.45916362615773226
1,1,37,0.8,wave,0.0,2,3465,41,16,0.46002886002886
1,1,38,0.8,wave,0.0,2,3400,39,21,0.4632352941176471
1,1,39,0.8,wave,0.0,2,3276,30,15,0.4661172161172161
1,1,40,0.8,wave,0.0,2,3212,32,16,0.46606475716064755
1,1,41,0.8,wave,0.0,2,3129,25,14,0.4666027484819431
1,1,42,0.8,wave,0.0,2,3071,27,15,0.46760013025073266
1,1,43,0.8,wave,0.0,2,3042,33,14,0.46811308349769887
1,1,44,0.8,wave,0.0,2,2969,37,13,0.4708656113169417
