rep,year,week,sero,type,rate,barrier_val,barrier_prop,total_pop,n_infected,n_symptomatic
1,2,48,0.0,propagule,0.075,3,0.03972222222222222,725,2,2
1,2,49,0.0,propagule,0.075,3,0.03972222222222222,710,2,2
1,2,50,0.0,propagule,0.075,3,0.03972222222222222,713,2,2
1,2,51,0.0,propagule,0.075,3,0.03972222222222222,694,1,0
1,2,52,0.0,propagule,0.075,3,0.03972222222222222,694,1,0
1,3,1,0.0,propagule,0.075,3,0.03972222222222222,683,1,1
1,3,2,0.0,propagule,0.075,3,0.03972222222222222,685,2,1
1,3,3,0.0,propagule,0.075,3,0.03972222222222222,664,2,1
1,3,4,0.0,propagule,0.075,3,0.03972222222222222,664,1,0
1,3,5,0.0,propagule,0.075,3,0.03972222222222222,654,1,1
1,3,6,0.0,propagule,0.075,3,0.03972222222222222,660,1,1
1,3,7,0.0,propagule,0.075,3,0.03972222222222222,650,1,1
1,3,8,0.0,propagule,0.075,3,0.03972222222222222,652,0,0
1,3,9,0.0,propagule,0.075,3,0.03972222222222222,646,0,0
1,3,10,0.0,propagule,0.075,3,0.03972222222222222,642,0,0
1,3,11,0.0,propagule,0.075,3,0.03972222222222222,633,0,0
1,3,12,0.0,propagule,0.075,3,0.03972222222222222,639,0,0
1,3,13,0.0,propagule,0.075,3,0.03972222222222222,629,0,0
1,3,14,0.0,propagule,0.075,3,0.03972222222222222,632,0,0
1,3,15,0.0,propagule,0.075,3,0.03972222222222222,621,0,0
1,3,16,0.0,propagule,0.075,3,0.03972222222222222,623,0,0
1,3,17,0.0,propagule,0.075,3,0.03972222222222222,617,0,0
1,3,18,0.0,propagule,0.075,3,0.03972222222222222,613,0,0
1,3,19,0.0,propagule,0.075,3,0.03972222222222222,606,0,0
1,3,20,0.0,propagule,0.075,3,0.03972222222222222,900,1,1
1,3,21,0.0,propagule,0.075,3,0.03972222222222222,895,0,0
1,3,22,0.0,propagule,0.075,3,0.03972222222222222,867,3,1
1,3,23,0.0,propagule,0.075,3,0.03972222222222222,861,0,0
1,3,24,0.0,propagule,0.075,3,0.03972222222222222,853,3,2
1,3,25,0.0,propagule,0.075,3,0.03972222222222222,840,0,0
1,3,26,0.0,propagule,0.075,3,0.03972222222222222,831,4,1
1,3,27,0.0,propagule,0.075,3,0.03972222222222222,822,0,0
1,3,28,0.0,propagule,0.075,3,0.03972222222222222,830,3,3
1,3,29,0.0,propagule,0.075,3,0.03972222222222222,805,0,0
1,3,30,0.0,propagule,0.075,3,0.03972222222222222,810,0,0
1,3,31,0.0,propagule,0.075,3,0.03972222222222222,789,0,0
1,3,32,0.0,propagule,0.075,3,0.03972222222222222,797,0,0
1,3,33,0.0,propagule,0.075,3,0.03972222222222222,783,0,0
1,3,34,0.0,propagule,0.075,3,0.03972222222222222,766,0,0
1,3,35,0.0,propagule,0.075,3,0.03972222222222222,749,0,0
1,3,36,0.0,propagule,0.075,3,0.03972222222222222,753,0,0
1,3,37,0.0,propagule,0.075,3,0.03972222222222222,744,0,0
1,3,38,0.0,propagule,0.075,3,0.03972222222222222,741,0,0
1,3,39,0.0,propagule,0.075,3,0.03972222222222222,729,0,0
1,3,40,0.0,propagule,0.075,3,0.03972222222222222,721,0,0
1,3,41,0.0,propagule,0.075,3,0.03972222222222222,719,0,0
1,3,42,0.0,propagule,0.075,3,0.03972222222222222,711,0,0
1,3,43,0.0,propagule,0.075,3,0.03972222222222222,695,0,0
1,3,44,0.0,propagule,0.075,3,0.03972222222222222,683,0,0
1,3,45,0.0,propagule,0.075,3,0.03972222222222222,681,0,0
1,3,46,0.0,propagule,0.075,3,0.03972222222222222,658,0,0
1,3,47,0.0,propagule,0.075,3,0.03972222222222222,658,0,0
1,3,48,0.0,propagule,0.075,3,0.03972222222222222,647,0,0
1,3,49,0.0,propagule,0.075,3,0.03972222222222222,648,0,0
1,3,50,0.0,propagule,0.075,3,0.03972222222222222,634,0,0
1,3,51,0.0,propagule,0.075,3,0.03972222222222222,629,0,0
1,3,52,0.0,propagule,0.075,3,0.03972222222222222,619,0,0
1,4,1,0.0,propagule,0.075,3,0.03972222222222222,610,0,0
1,4,2,0.0,propagule,0.075,3,0.03972222222222222,602,0,0
1,4,3,0.0,propagule,0.075,3,0.03972222222222222,598,0,0
1,4,4,0.0,propagule,0.075,3,0.03972222222222222,593,0,0
1,4,5,0.0,propagule,0.075,3,0.03972222222222222,589,0,0
1,4,6,0.0,propagule,0.075,3,0.03972222222222222,581,0,0
1,4,7,0.0,propagule,0.075,3,0.03972222222222222,584,0,0
1,4,8,0.0,propagule,0.075,3,0.03972222222222222,574,0,0
1,4,9,0.0,propagule,0.075,3,0.03972222222222222,564,0,0
1,4,10,0.0,propagule,0.075,3,0.03972222222222222,561,0,0
1,4,11,0.0,propagule,0.075,3,0.03972222222222222,555,0,0
1,4,12,0.0,propagule,0.075,3,0.03972222222222222,552,0,0
1,4,13,0.0,propagule,0.075,3,0.03972222222222222,550,0,0
1,4,14,0.0,propagule,0.075,3,0.03972222222222222,542,0,0
1,4,15,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,4,16,0.0,propagule,0.075,3,0.03972222222222222,538,0,0
1,4,17,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,4,18,0.0,propagule,0.075,3,0.03972222222222222,535,0,0
1,4,19,0.0,propagule,0.075,3,0.03972222222222222,537,0,0
1,4,20,0.0,propagule,0.075,3,0.03972222222222222,792,0,0
1,4,21,0.0,propagule,0.075,3,0.03972222222222222,800,0,0
1,4,22,0.0,propagule,0.075,3,0.03972222222222222,774,0,0
1,4,23,0.0,propagule,0.075,3,0.03972222222222222,784,0,0
1,4,24,0.0,propagule,0.075,3,0.03972222222222222,747,0,0
1,4,25,0.0,propagule,0.075,3,0.03972222222222222,738,0,0
1,4,26,0.0,propagule,0.075,3,0.03972222222222222,730,0,0
1,4,27,0.0,propagule,0.075,3,0.03972222222222222,740,0,0
1,4,28,0.0,propagule,0.075,3,0.03972222222222222,714,0,0
1,4,29,0.0,propagule,0.075,3,0.03972222222222222,700,0,0
1,4,30,0.0,propagule,0.075,3,0.03972222222222222,702,0,0
1,4,31,0.0,propagule,0.075,3,0.03972222222222222,696,0,0
1,4,32,0.0,propagule,0.075,3,0.03972222222222222,695,0,0
1,4,33,0.0,propagule,0.075,3,0.03972222222222222,687,0,0
1,4,34,0.0,propagule,0.075,3,0.03972222222222222,674,0,0
1,4,35,0.0,propagule,0.075,3,0.03972222222222222,669,0,0
1,4,36,0.0,propagule,0.075,3,0.03972222222222222,653,0,0
1,4,37,0.0,propagule,0.075,3,0.03972222222222222,641,0,0
1,4,38,0.0,propagule,0.075,3,0.03972222222222222,643,0,0
1,4,39,0.0,propagule,0.075,3,0.03972222222222222,631,0,0
1,4,40,0.0,propagule,0.075,3,0.03972222222222222,634,0,0
1,4,41,0.0,propagule,0.075,3,0.03972222222222222,619,0,0
1,4,42,0.0,propagule,0.075,3,0.03972222222222222,618,0,0
1,4,43,0.0,propagule,0.075,3,0.03972222222222222,615,0,0
1,4,44,0.0,propagule,0.075,3,0.03972222222222222,609,0,0
1,4,45,0.0,propagule,0.075,3,0.03972222222222222,605,0,0
1,4,46,0.0,propagule,0.075,3,0.03972222222222222,603,0,0
1,4,47,0.0,propagule,0.075,3,0.03972222222222222,595,0,0
1,4,48,0.0,propagule,0.075,3,0.03972222222222222,590,0,0
1,4,49,0.0,propagule,0.075,3,0.03972222222222222,586,0,0
1,4,50,0.0,propagule,0.075,3,0.03972222222222222,578,0,0
1,4,51,0.0,propagule,0.075,3,0.03972222222222222,578,0,0
1,4,52,0.0,propagule,0.075,3,0.03972222222222222,565,0,0
1,5,1,0.0,propagule,0.075,3,0.03972222222222222,563,0,0
1,5,2,0.0,propagule,0.075,3,0.03972222222222222,552,0,0
1,5,3,0.0,propagule,0.075,3,0.03972222222222222,557,0,0
1,5,4,0.0,propagule,0.075,3,0.03972222222222222,549,0,0
1,5,5,0.0,propagule,0.075,3,0.03972222222222222,548,0,0
1,5,6,0.0,propagule,0.075,3,0.03972222222222222,543,0,0
1,5,7,0.0,propagule,0.075,3,0.03972222222222222,542,0,0
1,5,8,0.0,propagule,0.075,3,0.03972222222222222,537,0,0
1,5,9,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,5,10,0.0,propagule,0.075,3,0.03972222222222222,537,0,0
1,5,11,0.0,propagule,0.075,3,0.03972222222222222,528,0,0
1,5,12,0.0,propagule,0.075,3,0.03972222222222222,521,0,0
1,5,13,0.0,propagule,0.075,3,0.03972222222222222,513,0,0
1,5,14,0.0,propagule,0.075,3,0.03972222222222222,509,0,0
1,5,15,0.0,propagule,0.075,3,0.03972222222222222,514,0,0
1,5,16,0.0,propagule,0.075,3,0.03972222222222222,509,0,0
1,5,17,0.0,propagule,0.075,3,0.03972222222222222,509,0,0
1,5,18,0.0,propagule,0.075,3,0.03972222222222222,506,0,0
1,5,19,0.0,propagule,0.075,3,0.03972222222222222,506,0,0
1,5,20,0.0,propagule,0.075,3,0.03972222222222222,791,0,0
1,5,21,0.0,propagule,0.075,3,0.03972222222222222,781,0,0
1,5,22,0.0,propagule,0.075,3,0.03972222222222222,781,0,0
1,5,23,0.0,propagule,0.075,3,0.03972222222222222,779,0,0
1,5,24,0.0,propagule,0.075,3,0.03972222222222222,777,0,0
1,5,25,0.0,propagule,0.075,3,0.03972222222222222,772,0,0
1,5,26,0.0,propagule,0.075,3,0.03972222222222222,763,0,0
1,5,27,0.0,propagule,0.075,3,0.03972222222222222,762,0,0
1,5,28,0.0,propagule,0.075,3,0.03972222222222222,750,0,0
1,5,29,0.0,propagule,0.075,3,0.03972222222222222,743,0,0
1,5,30,0.0,propagule,0.075,3,0.03972222222222222,731,0,0
1,5,31,0.0,propagule,0.075,3,0.03972222222222222,730,0,0
1,5,32,0.0,propagule,0.075,3,0.03972222222222222,712,0,0
1,5,33,0.0,propagule,0.075,3,0.03972222222222222,712,0,0
1,5,34,0.0,propagule,0.075,3,0.03972222222222222,704,0,0
1,5,35,0.0,propagule,0.075,3,0.03972222222222222,665,0,0
1,5,36,0.0,propagule,0.075,3,0.03972222222222222,660,0,0
1,5,37,0.0,propagule,0.075,3,0.03972222222222222,663,0,0
1,5,38,0.0,propagule,0.075,3,0.03972222222222222,646,0,0
1,5,39,0.0,propagule,0.075,3,0.03972222222222222,629,0,0
1,5,40,0.0,propagule,0.075,3,0.03972222222222222,633,0,0
1,5,41,0.0,propagule,0.075,3,0.03972222222222222,627,0,0
1,5,42,0.0,propagule,0.075,3,0.03972222222222222,629,0,0
1,5,43,0.0,propagule,0.075,3,0.03972222222222222,620,0,0
1,5,44,0.0,propagule,0.075,3,0.03972222222222222,621,0,0
1,5,45,0.0,propagule,0.075,3,0.03972222222222222,608,0,0
1,5,46,0.0,propagule,0.075,3,0.03972222222222222,592,0,0
1,5,47,0.0,propagule,0.075,3,0.03972222222222222,584,0,0
1,5,48,0.0,propagule,0.075,3,0.03972222222222222,581,0,0
1,5,49,0.0,propagule,0.075,3,0.03972222222222222,564,0,0
1,5,50,0.0,propagule,0.075,3,0.03972222222222222,566,0,0
1,5,51,0.0,propagule,0.075,3,0.03972222222222222,561,0,0
1,5,52,0.0,propagule,0.075,3,0.03972222222222222,552,0,0
1,6,1,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,6,2,0.0,propagule,0.075,3,0.03972222222222222,542,0,0
1,6,3,0.0,propagule,0.075,3,0.03972222222222222,537,0,0
1,6,4,0.0,propagule,0.075,3,0.03972222222222222,536,0,0
1,6,5,0.0,propagule,0.075,3,0.03972222222222222,536,0,0
1,6,6,0.0,propagule,0.075,3,0.03972222222222222,531,0,0
1,6,7,0.0,propagule,0.075,3,0.03972222222222222,538,0,0
1,6,8,0.0,propagule,0.075,3,0.03972222222222222,535,0,0
1,6,9,0.0,propagule,0.075,3,0.03972222222222222,533,0,0
1,6,10,0.0,propagule,0.075,3,0.03972222222222222,532,0,0
1,6,11,0.0,propagule,0.075,3,0.03972222222222222,521,0,0
1,6,12,0.0,propagule,0.075,3,0.03972222222222222,520,0,0
1,6,13,0.0,propagule,0.075,3,0.03972222222222222,519,0,0
1,6,14,0.0,propagule,0.075,3,0.03972222222222222,517,0,0
1,6,15,0.0,propagule,0.075,3,0.03972222222222222,511,0,0
1,6,16,0.0,propagule,0.075,3,0.03972222222222222,513,0,0
1,6,17,0.0,propagule,0.075,3,0.03972222222222222,508,0,0
1,6,18,0.0,propagule,0.075,3,0.03972222222222222,509,0,0
1,6,19,0.0,propagule,0.075,3,0.03972222222222222,508,0,0
1,6,20,0.0,propagule,0.075,3,0.03972222222222222,725,0,0
1,6,21,0.0,propagule,0.075,3,0.03972222222222222,718,0,0
1,6,22,0.0,propagule,0.075,3,0.03972222222222222,711,0,0
1,6,23,0.0,propagule,0.075,3,0.03972222222222222,709,0,0
1,6,24,0.0,propagule,0.075,3,0.03972222222222222,684,0,0
1,6,25,0.0,propagule,0.075,3,0.03972222222222222,696,0,0
1,6,26,0.0,propagule,0.075,3,0.03972222222222222,690,0,0
1,6,27,0.0,propagule,0.075,3,0.03972222222222222,669,0,0
1,6,28,0.0,propagule,0.075,3,0.03972222222222222,654,0,0
1,6,29,0.0,propagule,0.075,3,0.03972222222222222,659,0,0
1,6,30,0.0,propagule,0.075,3,0.03972222222222222,627,0,0
1,6,31,0.0,propagule,0.075,3,0.03972222222222222,605,0,0
1,6,32,0.0,propagule,0.075,3,0.03972222222222222,595,0,0
1,6,33,0.0,propagule,0.075,3,0.03972222222222222,599,0,0
1,6,34,0.0,propagule,0.075,3,0.03972222222222222,588,0,0
1,6,35,0.0,propagule,0.075,3,0.03972222222222222,555,0,0
1,6,36,0.0,propagule,0.075,3,0.03972222222222222,557,0,0
1,6,37,0.0,propagule,0.075,3,0.03972222222222222,545,0,0
1,6,38,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,6,39,0.0,propagule,0.075,3,0.03972222222222222,535,0,0
1,6,40,0.0,propagule,0.075,3,0.03972222222222222,534,0,0
1,6,41,0.0,propagule,0.075,3,0.03972222222222222,529,0,0
1,6,42,0.0,propagule,0.075,3,0.03972222222222222,533,0,0
1,6,43,0.0,propagule,0.075,3,0.03972222222222222,523,0,0
1,6,44,0.0,propagule,0.075,3,0.03972222222222222,526,0,0
1,6,45,0.0,propagule,0.075,3,0.03972222222222222,518,0,0
1,6,46,0.0,propagule,0.075,3,0.03972222222222222,520,0,0
1,6,47,0.0,propagule,0.075,3,0.03972222222222222,511,0,0
1,6,48,0.0,propagule,0.075,3,0.03972222222222222,514,0,0
1,6,49,0.0,propagule,0.075,3,0.03972222222222222,505,0,0
1,6,50,0.0,propagule,0.075,3,0.03972222222222222,504,0,0
1,6,51,0.0,propagule,0.075,3,0.03972222222222222,482,0,0
1,6,52,0.0,propagule,0.075,3,0.03972222222222222,490,0,0
1,7,1,0.0,propagule,0.075,3,0.03972222222222222,478,0,0
1,7,2,0.0,propagule,0.075,3,0.03972222222222222,484,0,0
1,7,3,0.0,propagule,0.075,3,0.03972222222222222,480,0,0
1,7,4,0.0,propagule,0.075,3,0.03972222222222222,485,0,0
1,7,5,0.0,propagule,0.075,3,0.03972222222222222,475,0,0
1,7,6,0.0,propagule,0.075,3,0.03972222222222222,483,0,0
1,7,7,0.0,propagule,0.075,3,0.03972222222222222,476,0,0
1,7,8,0.0,propagule,0.075,3,0.03972222222222222,484,0,0
1,7,9,0.0,propagule,0.075,3,0.03972222222222222,476,0,0
1,7,10,0.0,propagule,0.075,3,0.03972222222222222,482,0,0
1,7,11,0.0,propagule,0.075,3,0.03972222222222222,473,0,0
1,7,12,0.0,propagule,0.075,3,0.03972222222222222,470,0,0
1,7,13,0.0,propagule,0.075,3,0.03972222222222222,459,0,0
1,7,14,0.0,propagule,0.075,3,0.03972222222222222,469,0,0
1,7,15,0.0,propagule,0.075,3,0.03972222222222222,459,0,0
1,7,16,0.0,propagule,0.075,3,0.03972222222222222,468,0,0
1,7,17,0.0,propagule,0.075,3,0.03972222222222222,456,0,0
1,7,18,0.0,propagule,0.075,3,0.03972222222222222,467,0,0
1,7,19,0.0,propagule,0.075,3,0.03972222222222222,444,0,0
1,7,20,0.0,propagule,0.075,3,0.03972222222222222,675,0,0
1,7,21,0.0,propagule,0.075,3,0.03972222222222222,660,0,0
1,7,22,0.0,propagule,0.075,3,0.03972222222222222,669,0,0
1,7,23,0.0,propagule,0.075,3,0.03972222222222222,657,0,0
1,7,24,0.0,propagule,0.075,3,0.03972222222222222,666,0,0
1,7,25,0.0,propagule,0.075,3,0.03972222222222222,613,0,0
1,7,26,0.0,propagule,0.075,3,0.03972222222222222,622,0,0
1,7,27,0.0,propagule,0.075,3,0.03972222222222222,582,0,0
1,7,28,0.0,propagule,0.075,3,0.03972222222222222,591,0,0
1,7,29,0.0,propagule,0.075,3,0.03972222222222222,582,0,0
1,7,30,0.0,propagule,0.075,3,0.03972222222222222,567,0,0
1,7,31,0.0,propagule,0.075,3,0.03972222222222222,554,0,0
1,7,32,0.0,propagule,0.075,3,0.03972222222222222,560,0,0
1,7,33,0.0,propagule,0.075,3,0.03972222222222222,539,0,0
1,7,34,0.0,propagule,0.075,3,0.03972222222222222,548,0,0
1,7,35,0.0,propagule,0.075,3,0.03972222222222222,524,0,0
1,7,36,0.0,propagule,0.075,3,0.03972222222222222,529,0,0
1,7,37,0.0,propagule,0.075,3,0.03972222222222222,510,0,0
1,7,38,0.0,propagule,0.075,3,0.03972222222222222,514,0,0
1,7,39,0.0,propagule,0.075,3,0.03972222222222222,506,0,0
1,7,40,0.0,propagule,0.075,3,0.03972222222222222,509,0,0
1,7,41,0.0,propagule,0.075,3,0.03972222222222222,491,0,0
1,7,42,0.0,propagule,0.075,3,0.03972222222222222,491,0,0
1,7,43,0.0,propagule,0.075,3,0.03972222222222222,473,0,0
1,7,44,0.0,propagule,0.075,3,0.03972222222222222,481,0,0
1,7,45,0.0,propagule,0.075,3,0.03972222222222222,469,0,0
1,7,46,0.0,propagule,0.075,3,0.03972222222222222,471,0,0
1,7,47,0.0,propagule,0.075,3,0.03972222222222222,448,0,0
1,7,48,0.0,propagule,0.075,3,0.03972222222222222,450,0,0
1,7,49,0.0,propagule,0.075,3,0.03972222222222222,441,0,0
1,7,50,0.0,propagule,0.075,3,0.03972222222222222,447,0,0
1,7,51,0.0,propagule,0.075,3,0.03972222222222222,439,0,0
1,7,52,0.0,propagule,0.075,3,0.03972222222222222,439,0,0
1,8,1,0.0,propagule,0.075,3,0.03972222222222222,432,0,0
1,8,2,0.0,propagule,0.075,3,0.03972222222222222,435,0,0
1,8,3,0.0,propagule,0.075,3,0.03972222222222222,433,0,0
1,8,4,0.0,propagule,0.075,3,0.03972222222222222,437,0,0
1,8,5,0.0,propagule,0.075,3,0.03972222222222222,434,0,0
1,8,6,0.0,propagule,0.075,3,0.03972222222222222,433,0,0
1,8,7,0.0,propagule,0.075,3,0.03972222222222222,429,0,0
1,8,8,0.0,propagule,0.075,3,0.03972222222222222,433,0,0
1,8,9,0.0,propagule,0.075,3,0.03972222222222222,426,0,0
1,8,10,0.0,propagule,0.075,3,0.03972222222222222,432,0,0
1,8,11,0.0,propagule,0.075,3,0.03972222222222222,427,0,0
1,8,12,0.0,propagule,0.075,3,0.03972222222222222,432,0,0
1,8,13,0.0,propagule,0.075,3,0.03972222222222222,426,0,0
1,8,14,0.0,propagule,0.075,3,0.03972222222222222,430,0,0
1,8,15,0.0,propagule,0.075,3,0.03972222222222222,426,0,0
1,8,16,0.0,propagule,0.075,3,0.03972222222222222,429,0,0
1,8,17,0.0,propagule,0.075,3,0.03972222222222222,424,0,0
1,8,18,0.0,propagule,0.075,3,0.03972222222222222,428,0,0
1,8,19,0.0,propagule,0.075,3,0.03972222222222222,421,0,0
1,8,20,0.0,propagule,0.075,3,0.03972222222222222,629,0,0
1,8,21,0.0,propagule,0.075,3,0.03972222222222222,620,0,0
1,8,22,0.0,propagule,0.075,3,0.03972222222222222,634,0,0
1,8,23,0.0,propagule,0.075,3,0.03972222222222222,624,0,0
1,8,24,0.0,propagule,0.075,3,0.03972222222222222,611,0,0
1,8,25,0.0,propagule,0.075,3,0.03972222222222222,601,0,0
1,8,26,0.0,propagule,0.075,3,0.03972222222222222,612,0,0
1,8,27,0.0,propagule,0.075,3,0.03972222222222222,596,0,0
1,8,28,0.0,propagule,0.075,3,0.03972222222222222,603,0,0
1,8,29,0.0,propagule,0.075,3,0.03972222222222222,598,0,0
1,8,30,0.0,propagule,0.075,3,0.03972222222222222,599,0,0
1,8,31,0.0,propagule,0.075,3,0.03972222222222222,588,0,0
