rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.6,wave,0.025,4,5146,55,8,0.5940536338904003
1,1,2,0.6,wave,0.025,4,5102,57,25,0.5940807526460211
1,1,3,0.6,wave,0.025,4,4994,65,36,0.5939126952342811
1,1,4,0.6,wave,0.025,4,4936,73,40,0.5919773095623987
1,1,5,0.6,wave,0.025,4,4890,70,33,0.5942740286298569
1,1,6,0.6,wave,0.025,4,4774,77,30,0.5963552576455802
1,1,7,0.6,wave,0.025,4,4612,88,27,0.5973547267996531
1,1,8,0.6,wave,0.025,4,4500,89,28,0.5971111111111111
1,1,9,0.6,wave,0.025,4,4383,90,33,0.5995893223819302
1,1,10,0.6,wave,0.025,4,4292,96,51,0.5990214352283317
1,1,11,0.6,wave,0.025,4,4184,97,55,0.6008604206500956
1,1,12,0.6,wave,0.025,4,4019,94,56,0.6008957452102514
1,1,13,0.6,wave,0.025,4,3942,85,43,0.6055301877219685
1,1,14,0.6,wave,0.025,4,3849,83,38,0.606131462717589
1,1,15,0.6,wave,0.025,4,3747,81,42,0.6090205497731519
1,1,16,0.6,wave,0.025,4,3667,76,40,0.6089446413962367
1,1,17,0.6,wave,0.025,4,3578,71,41,0.6140301844605925
1,1,18,0.6,wave,0.025,4,3467,60,34,0.6146524372656476
1,1,19,0.6,wave,0.025,4,3424,56,31,0.6156542056074766
1,1,20,0.6,wave,0.025,4,6515,53,29,0.3175748273215656
1,1,21,0.6,wave,0.025,4,6132,56,16,0.3219178082191781
1,1,22,0.6,wave,0.025,4,5774,66,19,0.32351922410807066
1,1,23,0.6,wave,0.025,4,5418,72,28,0.330749354005168
1,1,24,0.6,wave,0.025,4,5177,85,34,0.3324319103728028
1,1,25,0.6,wave,0.025,4,4842,92,40,0.3347790169351508
1,1,26,0.6,wave,0.025,4,4528,91,41,0.340547703180212
1,1,27,0.6,wave,0.025,4,4395,97,39,0.3422070534698521
1,1,28,0.6,wave,0.025,4,4197,106,43,0.34572313557302836
1,1,29,0.6,wave,0.025,4,3973,108,44,0.3491064686634785
1,1,30,0.6,wave,0.025,4,3771,111,50,0.3537523203394325
1,1,31,0.6,wave,0.025,4,3685,123,56,0.35522388059701493
1,1,32,0.6,wave,0.025,4,3554,136,60,0.3590320765334834
1,1,33,0.6,wave,0.025,4,3466,144,67,0.3615118291979227
1,1,34,0.6,wave,0.025,4,3337,159,67,0.36469883128558583
1,1,35,0.6,wave,0.025,4,3279,161,68,0.36657517535834094
1,1,36,0.6,wave,0.025,4,3170,167,77,0.3694006309148265
1,1,37,0.6,wave,0.025,4,3065,173,86,0.3729200652528548
1,1,38,0.6,wave,0.025,4,2896,196,87,0.3812154696132597
1,1,39,0.6,wave,0.025,4,2797,177,75,0.38684304612084375
1,1,40,0.6,wave,0.025,4,2658,156,73,0.3939051918735892
1,1,41,0.6,wave,0.025,4,2555,158,81,0.4015655577299413
1,1,42,0.6,wave,0.025,4,2474,171,84,0.40662894098625707
1,1,43,0.6,wave,0.025,4,2320,157,69,0.4168103448275862
1,1,44,0.6,wave,0.025,4,2212,157,68,0.428119349005425
1,1,45,0.6,wave,0.025,4,2161,156,71,0.6672836649699213
1,1,46,0.6,wave,0.025,4,2084,142,75,0.6713051823416507
1,1,47,0.6,wave,0.025,4,2041,128,80,0.6741793238608526
1,1,48,0.6,wave,0.025,4,1980,105,75,0.6782828282828283
1,1,49,0.6,wave,0.025,4,1916,84,53,0.6837160751565762
1,1,50,0.6,wave,0.025,4,1869,60,37,0.6843231674692349
1,1,51,0.6,wave,0.025,4,1828,43,26,0.687636761487965
1,1,52,0.6,wave,0.025,4,1800,38,28,0.69
1,2,1,0.6,wave,0.025,4,1769,37,23,0.6930469191633691
1,2,2,0.6,wave,0.025,4,1714,32,15,0.6989498249708285
1,2,3,0.6,wave,0.025,4,1686,24,9,0.701067615658363
1,2,4,0.6,wave,0.025,4,1645,23,9,0.7003039513677811
1,2,5,0.6,wave,0.025,4,1631,22,12,0.700797057020233
1,2,6,0.6,wave,0.025,4,1608,19,11,0.7039800995024875
1,2,7,0.6,wave,0.025,4,1590,18,9,0.7044025157232704
1,2,8,0.6,wave,0.025,4,1568,15,10,0.704719387755102
1,2,9,0.6,wave,0.025,4,1554,14,8,0.7046332046332047
1,2,10,0.6,wave,0.025,4,1535,11,6,0.704885993485342
1,2,11,0.6,wave,0.025,4,1494,8,4,0.7095046854082999
1,2,12,0.6,wave,0.025,4,1481,7,4,0.7096556380823767
1,2,13,0.6,wave,0.025,4,1447,6,4,0.7083621285418107
1,2,14,0.6,wave,0.025,4,1434,4,2,0.7092050209205021
1,2,15,0.6,wave,0.025,4,1405,4,1,0.7096085409252669
1,2,16,0.6,wave,0.025,4,1369,3,2,0.7114682249817385
1,2,17,0.6,wave,0.025,4,1360,3,3,0.7132352941176471
1,2,18,0.6,wave,0.025,4,1349,3,3,0.7116382505559674
1,2,19,0.6,wave,0.025,4,1335,2,1,0.7123595505617978
1,2,20,0.6,wave,0.025,4,2433,1,1,0.3867653103164817
1,2,21,0.6,wave,0.025,4,2330,5,1,0.38583690987124464
1,2,22,0.6,wave,0.025,4,2193,6,1,0.39398084815321477
1,2,23,0.6,wave,0.025,4,2130,5,1,0.39530516431924884
1,2,24,0.6,wave,0.025,4,2028,5,2,0.39644970414201186
1,2,25,0.6,wave,0.025,4,1945,7,3,0.39845758354755784
1,2,26,0.6,wave,0.025,4,1919,7,3,0.399166232412715
1,2,27,0.6,wave,0.025,4,1907,6,3,0.3969585736759308
1,2,28,0.6,wave,0.025,4,1788,10,4,0.39988814317673377
