rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.2,propagule,0.1,0,5283,49,6,0.19723641870149536
1,1,2,0.2,propagule,0.1,0,5256,59,15,0.1934931506849315
1,1,3,0.2,propagule,0.1,0,5205,79,31,0.1963496637848223
1,1,4,0.2,propagule,0.1,0,5088,108,40,0.19516509433962265
1,1,5,0.2,propagule,0.1,0,5101,133,50,0.1942756322289747
1,1,6,0.2,propagule,0.1,0,4920,147,55,0.1951219512195122
1,1,7,0.2,propagule,0.1,0,4779,173,71,0.1977401129943503
1,1,8,0.2,propagule,0.1,0,4682,211,86,0.1984194788551901
1,1,9,0.2,propagule,0.1,0,4591,235,89,0.19952080156828578
1,1,10,0.2,propagule,0.1,0,4472,246,111,0.19968694096601072
1,1,11,0.2,propagule,0.1,0,4343,274,109,0.2012433801519687
1,1,12,0.2,propagule,0.1,0,4149,295,132,0.20535068691250905
1,1,13,0.2,propagule,0.1,0,4031,291,124,0.20863309352517986
1,1,14,0.2,propagule,0.1,0,3928,315,154,0.21028513238289206
1,1,15,0.2,propagule,0.1,0,3806,332,138,0.21229637414608513
1,1,16,0.2,propagule,0.1,0,3686,334,150,0.21703743895822028
1,1,17,0.2,propagule,0.1,0,3557,332,145,0.21816137194264829
1,1,18,0.2,propagule,0.1,0,3453,337,163,0.2215464813205908
1,1,19,0.2,propagule,0.1,0,3348,338,172,0.22341696535244923
1,1,20,0.2,propagule,0.1,0,6069,314,165,0.12291975613774922
1,1,21,0.2,propagule,0.1,0,5697,380,148,0.12550465157100227
1,1,22,0.2,propagule,0.1,0,5320,398,138,0.12781954887218044
1,1,23,0.2,propagule,0.1,0,5112,451,157,0.13086854460093897
1,1,24,0.2,propagule,0.1,0,4849,511,205,0.1326046607547948
1,1,25,0.2,propagule,0.1,0,4606,529,221,0.13851498046026922
1,1,26,0.2,propagule,0.1,0,4366,538,226,0.14223545579477784
1,1,27,0.2,propagule,0.1,0,4073,499,231,0.14780260250429658
1,1,28,0.2,propagule,0.1,0,3834,505,224,0.1497130933750652
1,1,29,0.2,propagule,0.1,0,3672,509,231,0.15441176470588236
1,1,30,0.2,propagule,0.1,0,3455,468,228,0.15745296671490594
1,1,31,0.2,propagule,0.1,0,3323,441,213,0.16280469455311466
