rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.6,wave,0.0,1,5142,43,7,0.6034616880591209
1,1,2,0.6,wave,0.0,1,5088,47,22,0.6010220125786163
1,1,3,0.6,wave,0.0,1,5025,59,27,0.6011940298507462
1,1,4,0.6,wave,0.0,1,4905,64,30,0.600203873598369
1,1,5,0.6,wave,0.0,1,4959,74,30,0.6021375277273644
1,1,6,0.6,wave,0.0,1,4778,86,38,0.6033905399748849
1,1,7,0.6,wave,0.0,1,4587,87,38,0.606278613472858
1,1,8,0.6,wave,0.0,1,4400,89,39,0.6052272727272727
1,1,9,0.6,wave,0.0,1,4207,92,38,0.6035179462800095
1,1,10,0.6,wave,0.0,1,4103,82,31,0.6037046063855716
1,1,11,0.6,wave,0.0,1,3952,75,32,0.6065283400809717
1,1,12,0.6,wave,0.0,1,3767,68,34,0.607910804353597
1,1,13,0.6,wave,0.0,1,3731,73,44,0.6100241222192442
1,1,14,0.6,wave,0.0,1,3613,59,38,0.6114032659839469
1,1,15,0.6,wave,0.0,1,3569,55,30,0.6127766881479406
1,1,16,0.6,wave,0.0,1,3452,49,25,0.6129779837775203
1,1,17,0.6,wave,0.0,1,3393,39,20,0.6162687886825818
1,1,18,0.6,wave,0.0,1,3332,37,23,0.617046818727491
1,1,19,0.6,wave,0.0,1,3278,33,20,0.6171446003660769
1,1,20,0.6,wave,0.0,1,6155,31,15,0.3247766043866775
1,1,21,0.6,wave,0.0,1,5876,44,11,0.3274336283185841
1,1,22,0.6,wave,0.0,1,5562,46,13,0.3288385472851492
1,1,23,0.6,wave,0.0,1,5260,49,17,0.3313688212927757
1,1,24,0.6,wave,0.0,1,4971,52,23,0.33433916716958356
1,1,25,0.6,wave,0.0,1,4777,57,25,0.33347289093573373
1,1,26,0.6,wave,0.0,1,4615,77,26,0.3360780065005417
1,1,27,0.6,wave,0.0,1,4392,78,26,0.3394808743169399
1,1,28,0.6,wave,0.0,1,4209,88,34,0.3418864338322642
1,1,29,0.6,wave,0.0,1,4043,101,45,0.3438041058619837
1,1,30,0.6,wave,0.0,1,3894,104,43,0.34720082177709294
1,1,31,0.6,wave,0.0,1,3757,110,43,0.34894862922544584
1,1,32,0.6,wave,0.0,1,3634,119,39,0.35167859108420474
1,1,33,0.6,wave,0.0,1,3533,120,46,0.35578828191338807
1,1,34,0.6,wave,0.0,1,3369,120,59,0.35945384387058477
1,1,35,0.6,wave,0.0,1,3233,137,70,0.3643674605629446
1,1,36,0.6,wave,0.0,1,3113,147,67,0.36684869900417605
1,1,37,0.6,wave,0.0,1,3012,145,53,0.37317397078353254
1,1,38,0.6,wave,0.0,1,2928,148,47,0.37260928961748635
1,1,39,0.6,wave,0.0,1,2835,160,58,0.37918871252204583
1,1,40,0.6,wave,0.0,1,2766,164,76,0.3825018076644975
1,1,41,0.6,wave,0.0,1,2669,170,83,0.39003372049456725
1,1,42,0.6,wave,0.0,1,2555,172,84,0.3929549902152642
1,1,43,0.6,wave,0.0,1,2482,157,74,0.403303787268332
1,1,44,0.6,wave,0.0,1,2363,150,72,0.41261108760050785
1,1,45,0.6,wave,0.0,1,2272,145,68,0.6641725352112676
1,1,46,0.6,wave,0.0,1,2218,126,70,0.6668169522091975
1,1,47,0.6,wave,0.0,1,2168,107,73,0.6748154981549815
1,1,48,0.6,wave,0.0,1,2091,87,59,0.6781444285031085
1,1,49,0.6,wave,0.0,1,2008,67,49,0.6817729083665338
1,1,50,0.6,wave,0.0,1,1940,46,31,0.6881443298969072
1,1,51,0.6,wave,0.0,1,1896,35,27,0.6909282700421941
1,1,52,0.6,wave,0.0,1,1847,24,17,0.6946399566865187
1,2,1,0.6,wave,0.0,1,1807,18,11,0.6972883231876038
1,2,2,0.6,wave,0.0,1,1785,13,7,0.6952380952380952
1,2,3,0.6,wave,0.0,1,1769,12,5,0.6981345392877332
1,2,4,0.6,wave,0.0,1,1740,9,5,0.6948275862068966
1,2,5,0.6,wave,0.0,1,1725,8,4,0.6956521739130435
1,2,6,0.6,wave,0.0,1,1717,7,4,0.6948165404775771
1,2,7,0.6,wave,0.0,1,1704,6,3,0.6965962441314554
1,2,8,0.6,wave,0.0,1,1668,5,3,0.6954436450839329
1,2,9,0.6,wave,0.0,1,1631,3,3,0.6952789699570815
1,2,10,0.6,wave,0.0,1,1622,3,2,0.6979038224414303
1,2,11,0.6,wave,0.0,1,1611,5,2,0.6964618249534451
1,2,12,0.6,wave,0.0,1,1588,4,0,0.6983627204030227
1,2,13,0.6,wave,0.0,1,1574,4,2,0.6982210927573063
1,2,14,0.6,wave,0.0,1,1567,5,2,0.6994256541161455
1,2,15,0.6,wave,0.0,1,1555,5,2,0.6983922829581993
1,2,16,0.6,wave,0.0,1,1549,3,1,0.7004519044544868
1,2,17,0.6,wave,0.0,1,1545,3,1,0.6977346278317152
1,2,18,0.6,wave,0.0,1,1524,3,2,0.7007874015748031
1,2,19,0.6,wave,0.0,1,1500,2,1,0.6993333333333334
1,2,20,0.6,wave,0.0,1,2791,2,1,0.3740594768900036
1,2,21,0.6,wave,0.0,1,2718,3,0,0.37601177336276675
1,2,22,0.6,wave,0.0,1,2663,3,0,0.3788959819752159
1,2,23,0.6,wave,0.0,1,2597,3,1,0.37928378898729304
1,2,24,0.6,wave,0.0,1,2512,7,2,0.38136942675159236
1,2,25,0.6,wave,0.0,1,2420,6,3,0.3851239669421488
1,2,26,0.6,wave,0.0,1,2351,8,4,0.3900467886005955
1,2,27,0.6,wave,0.0,1,2255,7,4,0.3924611973392461
1,2,28,0.6,wave,0.0,1,2203,8,3,0.3926463912846119
1,2,29,0.6,wave,0.0,1,2165,9,4,0.3935334872979215
1,2,30,0.6,wave,0.0,1,2121,9,4,0.3941537010843942
1,2,31,0.6,wave,0.0,1,2059,7,2,0.3909664885866926
1,2,32,0.6,wave,0.0,1,1995,5,2,0.39398496240601505
1,2,33,0.6,wave,0.0,1,1949,5,4,0.39507439712673165
1,2,34,0.6,wave,0.0,1,1906,6,4,0.39979013641133265
1,2,35,0.6,wave,0.0,1,1809,7,3,0.39911553344389167
1,2,36,0.6,wave,0.0,1,1690,7,2,0.4100591715976331
1,2,37,0.6,wave,0.0,1,1662,7,1,0.4085439229843562
1,2,38,0.6,wave,0.0,1,1634,7,3,0.4057527539779682
1,2,39,0.6,wave,0.0,1,1617,8,3,0.4044526901669759
1,2,40,0.6,wave,0.0,1,1570,10,4,0.40445859872611467
1,2,41,0.6,wave,0.0,1,1531,13,5,0.40431090790333113
1,2,42,0.6,wave,0.0,1,1503,14,6,0.4045242847638057
1,2,43,0.6,wave,0.0,1,1486,14,7,0.40242261103633914
1,2,44,0.6,wave,0.0,1,1445,15,6,0.40622837370242215
1,2,45,0.6,wave,0.0,1,1399,18,6,0.6211579699785561
1,2,46,0.6,wave,0.0,1,1380,15,7,0.6217391304347826
1,2,47,0.6,wave,0.0,1,1369,16,12,0.6201607012417824
1,2,48,0.6,wave,0.0,1,1340,13,11,0.6223880597014926
1,2,49,0.6,wave,0.0,1,1309,11,8,0.6256684491978609
1,2,50,0.6,wave,0.0,1,1288,8,5,0.6281055900621118
1,2,51,0.6,wave,0.0,1,1281,7,2,0.6284153005464481
1,2,52,0.6,wave,0.0,1,1259,7,5,0.6235107227958697
1,3,1,0.6,wave,0.0,1,1241,8,5,0.6269137792103142
1,3,2,0.6,wave,0.0,1,1221,7,2,0.6281736281736282
1,3,3,0.6,wave,0.0,1,1214,5,0,0.6301482701812191
1,3,4,0.6,wave,0.0,1,1195,5,1,0.6284518828451883
1,3,5,0.6,wave,0.0,1,1196,5,3,0.6279264214046822
1,3,6,0.6,wave,0.0,1,1191,9,3,0.6255247691015953
1,3,7,0.6,wave,0.0,1,1187,8,4,0.6267902274641954
1,3,8,0.6,wave,0.0,1,1166,7,4,0.6260720411663808
1,3,9,0.6,wave,0.0,1,1160,8,5,0.628448275862069
1,3,10,0.6,wave,0.0,1,1154,7,4,0.6265164644714039
1,3,11,0.6,wave,0.0,1,1141,5,3,0.6301489921121823
1,3,12,0.6,wave,0.0,1,1135,5,2,0.6273127753303964
1,3,13,0.6,wave,0.0,1,1132,4,1,0.6307420494699647
1,3,14,0.6,wave,0.0,1,1100,3,1,0.6318181818181818
1,3,15,0.6,wave,0.0,1,1099,3,1,0.635122838944495
1,3,16,0.6,wave,0.0,1,1091,3,1,0.6306141154903758
1,3,17,0.6,wave,0.0,1,1087,2,1,0.6329346826126955
1,3,18,0.6,wave,0.0,1,1080,2,2,0.6287037037037037
1,3,19,0.6,wave,0.0,1,1081,5,2,0.6299722479185939
1,3,20,0.6,wave,0.0,1,1899,5,2,0.35334386519220645
1,3,21,0.6,wave,0.0,1,1886,7,2,0.35365853658536583
1,3,22,0.6,wave,0.0,1,1815,11,4,0.35702479338842974
1,3,23,0.6,wave,0.0,1,1752,3,2,0.3618721461187215
1,3,24,0.6,wave,0.0,1,1724,8,2,0.3648491879350348
1,3,25,0.6,wave,0.0,1,1707,7,2,0.36262448740480374
1,3,26,0.6,wave,0.0,1,1645,9,3,0.36717325227963526
1,3,27,0.6,wave,0.0,1,1574,8,3,0.36658195679796696
1,3,28,0.6,wave,0.0,1,1521,14,3,0.37343852728468113
1,3,29,0.6,wave,0.0,1,1499,15,5,0.37291527685123416
