rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.8,propagule,0.05,1,5119,46,10,0.7872631373315101
1,1,2,0.8,propagule,0.05,1,5051,49,24,0.7861809542664819
1,1,3,0.8,propagule,0.05,1,4975,51,33,0.7863316582914572
1,1,4,0.8,propagule,0.05,1,4908,44,28,0.7897310513447433
1,1,5,0.8,propagule,0.05,1,4970,35,18,0.7915492957746478
1,1,6,0.8,propagule,0.05,1,4834,37,18,0.7943731899048407
1,1,7,0.8,propagule,0.05,1,4775,38,19,0.7945549738219895
1,1,8,0.8,propagule,0.05,1,4607,34,18,0.7961797265031474
1,1,9,0.8,propagule,0.05,1,4488,34,15,0.7987967914438503
1,1,10,0.8,propagule,0.05,1,4345,31,12,0.8009205983889528
1,1,11,0.8,propagule,0.05,1,4254,25,11,0.8020686412787964
1,1,12,0.8,propagule,0.05,1,4129,20,15,0.8016468878663114
1,1,13,0.8,propagule,0.05,1,4032,21,13,0.8003472222222222
1,1,14,0.8,propagule,0.05,1,3952,19,12,0.8011133603238867
1,1,15,0.8,propagule,0.05,1,3842,12,8,0.8045288912024987
1,1,16,0.8,propagule,0.05,1,3745,10,9,0.8042723631508678
1,1,17,0.8,propagule,0.05,1,3722,7,5,0.8044062332079527
1,1,18,0.8,propagule,0.05,1,3631,5,4,0.8052877995042688
1,1,19,0.8,propagule,0.05,1,3596,2,2,0.8045050055617352
1,1,20,0.8,propagule,0.05,1,6661,1,1,0.42456087674523346
1,1,21,0.8,propagule,0.05,1,6317,2,1,0.4233022004115878
1,1,22,0.8,propagule,0.05,1,6046,1,0,0.42788620575587166
1,1,23,0.8,propagule,0.05,1,5773,1,0,0.4313182054391131
1,1,24,0.8,propagule,0.05,1,5539,1,0,0.4349160498284889
1,1,25,0.8,propagule,0.05,1,5328,1,1,0.43656156156156156
1,1,26,0.8,propagule,0.05,1,5147,2,1,0.4369535651836021
1,1,27,0.8,propagule,0.05,1,4894,4,2,0.43910911319983653
1,1,28,0.8,propagule,0.05,1,4746,4,3,0.43952802359882004
1,1,29,0.8,propagule,0.05,1,4586,6,3,0.440907108591365
1,1,30,0.8,propagule,0.05,1,4381,5,3,0.4455603743437571
1,1,31,0.8,propagule,0.05,1,4185,3,1,0.4449223416965352
1,1,32,0.8,propagule,0.05,1,4045,3,2,0.44870210135970334
1,1,33,0.8,propagule,0.05,1,3905,3,1,0.44891165172855313
1,1,34,0.8,propagule,0.05,1,3820,3,2,0.4523560209424084
1,1,35,0.8,propagule,0.05,1,3655,2,2,0.4547195622435021
1,1,36,0.8,propagule,0.05,1,3546,2,2,0.45910885504794136
1,1,37,0.8,propagule,0.05,1,3425,0,0,0.46043795620437955
1,1,38,0.8,propagule,0.05,1,3367,0,0,0.46272646272646273
1,1,39,0.8,propagule,0.05,1,3262,0,0,0.4656652360515021
1,1,40,0.8,propagule,0.05,1,3139,0,0,0.4714877349474355
1,1,41,0.8,propagule,0.05,1,3040,0,0,0.47368421052631576
