rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.8,0.2,0.0,5179.0,0.0,0.0,0.7978374203514192
1.0,1.0,2.0,0.8,0.2,0.0,5108.0,0.0,0.0,0.7973766640563822
1.0,1.0,3.0,0.8,0.2,0.0,4985.0,0.0,0.0,0.7963891675025075
1.0,1.0,4.0,0.8,0.2,0.0,4912.0,0.0,0.0,0.7990635179153095
1.0,1.0,5.0,0.8,0.2,0.0,4989.0,0.0,0.0,0.7977550611344959
1.0,1.0,6.0,0.8,0.2,0.0,4848.0,0.0,0.0,0.798473597359736
1.0,1.0,7.0,0.8,0.2,0.0,4729.0,0.0,0.0,0.7953055614294777
1.0,1.0,8.0,0.8,0.2,0.0,4627.0,0.0,0.0,0.7974929760103739
1.0,1.0,9.0,0.8,0.2,0.0,4505.0,0.0,0.0,0.7948945615982242
1.0,1.0,10.0,0.8,0.2,0.0,4359.0,0.0,0.0,0.7953659096122964
1.0,1.0,11.0,0.8,0.2,0.0,4356.0,0.0,0.0,0.7945362718089991
1.0,1.0,12.0,0.8,0.2,0.0,4307.0,0.0,0.0,0.7952170884606454
1.0,1.0,13.0,0.8,0.2,0.0,4205.0,0.0,0.0,0.7945303210463733
1.0,1.0,14.0,0.8,0.2,0.0,4098.0,0.0,0.0,0.7952659834065398
1.0,1.0,15.0,0.8,0.2,0.0,4056.0,0.0,0.0,0.7951183431952663
1.0,1.0,16.0,0.8,0.2,0.0,3984.0,0.0,0.0,0.7956827309236948
1.0,1.0,17.0,0.8,0.2,0.0,3975.0,0.0,0.0,0.7947169811320755
1.0,1.0,18.0,0.8,0.2,0.0,3891.0,0.0,0.0,0.7925983037779492
1.0,1.0,19.0,0.8,0.2,0.0,3868.0,0.0,0.0,0.7931747673216132
1.0,1.0,20.0,0.8,0.2,0.0,10619.0,0.0,0.0,0.286561823147189
1.0,1.0,21.0,0.8,0.2,0.0,10556.0,0.0,0.0,0.28637741568776054
1.0,1.0,22.0,0.8,0.2,0.0,10404.0,0.0,0.0,0.28517877739331027
1.0,1.0,23.0,0.8,0.2,0.0,10401.0,0.0,0.0,0.28535717719450054
1.0,1.0,24.0,0.8,0.2,0.0,10215.0,0.0,0.0,0.2854625550660793
1.0,1.0,25.0,0.8,0.2,0.0,10155.0,0.0,0.0,0.28498276710979814
1.0,1.0,26.0,0.8,0.2,0.0,9932.0,0.0,0.0,0.2851389448248087
1.0,1.0,27.0,0.8,0.2,0.0,9877.0,0.0,0.0,0.2843980965880328
1.0,1.0,28.0,0.8,0.2,0.0,9620.0,0.0,0.0,0.2860706860706861
1.0,1.0,29.0,0.8,0.2,0.0,9570.0,0.0,0.0,0.2850574712643678
1.0,1.0,30.0,0.8,0.2,0.0,9331.0,0.0,0.0,0.28582145536384096
1.0,1.0,31.0,0.8,0.2,0.0,9236.0,0.0,0.0,0.2851883932438285
1.0,1.0,32.0,0.8,0.2,0.0,8971.0,0.0,0.0,0.2839148366960205
1.0,1.0,33.0,0.8,0.2,0.0,8964.0,0.0,0.0,0.28346720214190096
1.0,1.0,34.0,0.8,0.2,0.0,8750.0,0.0,0.0,0.2854857142857143
1.0,1.0,35.0,0.8,0.2,0.0,8663.0,0.0,0.0,0.2853514948632114
1.0,1.0,36.0,0.8,0.2,0.0,8525.0,0.0,0.0,0.286099706744868
1.0,1.0,37.0,0.8,0.2,0.0,8480.0,0.0,0.0,0.2850235849056604
1.0,1.0,38.0,0.8,0.2,0.0,8332.0,0.0,0.0,0.28564570331253003
1.0,1.0,39.0,0.8,0.2,0.0,8278.0,0.0,0.0,0.28400579850205365
1.0,1.0,40.0,0.8,0.2,0.0,8118.0,0.0,0.0,0.28566149297856613
1.0,1.0,41.0,0.8,0.2,0.0,8009.0,0.0,0.0,0.28617804969409416
1.0,1.0,42.0,0.8,0.2,0.0,7880.0,0.0,0.0,0.2871827411167513
1.0,1.0,43.0,0.8,0.2,0.0,7791.0,0.0,0.0,0.2868694647670389
1.0,1.0,44.0,0.8,0.2,0.0,7603.0,0.0,0.0,0.28712350388004737
1.0,1.0,45.0,0.8,0.2,0.0,7566.0,0.0,0.0,0.6016389109172614
1.0,1.0,46.0,0.8,0.2,0.0,7464.0,0.0,0.0,0.602625937834941
1.0,1.0,47.0,0.8,0.2,0.0,7376.0,0.0,0.0,0.6022234273318872
1.0,1.0,48.0,0.8,0.2,0.0,7212.0,0.0,0.0,0.6038546866333888
1.0,1.0,49.0,0.8,0.2,0.0,7146.0,0.0,0.0,0.6032745591939547
1.0,1.0,50.0,0.8,0.2,0.0,6720.0,0.0,0.0,0.6020833333333333
1.0,1.0,51.0,0.8,0.2,0.0,6511.0,0.0,0.0,0.6028259867915835
1.0,1.0,52.0,0.8,0.2,0.0,6345.0,0.0,0.0,0.5995271867612293
1.0,2.0,1.0,0.8,0.2,0.0,6121.0,0.0,0.0,0.59859500081686
1.0,2.0,2.0,0.8,0.2,0.0,5932.0,0.0,0.0,0.5987862440997977
1.0,2.0,3.0,0.8,0.2,0.0,5790.0,0.0,0.0,0.599481865284974
1.0,2.0,4.0,0.8,0.2,0.0,5592.0,0.0,0.0,0.599964234620887
1.0,2.0,5.0,0.8,0.2,0.0,5393.0,0.0,0.0,0.5992953829037642
1.0,2.0,6.0,0.8,0.2,0.0,5220.0,0.0,0.0,0.6001915708812261
1.0,2.0,7.0,0.8,0.2,0.0,5089.0,0.0,0.0,0.6032619375122814
1.0,2.0,8.0,0.8,0.2,0.0,4928.0,0.0,0.0,0.6032873376623377
1.0,2.0,9.0,0.8,0.2,0.0,4733.0,0.0,0.0,0.6072258609761251
1.0,2.0,10.0,0.8,0.2,0.0,4559.0,0.0,0.0,0.6047378811142794
1.0,2.0,11.0,0.8,0.2,0.0,4295.0,0.0,0.0,0.6058207217694994
1.0,2.0,12.0,0.8,0.2,0.0,4251.0,0.0,0.0,0.6040931545518702
1.0,2.0,13.0,0.8,0.2,0.0,4064.0,0.0,0.0,0.6045767716535433
1.0,2.0,14.0,0.8,0.2,0.0,4010.0,0.0,0.0,0.6049875311720698
1.0,2.0,15.0,0.8,0.2,0.0,3862.0,0.0,0.0,0.6071983428275505
1.0,2.0,16.0,0.8,0.2,0.0,3860.0,0.0,0.0,0.6049222797927462
1.0,2.0,17.0,0.8,0.2,0.0,3645.0,0.0,0.0,0.6063100137174211
1.0,2.0,18.0,0.8,0.2,0.0,3646.0,0.0,0.0,0.603400987383434
1.0,2.0,19.0,0.8,0.2,0.0,3523.0,0.0,0.0,0.6045983536758445
1.0,2.0,20.0,0.8,0.2,0.0,9654.0,0.0,0.0,0.2197016780609074
1.0,2.0,21.0,0.8,0.2,0.0,9188.0,0.0,0.0,0.2194166303874619
1.0,2.0,22.0,0.8,0.2,0.0,9013.0,0.0,0.0,0.21890602463108844
1.0,2.0,23.0,0.8,0.2,0.0,8695.0,0.0,0.0,0.2186313973548016
1.0,2.0,24.0,0.8,0.2,0.0,8673.0,0.0,0.0,0.2179176755447942
1.0,2.0,25.0,0.8,0.2,0.0,8386.0,0.0,0.0,0.21834009062723586
1.0,2.0,26.0,0.8,0.2,0.0,8248.0,0.0,0.0,0.21896217264791465
1.0,2.0,27.0,0.8,0.2,0.0,8178.0,0.0,0.0,0.21851308388359011
