rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.4,0.5,1.0,5071.0,0.0,0.0,0.4064287122855453
1.0,1.0,2.0,0.4,0.5,1.0,5043.0,0.0,0.0,0.4049177077136625
1.0,1.0,3.0,0.4,0.5,1.0,5070.0,0.0,0.0,0.4007889546351085
1.0,1.0,4.0,0.4,0.5,1.0,5061.0,0.0,0.0,0.4024896265560166
1.0,1.0,5.0,0.4,0.5,1.0,5102.0,0.0,0.0,0.40611524892199136
1.0,1.0,6.0,0.4,0.5,1.0,5011.0,0.0,0.0,0.4051087607264019
1.0,1.0,7.0,0.4,0.5,1.0,4926.0,0.0,0.0,0.4058059277304101
1.0,1.0,8.0,0.4,0.5,1.0,4816.0,0.0,0.0,0.4061461794019934
1.0,1.0,9.0,0.4,0.5,1.0,4749.0,0.0,0.0,0.4068224889450411
1.0,1.0,10.0,0.4,0.5,1.0,4639.0,0.0,0.0,0.40353524466479845
1.0,1.0,11.0,0.4,0.5,1.0,4573.0,0.0,0.0,0.4034550623223267
1.0,1.0,12.0,0.4,0.5,1.0,4548.0,0.0,0.0,0.4023746701846966
1.0,1.0,13.0,0.4,0.5,1.0,4451.0,0.0,0.0,0.40260615592001797
1.0,1.0,14.0,0.4,0.5,1.0,4374.0,0.0,0.0,0.40100594421582075
1.0,1.0,15.0,0.4,0.5,1.0,4311.0,0.0,0.0,0.4019948967756901
1.0,1.0,16.0,0.4,0.5,1.0,4263.0,0.0,0.0,0.40112596762843067
1.0,1.0,17.0,0.4,0.5,1.0,4183.0,0.0,0.0,0.4037771934018647
1.0,1.0,18.0,0.4,0.5,1.0,4135.0,0.0,0.0,0.4007255139056832
1.0,1.0,19.0,0.4,0.5,1.0,4085.0,0.0,0.0,0.40416156670746634
1.0,1.0,20.0,0.4,0.5,1.0,10909.0,0.0,0.0,0.14648455403795033
1.0,1.0,21.0,0.4,0.5,1.0,10875.0,0.0,0.0,0.14675862068965517
1.0,1.0,22.0,0.4,0.5,1.0,10720.0,0.0,0.0,0.14636194029850746
1.0,1.0,23.0,0.4,0.5,1.0,10612.0,0.0,0.0,0.14615529589144366
1.0,1.0,24.0,0.4,0.5,1.0,10435.0,0.0,0.0,0.14537613799712507
1.0,1.0,25.0,0.4,0.5,1.0,10332.0,0.0,0.0,0.14537359659310878
1.0,1.0,26.0,0.4,0.5,1.0,10259.0,0.0,0.0,0.14572570425967443
1.0,1.0,27.0,0.4,0.5,1.0,10173.0,0.0,0.0,0.14676103410989874
1.0,1.0,28.0,0.4,0.5,1.0,9993.0,0.0,0.0,0.14590213149204442
1.0,1.0,29.0,0.4,0.5,1.0,9864.0,0.0,0.0,0.14720194647201945
1.0,1.0,30.0,0.4,0.5,1.0,9736.0,0.0,0.0,0.14687756778964667
1.0,1.0,31.0,0.4,0.5,1.0,9617.0,0.0,0.0,0.14682333367994177
1.0,1.0,32.0,0.4,0.5,1.0,9389.0,0.0,0.0,0.1470870167216956
1.0,1.0,33.0,0.4,0.5,1.0,9362.0,0.0,0.0,0.14740440076906644
1.0,1.0,34.0,0.4,0.5,1.0,9177.0,0.0,0.0,0.14732483382368966
1.0,1.0,35.0,0.4,0.5,1.0,9029.0,0.0,0.0,0.14796765976298593
1.0,1.0,36.0,0.4,0.5,1.0,8874.0,0.0,0.0,0.14784764480504844
1.0,1.0,37.0,0.4,0.5,1.0,8814.0,0.0,0.0,0.14771953710006808
1.0,1.0,38.0,0.4,0.5,1.0,8726.0,0.0,0.0,0.14840705936282375
1.0,1.0,39.0,0.4,0.5,1.0,8638.0,0.0,0.0,0.14829821717990274
1.0,1.0,40.0,0.4,0.5,1.0,8499.0,0.0,0.0,0.14837039651723732
1.0,1.0,41.0,0.4,0.5,1.0,8420.0,0.0,0.0,0.1480997624703088
1.0,1.0,42.0,0.4,0.5,1.0,8344.0,0.0,0.0,0.1482502396931927
1.0,1.0,43.0,0.4,0.5,1.0,8067.0,0.0,0.0,0.14838229825213833
1.0,1.0,44.0,0.4,0.5,1.0,7952.0,0.0,0.0,0.14864185110663983
1.0,1.0,45.0,0.4,0.5,1.0,7831.0,0.0,0.0,0.3640658919678202
1.0,1.0,46.0,0.4,0.5,1.0,7730.0,0.0,0.0,0.3632600258732212
1.0,1.0,47.0,0.4,0.5,1.0,7686.0,0.0,0.0,0.36429872495446264
1.0,1.0,48.0,0.4,0.5,1.0,7586.0,0.0,0.0,0.3621144213023992
1.0,1.0,49.0,0.4,0.5,1.0,7536.0,0.0,0.0,0.3617303609341826
1.0,1.0,50.0,0.4,0.5,1.0,7274.0,0.0,0.0,0.35936211163046466
1.0,1.0,51.0,0.4,0.5,1.0,7034.0,0.0,0.0,0.36167187944270685
1.0,1.0,52.0,0.4,0.5,1.0,6823.0,0.0,0.0,0.3593727099516342
1.0,2.0,1.0,0.4,0.5,1.0,6639.0,0.0,0.0,0.36029522518451573
1.0,2.0,2.0,0.4,0.5,1.0,6462.0,0.0,0.0,0.3593314763231198
1.0,2.0,3.0,0.4,0.5,1.0,6208.0,0.0,0.0,0.3595360824742268
1.0,2.0,4.0,0.4,0.5,1.0,5941.0,0.0,0.0,0.36206025921562024
1.0,2.0,5.0,0.4,0.5,1.0,5753.0,0.0,0.0,0.36189814010081695
1.0,2.0,6.0,0.4,0.5,1.0,5605.0,0.0,0.0,0.36128456735057984
1.0,2.0,7.0,0.4,0.5,1.0,5353.0,0.0,0.0,0.3626004109844947
1.0,2.0,8.0,0.4,0.5,1.0,5089.0,0.0,0.0,0.36333267832580074
1.0,2.0,9.0,0.4,0.5,1.0,4930.0,0.0,0.0,0.363894523326572
1.0,2.0,10.0,0.4,0.5,1.0,4762.0,0.0,0.0,0.3616127677446451
1.0,2.0,11.0,0.4,0.5,1.0,4653.0,0.0,0.0,0.3640661938534279
1.0,2.0,12.0,0.4,0.5,1.0,4488.0,0.0,0.0,0.36163101604278075
1.0,2.0,13.0,0.4,0.5,1.0,4411.0,0.0,0.0,0.36272953978689637
1.0,2.0,14.0,0.4,0.5,1.0,4263.0,0.0,0.0,0.361247947454844
1.0,2.0,15.0,0.4,0.5,1.0,4147.0,0.0,0.0,0.36074270557029176
1.0,2.0,16.0,0.4,0.5,1.0,4014.0,0.0,0.0,0.3582461385151968
1.0,2.0,17.0,0.4,0.5,1.0,3883.0,0.0,0.0,0.35694050991501414
1.0,2.0,18.0,0.4,0.5,1.0,3823.0,0.0,0.0,0.3570494376144389
1.0,2.0,19.0,0.4,0.5,1.0,3755.0,0.0,0.0,0.3584553928095872
1.0,2.0,20.0,0.4,0.5,1.0,9926.0,0.0,0.0,0.1308684263550272
1.0,2.0,21.0,0.4,0.5,1.0,9688.0,0.0,0.0,0.13005780346820808
1.0,2.0,22.0,0.4,0.5,1.0,9505.0,0.0,0.0,0.13066806943713835
1.0,2.0,23.0,0.4,0.5,1.0,9365.0,0.0,0.0,0.13059263214095035
1.0,2.0,24.0,0.4,0.5,1.0,9220.0,0.0,0.0,0.1304772234273319
1.0,2.0,25.0,0.4,0.5,1.0,8902.0,0.0,0.0,0.130083127387104
1.0,2.0,26.0,0.4,0.5,1.0,8756.0,0.0,0.0,0.1297396071265418
1.0,2.0,27.0,0.4,0.5,1.0,8639.0,0.0,0.0,0.1303391596249566
1.0,2.0,28.0,0.4,0.5,1.0,8486.0,0.0,0.0,0.12997878859297668
1.0,2.0,29.0,0.4,0.5,1.0,8410.0,0.0,0.0,0.12972651605231866
1.0,2.0,30.0,0.4,0.5,1.0,8228.0,0.0,0.0,0.13052989790957706
1.0,2.0,31.0,0.4,0.5,1.0,8130.0,0.0,0.0,0.13124231242312423
1.0,2.0,32.0,0.4,0.5,1.0,7969.0,0.0,0.0,0.13188605847659682
1.0,2.0,33.0,0.4,0.5,1.0,7887.0,0.0,0.0,0.1308482312666413
1.0,2.0,34.0,0.4,0.5,1.0,7637.0,0.0,0.0,0.13172711797826372
1.0,2.0,35.0,0.4,0.5,1.0,7412.0,0.0,0.0,0.13167835941716136
1.0,2.0,36.0,0.4,0.5,1.0,7341.0,0.0,0.0,0.13145348045225447
1.0,2.0,37.0,0.4,0.5,1.0,7207.0,0.0,0.0,0.13126127376162064
1.0,2.0,38.0,0.4,0.5,1.0,7133.0,0.0,0.0,0.13094069816346557
1.0,2.0,39.0,0.4,0.5,1.0,7066.0,0.0,0.0,0.13005943956977073
1.0,2.0,40.0,0.4,0.5,1.0,6915.0,0.0,0.0,0.13058568329718004
1.0,2.0,41.0,0.4,0.5,1.0,6769.0,0.0,0.0,0.1310385581326636
1.0,2.0,42.0,0.4,0.5,1.0,6710.0,0.0,0.0,0.13040238450074515
1.0,2.0,43.0,0.4,0.5,1.0,6514.0,0.0,0.0,0.13048817930610992
1.0,2.0,44.0,0.4,0.5,1.0,6465.0,0.0,0.0,0.13008507347254447
1.0,2.0,45.0,0.4,0.5,1.0,6366.0,0.0,0.0,0.35626767200754006
1.0,2.0,46.0,0.4,0.5,1.0,6141.0,0.0,0.0,0.3551538837322912
1.0,2.0,47.0,0.4,0.5,1.0,5915.0,0.0,0.0,0.3546914623837701
1.0,2.0,48.0,0.4,0.5,1.0,5881.0,0.0,0.0,0.3538513858187383
1.0,2.0,49.0,0.4,0.5,1.0,5806.0,0.0,0.0,0.3539441956596624
1.0,2.0,50.0,0.4,0.5,1.0,5540.0,0.0,0.0,0.35342960288808667
1.0,2.0,51.0,0.4,0.5,1.0,5326.0,0.0,0.0,0.35486293653773937
1.0,2.0,52.0,0.4,0.5,1.0,5140.0,0.0,0.0,0.35369649805447473
1.0,3.0,1.0,0.4,0.5,1.0,4984.0,0.0,0.0,0.35674157303370785
1.0,3.0,2.0,0.4,0.5,1.0,4804.0,0.0,0.0,0.3557452123230641
1.0,3.0,3.0,0.4,0.5,1.0,4696.0,0.0,0.0,0.35562180579216357
1.0,3.0,4.0,0.4,0.5,1.0,4416.0,0.0,0.0,0.35507246376811596
1.0,3.0,5.0,0.4,0.5,1.0,4259.0,0.0,0.0,0.35665649213430384
1.0,3.0,6.0,0.4,0.5,1.0,4123.0,0.0,0.0,0.35799175357749213
1.0,3.0,7.0,0.4,0.5,1.0,3922.0,0.0,0.0,0.360275369709332
1.0,3.0,8.0,0.4,0.5,1.0,3787.0,0.0,0.0,0.3609717454449432
1.0,3.0,9.0,0.4,0.5,1.0,3662.0,0.0,0.0,0.3607318405243037
1.0,3.0,10.0,0.4,0.5,1.0,3579.0,0.0,0.0,0.3593182453199218
1.0,3.0,11.0,0.4,0.5,1.0,3520.0,0.0,0.0,0.35823863636363634
1.0,3.0,12.0,0.4,0.5,1.0,3463.0,0.0,0.0,0.35922610453364134
1.0,3.0,13.0,0.4,0.5,1.0,3434.0,0.0,0.0,0.35963890506697727
1.0,3.0,14.0,0.4,0.5,1.0,3359.0,0.0,0.0,0.35814230425721943
1.0,3.0,15.0,0.4,0.5,1.0,3234.0,0.0,0.0,0.3596165739022882
1.0,3.0,16.0,0.4,0.5,1.0,3140.0,0.0,0.0,0.3589171974522293
1.0,3.0,17.0,0.4,0.5,1.0,3070.0,0.0,0.0,0.35765472312703583
1.0,3.0,18.0,0.4,0.5,1.0,3011.0,0.0,0.0,0.35602789770840254
