rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.6,0.075,0.6,3.0,5169.0,49.0,6.0,0.5910234087831302
1.0,1.0,2.0,0.6,0.075,0.6,3.0,5137.0,48.0,14.0,0.5900330932450847
1.0,1.0,3.0,0.6,0.075,0.6,3.0,5092.0,59.0,24.0,0.5897486252945797
1.0,1.0,4.0,0.6,0.075,0.6,3.0,5056.0,64.0,27.0,0.5911787974683544
1.0,1.0,5.0,0.6,0.075,0.6,3.0,4935.0,75.0,33.0,0.593515704154002
1.0,1.0,6.0,0.6,0.075,0.6,3.0,4832.0,74.0,36.0,0.5920943708609272
1.0,1.0,7.0,0.6,0.075,0.6,3.0,4743.0,82.0,39.0,0.5947712418300654
1.0,1.0,8.0,0.6,0.075,0.6,3.0,4558.0,79.0,43.0,0.5947784115840281
1.0,1.0,9.0,0.6,0.075,0.6,3.0,4416.0,78.0,42.0,0.5985054347826086
1.0,1.0,10.0,0.6,0.075,0.6,3.0,4325.0,81.0,38.0,0.6013872832369942
1.0,1.0,11.0,0.6,0.075,0.6,3.0,4211.0,71.0,35.0,0.6029446687247685
1.0,1.0,12.0,0.6,0.075,0.6,3.0,4039.0,74.0,32.0,0.6023768259470166
1.0,1.0,13.0,0.6,0.075,0.6,3.0,3917.0,69.0,34.0,0.6017360224661731
1.0,1.0,14.0,0.6,0.075,0.6,3.0,3794.0,61.0,29.0,0.6043753294675804
1.0,1.0,15.0,0.6,0.075,0.6,3.0,3700.0,56.0,30.0,0.6048648648648649
1.0,1.0,16.0,0.6,0.075,0.6,3.0,3559.0,50.0,22.0,0.6057881427367238
1.0,1.0,17.0,0.6,0.075,0.6,3.0,3462.0,48.0,26.0,0.6036972848064702
1.0,1.0,18.0,0.6,0.075,0.6,3.0,3372.0,42.0,23.0,0.608244365361803
1.0,1.0,19.0,0.6,0.075,0.6,3.0,3306.0,41.0,25.0,0.6076830006049607
1.0,1.0,20.0,0.6,0.075,0.6,3.0,6260.0,35.0,19.0,0.31996805111821086
1.0,1.0,21.0,0.6,0.075,0.6,3.0,5772.0,54.0,16.0,0.3218988218988219
1.0,1.0,22.0,0.6,0.075,0.6,3.0,5606.0,59.0,15.0,0.3242953977880842
1.0,1.0,23.0,0.6,0.075,0.6,3.0,5315.0,59.0,18.0,0.32605832549388525
1.0,1.0,24.0,0.6,0.075,0.6,3.0,5166.0,60.0,24.0,0.3281068524970964
1.0,1.0,25.0,0.6,0.075,0.6,3.0,4968.0,78.0,34.0,0.3309178743961353
1.0,1.0,26.0,0.6,0.075,0.6,3.0,4867.0,94.0,36.0,0.3303883295664681
1.0,1.0,27.0,0.6,0.075,0.6,3.0,4679.0,113.0,42.0,0.33361829450737335
1.0,1.0,28.0,0.6,0.075,0.6,3.0,4556.0,111.0,42.0,0.3338454784899034
1.0,1.0,29.0,0.6,0.075,0.6,3.0,4325.0,123.0,46.0,0.3391907514450867
1.0,1.0,30.0,0.6,0.075,0.6,3.0,4176.0,138.0,53.0,0.3400383141762452
1.0,1.0,31.0,0.6,0.075,0.6,3.0,4013.0,151.0,55.0,0.34413157238973335
1.0,1.0,32.0,0.6,0.075,0.6,3.0,3813.0,159.0,66.0,0.34828219249934433
1.0,1.0,33.0,0.6,0.075,0.6,3.0,3648.0,163.0,62.0,0.35060307017543857
1.0,1.0,34.0,0.6,0.075,0.6,3.0,3522.0,169.0,73.0,0.3577512776831346
1.0,1.0,35.0,0.6,0.075,0.6,3.0,3397.0,173.0,76.0,0.35737415366499853
1.0,1.0,36.0,0.6,0.075,0.6,3.0,3278.0,167.0,85.0,0.36363636363636365
1.0,1.0,37.0,0.6,0.075,0.6,3.0,3173.0,159.0,77.0,0.3662149385439647
1.0,1.0,38.0,0.6,0.075,0.6,3.0,3062.0,161.0,75.0,0.372305682560418
1.0,1.0,39.0,0.6,0.075,0.6,3.0,3002.0,160.0,76.0,0.3764157228514324
1.0,1.0,40.0,0.6,0.075,0.6,3.0,2825.0,147.0,62.0,0.37628318584070797
1.0,1.0,41.0,0.6,0.075,0.6,3.0,2784.0,151.0,71.0,0.3785919540229885
1.0,1.0,42.0,0.6,0.075,0.6,3.0,2725.0,157.0,70.0,0.381651376146789
1.0,1.0,43.0,0.6,0.075,0.6,3.0,2624.0,159.0,70.0,0.3879573170731707
1.0,1.0,44.0,0.6,0.075,0.6,3.0,2525.0,145.0,67.0,0.3904950495049505
1.0,1.0,45.0,0.6,0.075,0.6,3.0,2493.0,151.0,76.0,0.6558363417569194
1.0,1.0,46.0,0.6,0.075,0.6,3.0,2408.0,139.0,84.0,0.6540697674418605
1.0,1.0,47.0,0.6,0.075,0.6,3.0,2379.0,122.0,74.0,0.6599411517444305
1.0,1.0,48.0,0.6,0.075,0.6,3.0,2285.0,95.0,54.0,0.6612691466083152
1.0,1.0,49.0,0.6,0.075,0.6,3.0,2180.0,81.0,46.0,0.6678899082568808
1.0,1.0,50.0,0.6,0.075,0.6,3.0,2167.0,74.0,44.0,0.6686663590216889
1.0,1.0,51.0,0.6,0.075,0.6,3.0,2111.0,71.0,42.0,0.6693510184746566
1.0,1.0,52.0,0.6,0.075,0.6,3.0,2087.0,64.0,34.0,0.6722568279827503
