rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.1,0.025,0.6,2.0,5134.0,47.0,6.0,0.09953252824308531
1.0,1.0,2.0,0.1,0.025,0.6,2.0,5027.0,49.0,17.0,0.09986075193952655
1.0,1.0,3.0,0.1,0.025,0.6,2.0,4970.0,56.0,24.0,0.10140845070422536
1.0,1.0,4.0,0.1,0.025,0.6,2.0,4903.0,60.0,34.0,0.10157046706098308
1.0,1.0,5.0,0.1,0.025,0.6,2.0,4894.0,95.0,32.0,0.1040049039640376
1.0,1.0,6.0,0.1,0.025,0.6,2.0,4756.0,111.0,34.0,0.10365853658536585
1.0,1.0,7.0,0.1,0.025,0.6,2.0,4595.0,123.0,39.0,0.1044613710554951
1.0,1.0,8.0,0.1,0.025,0.6,2.0,4465.0,139.0,50.0,0.10503919372900336
1.0,1.0,9.0,0.1,0.025,0.6,2.0,4288.0,158.0,67.0,0.10377798507462686
1.0,1.0,10.0,0.1,0.025,0.6,2.0,4163.0,179.0,74.0,0.10569300984866682
1.0,1.0,11.0,0.1,0.025,0.6,2.0,4061.0,209.0,85.0,0.10490027086924403
1.0,1.0,12.0,0.1,0.025,0.6,2.0,3911.0,211.0,90.0,0.10636665814369727
1.0,1.0,13.0,0.1,0.025,0.6,2.0,3822.0,230.0,101.0,0.10596546310832025
1.0,1.0,14.0,0.1,0.025,0.6,2.0,3736.0,237.0,118.0,0.10786937901498929
1.0,1.0,15.0,0.1,0.025,0.6,2.0,3635.0,250.0,116.0,0.10646492434662999
1.0,1.0,16.0,0.1,0.025,0.6,2.0,3548.0,265.0,117.0,0.10935738444193913
1.0,1.0,17.0,0.1,0.025,0.6,2.0,3480.0,279.0,122.0,0.10833333333333334
1.0,1.0,18.0,0.1,0.025,0.6,2.0,3406.0,286.0,128.0,0.11156782149148561
1.0,1.0,19.0,0.1,0.025,0.6,2.0,3277.0,297.0,133.0,0.11321330485199878
1.0,1.0,20.0,0.1,0.025,0.6,2.0,6059.0,290.0,142.0,0.06073609506519228
1.0,1.0,21.0,0.1,0.025,0.6,2.0,5532.0,354.0,147.0,0.06182212581344902
1.0,1.0,22.0,0.1,0.025,0.6,2.0,5223.0,393.0,162.0,0.06452230518858894
1.0,1.0,23.0,0.1,0.025,0.6,2.0,4929.0,435.0,170.0,0.06573341448569689
1.0,1.0,24.0,0.1,0.025,0.6,2.0,4612.0,462.0,167.0,0.06786643538594969
1.0,1.0,25.0,0.1,0.025,0.6,2.0,4372.0,458.0,189.0,0.06999085086916743
1.0,1.0,26.0,0.1,0.025,0.6,2.0,4134.0,484.0,199.0,0.07184325108853411
1.0,1.0,27.0,0.1,0.025,0.6,2.0,3880.0,514.0,222.0,0.07396907216494845
1.0,1.0,28.0,0.1,0.025,0.6,2.0,3740.0,529.0,231.0,0.07647058823529412
1.0,1.0,29.0,0.1,0.025,0.6,2.0,3533.0,555.0,239.0,0.07755448627228984
1.0,1.0,30.0,0.1,0.025,0.6,2.0,3328.0,540.0,233.0,0.08203125
1.0,1.0,31.0,0.1,0.025,0.6,2.0,3187.0,542.0,240.0,0.08315029808597427
1.0,1.0,32.0,0.1,0.025,0.6,2.0,3017.0,529.0,251.0,0.08816705336426914
1.0,1.0,33.0,0.1,0.025,0.6,2.0,2822.0,497.0,237.0,0.08965272856130405
1.0,1.0,34.0,0.1,0.025,0.6,2.0,2658.0,481.0,228.0,0.09556057185854025
1.0,1.0,35.0,0.1,0.025,0.6,2.0,2533.0,465.0,225.0,0.09711804184761152
1.0,1.0,36.0,0.1,0.025,0.6,2.0,2413.0,477.0,243.0,0.1027766266058848
1.0,1.0,37.0,0.1,0.025,0.6,2.0,2270.0,441.0,221.0,0.10881057268722467
1.0,1.0,38.0,0.1,0.025,0.6,2.0,2144.0,416.0,210.0,0.11287313432835822
1.0,1.0,39.0,0.1,0.025,0.6,2.0,2005.0,371.0,182.0,0.12069825436408978
1.0,1.0,40.0,0.1,0.025,0.6,2.0,1918.0,375.0,175.0,0.1261730969760167
1.0,1.0,41.0,0.1,0.025,0.6,2.0,1826.0,360.0,170.0,0.13143483023001096
1.0,1.0,42.0,0.1,0.025,0.6,2.0,1742.0,347.0,173.0,0.1377726750861079
1.0,1.0,43.0,0.1,0.025,0.6,2.0,1643.0,330.0,152.0,0.14181375532562385
1.0,1.0,44.0,0.1,0.025,0.6,2.0,1579.0,316.0,149.0,0.1488283723875871
1.0,1.0,45.0,0.1,0.025,0.6,2.0,1484.0,288.0,136.0,0.22506738544474394
1.0,1.0,46.0,0.1,0.025,0.6,2.0,1424.0,274.0,134.0,0.2345505617977528
1.0,1.0,47.0,0.1,0.025,0.6,2.0,1362.0,254.0,127.0,0.24155653450807635
1.0,1.0,48.0,0.1,0.025,0.6,2.0,1300.0,227.0,127.0,0.2469230769230769
1.0,1.0,49.0,0.1,0.025,0.6,2.0,1247.0,220.0,127.0,0.2518043303929431
1.0,1.0,50.0,0.1,0.025,0.6,2.0,1199.0,197.0,112.0,0.25771476230191825
1.0,1.0,51.0,0.1,0.025,0.6,2.0,1148.0,172.0,94.0,0.26306620209059234
1.0,1.0,52.0,0.1,0.025,0.6,2.0,1099.0,152.0,86.0,0.27206551410373064
1.0,2.0,1.0,0.1,0.025,0.6,2.0,1068.0,133.0,77.0,0.2799625468164794
1.0,2.0,2.0,0.1,0.025,0.6,2.0,1027.0,127.0,67.0,0.28432327166504384
1.0,2.0,3.0,0.1,0.025,0.6,2.0,998.0,110.0,55.0,0.29158316633266534
1.0,2.0,4.0,0.1,0.025,0.6,2.0,961.0,100.0,51.0,0.3017689906347555
1.0,2.0,5.0,0.1,0.025,0.6,2.0,948.0,96.0,52.0,0.3048523206751055
1.0,2.0,6.0,0.1,0.025,0.6,2.0,918.0,80.0,43.0,0.3137254901960784
1.0,2.0,7.0,0.1,0.025,0.6,2.0,903.0,71.0,38.0,0.3167220376522702
1.0,2.0,8.0,0.1,0.025,0.6,2.0,875.0,62.0,35.0,0.3211428571428571
1.0,2.0,9.0,0.1,0.025,0.6,2.0,850.0,58.0,38.0,0.3235294117647059
1.0,2.0,10.0,0.1,0.025,0.6,2.0,823.0,52.0,34.0,0.32806804374240583
1.0,2.0,11.0,0.1,0.025,0.6,2.0,812.0,47.0,31.0,0.33251231527093594
1.0,2.0,12.0,0.1,0.025,0.6,2.0,785.0,37.0,18.0,0.3401273885350318
1.0,2.0,13.0,0.1,0.025,0.6,2.0,786.0,34.0,19.0,0.34096692111959287
1.0,2.0,14.0,0.1,0.025,0.6,2.0,768.0,28.0,15.0,0.3489583333333333
1.0,2.0,15.0,0.1,0.025,0.6,2.0,768.0,28.0,17.0,0.3450520833333333
1.0,2.0,16.0,0.1,0.025,0.6,2.0,753.0,27.0,13.0,0.35325365205843295
1.0,2.0,17.0,0.1,0.025,0.6,2.0,747.0,23.0,13.0,0.3507362784471218
1.0,2.0,18.0,0.1,0.025,0.6,2.0,733.0,22.0,12.0,0.35607094133697137
1.0,2.0,19.0,0.1,0.025,0.6,2.0,737.0,22.0,12.0,0.3514246947082768
1.0,2.0,20.0,0.1,0.025,0.6,2.0,1290.0,19.0,10.0,0.19612403100775194
1.0,2.0,21.0,0.1,0.025,0.6,2.0,1286.0,20.0,10.0,0.19517884914463451
1.0,2.0,22.0,0.1,0.025,0.6,2.0,1250.0,21.0,8.0,0.1968
1.0,2.0,23.0,0.1,0.025,0.6,2.0,1238.0,16.0,10.0,0.19789983844911146
1.0,2.0,24.0,0.1,0.025,0.6,2.0,1208.0,15.0,10.0,0.20033112582781457
1.0,2.0,25.0,0.1,0.025,0.6,2.0,1187.0,18.0,8.0,0.1979780960404381
1.0,2.0,26.0,0.1,0.025,0.6,2.0,1122.0,17.0,4.0,0.2014260249554367
1.0,2.0,27.0,0.1,0.025,0.6,2.0,1120.0,14.0,4.0,0.20089285714285715
1.0,2.0,28.0,0.1,0.025,0.6,2.0,1097.0,14.0,9.0,0.20054694621695535
1.0,2.0,29.0,0.1,0.025,0.6,2.0,1080.0,14.0,10.0,0.20277777777777778
1.0,2.0,30.0,0.1,0.025,0.6,2.0,1047.0,13.0,7.0,0.2034383954154728
1.0,2.0,31.0,0.1,0.025,0.6,2.0,1036.0,6.0,3.0,0.20752895752895753
1.0,2.0,32.0,0.1,0.025,0.6,2.0,1025.0,6.0,3.0,0.2048780487804878
1.0,2.0,33.0,0.1,0.025,0.6,2.0,1011.0,6.0,3.0,0.20474777448071216
1.0,2.0,34.0,0.1,0.025,0.6,2.0,993.0,5.0,2.0,0.20443101711983888
1.0,2.0,35.0,0.1,0.025,0.6,2.0,974.0,4.0,1.0,0.20431211498973306
1.0,2.0,36.0,0.1,0.025,0.6,2.0,960.0,3.0,0.0,0.20104166666666667
1.0,2.0,37.0,0.1,0.025,0.6,2.0,961.0,3.0,1.0,0.20291363163371487
1.0,2.0,38.0,0.1,0.025,0.6,2.0,955.0,3.0,2.0,0.20209424083769634
1.0,2.0,39.0,0.1,0.025,0.6,2.0,950.0,3.0,3.0,0.20421052631578948
1.0,2.0,40.0,0.1,0.025,0.6,2.0,935.0,3.0,2.0,0.2021390374331551
1.0,2.0,41.0,0.1,0.025,0.6,2.0,942.0,3.0,1.0,0.20382165605095542
1.0,2.0,42.0,0.1,0.025,0.6,2.0,892.0,2.0,0.0,0.2062780269058296
1.0,2.0,43.0,0.1,0.025,0.6,2.0,897.0,2.0,1.0,0.20512820512820512
1.0,2.0,44.0,0.1,0.025,0.6,2.0,890.0,2.0,1.0,0.20224719101123595
1.0,2.0,45.0,0.1,0.025,0.6,2.0,857.0,1.0,1.0,0.25670945157526254
1.0,2.0,46.0,0.1,0.025,0.6,2.0,826.0,0.0,0.0,0.26150121065375304
1.0,2.0,47.0,0.1,0.025,0.6,2.0,790.0,0.0,0.0,0.2607594936708861
1.0,2.0,48.0,0.1,0.025,0.6,2.0,776.0,0.0,0.0,0.2615979381443299
1.0,2.0,49.0,0.1,0.025,0.6,2.0,769.0,0.0,0.0,0.26007802340702213
1.0,2.0,50.0,0.1,0.025,0.6,2.0,764.0,0.0,0.0,0.2591623036649215
1.0,2.0,51.0,0.1,0.025,0.6,2.0,770.0,0.0,0.0,0.2584415584415584
1.0,2.0,52.0,0.1,0.025,0.6,2.0,757.0,0.0,0.0,0.2575957727873184
1.0,3.0,1.0,0.1,0.025,0.6,2.0,758.0,0.0,0.0,0.25725593667546176
1.0,3.0,2.0,0.1,0.025,0.6,2.0,748.0,0.0,0.0,0.25668449197860965
1.0,3.0,3.0,0.1,0.025,0.6,2.0,747.0,0.0,0.0,0.2556894243641232
1.0,3.0,4.0,0.1,0.025,0.6,2.0,736.0,0.0,0.0,0.25679347826086957
1.0,3.0,5.0,0.1,0.025,0.6,2.0,736.0,0.0,0.0,0.2554347826086957
1.0,3.0,6.0,0.1,0.025,0.6,2.0,726.0,0.0,0.0,0.25206611570247933
1.0,3.0,7.0,0.1,0.025,0.6,2.0,727.0,0.0,0.0,0.2517193947730399
1.0,3.0,8.0,0.1,0.025,0.6,2.0,713.0,0.0,0.0,0.2496493688639551
1.0,3.0,9.0,0.1,0.025,0.6,2.0,719.0,0.0,0.0,0.24756606397774686
1.0,3.0,10.0,0.1,0.025,0.6,2.0,710.0,0.0,0.0,0.24788732394366197
1.0,3.0,11.0,0.1,0.025,0.6,2.0,713.0,0.0,0.0,0.2496493688639551
1.0,3.0,12.0,0.1,0.025,0.6,2.0,701.0,0.0,0.0,0.24821683309557774
1.0,3.0,13.0,0.1,0.025,0.6,2.0,709.0,0.0,0.0,0.2454160789844852
1.0,3.0,14.0,0.1,0.025,0.6,2.0,694.0,0.0,0.0,0.2420749279538905
1.0,3.0,15.0,0.1,0.025,0.6,2.0,701.0,0.0,0.0,0.24251069900142652
1.0,3.0,16.0,0.1,0.025,0.6,2.0,684.0,0.0,0.0,0.2412280701754386
1.0,3.0,17.0,0.1,0.025,0.6,2.0,690.0,0.0,0.0,0.24347826086956523
1.0,3.0,18.0,0.1,0.025,0.6,2.0,683.0,0.0,0.0,0.24158125915080528
1.0,3.0,19.0,0.1,0.025,0.6,2.0,685.0,0.0,0.0,0.24379562043795622
1.0,3.0,20.0,0.1,0.025,0.6,2.0,1206.0,0.0,0.0,0.1318407960199005
1.0,3.0,21.0,0.1,0.025,0.6,2.0,1197.0,0.0,0.0,0.13199665831244778
1.0,3.0,22.0,0.1,0.025,0.6,2.0,1150.0,0.0,0.0,0.13304347826086957
1.0,3.0,23.0,0.1,0.025,0.6,2.0,1113.0,0.0,0.0,0.13387241689128482
1.0,3.0,24.0,0.1,0.025,0.6,2.0,1092.0,0.0,0.0,0.13278388278388278
