rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.7,0.5,2.0,5001.0,0.0,0.0,0.7020595880823836
1.0,1.0,2.0,0.7,0.5,2.0,4970.0,0.0,0.0,0.6987927565392354
1.0,1.0,3.0,0.7,0.5,2.0,4910.0,0.0,0.0,0.7018329938900204
1.0,1.0,4.0,0.7,0.5,2.0,4908.0,0.0,0.0,0.7002852485737572
1.0,1.0,5.0,0.7,0.5,2.0,4963.0,0.0,0.0,0.6981664315937941
1.0,1.0,6.0,0.7,0.5,2.0,4860.0,0.0,0.0,0.6979423868312757
1.0,1.0,7.0,0.7,0.5,2.0,4817.0,0.0,0.0,0.7012663483495952
1.0,1.0,8.0,0.7,0.5,2.0,4795.0,0.0,0.0,0.700104275286757
1.0,1.0,9.0,0.7,0.5,2.0,4698.0,0.0,0.0,0.7002979991485738
1.0,1.0,10.0,0.7,0.5,2.0,4651.0,0.0,0.0,0.6985594495807353
1.0,1.0,11.0,0.7,0.5,2.0,4600.0,0.0,0.0,0.7004347826086956
1.0,1.0,12.0,0.7,0.5,2.0,4598.0,0.0,0.0,0.6985645933014354
1.0,1.0,13.0,0.7,0.5,2.0,4536.0,0.0,0.0,0.6995149911816578
1.0,1.0,14.0,0.7,0.5,2.0,4461.0,0.0,0.0,0.699394754539341
1.0,1.0,15.0,0.7,0.5,2.0,4386.0,0.0,0.0,0.6999544003647971
1.0,1.0,16.0,0.7,0.5,2.0,4324.0,0.0,0.0,0.7000462534690102
1.0,1.0,17.0,0.7,0.5,2.0,4217.0,0.0,0.0,0.7007351197533792
1.0,1.0,18.0,0.7,0.5,2.0,4102.0,0.0,0.0,0.6977084349098001
1.0,1.0,19.0,0.7,0.5,2.0,4046.0,0.0,0.0,0.6979733069698467
1.0,1.0,20.0,0.7,0.5,2.0,11482.0,0.0,0.0,0.2432503048249434
1.0,1.0,21.0,0.7,0.5,2.0,11309.0,0.0,0.0,0.2439649836413476
1.0,1.0,22.0,0.7,0.5,2.0,10982.0,0.0,0.0,0.24458204334365324
1.0,1.0,23.0,0.7,0.5,2.0,10990.0,0.0,0.0,0.24394904458598726
1.0,1.0,24.0,0.7,0.5,2.0,10867.0,0.0,0.0,0.24348946351338915
1.0,1.0,25.0,0.7,0.5,2.0,10739.0,0.0,0.0,0.24322562622218083
1.0,1.0,26.0,0.7,0.5,2.0,10521.0,0.0,0.0,0.24170706206634351
1.0,1.0,27.0,0.7,0.5,2.0,10407.0,0.0,0.0,0.2421447102911502
1.0,1.0,28.0,0.7,0.5,2.0,10291.0,0.0,0.0,0.24234768244096783
1.0,1.0,29.0,0.7,0.5,2.0,10082.0,0.0,0.0,0.24231303312834754
1.0,1.0,30.0,0.7,0.5,2.0,9983.0,0.0,0.0,0.2431132925974156
1.0,1.0,31.0,0.7,0.5,2.0,9835.0,0.0,0.0,0.24382308083375698
1.0,1.0,32.0,0.7,0.5,2.0,9724.0,0.0,0.0,0.24197860962566844
1.0,1.0,33.0,0.7,0.5,2.0,9631.0,0.0,0.0,0.24244626726196655
1.0,1.0,34.0,0.7,0.5,2.0,9558.0,0.0,0.0,0.24346097509939318
1.0,1.0,35.0,0.7,0.5,2.0,9339.0,0.0,0.0,0.24242424242424243
1.0,1.0,36.0,0.7,0.5,2.0,9204.0,0.0,0.0,0.24282920469361147
