rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.7,0.15,3.0,5187.0,0.0,0.0,0.7017543859649122
1.0,1.0,2.0,0.7,0.15,3.0,5173.0,0.0,0.0,0.7023004059539919
1.0,1.0,3.0,0.7,0.15,3.0,5176.0,0.0,0.0,0.7009273570324575
1.0,1.0,4.0,0.7,0.15,3.0,5189.0,0.0,0.0,0.701483908267489
1.0,1.0,5.0,0.7,0.15,3.0,5282.0,0.0,0.0,0.7020068156001514
1.0,1.0,6.0,0.7,0.15,3.0,5144.0,0.0,0.0,0.702954898911353
1.0,1.0,7.0,0.7,0.15,3.0,5121.0,0.0,0.0,0.7024018746338606
1.0,1.0,8.0,0.7,0.15,3.0,5079.0,0.0,0.0,0.7019098247686553
1.0,1.0,9.0,0.7,0.15,3.0,4959.0,0.0,0.0,0.700947771728171
1.0,1.0,10.0,0.7,0.15,3.0,4900.0,0.0,0.0,0.7020408163265306
1.0,1.0,11.0,0.7,0.15,3.0,4843.0,0.0,0.0,0.7024571546562048
1.0,1.0,12.0,0.7,0.15,3.0,4767.0,0.0,0.0,0.7012796307950493
1.0,1.0,13.0,0.7,0.15,3.0,4703.0,0.0,0.0,0.7025302998086328
1.0,1.0,14.0,0.7,0.15,3.0,4668.0,0.0,0.0,0.702656383890317
1.0,1.0,15.0,0.7,0.15,3.0,4601.0,0.0,0.0,0.7020212997174528
1.0,1.0,16.0,0.7,0.15,3.0,4490.0,0.0,0.0,0.7015590200445434
1.0,1.0,17.0,0.7,0.15,3.0,4426.0,0.0,0.0,0.7019882512426571
1.0,1.0,18.0,0.7,0.15,3.0,4364.0,0.0,0.0,0.7025664527956004
1.0,1.0,19.0,0.7,0.15,3.0,4301.0,0.0,0.0,0.7026272959776796
1.0,1.0,20.0,0.7,0.15,3.0,11968.0,0.0,0.0,0.24991644385026737
1.0,1.0,21.0,0.7,0.15,3.0,11824.0,0.0,0.0,0.24873139377537212
1.0,1.0,22.0,0.7,0.15,3.0,11752.0,0.0,0.0,0.24855343771272975
1.0,1.0,23.0,0.7,0.15,3.0,11599.0,0.0,0.0,0.2485559099922407
1.0,1.0,24.0,0.7,0.15,3.0,11472.0,0.0,0.0,0.2481694560669456
1.0,1.0,25.0,0.7,0.15,3.0,11220.0,0.0,0.0,0.24893048128342246
1.0,1.0,26.0,0.7,0.15,3.0,11177.0,0.0,0.0,0.24854612149950792
1.0,1.0,27.0,0.7,0.15,3.0,10884.0,0.0,0.0,0.24898934215361998
1.0,1.0,28.0,0.7,0.15,3.0,10879.0,0.0,0.0,0.24891993749425498
1.0,1.0,29.0,0.7,0.15,3.0,10716.0,0.0,0.0,0.24878686076894363
1.0,1.0,30.0,0.7,0.15,3.0,10555.0,0.0,0.0,0.25002368545712933
1.0,1.0,31.0,0.7,0.15,3.0,10326.0,0.0,0.0,0.24985473561882626
1.0,1.0,32.0,0.7,0.15,3.0,10251.0,0.0,0.0,0.2506096966149644
1.0,1.0,33.0,0.7,0.15,3.0,10081.0,0.0,0.0,0.24957841483979765
1.0,1.0,34.0,0.7,0.15,3.0,9863.0,0.0,0.0,0.25063368143566866
1.0,1.0,35.0,0.7,0.15,3.0,9707.0,0.0,0.0,0.2499227361697744
1.0,1.0,36.0,0.7,0.15,3.0,9659.0,0.0,0.0,0.2510611864582255
1.0,1.0,37.0,0.7,0.15,3.0,9563.0,0.0,0.0,0.24929415455401024
1.0,1.0,38.0,0.7,0.15,3.0,9423.0,0.0,0.0,0.2500265308288231
1.0,1.0,39.0,0.7,0.15,3.0,9282.0,0.0,0.0,0.24962292609351433
1.0,1.0,40.0,0.7,0.15,3.0,9178.0,0.0,0.0,0.2489649161037263
1.0,1.0,41.0,0.7,0.15,3.0,9048.0,0.0,0.0,0.2492263483642794
1.0,1.0,42.0,0.7,0.15,3.0,8970.0,0.0,0.0,0.24949832775919734
1.0,1.0,43.0,0.7,0.15,3.0,8892.0,0.0,0.0,0.24988753936122357
1.0,1.0,44.0,0.7,0.15,3.0,8774.0,0.0,0.0,0.25017095965352176
1.0,1.0,45.0,0.7,0.15,3.0,8695.0,0.0,0.0,0.548936170212766
1.0,1.0,46.0,0.7,0.15,3.0,8604.0,0.0,0.0,0.548465829846583
1.0,1.0,47.0,0.7,0.15,3.0,8534.0,0.0,0.0,0.5492149050855402
1.0,1.0,48.0,0.7,0.15,3.0,8348.0,0.0,0.0,0.5504312410158122
1.0,1.0,49.0,0.7,0.15,3.0,8196.0,0.0,0.0,0.5483162518301611
1.0,1.0,50.0,0.7,0.15,3.0,7955.0,0.0,0.0,0.5497171590194846
1.0,1.0,51.0,0.7,0.15,3.0,7700.0,0.0,0.0,0.5505194805194805
1.0,1.0,52.0,0.7,0.15,3.0,7383.0,0.0,0.0,0.5497765136123527
1.0,2.0,1.0,0.7,0.15,3.0,7199.0,0.0,0.0,0.5502153076816224
1.0,2.0,2.0,0.7,0.15,3.0,7047.0,0.0,0.0,0.552007946643962
1.0,2.0,3.0,0.7,0.15,3.0,6855.0,0.0,0.0,0.550401167031364
1.0,2.0,4.0,0.7,0.15,3.0,6591.0,0.0,0.0,0.550599302078592
1.0,2.0,5.0,0.7,0.15,3.0,6332.0,0.0,0.0,0.5516424510423247
1.0,2.0,6.0,0.7,0.15,3.0,6198.0,0.0,0.0,0.5514682155534043
1.0,2.0,7.0,0.7,0.15,3.0,5960.0,0.0,0.0,0.547986577181208
1.0,2.0,8.0,0.7,0.15,3.0,5848.0,0.0,0.0,0.5506155950752394
1.0,2.0,9.0,0.7,0.15,3.0,5692.0,0.0,0.0,0.5497189037245257
1.0,2.0,10.0,0.7,0.15,3.0,5473.0,0.0,0.0,0.5499725927279372
1.0,2.0,11.0,0.7,0.15,3.0,5295.0,0.0,0.0,0.5497639282341832
1.0,2.0,12.0,0.7,0.15,3.0,5142.0,0.0,0.0,0.5503695060287825
1.0,2.0,13.0,0.7,0.15,3.0,4930.0,0.0,0.0,0.5476673427991886
1.0,2.0,14.0,0.7,0.15,3.0,4841.0,0.0,0.0,0.5498863871101012
1.0,2.0,15.0,0.7,0.15,3.0,4766.0,0.0,0.0,0.5482584976919849
1.0,2.0,16.0,0.7,0.15,3.0,4605.0,0.0,0.0,0.548099891422367
1.0,2.0,17.0,0.7,0.15,3.0,4383.0,0.0,0.0,0.5471138489618983
1.0,2.0,18.0,0.7,0.15,3.0,4223.0,0.0,0.0,0.5481884915936538
1.0,2.0,19.0,0.7,0.15,3.0,4120.0,0.0,0.0,0.5468446601941748
1.0,2.0,20.0,0.7,0.15,3.0,10886.0,0.0,0.0,0.1990630167187213
1.0,2.0,21.0,0.7,0.15,3.0,10795.0,0.0,0.0,0.19907364520611395
1.0,2.0,22.0,0.7,0.15,3.0,10461.0,0.0,0.0,0.19950291559124367
1.0,2.0,23.0,0.7,0.15,3.0,10259.0,0.0,0.0,0.19972706891509895
1.0,2.0,24.0,0.7,0.15,3.0,9932.0,0.0,0.0,0.1999597261377366
1.0,2.0,25.0,0.7,0.15,3.0,9916.0,0.0,0.0,0.20028237192416296
1.0,2.0,26.0,0.7,0.15,3.0,9826.0,0.0,0.0,0.19957256258904946
1.0,2.0,27.0,0.7,0.15,3.0,9796.0,0.0,0.0,0.19957125357288688
1.0,2.0,28.0,0.7,0.15,3.0,9610.0,0.0,0.0,0.19927159209157128
1.0,2.0,29.0,0.7,0.15,3.0,9616.0,0.0,0.0,0.19893926788685523
1.0,2.0,30.0,0.7,0.15,3.0,9508.0,0.0,0.0,0.19793857803954565
1.0,2.0,31.0,0.7,0.15,3.0,9453.0,0.0,0.0,0.19930180894953983
1.0,2.0,32.0,0.7,0.15,3.0,9222.0,0.0,0.0,0.1976794621557146
1.0,2.0,33.0,0.7,0.15,3.0,9108.0,0.0,0.0,0.19883618796662275
1.0,2.0,34.0,0.7,0.15,3.0,8921.0,0.0,0.0,0.19751148974330232
1.0,2.0,35.0,0.7,0.15,3.0,8706.0,0.0,0.0,0.19917298414886286
1.0,2.0,36.0,0.7,0.15,3.0,8592.0,0.0,0.0,0.19832402234636873
1.0,2.0,37.0,0.7,0.15,3.0,8495.0,0.0,0.0,0.19764567392583873
1.0,2.0,38.0,0.7,0.15,3.0,8176.0,0.0,0.0,0.1971624266144814
1.0,2.0,39.0,0.7,0.15,3.0,7922.0,0.0,0.0,0.1984347387023479
1.0,2.0,40.0,0.7,0.15,3.0,7811.0,0.0,0.0,0.19843810011522212
1.0,2.0,41.0,0.7,0.15,3.0,7713.0,0.0,0.0,0.19875534811357448
1.0,2.0,42.0,0.7,0.15,3.0,7601.0,0.0,0.0,0.1994474411261676
1.0,2.0,43.0,0.7,0.15,3.0,7616.0,0.0,0.0,0.19826680672268907
1.0,2.0,44.0,0.7,0.15,3.0,7515.0,0.0,0.0,0.19840319361277445
1.0,2.0,45.0,0.7,0.15,3.0,7501.0,0.0,0.0,0.5341954406079189
1.0,2.0,46.0,0.7,0.15,3.0,7418.0,0.0,0.0,0.5339714208681585
1.0,2.0,47.0,0.7,0.15,3.0,7337.0,0.0,0.0,0.5333242469674254
1.0,2.0,48.0,0.7,0.15,3.0,7225.0,0.0,0.0,0.5332871972318339
1.0,2.0,49.0,0.7,0.15,3.0,7014.0,0.0,0.0,0.5333618477331052
1.0,2.0,50.0,0.7,0.15,3.0,6796.0,0.0,0.0,0.5320776927604474
1.0,2.0,51.0,0.7,0.15,3.0,6488.0,0.0,0.0,0.5334463625154131
1.0,2.0,52.0,0.7,0.15,3.0,6291.0,0.0,0.0,0.5315530122397075
1.0,3.0,1.0,0.7,0.15,3.0,6187.0,0.0,0.0,0.5332148052367868
1.0,3.0,2.0,0.7,0.15,3.0,5879.0,0.0,0.0,0.5334240517094744
1.0,3.0,3.0,0.7,0.15,3.0,5778.0,0.0,0.0,0.5344409830391139
1.0,3.0,4.0,0.7,0.15,3.0,5631.0,0.0,0.0,0.5332978156632925
1.0,3.0,5.0,0.7,0.15,3.0,5533.0,0.0,0.0,0.5353334538225194
1.0,3.0,6.0,0.7,0.15,3.0,5360.0,0.0,0.0,0.5345149253731343
1.0,3.0,7.0,0.7,0.15,3.0,5272.0,0.0,0.0,0.5358497723823976
1.0,3.0,8.0,0.7,0.15,3.0,5166.0,0.0,0.0,0.5369725125822686
1.0,3.0,9.0,0.7,0.15,3.0,5105.0,0.0,0.0,0.538099902056807
1.0,3.0,10.0,0.7,0.15,3.0,4895.0,0.0,0.0,0.5364657814096017
1.0,3.0,11.0,0.7,0.15,3.0,4786.0,0.0,0.0,0.5346844964479732
1.0,3.0,12.0,0.7,0.15,3.0,4614.0,0.0,0.0,0.5333766796705678
1.0,3.0,13.0,0.7,0.15,3.0,4494.0,0.0,0.0,0.5329327992879395
1.0,3.0,14.0,0.7,0.15,3.0,4329.0,0.0,0.0,0.5296835296835297
1.0,3.0,15.0,0.7,0.15,3.0,4259.0,0.0,0.0,0.5320497769429443
1.0,3.0,16.0,0.7,0.15,3.0,4013.0,0.0,0.0,0.5287814602541739
1.0,3.0,17.0,0.7,0.15,3.0,3971.0,0.0,0.0,0.5341223873079829
1.0,3.0,18.0,0.7,0.15,3.0,3803.0,0.0,0.0,0.5308966605311596
1.0,3.0,19.0,0.7,0.15,3.0,3762.0,0.0,0.0,0.5337586390217969
1.0,3.0,20.0,0.7,0.15,3.0,10016.0,0.0,0.0,0.19259185303514376
1.0,3.0,21.0,0.7,0.15,3.0,9596.0,0.0,0.0,0.19372655273030429
1.0,3.0,22.0,0.7,0.15,3.0,9368.0,0.0,0.0,0.19321093082835183
1.0,3.0,23.0,0.7,0.15,3.0,9259.0,0.0,0.0,0.19332541311156712
1.0,3.0,24.0,0.7,0.15,3.0,8939.0,0.0,0.0,0.19297460566058844
1.0,3.0,25.0,0.7,0.15,3.0,8919.0,0.0,0.0,0.1935194528534589
1.0,3.0,26.0,0.7,0.15,3.0,8763.0,0.0,0.0,0.19319867625242496
1.0,3.0,27.0,0.7,0.15,3.0,8617.0,0.0,0.0,0.19473134501566672
1.0,3.0,28.0,0.7,0.15,3.0,8311.0,0.0,0.0,0.1951630369389965
