rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.1,0.0,0.6,4.0,5142.0,49.0,12.0,0.09354336833916764
1.0,1.0,2.0,0.1,0.0,0.6,4.0,5154.0,63.0,21.0,0.09254947613504075
1.0,1.0,3.0,0.1,0.0,0.6,4.0,5093.0,72.0,33.0,0.09405065776556057
1.0,1.0,4.0,0.1,0.0,0.6,4.0,5005.0,87.0,32.0,0.0959040959040959
1.0,1.0,5.0,0.1,0.0,0.6,4.0,5079.0,112.0,43.0,0.09647568418980114
1.0,1.0,6.0,0.1,0.0,0.6,4.0,4962.0,144.0,47.0,0.0973397823458283
1.0,1.0,7.0,0.1,0.0,0.6,4.0,4789.0,166.0,62.0,0.09772395072040092
1.0,1.0,8.0,0.1,0.0,0.6,4.0,4686.0,198.0,77.0,0.09837814767392232
1.0,1.0,9.0,0.1,0.0,0.6,4.0,4500.0,217.0,87.0,0.09644444444444444
1.0,1.0,10.0,0.1,0.0,0.6,4.0,4240.0,234.0,99.0,0.09787735849056604
1.0,1.0,11.0,0.1,0.0,0.6,4.0,4106.0,248.0,94.0,0.09912323429128105
1.0,1.0,12.0,0.1,0.0,0.6,4.0,3951.0,260.0,108.0,0.09870918754745633
1.0,1.0,13.0,0.1,0.0,0.6,4.0,3829.0,273.0,110.0,0.09976495168451292
1.0,1.0,14.0,0.1,0.0,0.6,4.0,3747.0,304.0,124.0,0.1006138243928476
1.0,1.0,15.0,0.1,0.0,0.6,4.0,3587.0,301.0,141.0,0.10091998884862002
1.0,1.0,16.0,0.1,0.0,0.6,4.0,3484.0,304.0,151.0,0.10304247990815155
1.0,1.0,17.0,0.1,0.0,0.6,4.0,3406.0,321.0,159.0,0.10452143276570758
1.0,1.0,18.0,0.1,0.0,0.6,4.0,3328.0,327.0,163.0,0.10727163461538461
1.0,1.0,19.0,0.1,0.0,0.6,4.0,3268.0,321.0,163.0,0.10832313341493269
1.0,1.0,20.0,0.1,0.0,0.6,4.0,6050.0,304.0,157.0,0.05768595041322314
1.0,1.0,21.0,0.1,0.0,0.6,4.0,5742.0,394.0,138.0,0.05869035179380007
1.0,1.0,22.0,0.1,0.0,0.6,4.0,5373.0,452.0,155.0,0.060859854829704074
1.0,1.0,23.0,0.1,0.0,0.6,4.0,5054.0,453.0,158.0,0.0627225959635932
1.0,1.0,24.0,0.1,0.0,0.6,4.0,4805.0,489.0,188.0,0.06305931321540062
1.0,1.0,25.0,0.1,0.0,0.6,4.0,4521.0,518.0,205.0,0.0645874806458748
1.0,1.0,26.0,0.1,0.0,0.6,4.0,4322.0,553.0,218.0,0.06409069875057843
1.0,1.0,27.0,0.1,0.0,0.6,4.0,4078.0,553.0,223.0,0.06596370769985287
1.0,1.0,28.0,0.1,0.0,0.6,4.0,3866.0,571.0,242.0,0.0685463010863942
1.0,1.0,29.0,0.1,0.0,0.6,4.0,3672.0,592.0,283.0,0.06971677559912855
1.0,1.0,30.0,0.1,0.0,0.6,4.0,3464.0,610.0,276.0,0.07390300230946882
1.0,1.0,31.0,0.1,0.0,0.6,4.0,3293.0,653.0,277.0,0.07652596416641361
1.0,1.0,32.0,0.1,0.0,0.6,4.0,3118.0,622.0,260.0,0.07985888389993585
1.0,1.0,33.0,0.1,0.0,0.6,4.0,2939.0,625.0,273.0,0.08336168764886015
1.0,1.0,34.0,0.1,0.0,0.6,4.0,2811.0,641.0,290.0,0.08502312344361437
1.0,1.0,35.0,0.1,0.0,0.6,4.0,2677.0,621.0,295.0,0.09077325364213672
1.0,1.0,36.0,0.1,0.0,0.6,4.0,2527.0,619.0,302.0,0.09339137316976652
1.0,1.0,37.0,0.1,0.0,0.6,4.0,2282.0,557.0,273.0,0.09991235758106924
1.0,1.0,38.0,0.1,0.0,0.6,4.0,2176.0,528.0,267.0,0.10294117647058823
1.0,1.0,39.0,0.1,0.0,0.6,4.0,2038.0,487.0,250.0,0.11089303238469088
1.0,1.0,40.0,0.1,0.0,0.6,4.0,1927.0,477.0,243.0,0.11572392319667878
1.0,1.0,41.0,0.1,0.0,0.6,4.0,1804.0,444.0,234.0,0.12250554323725056
1.0,1.0,42.0,0.1,0.0,0.6,4.0,1679.0,405.0,219.0,0.12805241215008933
1.0,1.0,43.0,0.1,0.0,0.6,4.0,1552.0,375.0,192.0,0.13595360824742267
1.0,1.0,44.0,0.1,0.0,0.6,4.0,1456.0,329.0,170.0,0.14491758241758243
1.0,1.0,45.0,0.1,0.0,0.6,4.0,1336.0,284.0,149.0,0.21781437125748504
1.0,1.0,46.0,0.1,0.0,0.6,4.0,1286.0,258.0,148.0,0.2223950233281493
1.0,1.0,47.0,0.1,0.0,0.6,4.0,1209.0,227.0,132.0,0.23325062034739455
1.0,1.0,48.0,0.1,0.0,0.6,4.0,1145.0,195.0,105.0,0.2366812227074236
1.0,1.0,49.0,0.1,0.0,0.6,4.0,1077.0,164.0,95.0,0.24976787372330547
1.0,1.0,50.0,0.1,0.0,0.6,4.0,1048.0,141.0,82.0,0.25572519083969464
1.0,1.0,51.0,0.1,0.0,0.6,4.0,1004.0,139.0,83.0,0.2639442231075697
1.0,1.0,52.0,0.1,0.0,0.6,4.0,977.0,117.0,66.0,0.2671443193449335
1.0,2.0,1.0,0.1,0.0,0.6,4.0,934.0,101.0,58.0,0.27944325481798715
1.0,2.0,2.0,0.1,0.0,0.6,4.0,917.0,89.0,51.0,0.2813522355507088
1.0,2.0,3.0,0.1,0.0,0.6,4.0,891.0,74.0,47.0,0.29292929292929293
1.0,2.0,4.0,0.1,0.0,0.6,4.0,873.0,61.0,38.0,0.2943871706758305
1.0,2.0,5.0,0.1,0.0,0.6,4.0,845.0,47.0,32.0,0.30532544378698223
1.0,2.0,6.0,0.1,0.0,0.6,4.0,836.0,45.0,22.0,0.3026315789473684
1.0,2.0,7.0,0.1,0.0,0.6,4.0,813.0,39.0,22.0,0.3111931119311193
1.0,2.0,8.0,0.1,0.0,0.6,4.0,801.0,31.0,16.0,0.3096129837702871
1.0,2.0,9.0,0.1,0.0,0.6,4.0,789.0,30.0,20.0,0.3181242078580482
