rep,year,week,sero,type,rate,barrier_val,barrier_prop,total_pop,n_infected,n_symptomatic
16,9,34,0.4,propagule,0.1,0,0.0,792,0,0
16,9,35,0.4,propagule,0.1,0,0.0,798,0,0
16,9,36,0.4,propagule,0.1,0,0.0,779,0,0
16,9,37,0.4,propagule,0.1,0,0.0,772,0,0
16,9,38,0.4,propagule,0.1,0,0.0,756,0,0
16,9,39,0.4,propagule,0.1,0,0.0,770,0,0
16,9,40,0.4,propagule,0.1,0,0.0,755,0,0
16,9,41,0.4,propagule,0.1,0,0.0,764,0,0
16,9,42,0.4,propagule,0.1,0,0.0,737,0,0
16,9,43,0.4,propagule,0.1,0,0.0,749,0,0
16,9,44,0.4,propagule,0.1,0,0.0,737,0,0
16,9,45,0.4,propagule,0.1,0,0.0,744,0,0
16,9,46,0.4,propagule,0.1,0,0.0,734,0,0
16,9,47,0.4,propagule,0.1,0,0.0,745,0,0
16,9,48,0.4,propagule,0.1,0,0.0,734,0,0
16,9,49,0.4,propagule,0.1,0,0.0,744,0,0
16,9,50,0.4,propagule,0.1,0,0.0,731,0,0
16,9,51,0.4,propagule,0.1,0,0.0,736,0,0
16,9,52,0.4,propagule,0.1,0,0.0,724,0,0
16,10,1,0.4,propagule,0.1,0,0.0,733,0,0
16,10,2,0.4,propagule,0.1,0,0.0,714,0,0
16,10,3,0.4,propagule,0.1,0,0.0,726,0,0
16,10,4,0.4,propagule,0.1,0,0.0,717,0,0
16,10,5,0.4,propagule,0.1,0,0.0,724,0,0
16,10,6,0.4,propagule,0.1,0,0.0,715,0,0
16,10,7,0.4,propagule,0.1,0,0.0,723,0,0
16,10,8,0.4,propagule,0.1,0,0.0,715,0,0
16,10,9,0.4,propagule,0.1,0,0.0,726,0,0
16,10,10,0.4,propagule,0.1,0,0.0,702,0,0
16,10,11,0.4,propagule,0.1,0,0.0,699,0,0
16,10,12,0.4,propagule,0.1,0,0.0,690,0,0
16,10,13,0.4,propagule,0.1,0,0.0,698,0,0
16,10,14,0.4,propagule,0.1,0,0.0,688,0,0
16,10,15,0.4,propagule,0.1,0,0.0,699,0,0
16,10,16,0.4,propagule,0.1,0,0.0,690,0,0
16,10,17,0.4,propagule,0.1,0,0.0,698,0,0
16,10,18,0.4,propagule,0.1,0,0.0,690,0,0
16,10,19,0.4,propagule,0.1,0,0.0,698,0,0
16,10,20,0.4,propagule,0.1,0,0.0,1001,0,0
16,10,21,0.4,propagule,0.1,0,0.0,997,0,0
16,10,22,0.4,propagule,0.1,0,0.0,955,0,0
16,10,23,0.4,propagule,0.1,0,0.0,930,0,0
16,10,24,0.4,propagule,0.1,0,0.0,914,0,0
16,10,25,0.4,propagule,0.1,0,0.0,922,0,0
16,10,26,0.4,propagule,0.1,0,0.0,911,0,0
16,10,27,0.4,propagule,0.1,0,0.0,923,0,0
16,10,28,0.4,propagule,0.1,0,0.0,911,0,0
16,10,29,0.4,propagule,0.1,0,0.0,900,0,0
16,10,30,0.4,propagule,0.1,0,0.0,899,0,0
16,10,31,0.4,propagule,0.1,0,0.0,864,0,0
16,10,32,0.4,propagule,0.1,0,0.0,857,0,0
16,10,33,0.4,propagule,0.1,0,0.0,833,0,0
16,10,34,0.4,propagule,0.1,0,0.0,822,0,0
16,10,35,0.4,propagule,0.1,0,0.0,805,0,0
16,10,36,0.4,propagule,0.1,0,0.0,810,0,0
16,10,37,0.4,propagule,0.1,0,0.0,796,0,0
16,10,38,0.4,propagule,0.1,0,0.0,796,0,0
16,10,39,0.4,propagule,0.1,0,0.0,793,0,0
16,10,40,0.4,propagule,0.1,0,0.0,788,0,0
16,10,41,0.4,propagule,0.1,0,0.0,771,0,0
16,10,42,0.4,propagule,0.1,0,0.0,778,0,0
16,10,43,0.4,propagule,0.1,0,0.0,769,0,0
16,10,44,0.4,propagule,0.1,0,0.0,775,0,0
16,10,45,0.4,propagule,0.1,0,0.0,767,0,0
16,10,46,0.4,propagule,0.1,0,0.0,773,0,0
16,10,47,0.4,propagule,0.1,0,0.0,763,0,0
16,10,48,0.4,propagule,0.1,0,0.0,742,0,0
16,10,49,0.4,propagule,0.1,0,0.0,736,0,0
16,10,50,0.4,propagule,0.1,0,0.0,737,0,0
16,10,51,0.4,propagule,0.1,0,0.0,732,0,0
16,10,52,0.4,propagule,0.1,0,0.0,731,0,0
17,1,1,0.4,propagule,0.1,0,0.0,6575,71,10
17,1,2,0.4,propagule,0.1,0,0.0,6451,79,28
17,1,3,0.4,propagule,0.1,0,0.0,6348,101,40
17,1,4,0.4,propagule,0.1,0,0.0,6240,142,47
17,1,5,0.4,propagule,0.1,0,0.0,6102,171,56
17,1,6,0.4,propagule,0.1,0,0.0,5867,194,72
17,1,7,0.4,propagule,0.1,0,0.0,5724,237,94
17,1,8,0.4,propagule,0.1,0,0.0,5470,271,95
17,1,9,0.4,propagule,0.1,0,0.0,5283,295,118
17,1,10,0.4,propagule,0.1,0,0.0,5132,318,127
17,1,11,0.4,propagule,0.1,0,0.0,4911,334,134
17,1,12,0.4,propagule,0.1,0,0.0,4688,306,132
17,1,13,0.4,propagule,0.1,0,0.0,4538,295,146
17,1,14,0.4,propagule,0.1,0,0.0,4308,306,160
17,1,15,0.4,propagule,0.1,0,0.0,4186,311,156
17,1,16,0.4,propagule,0.1,0,0.0,4036,313,144
17,1,17,0.4,propagule,0.1,0,0.0,3967,306,150
17,1,18,0.4,propagule,0.1,0,0.0,3800,301,154
17,1,19,0.4,propagule,0.1,0,0.0,3684,277,155
17,1,20,0.4,propagule,0.1,0,0.0,5275,258,137
17,1,21,0.4,propagule,0.1,0,0.0,5105,298,132
17,1,22,0.4,propagule,0.1,0,0.0,5060,350,121
17,1,23,0.4,propagule,0.1,0,0.0,4898,372,127
17,1,24,0.4,propagule,0.1,0,0.0,4782,390,154
17,1,25,0.4,propagule,0.1,0,0.0,4703,429,188
17,1,26,0.4,propagule,0.1,0,0.0,4642,473,225
17,1,27,0.4,propagule,0.1,0,0.0,4401,464,219
17,1,28,0.4,propagule,0.1,0,0.0,4339,517,237
17,1,29,0.4,propagule,0.1,0,0.0,4167,481,221
17,1,30,0.4,propagule,0.1,0,0.0,4020,454,214
17,1,31,0.4,propagule,0.1,0,0.0,3848,440,213
17,1,32,0.4,propagule,0.1,0,0.0,3759,428,205
17,1,33,0.4,propagule,0.1,0,0.0,3623,433,213
17,1,34,0.4,propagule,0.1,0,0.0,3526,429,209
17,1,35,0.4,propagule,0.1,0,0.0,3412,420,199
17,1,36,0.4,propagule,0.1,0,0.0,3325,415,187
17,1,37,0.4,propagule,0.1,0,0.0,3159,402,193
17,1,38,0.4,propagule,0.1,0,0.0,3009,399,186
17,1,39,0.4,propagule,0.1,0,0.0,2925,396,188
17,1,40,0.4,propagule,0.1,0,0.0,2804,381,188
17,1,41,0.4,propagule,0.1,0,0.0,2710,354,179
17,1,42,0.4,propagule,0.1,0,0.0,2613,325,171
17,1,43,0.4,propagule,0.1,0,0.0,2515,281,167
17,1,44,0.4,propagule,0.1,0,0.0,2434,256,152
17,1,45,0.4,propagule,0.1,0,0.0,2341,238,132
17,1,46,0.4,propagule,0.1,0,0.0,2264,193,106
17,1,47,0.4,propagule,0.1,0,0.0,2217,161,95
17,1,48,0.4,propagule,0.1,0,0.0,2167,137,87
17,1,49,0.4,propagule,0.1,0,0.0,2131,112,65
17,1,50,0.4,propagule,0.1,0,0.0,2080,90,50
17,1,51,0.4,propagule,0.1,0,0.0,2049,71,40
17,1,52,0.4,propagule,0.1,0,0.0,1989,65,37
17,2,1,0.4,propagule,0.1,0,0.0,1973,55,35
17,2,2,0.4,propagule,0.1,0,0.0,1933,47,31
17,2,3,0.4,propagule,0.1,0,0.0,1911,41,25
17,2,4,0.4,propagule,0.1,0,0.0,1885,30,17
17,2,5,0.4,propagule,0.1,0,0.0,1862,21,13
17,2,6,0.4,propagule,0.1,0,0.0,1849,19,12
17,2,7,0.4,propagule,0.1,0,0.0,1829,17,8
17,2,8,0.4,propagule,0.1,0,0.0,1797,12,7
17,2,9,0.4,propagule,0.1,0,0.0,1784,13,7
17,2,10,0.4,propagule,0.1,0,0.0,1751,14,7
17,2,11,0.4,propagule,0.1,0,0.0,1747,11,4
17,2,12,0.4,propagule,0.1,0,0.0,1729,9,3
17,2,13,0.4,propagule,0.1,0,0.0,1733,10,6
17,2,14,0.4,propagule,0.1,0,0.0,1704,9,7
17,2,15,0.4,propagule,0.1,0,0.0,1691,7,6
17,2,16,0.4,propagule,0.1,0,0.0,1661,6,4
17,2,17,0.4,propagule,0.1,0,0.0,1642,5,2
17,2,18,0.4,propagule,0.1,0,0.0,1631,3,1
17,2,19,0.4,propagule,0.1,0,0.0,1614,3,2
17,2,20,0.4,propagule,0.1,0,0.0,2375,4,2
17,2,21,0.4,propagule,0.1,0,0.0,2313,8,3
17,2,22,0.4,propagule,0.1,0,0.0,2292,8,2
17,2,23,0.4,propagule,0.1,0,0.0,2309,9,4
17,2,24,0.4,propagule,0.1,0,0.0,2258,12,5
17,2,25,0.4,propagule,0.1,0,0.0,2243,13,4
17,2,26,0.4,propagule,0.1,0,0.0,2214,11,5
17,2,27,0.4,propagule,0.1,0,0.0,2193,14,4
17,2,28,0.4,propagule,0.1,0,0.0,2141,17,7
17,2,29,0.4,propagule,0.1,0,0.0,2106,15,8
17,2,30,0.4,propagule,0.1,0,0.0,2046,11,6
17,2,31,0.4,propagule,0.1,0,0.0,2031,14,5
17,2,32,0.4,propagule,0.1,0,0.0,2035,15,6
17,2,33,0.4,propagule,0.1,0,0.0,1992,15,9
17,2,34,0.4,propagule,0.1,0,0.0,1958,16,10
17,2,35,0.4,propagule,0.1,0,0.0,1925,21,6
17,2,36,0.4,propagule,0.1,0,0.0,1895,23,5
17,2,37,0.4,propagule,0.1,0,0.0,1862,23,7
17,2,38,0.4,propagule,0.1,0,0.0,1808,23,9
17,2,39,0.4,propagule,0.1,0,0.0,1785,23,12
17,2,40,0.4,propagule,0.1,0,0.0,1765,27,13
17,2,41,0.4,propagule,0.1,0,0.0,1745,27,13
17,2,42,0.4,propagule,0.1,0,0.0,1702,28,11
17,2,43,0.4,propagule,0.1,0,0.0,1693,27,14
17,2,44,0.4,propagule,0.1,0,0.0,1676,25,12
17,2,45,0.4,propagule,0.1,0,0.0,1671,25,13
17,2,46,0.4,propagule,0.1,0,0.0,1644,23,11
17,2,47,0.4,propagule,0.1,0,0.0,1622,23,13
17,2,48,0.4,propagule,0.1,0,0.0,1598,18,11
17,2,49,0.4,propagule,0.1,0,0.0,1584,15,9
17,2,50,0.4,propagule,0.1,0,0.0,1569,14,9
17,2,51,0.4,propagule,0.1,0,0.0,1553,11,8
17,2,52,0.4,propagule,0.1,0,0.0,1505,10,6
17,3,1,0.4,propagule,0.1,0,0.0,1493,8,3
17,3,2,0.4,propagule,0.1,0,0.0,1474,7,2
17,3,3,0.4,propagule,0.1,0,0.0,1456,7,5
17,3,4,0.4,propagule,0.1,0,0.0,1439,6,5
17,3,5,0.4,propagule,0.1,0,0.0,1406,8,4
17,3,6,0.4,propagule,0.1,0,0.0,1392,9,2
17,3,7,0.4,propagule,0.1,0,0.0,1379,12,3
17,3,8,0.4,propagule,0.1,0,0.0,1373,14,4
17,3,9,0.4,propagule,0.1,0,0.0,1347,14,6
17,3,10,0.4,propagule,0.1,0,0.0,1336,13,8
17,3,11,0.4,propagule,0.1,0,0.0,1332,13,9
17,3,12,0.4,propagule,0.1,0,0.0,1322,12,6
17,3,13,0.4,propagule,0.1,0,0.0,1294,9,3
17,3,14,0.4,propagule,0.1,0,0.0,1284,7,2
17,3,15,0.4,propagule,0.1,0,0.0,1277,7,5
17,3,16,0.4,propagule,0.1,0,0.0,1275,7,5
17,3,17,0.4,propagule,0.1,0,0.0,1268,6,5
17,3,18,0.4,propagule,0.1,0,0.0,1262,3,3
17,3,19,0.4,propagule,0.1,0,0.0,1246,2,2
17,3,20,0.4,propagule,0.1,0,0.0,1838,1,1
17,3,21,0.4,propagule,0.1,0,0.0,1761,0,0
17,3,22,0.4,propagule,0.1,0,0.0,1754,0,0
17,3,23,0.4,propagule,0.1,0,0.0,1687,0,0
17,3,24,0.4,propagule,0.1,0,0.0,1697,0,0
17,3,25,0.4,propagule,0.1,0,0.0,1670,0,0
17,3,26,0.4,propagule,0.1,0,0.0,1636,0,0
17,3,27,0.4,propagule,0.1,0,0.0,1597,0,0
17,3,28,0.4,propagule,0.1,0,0.0,1560,0,0
17,3,29,0.4,propagule,0.1,0,0.0,1522,0,0
17,3,30,0.4,propagule,0.1,0,0.0,1499,0,0
17,3,31,0.4,propagule,0.1,0,0.0,1483,0,0
17,3,32,0.4,propagule,0.1,0,0.0,1468,0,0
17,3,33,0.4,propagule,0.1,0,0.0,1478,0,0
17,3,34,0.4,propagule,0.1,0,0.0,1443,0,0
17,3,35,0.4,propagule,0.1,0,0.0,1437,0,0
17,3,36,0.4,propagule,0.1,0,0.0,1410,0,0
17,3,37,0.4,propagule,0.1,0,0.0,1360,0,0
17,3,38,0.4,propagule,0.1,0,0.0,1312,0,0
17,3,39,0.4,propagule,0.1,0,0.0,1301,0,0
17,3,40,0.4,propagule,0.1,0,0.0,1299,0,0
17,3,41,0.4,propagule,0.1,0,0.0,1291,0,0
17,3,42,0.4,propagule,0.1,0,0.0,1259,0,0
17,3,43,0.4,propagule,0.1,0,0.0,1253,0,0
17,3,44,0.4,propagule,0.1,0,0.0,1217,0,0
17,3,45,0.4,propagule,0.1,0,0.0,1212,0,0
17,3,46,0.4,propagule,0.1,0,0.0,1196,0,0
17,3,47,0.4,propagule,0.1,0,0.0,1170,0,0
17,3,48,0.4,propagule,0.1,0,0.0,1164,0,0
17,3,49,0.4,propagule,0.1,0,0.0,1161,0,0
17,3,50,0.4,propagule,0.1,0,0.0,1156,0,0
17,3,51,0.4,propagule,0.1,0,0.0,1137,0,0
17,3,52,0.4,propagule,0.1,0,0.0,1127,0,0
17,4,1,0.4,propagule,0.1,0,0.0,1119,0,0
17,4,2,0.4,propagule,0.1,0,0.0,1088,0,0
17,4,3,0.4,propagule,0.1,0,0.0,1088,0,0
17,4,4,0.4,propagule,0.1,0,0.0,1081,0,0
17,4,5,0.4,propagule,0.1,0,0.0,1074,0,0
17,4,6,0.4,propagule,0.1,0,0.0,1063,0,0
17,4,7,0.4,propagule,0.1,0,0.0,1053,0,0
17,4,8,0.4,propagule,0.1,0,0.0,1046,0,0
17,4,9,0.4,propagule,0.1,0,0.0,1047,0,0
17,4,10,0.4,propagule,0.1,0,0.0,1020,0,0
17,4,11,0.4,propagule,0.1,0,0.0,1010,0,0
17,4,12,0.4,propagule,0.1,0,0.0,1005,0,0
17,4,13,0.4,propagule,0.1,0,0.0,1002,0,0
17,4,14,0.4,propagule,0.1,0,0.0,997,0,0
17,4,15,0.4,propagule,0.1,0,0.0,981,0,0
17,4,16,0.4,propagule,0.1,0,0.0,977,0,0
17,4,17,0.4,propagule,0.1,0,0.0,977,0,0
17,4,18,0.4,propagule,0.1,0,0.0,972,0,0
17,4,19,0.4,propagule,0.1,0,0.0,961,0,0
17,4,20,0.4,propagule,0.1,0,0.0,1422,0,0
17,4,21,0.4,propagule,0.1,0,0.0,1398,0,0
17,4,22,0.4,propagule,0.1,0,0.0,1391,0,0
17,4,23,0.4,propagule,0.1,0,0.0,1407,0,0
17,4,24,0.4,propagule,0.1,0,0.0,1390,0,0
17,4,25,0.4,propagule,0.1,0,0.0,1361,0,0
17,4,26,0.4,propagule,0.1,0,0.0,1347,0,0
17,4,27,0.4,propagule,0.1,0,0.0,1328,0,0
17,4,28,0.4,propagule,0.1,0,0.0,1332,0,0
17,4,29,0.4,propagule,0.1,0,0.0,1293,0,0
17,4,30,0.4,propagule,0.1,0,0.0,1272,0,0
17,4,31,0.4,propagule,0.1,0,0.0,1264,0,0
17,4,32,0.4,propagule,0.1,0,0.0,1241,0,0
17,4,33,0.4,propagule,0.1,0,0.0,1228,0,0
17,4,34,0.4,propagule,0.1,0,0.0,1218,0,0
17,4,35,0.4,propagule,0.1,0,0.0,1154,0,0
17,4,36,0.4,propagule,0.1,0,0.0,1144,0,0
17,4,37,0.4,propagule,0.1,0,0.0,1117,0,0
17,4,38,0.4,propagule,0.1,0,0.0,1079,0,0
17,4,39,0.4,propagule,0.1,0,0.0,1052,0,0
17,4,40,0.4,propagule,0.1,0,0.0,1048,0,0
17,4,41,0.4,propagule,0.1,0,0.0,1039,0,0
17,4,42,0.4,propagule,0.1,0,0.0,1031,0,0
17,4,43,0.4,propagule,0.1,0,0.0,1011,0,0
17,4,44,0.4,propagule,0.1,0,0.0,1000,0,0
17,4,45,0.4,propagule,0.1,0,0.0,999,0,0
17,4,46,0.4,propagule,0.1,0,0.0,985,0,0
17,4,47,0.4,propagule,0.1,0,0.0,978,0,0
17,4,48,0.4,propagule,0.1,0,0.0,946,0,0
17,4,49,0.4,propagule,0.1,0,0.0,939,0,0
17,4,50,0.4,propagule,0.1,0,0.0,931,0,0
17,4,51,0.4,propagule,0.1,0,0.0,927,0,0
17,4,52,0.4,propagule,0.1,0,0.0,918,0,0
17,5,1,0.4,propagule,0.1,0,0.0,903,0,0
17,5,2,0.4,propagule,0.1,0,0.0,899,0,0
17,5,3,0.4,propagule,0.1,0,0.0,896,0,0
17,5,4,0.4,propagule,0.1,0,0.0,858,0,0
17,5,5,0.4,propagule,0.1,0,0.0,851,0,0
17,5,6,0.4,propagule,0.1,0,0.0,833,0,0
17,5,7,0.4,propagule,0.1,0,0.0,830,0,0
17,5,8,0.4,propagule,0.1,0,0.0,831,0,0
17,5,9,0.4,propagule,0.1,0,0.0,827,0,0
17,5,10,0.4,propagule,0.1,0,0.0,829,0,0
17,5,11,0.4,propagule,0.1,0,0.0,826,0,0
17,5,12,0.4,propagule,0.1,0,0.0,812,0,0
17,5,13,0.4,propagule,0.1,0,0.0,807,0,0
17,5,14,0.4,propagule,0.1,0,0.0,806,0,0
17,5,15,0.4,propagule,0.1,0,0.0,800,0,0
17,5,16,0.4,propagule,0.1,0,0.0,797,0,0
17,5,17,0.4,propagule,0.1,0,0.0,796,0,0
17,5,18,0.4,propagule,0.1,0,0.0,782,0,0
17,5,19,0.4,propagule,0.1,0,0.0,780,0,0
17,5,20,0.4,propagule,0.1,0,0.0,1137,0,0
17,5,21,0.4,propagule,0.1,0,0.0,1079,0,0
17,5,22,0.4,propagule,0.1,0,0.0,1075,0,0
17,5,23,0.4,propagule,0.1,0,0.0,1071,0,0
17,5,24,0.4,propagule,0.1,0,0.0,1061,0,0
17,5,25,0.4,propagule,0.1,0,0.0,1059,0,0
17,5,26,0.4,propagule,0.1,0,0.0,1026,0,0
17,5,27,0.4,propagule,0.1,0,0.0,1002,0,0
17,5,28,0.4,propagule,0.1,0,0.0,989,0,0
17,5,29,0.4,propagule,0.1,0,0.0,974,0,0
17,5,30,0.4,propagule,0.1,0,0.0,969,0,0
17,5,31,0.4,propagule,0.1,0,0.0,960,0,0
17,5,32,0.4,propagule,0.1,0,0.0,956,0,0
17,5,33,0.4,propagule,0.1,0,0.0,953,0,0
17,5,34,0.4,propagule,0.1,0,0.0,947,0,0
17,5,35,0.4,propagule,0.1,0,0.0,926,0,0
17,5,36,0.4,propagule,0.1,0,0.0,902,0,0
17,5,37,0.4,propagule,0.1,0,0.0,895,0,0
17,5,38,0.4,propagule,0.1,0,0.0,898,0,0
17,5,39,0.4,propagule,0.1,0,0.0,888,0,0
17,5,40,0.4,propagule,0.1,0,0.0,873,0,0
17,5,41,0.4,propagule,0.1,0,0.0,869,0,0
17,5,42,0.4,propagule,0.1,0,0.0,866,0,0
17,5,43,0.4,propagule,0.1,0,0.0,842,0,0
17,5,44,0.4,propagule,0.1,0,0.0,836,0,0
17,5,45,0.4,propagule,0.1,0,0.0,829,0,0
17,5,46,0.4,propagule,0.1,0,0.0,816,0,0
17,5,47,0.4,propagule,0.1,0,0.0,805,0,0
17,5,48,0.4,propagule,0.1,0,0.0,800,0,0
17,5,49,0.4,propagule,0.1,0,0.0,799,0,0
17,5,50,0.4,propagule,0.1,0,0.0,794,0,0
17,5,51,0.4,propagule,0.1,0,0.0,790,0,0
17,5,52,0.4,propagule,0.1,0,0.0,787,0,0
17,6,1,0.4,propagule,0.1,0,0.0,780,0,0
17,6,2,0.4,propagule,0.1,0,0.0,774,0,0
17,6,3,0.4,propagule,0.1,0,0.0,774,0,0
17,6,4,0.4,propagule,0.1,0,0.0,753,0,0
17,6,5,0.4,propagule,0.1,0,0.0,753,0,0
17,6,6,0.4,propagule,0.1,0,0.0,748,0,0
17,6,7,0.4,propagule,0.1,0,0.0,742,0,0
17,6,8,0.4,propagule,0.1,0,0.0,736,0,0
17,6,9,0.4,propagule,0.1,0,0.0,735,0,0
17,6,10,0.4,propagule,0.1,0,0.0,728,0,0
17,6,11,0.4,propagule,0.1,0,0.0,729,0,0
17,6,12,0.4,propagule,0.1,0,0.0,722,0,0
17,6,13,0.4,propagule,0.1,0,0.0,720,0,0
17,6,14,0.4,propagule,0.1,0,0.0,712,0,0
17,6,15,0.4,propagule,0.1,0,0.0,709,0,0
17,6,16,0.4,propagule,0.1,0,0.0,706,0,0
17,6,17,0.4,propagule,0.1,0,0.0,706,0,0
17,6,18,0.4,propagule,0.1,0,0.0,702,0,0
17,6,19,0.4,propagule,0.1,0,0.0,701,0,0
17,6,20,0.4,propagule,0.1,0,0.0,1053,0,0
17,6,21,0.4,propagule,0.1,0,0.0,1057,0,0
17,6,22,0.4,propagule,0.1,0,0.0,1015,0,0
17,6,23,0.4,propagule,0.1,0,0.0,993,0,0
17,6,24,0.4,propagule,0.1,0,0.0,983,0,0
17,6,25,0.4,propagule,0.1,0,0.0,952,0,0
17,6,26,0.4,propagule,0.1,0,0.0,940,0,0
17,6,27,0.4,propagule,0.1,0,0.0,908,0,0
17,6,28,0.4,propagule,0.1,0,0.0,891,0,0
17,6,29,0.4,propagule,0.1,0,0.0,880,0,0
17,6,30,0.4,propagule,0.1,0,0.0,872,0,0
17,6,31,0.4,propagule,0.1,0,0.0,871,0,0
17,6,32,0.4,propagule,0.1,0,0.0,845,0,0
17,6,33,0.4,propagule,0.1,0,0.0,839,0,0
17,6,34,0.4,propagule,0.1,0,0.0,824,0,0
17,6,35,0.4,propagule,0.1,0,0.0,803,0,0
17,6,36,0.4,propagule,0.1,0,0.0,795,0,0
17,6,37,0.4,propagule,0.1,0,0.0,786,0,0
17,6,38,0.4,propagule,0.1,0,0.0,782,0,0
17,6,39,0.4,propagule,0.1,0,0.0,761,0,0
17,6,40,0.4,propagule,0.1,0,0.0,765,0,0
17,6,41,0.4,propagule,0.1,0,0.0,758,0,0
17,6,42,0.4,propagule,0.1,0,0.0,757,0,0
17,6,43,0.4,propagule,0.1,0,0.0,755,0,0
17,6,44,0.4,propagule,0.1,0,0.0,736,0,0
17,6,45,0.4,propagule,0.1,0,0.0,736,0,0
17,6,46,0.4,propagule,0.1,0,0.0,732,0,0
17,6,47,0.4,propagule,0.1,0,0.0,725,0,0
17,6,48,0.4,propagule,0.1,0,0.0,724,0,0
17,6,49,0.4,propagule,0.1,0,0.0,703,0,0
17,6,50,0.4,propagule,0.1,0,0.0,684,0,0
17,6,51,0.4,propagule,0.1,0,0.0,681,0,0
17,6,52,0.4,propagule,0.1,0,0.0,673,0,0
17,7,1,0.4,propagule,0.1,0,0.0,668,0,0
17,7,2,0.4,propagule,0.1,0,0.0,664,0,0
17,7,3,0.4,propagule,0.1,0,0.0,662,0,0
17,7,4,0.4,propagule,0.1,0,0.0,656,0,0
17,7,5,0.4,propagule,0.1,0,0.0,655,0,0
17,7,6,0.4,propagule,0.1,0,0.0,650,0,0
17,7,7,0.4,propagule,0.1,0,0.0,649,0,0
17,7,8,0.4,propagule,0.1,0,0.0,646,0,0
17,7,9,0.4,propagule,0.1,0,0.0,635,0,0
17,7,10,0.4,propagule,0.1,0,0.0,631,0,0
17,7,11,0.4,propagule,0.1,0,0.0,633,0,0
17,7,12,0.4,propagule,0.1,0,0.0,627,0,0
17,7,13,0.4,propagule,0.1,0,0.0,628,0,0
17,7,14,0.4,propagule,0.1,0,0.0,625,0,0
17,7,15,0.4,propagule,0.1,0,0.0,625,0,0
17,7,16,0.4,propagule,0.1,0,0.0,624,0,0
17,7,17,0.4,propagule,0.1,0,0.0,621,0,0
17,7,18,0.4,propagule,0.1,0,0.0,621,0,0
17,7,19,0.4,propagule,0.1,0,0.0,618,0,0
17,7,20,0.4,propagule,0.1,0,0.0,919,0,0
17,7,21,0.4,propagule,0.1,0,0.0,915,0,0
17,7,22,0.4,propagule,0.1,0,0.0,898,0,0
17,7,23,0.4,propagule,0.1,0,0.0,886,0,0
17,7,24,0.4,propagule,0.1,0,0.0,873,0,0
17,7,25,0.4,propagule,0.1,0,0.0,861,0,0
17,7,26,0.4,propagule,0.1,0,0.0,840,0,0
17,7,27,0.4,propagule,0.1,0,0.0,806,0,0
17,7,28,0.4,propagule,0.1,0,0.0,805,0,0
17,7,29,0.4,propagule,0.1,0,0.0,799,0,0
17,7,30,0.4,propagule,0.1,0,0.0,782,0,0
17,7,31,0.4,propagule,0.1,0,0.0,772,0,0
17,7,32,0.4,propagule,0.1,0,0.0,782,0,0
17,7,33,0.4,propagule,0.1,0,0.0,765,0,0
17,7,34,0.4,propagule,0.1,0,0.0,764,0,0
17,7,35,0.4,propagule,0.1,0,0.0,750,0,0
17,7,36,0.4,propagule,0.1,0,0.0,734,0,0
17,7,37,0.4,propagule,0.1,0,0.0,729,0,0
17,7,38,0.4,propagule,0.1,0,0.0,725,0,0
17,7,39,0.4,propagule,0.1,0,0.0,726,0,0
17,7,40,0.4,propagule,0.1,0,0.0,714,0,0
17,7,41,0.4,propagule,0.1,0,0.0,706,0,0
17,7,42,0.4,propagule,0.1,0,0.0,712,0,0
17,7,43,0.4,propagule,0.1,0,0.0,684,0,0
17,7,44,0.4,propagule,0.1,0,0.0,683,0,0
17,7,45,0.4,propagule,0.1,0,0.0,683,0,0
17,7,46,0.4,propagule,0.1,0,0.0,663,0,0
17,7,47,0.4,propagule,0.1,0,0.0,663,0,0
17,7,48,0.4,propagule,0.1,0,0.0,650,0,0
17,7,49,0.4,propagule,0.1,0,0.0,649,0,0
17,7,50,0.4,propagule,0.1,0,0.0,644,0,0
17,7,51,0.4,propagule,0.1,0,0.0,630,0,0
17,7,52,0.4,propagule,0.1,0,0.0,625,0,0
17,8,1,0.4,propagule,0.1,0,0.0,617,0,0
17,8,2,0.4,propagule,0.1,0,0.0,611,0,0
17,8,3,0.4,propagule,0.1,0,0.0,612,0,0
17,8,4,0.4,propagule,0.1,0,0.0,607,0,0
17,8,5,0.4,propagule,0.1,0,0.0,611,0,0
17,8,6,0.4,propagule,0.1,0,0.0,604,0,0
17,8,7,0.4,propagule,0.1,0,0.0,607,0,0
17,8,8,0.4,propagule,0.1,0,0.0,604,0,0
17,8,9,0.4,propagule,0.1,0,0.0,606,0,0
17,8,10,0.4,propagule,0.1,0,0.0,604,0,0
17,8,11,0.4,propagule,0.1,0,0.0,605,0,0
17,8,12,0.4,propagule,0.1,0,0.0,605,0,0
17,8,13,0.4,propagule,0.1,0,0.0,603,0,0
17,8,14,0.4,propagule,0.1,0,0.0,605,0,0
17,8,15,0.4,propagule,0.1,0,0.0,593,0,0
17,8,16,0.4,propagule,0.1,0,0.0,592,0,0
17,8,17,0.4,propagule,0.1,0,0.0,593,0,0
17,8,18,0.4,propagule,0.1,0,0.0,592,0,0
17,8,19,0.4,propagule,0.1,0,0.0,592,0,0
17,8,20,0.4,propagule,0.1,0,0.0,872,0,0
17,8,21,0.4,propagule,0.1,0,0.0,859,0,0
17,8,22,0.4,propagule,0.1,0,0.0,850,0,0
17,8,23,0.4,propagule,0.1,0,0.0,847,0,0
