rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.1,0.125,0.0,5226.0,0.0,0.0,0.10179869881362419
1.0,1.0,2.0,0.1,0.125,0.0,5165.0,0.0,0.0,0.10183930300096805
1.0,1.0,3.0,0.1,0.125,0.0,5087.0,0.0,0.0,0.10300766660114016
1.0,1.0,4.0,0.1,0.125,0.0,5025.0,0.0,0.0,0.10567164179104478
1.0,1.0,5.0,0.1,0.125,0.0,5040.0,0.0,0.0,0.10555555555555556
1.0,1.0,6.0,0.1,0.125,0.0,4983.0,0.0,0.0,0.1075657234597632
1.0,1.0,7.0,0.1,0.125,0.0,4903.0,0.0,0.0,0.10830104017948194
1.0,1.0,8.0,0.1,0.125,0.0,4771.0,0.0,0.0,0.10752462796059527
1.0,1.0,9.0,0.1,0.125,0.0,4702.0,0.0,0.0,0.10740110591237771
1.0,1.0,10.0,0.1,0.125,0.0,4640.0,0.0,0.0,0.10775862068965517
1.0,1.0,11.0,0.1,0.125,0.0,4605.0,0.0,0.0,0.10770901194353963
1.0,1.0,12.0,0.1,0.125,0.0,4465.0,0.0,0.0,0.10884658454647256
1.0,1.0,13.0,0.1,0.125,0.0,4346.0,0.0,0.0,0.10975609756097561
1.0,1.0,14.0,0.1,0.125,0.0,4304.0,0.0,0.0,0.11013011152416356
1.0,1.0,15.0,0.1,0.125,0.0,4247.0,0.0,0.0,0.10948905109489052
1.0,1.0,16.0,0.1,0.125,0.0,4173.0,0.0,0.0,0.11167026120297148
1.0,1.0,17.0,0.1,0.125,0.0,4080.0,0.0,0.0,0.1105392156862745
1.0,1.0,18.0,0.1,0.125,0.0,4026.0,0.0,0.0,0.1122702434177844
1.0,1.0,19.0,0.1,0.125,0.0,4007.0,0.0,0.0,0.11130521587222361
1.0,1.0,20.0,0.1,0.125,0.0,11062.0,0.0,0.0,0.03959500994395227
1.0,1.0,21.0,0.1,0.125,0.0,10943.0,0.0,0.0,0.03883761308599105
1.0,1.0,22.0,0.1,0.125,0.0,10699.0,0.0,0.0,0.03916253855500514
1.0,1.0,23.0,0.1,0.125,0.0,10618.0,0.0,0.0,0.03880203428140893
1.0,1.0,24.0,0.1,0.125,0.0,10495.0,0.0,0.0,0.03878037160552644
1.0,1.0,25.0,0.1,0.125,0.0,10379.0,0.0,0.0,0.03844300992388477
1.0,1.0,26.0,0.1,0.125,0.0,10113.0,0.0,0.0,0.03876198951844161
1.0,1.0,27.0,0.1,0.125,0.0,10022.0,0.0,0.0,0.03911394931151467
1.0,1.0,28.0,0.1,0.125,0.0,9810.0,0.0,0.0,0.03914373088685015
1.0,1.0,29.0,0.1,0.125,0.0,9725.0,0.0,0.0,0.03948586118251928
1.0,1.0,30.0,0.1,0.125,0.0,9625.0,0.0,0.0,0.039168831168831166
1.0,1.0,31.0,0.1,0.125,0.0,9549.0,0.0,0.0,0.03937585087443712
1.0,1.0,32.0,0.1,0.125,0.0,9469.0,0.0,0.0,0.03949730700179533
1.0,1.0,33.0,0.1,0.125,0.0,9362.0,0.0,0.0,0.039201025421918397
1.0,1.0,34.0,0.1,0.125,0.0,9235.0,0.0,0.0,0.03963183540877098
1.0,1.0,35.0,0.1,0.125,0.0,9217.0,0.0,0.0,0.03916675707930997
1.0,1.0,36.0,0.1,0.125,0.0,9109.0,0.0,0.0,0.03952135250850807
1.0,1.0,37.0,0.1,0.125,0.0,9044.0,0.0,0.0,0.03914197257850509
1.0,1.0,38.0,0.1,0.125,0.0,8946.0,0.0,0.0,0.03934719427677174
1.0,1.0,39.0,0.1,0.125,0.0,8785.0,0.0,0.0,0.03881616391576551
1.0,1.0,40.0,0.1,0.125,0.0,8673.0,0.0,0.0,0.03931742188400784
1.0,1.0,41.0,0.1,0.125,0.0,8584.0,0.0,0.0,0.038909599254426844
1.0,1.0,42.0,0.1,0.125,0.0,8509.0,0.0,0.0,0.039252556117052535
1.0,1.0,43.0,0.1,0.125,0.0,8300.0,0.0,0.0,0.038795180722891565
1.0,1.0,44.0,0.1,0.125,0.0,8245.0,0.0,0.0,0.039296543359611885
1.0,1.0,45.0,0.1,0.125,0.0,8145.0,0.0,0.0,0.10521792510742788
1.0,1.0,46.0,0.1,0.125,0.0,8101.0,0.0,0.0,0.10578940871497346
1.0,1.0,47.0,0.1,0.125,0.0,7954.0,0.0,0.0,0.1056072416394267
1.0,1.0,48.0,0.1,0.125,0.0,7963.0,0.0,0.0,0.1058646238854703
1.0,1.0,49.0,0.1,0.125,0.0,7773.0,0.0,0.0,0.10549337450147948
1.0,1.0,50.0,0.1,0.125,0.0,7581.0,0.0,0.0,0.10605461020973486
1.0,1.0,51.0,0.1,0.125,0.0,7267.0,0.0,0.0,0.10554561717352415
1.0,1.0,52.0,0.1,0.125,0.0,6973.0,0.0,0.0,0.10569338878531478
1.0,2.0,1.0,0.1,0.125,0.0,6798.0,0.0,0.0,0.10576640188290674
1.0,2.0,2.0,0.1,0.125,0.0,6594.0,0.0,0.0,0.10600545950864422
1.0,2.0,3.0,0.1,0.125,0.0,6358.0,0.0,0.0,0.10600817867253853
1.0,2.0,4.0,0.1,0.125,0.0,6097.0,0.0,0.0,0.10775791372806298
1.0,2.0,5.0,0.1,0.125,0.0,5956.0,0.0,0.0,0.10745466756212223
1.0,2.0,6.0,0.1,0.125,0.0,5721.0,0.0,0.0,0.10959622443628736
1.0,2.0,7.0,0.1,0.125,0.0,5508.0,0.0,0.0,0.10911401597676107
1.0,2.0,8.0,0.1,0.125,0.0,5355.0,0.0,0.0,0.10830999066293184
1.0,2.0,9.0,0.1,0.125,0.0,5034.0,0.0,0.0,0.10707191100516487
1.0,2.0,10.0,0.1,0.125,0.0,4925.0,0.0,0.0,0.10822335025380711
1.0,2.0,11.0,0.1,0.125,0.0,4753.0,0.0,0.0,0.10687986534820114
1.0,2.0,12.0,0.1,0.125,0.0,4631.0,0.0,0.0,0.10818397754264737
1.0,2.0,13.0,0.1,0.125,0.0,4419.0,0.0,0.0,0.10545372256166553
1.0,2.0,14.0,0.1,0.125,0.0,4340.0,0.0,0.0,0.10576036866359446
1.0,2.0,15.0,0.1,0.125,0.0,4186.0,0.0,0.0,0.10559006211180125
1.0,2.0,16.0,0.1,0.125,0.0,4133.0,0.0,0.0,0.10621824340672635
1.0,2.0,17.0,0.1,0.125,0.0,3938.0,0.0,0.0,0.10411376333164042
1.0,2.0,18.0,0.1,0.125,0.0,3861.0,0.0,0.0,0.10670810670810671
1.0,2.0,19.0,0.1,0.125,0.0,3733.0,0.0,0.0,0.10608090008036432
1.0,2.0,20.0,0.1,0.125,0.0,10267.0,0.0,0.0,0.03895977403331061
1.0,2.0,21.0,0.1,0.125,0.0,9899.0,0.0,0.0,0.03848873623598343
1.0,2.0,22.0,0.1,0.125,0.0,9742.0,0.0,0.0,0.039211660849928144
1.0,2.0,23.0,0.1,0.125,0.0,9470.0,0.0,0.0,0.03938753959873284
1.0,2.0,24.0,0.1,0.125,0.0,9459.0,0.0,0.0,0.03964478274659055
1.0,2.0,25.0,0.1,0.125,0.0,9114.0,0.0,0.0,0.039938556067588324
1.0,2.0,26.0,0.1,0.125,0.0,8997.0,0.0,0.0,0.03956874513726798
1.0,2.0,27.0,0.1,0.125,0.0,8849.0,0.0,0.0,0.03932647756808679
1.0,2.0,28.0,0.1,0.125,0.0,8597.0,0.0,0.0,0.039316040479236945
1.0,2.0,29.0,0.1,0.125,0.0,8426.0,0.0,0.0,0.03963921196297175
1.0,2.0,30.0,0.1,0.125,0.0,8327.0,0.0,0.0,0.03926984508226252
1.0,2.0,31.0,0.1,0.125,0.0,8215.0,0.0,0.0,0.0396835057821059
1.0,2.0,32.0,0.1,0.125,0.0,8066.0,0.0,0.0,0.039176791470369454
1.0,2.0,33.0,0.1,0.125,0.0,7909.0,0.0,0.0,0.03919585282589455
1.0,2.0,34.0,0.1,0.125,0.0,7757.0,0.0,0.0,0.03919040866314297
1.0,2.0,35.0,0.1,0.125,0.0,7618.0,0.0,0.0,0.039117878708322396
1.0,2.0,36.0,0.1,0.125,0.0,7416.0,0.0,0.0,0.03950916936353829
1.0,2.0,37.0,0.1,0.125,0.0,7183.0,0.0,0.0,0.039955450368926636
1.0,2.0,38.0,0.1,0.125,0.0,7091.0,0.0,0.0,0.03976872091383444
1.0,2.0,39.0,0.1,0.125,0.0,7000.0,0.0,0.0,0.04042857142857143
1.0,2.0,40.0,0.1,0.125,0.0,6874.0,0.0,0.0,0.0404422461448938
1.0,2.0,41.0,0.1,0.125,0.0,6781.0,0.0,0.0,0.040849432237133165
1.0,2.0,42.0,0.1,0.125,0.0,6658.0,0.0,0.0,0.040252328026434366
1.0,2.0,43.0,0.1,0.125,0.0,6510.0,0.0,0.0,0.04055299539170507
1.0,2.0,44.0,0.1,0.125,0.0,6354.0,0.0,0.0,0.04028958136606862
1.0,2.0,45.0,0.1,0.125,0.0,6292.0,0.0,0.0,0.10600762873490147
1.0,2.0,46.0,0.1,0.125,0.0,6184.0,0.0,0.0,0.1054333764553687
1.0,2.0,47.0,0.1,0.125,0.0,6096.0,0.0,0.0,0.10728346456692914
1.0,2.0,48.0,0.1,0.125,0.0,5999.0,0.0,0.0,0.10668444740790131
1.0,2.0,49.0,0.1,0.125,0.0,5845.0,0.0,0.0,0.10812660393498717
1.0,2.0,50.0,0.1,0.125,0.0,5529.0,0.0,0.0,0.10869958401157533
1.0,2.0,51.0,0.1,0.125,0.0,5431.0,0.0,0.0,0.10881973853802246
1.0,2.0,52.0,0.1,0.125,0.0,5141.0,0.0,0.0,0.10853919470920055
1.0,3.0,1.0,0.1,0.125,0.0,5062.0,0.0,0.0,0.10786250493875939
1.0,3.0,2.0,0.1,0.125,0.0,4867.0,0.0,0.0,0.10869118553523731
1.0,3.0,3.0,0.1,0.125,0.0,4644.0,0.0,0.0,0.10852713178294573
1.0,3.0,4.0,0.1,0.125,0.0,4494.0,0.0,0.0,0.10858923008455719
1.0,3.0,5.0,0.1,0.125,0.0,4250.0,0.0,0.0,0.11058823529411765
1.0,3.0,6.0,0.1,0.125,0.0,4134.0,0.0,0.0,0.11030478955007257
1.0,3.0,7.0,0.1,0.125,0.0,3990.0,0.0,0.0,0.10877192982456141
1.0,3.0,8.0,0.1,0.125,0.0,3927.0,0.0,0.0,0.10873440285204991
1.0,3.0,9.0,0.1,0.125,0.0,3756.0,0.0,0.0,0.10889243876464323
