rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,propagule,0.025,4,5202,54,6,0.3935024990388312
1,1,2,0.4,propagule,0.025,4,5162,63,21,0.39190236342502904
1,1,3,0.4,propagule,0.025,4,5083,66,32,0.3936651583710407
1,1,4,0.4,propagule,0.025,4,5034,77,39,0.3923321414382201
1,1,5,0.4,propagule,0.025,4,5062,104,45,0.39273014618727775
1,1,6,0.4,propagule,0.025,4,4960,123,38,0.39475806451612905
1,1,7,0.4,propagule,0.025,4,4864,143,47,0.3972039473684211
1,1,8,0.4,propagule,0.025,4,4764,160,50,0.3973551637279597
1,1,9,0.4,propagule,0.025,4,4623,176,69,0.399740428293316
1,1,10,0.4,propagule,0.025,4,4540,196,80,0.4013215859030837
1,1,11,0.4,propagule,0.025,4,4425,215,89,0.40225988700564974
1,1,12,0.4,propagule,0.025,4,4280,235,97,0.40677570093457943
1,1,13,0.4,propagule,0.025,4,4130,228,110,0.4092009685230024
1,1,14,0.4,propagule,0.025,4,3980,234,110,0.414321608040201
1,1,15,0.4,propagule,0.025,4,3840,222,113,0.41692708333333334
1,1,16,0.4,propagule,0.025,4,3743,219,102,0.41891530857600856
1,1,17,0.4,propagule,0.025,4,3630,221,110,0.4214876033057851
1,1,18,0.4,propagule,0.025,4,3476,195,96,0.4252013808975834
1,1,19,0.4,propagule,0.025,4,3393,183,95,0.4305923961096375
1,1,20,0.4,propagule,0.025,4,6125,173,87,0.23510204081632652
1,1,21,0.4,propagule,0.025,4,5663,226,74,0.24050856436517748
1,1,22,0.4,propagule,0.025,4,5333,231,75,0.2447027939246203
1,1,23,0.4,propagule,0.025,4,5008,237,98,0.25179712460063897
1,1,24,0.4,propagule,0.025,4,4811,258,114,0.25420910413635417
1,1,25,0.4,propagule,0.025,4,4575,280,125,0.2559562841530055
1,1,26,0.4,propagule,0.025,4,4433,284,118,0.2612226483194225
1,1,27,0.4,propagule,0.025,4,4206,287,117,0.26676176890156916
1,1,28,0.4,propagule,0.025,4,4043,296,125,0.2693544397724462
