rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.0,wave,0.05,0,5113,49,8,0.0
1,1,2,0.0,wave,0.05,0,5082,55,24,0.0001967729240456513
1,1,3,0.0,wave,0.05,0,5067,77,39,0.0011841326228537595
1,1,4,0.0,wave,0.05,0,5009,108,40,0.000798562587342783
1,1,5,0.0,wave,0.05,0,5017,114,45,0.00259118995415587
1,1,6,0.0,wave,0.05,0,4898,162,43,0.002654144548795427
1,1,7,0.0,wave,0.05,0,4817,197,60,0.0026987751712684244
1,1,8,0.0,wave,0.05,0,4659,218,79,0.003219575016097875
1,1,9,0.0,wave,0.05,0,4442,254,92,0.0031517334533993696
1,1,10,0.0,wave,0.05,0,4309,282,112,0.0032490136922719887
1,1,11,0.0,wave,0.05,0,4223,334,124,0.003788775751835188
1,1,12,0.0,wave,0.05,0,4119,362,154,0.0029133284777858705
1,1,13,0.0,wave,0.05,0,3980,397,167,0.0035175879396984926
1,1,14,0.0,wave,0.05,0,3889,428,192,0.003342761635381846
1,1,15,0.0,wave,0.05,0,3724,451,200,0.004027926960257788
1,1,16,0.0,wave,0.05,0,3612,446,214,0.003045404208194906
1,1,17,0.0,wave,0.05,0,3540,462,222,0.004519774011299435
1,1,18,0.0,wave,0.05,0,3390,472,230,0.0029498525073746312
1,1,19,0.0,wave,0.05,0,3263,471,222,0.004903463070793748
1,1,20,0.0,wave,0.05,0,6018,445,211,0.001661681621801263
1,1,21,0.0,wave,0.05,0,5519,528,228,0.001993114694691067
1,1,22,0.0,wave,0.05,0,5118,600,228,0.0007815552950371239
1,1,23,0.0,wave,0.05,0,4893,659,253,0.001226241569589209
1,1,24,0.0,wave,0.05,0,4577,670,258,0.0010924186148131964
1,1,25,0.0,wave,0.05,0,4305,701,283,0.0011614401858304297
1,1,26,0.0,wave,0.05,0,4040,759,337,0.0009900990099009901
1,1,27,0.0,wave,0.05,0,3741,733,323,0.0021384656508954825
1,1,28,0.0,wave,0.05,0,3437,718,344,0.0011638056444573757
1,1,29,0.0,wave,0.05,0,3222,715,327,0.00186219739292365
1,1,30,0.0,wave,0.05,0,2964,684,315,0.002699055330634278
1,1,31,0.0,wave,0.05,0,2768,640,297,0.0032514450867052024
