rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.6,0.0,0.0,1.0,5078.0,49.0,9.0,0.590192989365892
1.0,1.0,2.0,0.6,0.0,0.0,1.0,5033.0,50.0,14.0,0.5907013709517187
1.0,1.0,3.0,0.6,0.0,0.0,1.0,4998.0,53.0,30.0,0.5926370548219287
1.0,1.0,4.0,0.6,0.0,0.0,1.0,4958.0,56.0,33.0,0.5939895118999596
1.0,1.0,5.0,0.6,0.0,0.0,1.0,4957.0,61.0,31.0,0.5959249546096429
1.0,1.0,6.0,0.6,0.0,0.0,1.0,4819.0,58.0,28.0,0.5995019713633534
1.0,1.0,7.0,0.6,0.0,0.0,1.0,4671.0,51.0,25.0,0.6017983301220295
1.0,1.0,8.0,0.6,0.0,0.0,1.0,4551.0,62.0,21.0,0.6016260162601627
1.0,1.0,9.0,0.6,0.0,0.0,1.0,4413.0,63.0,25.0,0.6027645592567414
1.0,1.0,10.0,0.6,0.0,0.0,1.0,4281.0,62.0,27.0,0.6033637000700771
1.0,1.0,11.0,0.6,0.0,0.0,1.0,4125.0,76.0,31.0,0.6012121212121212
1.0,1.0,12.0,0.6,0.0,0.0,1.0,3995.0,73.0,32.0,0.602252816020025
1.0,1.0,13.0,0.6,0.0,0.0,1.0,3907.0,77.0,33.0,0.6037880726900435
1.0,1.0,14.0,0.6,0.0,0.0,1.0,3850.0,80.0,33.0,0.6044155844155844
1.0,1.0,15.0,0.6,0.0,0.0,1.0,3740.0,74.0,34.0,0.6080213903743316
1.0,1.0,16.0,0.6,0.0,0.0,1.0,3699.0,68.0,30.0,0.6093538794268721
1.0,1.0,17.0,0.6,0.0,0.0,1.0,3650.0,72.0,33.0,0.6115068493150685
1.0,1.0,18.0,0.6,0.0,0.0,1.0,3616.0,70.0,36.0,0.615320796460177
1.0,1.0,19.0,0.6,0.0,0.0,1.0,3571.0,74.0,42.0,0.616353962475497
1.0,1.0,20.0,0.6,0.0,0.0,1.0,6773.0,80.0,36.0,0.32112800826812343
1.0,1.0,21.0,0.6,0.0,0.0,1.0,6330.0,96.0,38.0,0.32480252764612955
1.0,1.0,22.0,0.6,0.0,0.0,1.0,6130.0,116.0,35.0,0.32838499184339315
1.0,1.0,23.0,0.6,0.0,0.0,1.0,5884.0,148.0,42.0,0.33021753908905505
1.0,1.0,24.0,0.6,0.0,0.0,1.0,5468.0,145.0,37.0,0.33504023408924655
1.0,1.0,25.0,0.6,0.0,0.0,1.0,5145.0,150.0,65.0,0.33644314868804664
1.0,1.0,26.0,0.6,0.0,0.0,1.0,4934.0,178.0,84.0,0.34049452776651806
1.0,1.0,27.0,0.6,0.0,0.0,1.0,4779.0,198.0,94.0,0.34295877798702656
1.0,1.0,28.0,0.6,0.0,0.0,1.0,4508.0,201.0,79.0,0.3487133984028394
1.0,1.0,29.0,0.6,0.0,0.0,1.0,4372.0,177.0,59.0,0.3504117108874657
1.0,1.0,30.0,0.6,0.0,0.0,1.0,4184.0,167.0,61.0,0.3568355640535373
1.0,1.0,31.0,0.6,0.0,0.0,1.0,4097.0,169.0,66.0,0.3561142299243349
1.0,1.0,32.0,0.6,0.0,0.0,1.0,3950.0,185.0,80.0,0.3615189873417721
1.0,1.0,33.0,0.6,0.0,0.0,1.0,3842.0,193.0,85.0,0.36413326392503903
1.0,1.0,34.0,0.6,0.0,0.0,1.0,3675.0,206.0,86.0,0.3706122448979592
1.0,1.0,35.0,0.6,0.0,0.0,1.0,3571.0,210.0,91.0,0.37356482777933353
1.0,1.0,36.0,0.6,0.0,0.0,1.0,3431.0,206.0,97.0,0.37918974060040805
1.0,1.0,37.0,0.6,0.0,0.0,1.0,3298.0,229.0,106.0,0.3805336567616737
1.0,1.0,38.0,0.6,0.0,0.0,1.0,3170.0,234.0,115.0,0.3864353312302839
1.0,1.0,39.0,0.6,0.0,0.0,1.0,3000.0,230.0,113.0,0.39366666666666666
1.0,1.0,40.0,0.6,0.0,0.0,1.0,2887.0,224.0,115.0,0.40353307932109456
1.0,1.0,41.0,0.6,0.0,0.0,1.0,2791.0,227.0,109.0,0.40917233966320316
1.0,1.0,42.0,0.6,0.0,0.0,1.0,2688.0,223.0,103.0,0.41592261904761907
1.0,1.0,43.0,0.6,0.0,0.0,1.0,2592.0,217.0,98.0,0.42592592592592593
1.0,1.0,44.0,0.6,0.0,0.0,1.0,2494.0,205.0,95.0,0.43464314354450684
1.0,1.0,45.0,0.6,0.0,0.0,1.0,2412.0,193.0,92.0,0.6724709784411277
