rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.0,0.0,3.0,5142.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,3.0,5121.0,0.0,0.0,0.00019527436047646945
1.0,1.0,3.0,0.0,0.0,3.0,5085.0,0.0,0.0,0.00019665683382497542
1.0,1.0,4.0,0.0,0.0,3.0,5072.0,0.0,0.0,0.0005914826498422713
1.0,1.0,5.0,0.0,0.0,3.0,5136.0,0.0,0.0,0.0017523364485981308
1.0,1.0,6.0,0.0,0.0,3.0,5104.0,0.0,0.0,0.0021551724137931034
1.0,1.0,7.0,0.0,0.0,3.0,5053.0,0.0,0.0,0.002374826835543242
1.0,1.0,8.0,0.0,0.0,3.0,4951.0,0.0,0.0,0.00222177337911533
1.0,1.0,9.0,0.0,0.0,3.0,4867.0,0.0,0.0,0.002671049928087117
1.0,1.0,10.0,0.0,0.0,3.0,4791.0,0.0,0.0,0.0027134209977040286
1.0,1.0,11.0,0.0,0.0,3.0,4720.0,0.0,0.0,0.002754237288135593
1.0,1.0,12.0,0.0,0.0,3.0,4635.0,0.0,0.0,0.0028047464940668823
1.0,1.0,13.0,0.0,0.0,3.0,4543.0,0.0,0.0,0.00286154523442659
1.0,1.0,14.0,0.0,0.0,3.0,4437.0,0.0,0.0,0.0031552851025467656
1.0,1.0,15.0,0.0,0.0,3.0,4388.0,0.0,0.0,0.0029626253418413855
1.0,1.0,16.0,0.0,0.0,3.0,4347.0,0.0,0.0,0.00322061191626409
1.0,1.0,17.0,0.0,0.0,3.0,4274.0,0.0,0.0,0.0030416471689284044
1.0,1.0,18.0,0.0,0.0,3.0,4228.0,0.0,0.0,0.0033112582781456954
1.0,1.0,19.0,0.0,0.0,3.0,4185.0,0.0,0.0,0.003106332138590203
1.0,1.0,20.0,0.0,0.0,3.0,11593.0,0.0,0.0,0.001207625291123954
1.0,1.0,21.0,0.0,0.0,3.0,11417.0,0.0,0.0,0.0011386528860471228
1.0,1.0,22.0,0.0,0.0,3.0,11254.0,0.0,0.0,0.0011551448373911498
1.0,1.0,23.0,0.0,0.0,3.0,11177.0,0.0,0.0,0.0011631028003936655
1.0,1.0,24.0,0.0,0.0,3.0,11122.0,0.0,0.0,0.0011688545225678835
1.0,1.0,25.0,0.0,0.0,3.0,10952.0,0.0,0.0,0.0011869978086194303
1.0,1.0,26.0,0.0,0.0,3.0,10874.0,0.0,0.0,0.001195512231009748
1.0,1.0,27.0,0.0,0.0,3.0,10790.0,0.0,0.0,0.0012048192771084338
1.0,1.0,28.0,0.0,0.0,3.0,10660.0,0.0,0.0,0.0012195121951219512
1.0,1.0,29.0,0.0,0.0,3.0,10531.0,0.0,0.0,0.0012344506694520938
1.0,1.0,30.0,0.0,0.0,3.0,10372.0,0.0,0.0,0.001253374469726186
1.0,1.0,31.0,0.0,0.0,3.0,10348.0,0.0,0.0,0.0011596443757247777
1.0,1.0,32.0,0.0,0.0,3.0,10275.0,0.0,0.0,0.001265206812652068
1.0,1.0,33.0,0.0,0.0,3.0,10199.0,0.0,0.0,0.0011765859397980193
1.0,1.0,34.0,0.0,0.0,3.0,10035.0,0.0,0.0,0.0012954658694569008
1.0,1.0,35.0,0.0,0.0,3.0,9793.0,0.0,0.0,0.0012253650566731338
1.0,1.0,36.0,0.0,0.0,3.0,9697.0,0.0,0.0,0.001340620810559967
1.0,1.0,37.0,0.0,0.0,3.0,9655.0,0.0,0.0,0.001346452615225272
1.0,1.0,38.0,0.0,0.0,3.0,9576.0,0.0,0.0,0.0013575605680868838
1.0,1.0,39.0,0.0,0.0,3.0,9477.0,0.0,0.0,0.0013717421124828531
1.0,1.0,40.0,0.0,0.0,3.0,9339.0,0.0,0.0,0.0013920119927187066
1.0,1.0,41.0,0.0,0.0,3.0,9270.0,0.0,0.0,0.0012944983818770227
1.0,1.0,42.0,0.0,0.0,3.0,9152.0,0.0,0.0,0.0014204545454545455
1.0,1.0,43.0,0.0,0.0,3.0,9117.0,0.0,0.0,0.0013162224415926291
1.0,1.0,44.0,0.0,0.0,3.0,8892.0,0.0,0.0,0.0014619883040935672
1.0,1.0,45.0,0.0,0.0,3.0,8774.0,0.0,0.0,0.0013676772281741509
1.0,1.0,46.0,0.0,0.0,3.0,8628.0,0.0,0.0,0.0015067222994900324
1.0,1.0,47.0,0.0,0.0,3.0,8355.0,0.0,0.0,0.001436265709156194
1.0,1.0,48.0,0.0,0.0,3.0,8289.0,0.0,0.0,0.0015683435878875618
1.0,1.0,49.0,0.0,0.0,3.0,8169.0,0.0,0.0,0.0014689680499449136
1.0,1.0,50.0,0.0,0.0,3.0,7924.0,0.0,0.0,0.001640585562847047
1.0,1.0,51.0,0.0,0.0,3.0,7729.0,0.0,0.0,0.0016819769698537975
1.0,1.0,52.0,0.0,0.0,3.0,7557.0,0.0,0.0,0.0017202593621807596
1.0,2.0,1.0,0.0,0.0,3.0,7248.0,0.0,0.0,0.001793598233995585
1.0,2.0,2.0,0.0,0.0,3.0,7095.0,0.0,0.0,0.001832276250880902
1.0,2.0,3.0,0.0,0.0,3.0,6737.0,0.0,0.0,0.001929642274009203
