rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.0,propagule,0.05,3,5155,52,7,0.0
1,1,2,0.0,propagule,0.05,3,5085,56,24,0.00019665683382497542
1,1,3,0.0,propagule,0.05,3,4930,76,35,0.0006085192697768763
1,1,4,0.0,propagule,0.05,3,4825,108,36,0.0016580310880829016
1,1,5,0.0,propagule,0.05,3,4802,130,38,0.0024989587671803417
1,1,6,0.0,propagule,0.05,3,4649,144,45,0.003871800387180039
1,1,7,0.0,propagule,0.05,3,4554,174,70,0.003952569169960474
1,1,8,0.0,propagule,0.05,3,4422,197,72,0.004296698326549073
1,1,9,0.0,propagule,0.05,3,4214,214,88,0.004508780256288562
1,1,10,0.0,propagule,0.05,3,4078,233,95,0.004904364884747425
1,1,11,0.0,propagule,0.05,3,3996,252,109,0.004754754754754755
1,1,12,0.0,propagule,0.05,3,3837,288,114,0.0049517852488923635
1,1,13,0.0,propagule,0.05,3,3662,306,126,0.004915346805024577
1,1,14,0.0,propagule,0.05,3,3575,336,142,0.005314685314685315
1,1,15,0.0,propagule,0.05,3,3450,347,156,0.0052173913043478265
1,1,16,0.0,propagule,0.05,3,3348,372,149,0.005675029868578256
1,1,17,0.0,propagule,0.05,3,3255,367,155,0.005529953917050691
1,1,18,0.0,propagule,0.05,3,3151,371,172,0.006029831799428753
1,1,19,0.0,propagule,0.05,3,3048,383,195,0.005905511811023622
1,1,20,0.0,propagule,0.05,3,5623,375,199,0.003378979192601814
1,1,21,0.0,propagule,0.05,3,5090,440,166,0.003536345776031434
1,1,22,0.0,propagule,0.05,3,4618,453,159,0.0036812472932005198
1,1,23,0.0,propagule,0.05,3,4326,490,169,0.003929727230698105
1,1,24,0.0,propagule,0.05,3,4176,513,221,0.0040708812260536395
1,1,25,0.0,propagule,0.05,3,3900,557,239,0.004358974358974359
1,1,26,0.0,propagule,0.05,3,3673,562,242,0.004628369180506398
1,1,27,0.0,propagule,0.05,3,3416,563,235,0.005269320843091335
1,1,28,0.0,propagule,0.05,3,3249,557,258,0.0052323791935980305
1,1,29,0.0,propagule,0.05,3,3017,581,267,0.005303281405369572
1,1,30,0.0,propagule,0.05,3,2891,591,274,0.005534417156693186
1,1,31,0.0,propagule,0.05,3,2663,528,249,0.0060082613593691325
1,1,32,0.0,propagule,0.05,3,2485,513,249,0.006438631790744467
1,1,33,0.0,propagule,0.05,3,2315,519,241,0.0064794816414686825
1,1,34,0.0,propagule,0.05,3,2206,504,233,0.006799637352674524
1,1,35,0.0,propagule,0.05,3,2046,481,230,0.007331378299120235
1,1,36,0.0,propagule,0.05,3,1919,449,218,0.007816571130797291
1,1,37,0.0,propagule,0.05,3,1814,432,212,0.008269018743109152
1,1,38,0.0,propagule,0.05,3,1713,414,206,0.008756567425569177
1,1,39,0.0,propagule,0.05,3,1619,394,202,0.00926497838171711
1,1,40,0.0,propagule,0.05,3,1509,356,183,0.00927766732935719
1,1,41,0.0,propagule,0.05,3,1389,313,174,0.010079193664506839
1,1,42,0.0,propagule,0.05,3,1294,283,154,0.010819165378670788
1,1,43,0.0,propagule,0.05,3,1221,254,137,0.011466011466011465
1,1,44,0.0,propagule,0.05,3,1134,204,117,0.012345679012345678
1,1,45,0.0,propagule,0.05,3,1079,188,96,0.012974976830398516
1,1,46,0.0,propagule,0.05,3,998,166,83,0.014028056112224449
1,1,47,0.0,propagule,0.05,3,948,145,74,0.014767932489451477
1,1,48,0.0,propagule,0.05,3,906,140,63,0.01545253863134658
1,1,49,0.0,propagule,0.05,3,855,122,58,0.016374269005847954
1,1,50,0.0,propagule,0.05,3,824,112,54,0.01699029126213592
1,1,51,0.0,propagule,0.05,3,804,116,55,0.017412935323383085
1,1,52,0.0,propagule,0.05,3,776,111,60,0.01804123711340206
1,2,1,0.0,propagule,0.05,3,760,107,53,0.018421052631578946
1,2,2,0.0,propagule,0.05,3,739,100,61,0.018944519621109608
1,2,3,0.0,propagule,0.05,3,715,85,53,0.01818181818181818
1,2,4,0.0,propagule,0.05,3,694,80,57,0.018731988472622477
1,2,5,0.0,propagule,0.05,3,670,68,41,0.019402985074626865
1,2,6,0.0,propagule,0.05,3,647,61,33,0.02009273570324575
1,2,7,0.0,propagule,0.05,3,632,48,25,0.020569620253164556
1,2,8,0.0,propagule,0.05,3,614,42,22,0.021172638436482084
1,2,9,0.0,propagule,0.05,3,602,37,21,0.02159468438538206
1,2,10,0.0,propagule,0.05,3,585,34,18,0.022222222222222223
1,2,11,0.0,propagule,0.05,3,581,34,21,0.022375215146299483
1,2,12,0.0,propagule,0.05,3,565,30,16,0.023008849557522124
1,2,13,0.0,propagule,0.05,3,564,29,17,0.02304964539007092
1,2,14,0.0,propagule,0.05,3,551,21,15,0.023593466424682397
1,2,15,0.0,propagule,0.05,3,548,24,14,0.023722627737226276
1,2,16,0.0,propagule,0.05,3,533,18,11,0.024390243902439025
1,2,17,0.0,propagule,0.05,3,527,13,8,0.024667931688804556
1,2,18,0.0,propagule,0.05,3,517,12,8,0.025145067698259187
1,2,19,0.0,propagule,0.05,3,516,12,7,0.025193798449612403
1,2,20,0.0,propagule,0.05,3,869,11,6,0.014959723820483314
1,2,21,0.0,propagule,0.05,3,853,13,5,0.015240328253223915
1,2,22,0.0,propagule,0.05,3,839,13,7,0.015494636471990465
1,2,23,0.0,propagule,0.05,3,822,11,6,0.015815085158150853
1,2,24,0.0,propagule,0.05,3,821,10,6,0.015834348355663823
1,2,25,0.0,propagule,0.05,3,803,8,3,0.0136986301369863
1,2,26,0.0,propagule,0.05,3,798,10,5,0.013784461152882205
1,2,27,0.0,propagule,0.05,3,796,10,5,0.013819095477386936
1,2,28,0.0,propagule,0.05,3,791,10,6,0.01390644753476612
1,2,29,0.0,propagule,0.05,3,781,10,4,0.014084507042253521
1,2,30,0.0,propagule,0.05,3,770,9,5,0.014285714285714285
1,2,31,0.0,propagule,0.05,3,759,8,4,0.014492753623188406
1,2,32,0.0,propagule,0.05,3,755,10,6,0.01456953642384106
1,2,33,0.0,propagule,0.05,3,751,11,7,0.014647137150466045
1,2,34,0.0,propagule,0.05,3,744,12,7,0.01478494623655914
1,2,35,0.0,propagule,0.05,3,741,11,6,0.014844804318488529
1,2,36,0.0,propagule,0.05,3,713,8,4,0.014025245441795231
