rep,year,week,sero,type,rate,barrier_val,barrier_prop,total_pop,n_infected,n_symptomatic
14,6,31,0.4,wave,0.1,1,0.04527777777777778,921,0,0
14,6,32,0.4,wave,0.1,1,0.04527777777777778,919,0,0
14,6,33,0.4,wave,0.1,1,0.04527777777777778,919,0,0
14,6,34,0.4,wave,0.1,1,0.04527777777777778,922,0,0
14,6,35,0.4,wave,0.1,1,0.04527777777777778,921,0,0
14,6,36,0.4,wave,0.1,1,0.04527777777777778,921,0,0
14,6,37,0.4,wave,0.1,1,0.04527777777777778,885,0,0
14,6,38,0.4,wave,0.1,1,0.04527777777777778,886,0,0
14,6,39,0.4,wave,0.1,1,0.04527777777777778,887,0,0
14,6,40,0.4,wave,0.1,1,0.04527777777777778,878,0,0
14,6,41,0.4,wave,0.1,1,0.04527777777777778,871,0,0
14,6,42,0.4,wave,0.1,1,0.04527777777777778,871,0,0
14,6,43,0.4,wave,0.1,1,0.04527777777777778,862,0,0
14,6,44,0.4,wave,0.1,1,0.04527777777777778,858,0,0
14,6,45,0.4,wave,0.1,1,0.04527777777777778,853,0,0
14,6,46,0.4,wave,0.1,1,0.04527777777777778,845,0,0
14,6,47,0.4,wave,0.1,1,0.04527777777777778,838,0,0
14,6,48,0.4,wave,0.1,1,0.04527777777777778,836,0,0
14,6,49,0.4,wave,0.1,1,0.04527777777777778,829,0,0
14,6,50,0.4,wave,0.1,1,0.04527777777777778,825,0,0
14,6,51,0.4,wave,0.1,1,0.04527777777777778,812,0,0
14,6,52,0.4,wave,0.1,1,0.04527777777777778,807,0,0
14,7,1,0.4,wave,0.1,1,0.04527777777777778,807,0,0
14,7,2,0.4,wave,0.1,1,0.04527777777777778,808,0,0
14,7,3,0.4,wave,0.1,1,0.04527777777777778,804,0,0
14,7,4,0.4,wave,0.1,1,0.04527777777777778,805,0,0
14,7,5,0.4,wave,0.1,1,0.04527777777777778,803,0,0
14,7,6,0.4,wave,0.1,1,0.04527777777777778,801,0,0
14,7,7,0.4,wave,0.1,1,0.04527777777777778,791,0,0
14,7,8,0.4,wave,0.1,1,0.04527777777777778,785,0,0
14,7,9,0.4,wave,0.1,1,0.04527777777777778,784,0,0
14,7,10,0.4,wave,0.1,1,0.04527777777777778,783,0,0
14,7,11,0.4,wave,0.1,1,0.04527777777777778,785,0,0
14,7,12,0.4,wave,0.1,1,0.04527777777777778,779,0,0
14,7,13,0.4,wave,0.1,1,0.04527777777777778,778,0,0
14,7,14,0.4,wave,0.1,1,0.04527777777777778,779,0,0
14,7,15,0.4,wave,0.1,1,0.04527777777777778,774,0,0
14,7,16,0.4,wave,0.1,1,0.04527777777777778,765,0,0
14,7,17,0.4,wave,0.1,1,0.04527777777777778,762,0,0
14,7,18,0.4,wave,0.1,1,0.04527777777777778,765,0,0
14,7,19,0.4,wave,0.1,1,0.04527777777777778,761,0,0
14,7,20,0.4,wave,0.1,1,0.04527777777777778,1136,0,0
14,7,21,0.4,wave,0.1,1,0.04527777777777778,1115,0,0
14,7,22,0.4,wave,0.1,1,0.04527777777777778,1113,0,0
14,7,23,0.4,wave,0.1,1,0.04527777777777778,1086,0,0
14,7,24,0.4,wave,0.1,1,0.04527777777777778,1057,0,0
14,7,25,0.4,wave,0.1,1,0.04527777777777778,1031,0,0
14,7,26,0.4,wave,0.1,1,0.04527777777777778,1023,0,0
14,7,27,0.4,wave,0.1,1,0.04527777777777778,1026,0,0
14,7,28,0.4,wave,0.1,1,0.04527777777777778,1035,0,0
14,7,29,0.4,wave,0.1,1,0.04527777777777778,1030,0,0
14,7,30,0.4,wave,0.1,1,0.04527777777777778,1010,0,0
14,7,31,0.4,wave,0.1,1,0.04527777777777778,979,0,0
14,7,32,0.4,wave,0.1,1,0.04527777777777778,980,0,0
14,7,33,0.4,wave,0.1,1,0.04527777777777778,947,0,0
14,7,34,0.4,wave,0.1,1,0.04527777777777778,941,0,0
14,7,35,0.4,wave,0.1,1,0.04527777777777778,917,0,0
14,7,36,0.4,wave,0.1,1,0.04527777777777778,913,0,0
14,7,37,0.4,wave,0.1,1,0.04527777777777778,930,0,0
14,7,38,0.4,wave,0.1,1,0.04527777777777778,924,0,0
14,7,39,0.4,wave,0.1,1,0.04527777777777778,892,0,0
14,7,40,0.4,wave,0.1,1,0.04527777777777778,880,0,0
14,7,41,0.4,wave,0.1,1,0.04527777777777778,885,0,0
14,7,42,0.4,wave,0.1,1,0.04527777777777778,875,0,0
14,7,43,0.4,wave,0.1,1,0.04527777777777778,855,0,0
14,7,44,0.4,wave,0.1,1,0.04527777777777778,844,0,0
14,7,45,0.4,wave,0.1,1,0.04527777777777778,838,0,0
14,7,46,0.4,wave,0.1,1,0.04527777777777778,834,0,0
14,7,47,0.4,wave,0.1,1,0.04527777777777778,818,0,0
14,7,48,0.4,wave,0.1,1,0.04527777777777778,803,0,0
14,7,49,0.4,wave,0.1,1,0.04527777777777778,790,0,0
14,7,50,0.4,wave,0.1,1,0.04527777777777778,788,0,0
14,7,51,0.4,wave,0.1,1,0.04527777777777778,785,0,0
14,7,52,0.4,wave,0.1,1,0.04527777777777778,784,0,0
14,8,1,0.4,wave,0.1,1,0.04527777777777778,783,0,0
14,8,2,0.4,wave,0.1,1,0.04527777777777778,766,0,0
14,8,3,0.4,wave,0.1,1,0.04527777777777778,764,0,0
14,8,4,0.4,wave,0.1,1,0.04527777777777778,762,0,0
14,8,5,0.4,wave,0.1,1,0.04527777777777778,757,0,0
14,8,6,0.4,wave,0.1,1,0.04527777777777778,752,0,0
14,8,7,0.4,wave,0.1,1,0.04527777777777778,753,0,0
14,8,8,0.4,wave,0.1,1,0.04527777777777778,752,0,0
14,8,9,0.4,wave,0.1,1,0.04527777777777778,753,0,0
14,8,10,0.4,wave,0.1,1,0.04527777777777778,752,0,0
14,8,11,0.4,wave,0.1,1,0.04527777777777778,752,0,0
14,8,12,0.4,wave,0.1,1,0.04527777777777778,747,0,0
14,8,13,0.4,wave,0.1,1,0.04527777777777778,746,0,0
14,8,14,0.4,wave,0.1,1,0.04527777777777778,746,0,0
14,8,15,0.4,wave,0.1,1,0.04527777777777778,744,0,0
14,8,16,0.4,wave,0.1,1,0.04527777777777778,734,0,0
14,8,17,0.4,wave,0.1,1,0.04527777777777778,734,0,0
14,8,18,0.4,wave,0.1,1,0.04527777777777778,732,0,0
14,8,19,0.4,wave,0.1,1,0.04527777777777778,735,0,0
14,8,20,0.4,wave,0.1,1,0.04527777777777778,1097,0,0
14,8,21,0.4,wave,0.1,1,0.04527777777777778,1095,0,0
14,8,22,0.4,wave,0.1,1,0.04527777777777778,1057,0,0
14,8,23,0.4,wave,0.1,1,0.04527777777777778,1033,0,0
14,8,24,0.4,wave,0.1,1,0.04527777777777778,990,0,0
14,8,25,0.4,wave,0.1,1,0.04527777777777778,975,0,0
14,8,26,0.4,wave,0.1,1,0.04527777777777778,953,0,0
14,8,27,0.4,wave,0.1,1,0.04527777777777778,917,0,0
14,8,28,0.4,wave,0.1,1,0.04527777777777778,902,0,0
14,8,29,0.4,wave,0.1,1,0.04527777777777778,902,0,0
14,8,30,0.4,wave,0.1,1,0.04527777777777778,886,0,0
14,8,31,0.4,wave,0.1,1,0.04527777777777778,892,0,0
14,8,32,0.4,wave,0.1,1,0.04527777777777778,887,0,0
14,8,33,0.4,wave,0.1,1,0.04527777777777778,887,0,0
14,8,34,0.4,wave,0.1,1,0.04527777777777778,888,0,0
14,8,35,0.4,wave,0.1,1,0.04527777777777778,849,0,0
14,8,36,0.4,wave,0.1,1,0.04527777777777778,848,0,0
14,8,37,0.4,wave,0.1,1,0.04527777777777778,849,0,0
14,8,38,0.4,wave,0.1,1,0.04527777777777778,835,0,0
14,8,39,0.4,wave,0.1,1,0.04527777777777778,826,0,0
14,8,40,0.4,wave,0.1,1,0.04527777777777778,827,0,0
14,8,41,0.4,wave,0.1,1,0.04527777777777778,826,0,0
14,8,42,0.4,wave,0.1,1,0.04527777777777778,826,0,0
14,8,43,0.4,wave,0.1,1,0.04527777777777778,833,0,0
14,8,44,0.4,wave,0.1,1,0.04527777777777778,834,0,0
14,8,45,0.4,wave,0.1,1,0.04527777777777778,831,0,0
14,8,46,0.4,wave,0.1,1,0.04527777777777778,830,0,0
14,8,47,0.4,wave,0.1,1,0.04527777777777778,828,0,0
14,8,48,0.4,wave,0.1,1,0.04527777777777778,826,0,0
14,8,49,0.4,wave,0.1,1,0.04527777777777778,828,0,0
14,8,50,0.4,wave,0.1,1,0.04527777777777778,825,0,0
14,8,51,0.4,wave,0.1,1,0.04527777777777778,824,0,0
14,8,52,0.4,wave,0.1,1,0.04527777777777778,821,0,0
14,9,1,0.4,wave,0.1,1,0.04527777777777778,806,0,0
14,9,2,0.4,wave,0.1,1,0.04527777777777778,806,0,0
14,9,3,0.4,wave,0.1,1,0.04527777777777778,806,0,0
14,9,4,0.4,wave,0.1,1,0.04527777777777778,806,0,0
14,9,5,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,9,6,0.4,wave,0.1,1,0.04527777777777778,792,0,0
14,9,7,0.4,wave,0.1,1,0.04527777777777778,797,0,0
14,9,8,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,9,9,0.4,wave,0.1,1,0.04527777777777778,796,0,0
14,9,10,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,9,11,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,9,12,0.4,wave,0.1,1,0.04527777777777778,793,0,0
14,9,13,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,9,14,0.4,wave,0.1,1,0.04527777777777778,792,0,0
14,9,15,0.4,wave,0.1,1,0.04527777777777778,793,0,0
14,9,16,0.4,wave,0.1,1,0.04527777777777778,793,0,0
14,9,17,0.4,wave,0.1,1,0.04527777777777778,779,0,0
14,9,18,0.4,wave,0.1,1,0.04527777777777778,777,0,0
14,9,19,0.4,wave,0.1,1,0.04527777777777778,776,0,0
14,9,20,0.4,wave,0.1,1,0.04527777777777778,1128,0,0
14,9,21,0.4,wave,0.1,1,0.04527777777777778,1101,0,0
14,9,22,0.4,wave,0.1,1,0.04527777777777778,1081,0,0
14,9,23,0.4,wave,0.1,1,0.04527777777777778,1064,0,0
14,9,24,0.4,wave,0.1,1,0.04527777777777778,1047,0,0
14,9,25,0.4,wave,0.1,1,0.04527777777777778,1019,0,0
14,9,26,0.4,wave,0.1,1,0.04527777777777778,1008,0,0
14,9,27,0.4,wave,0.1,1,0.04527777777777778,977,0,0
14,9,28,0.4,wave,0.1,1,0.04527777777777778,935,0,0
14,9,29,0.4,wave,0.1,1,0.04527777777777778,937,0,0
14,9,30,0.4,wave,0.1,1,0.04527777777777778,938,0,0
14,9,31,0.4,wave,0.1,1,0.04527777777777778,941,0,0
14,9,32,0.4,wave,0.1,1,0.04527777777777778,924,0,0
14,9,33,0.4,wave,0.1,1,0.04527777777777778,915,0,0
14,9,34,0.4,wave,0.1,1,0.04527777777777778,914,0,0
14,9,35,0.4,wave,0.1,1,0.04527777777777778,917,0,0
14,9,36,0.4,wave,0.1,1,0.04527777777777778,873,0,0
14,9,37,0.4,wave,0.1,1,0.04527777777777778,877,0,0
14,9,38,0.4,wave,0.1,1,0.04527777777777778,873,0,0
14,9,39,0.4,wave,0.1,1,0.04527777777777778,862,0,0
14,9,40,0.4,wave,0.1,1,0.04527777777777778,865,0,0
14,9,41,0.4,wave,0.1,1,0.04527777777777778,867,0,0
14,9,42,0.4,wave,0.1,1,0.04527777777777778,862,0,0
14,9,43,0.4,wave,0.1,1,0.04527777777777778,866,0,0
14,9,44,0.4,wave,0.1,1,0.04527777777777778,862,0,0
14,9,45,0.4,wave,0.1,1,0.04527777777777778,866,0,0
14,9,46,0.4,wave,0.1,1,0.04527777777777778,852,0,0
14,9,47,0.4,wave,0.1,1,0.04527777777777778,853,0,0
14,9,48,0.4,wave,0.1,1,0.04527777777777778,836,0,0
14,9,49,0.4,wave,0.1,1,0.04527777777777778,827,0,0
14,9,50,0.4,wave,0.1,1,0.04527777777777778,825,0,0
14,9,51,0.4,wave,0.1,1,0.04527777777777778,821,0,0
14,9,52,0.4,wave,0.1,1,0.04527777777777778,821,0,0
14,10,1,0.4,wave,0.1,1,0.04527777777777778,820,0,0
14,10,2,0.4,wave,0.1,1,0.04527777777777778,820,0,0
14,10,3,0.4,wave,0.1,1,0.04527777777777778,820,0,0
14,10,4,0.4,wave,0.1,1,0.04527777777777778,815,0,0
14,10,5,0.4,wave,0.1,1,0.04527777777777778,819,0,0
14,10,6,0.4,wave,0.1,1,0.04527777777777778,812,0,0
14,10,7,0.4,wave,0.1,1,0.04527777777777778,816,0,0
14,10,8,0.4,wave,0.1,1,0.04527777777777778,814,0,0
14,10,9,0.4,wave,0.1,1,0.04527777777777778,817,0,0
14,10,10,0.4,wave,0.1,1,0.04527777777777778,814,0,0
14,10,11,0.4,wave,0.1,1,0.04527777777777778,814,0,0
14,10,12,0.4,wave,0.1,1,0.04527777777777778,812,0,0
14,10,13,0.4,wave,0.1,1,0.04527777777777778,818,0,0
14,10,14,0.4,wave,0.1,1,0.04527777777777778,810,0,0
14,10,15,0.4,wave,0.1,1,0.04527777777777778,812,0,0
14,10,16,0.4,wave,0.1,1,0.04527777777777778,810,0,0
14,10,17,0.4,wave,0.1,1,0.04527777777777778,812,0,0
14,10,18,0.4,wave,0.1,1,0.04527777777777778,794,0,0
14,10,19,0.4,wave,0.1,1,0.04527777777777778,801,0,0
14,10,20,0.4,wave,0.1,1,0.04527777777777778,1118,0,0
14,10,21,0.4,wave,0.1,1,0.04527777777777778,1108,0,0
14,10,22,0.4,wave,0.1,1,0.04527777777777778,1094,0,0
14,10,23,0.4,wave,0.1,1,0.04527777777777778,1070,0,0
14,10,24,0.4,wave,0.1,1,0.04527777777777778,1053,0,0
14,10,25,0.4,wave,0.1,1,0.04527777777777778,1034,0,0
14,10,26,0.4,wave,0.1,1,0.04527777777777778,1018,0,0
14,10,27,0.4,wave,0.1,1,0.04527777777777778,990,0,0
14,10,28,0.4,wave,0.1,1,0.04527777777777778,992,0,0
14,10,29,0.4,wave,0.1,1,0.04527777777777778,977,0,0
14,10,30,0.4,wave,0.1,1,0.04527777777777778,964,0,0
14,10,31,0.4,wave,0.1,1,0.04527777777777778,953,0,0
14,10,32,0.4,wave,0.1,1,0.04527777777777778,940,0,0
14,10,33,0.4,wave,0.1,1,0.04527777777777778,929,0,0
14,10,34,0.4,wave,0.1,1,0.04527777777777778,922,0,0
14,10,35,0.4,wave,0.1,1,0.04527777777777778,915,0,0
14,10,36,0.4,wave,0.1,1,0.04527777777777778,893,0,0
14,10,37,0.4,wave,0.1,1,0.04527777777777778,893,0,0
14,10,38,0.4,wave,0.1,1,0.04527777777777778,890,0,0
14,10,39,0.4,wave,0.1,1,0.04527777777777778,894,0,0
14,10,40,0.4,wave,0.1,1,0.04527777777777778,891,0,0
14,10,41,0.4,wave,0.1,1,0.04527777777777778,889,0,0
14,10,42,0.4,wave,0.1,1,0.04527777777777778,890,0,0
14,10,43,0.4,wave,0.1,1,0.04527777777777778,876,0,0
14,10,44,0.4,wave,0.1,1,0.04527777777777778,871,0,0
14,10,45,0.4,wave,0.1,1,0.04527777777777778,863,0,0
14,10,46,0.4,wave,0.1,1,0.04527777777777778,860,0,0
14,10,47,0.4,wave,0.1,1,0.04527777777777778,852,0,0
14,10,48,0.4,wave,0.1,1,0.04527777777777778,848,0,0
14,10,49,0.4,wave,0.1,1,0.04527777777777778,846,0,0
14,10,50,0.4,wave,0.1,1,0.04527777777777778,843,0,0
14,10,51,0.4,wave,0.1,1,0.04527777777777778,839,0,0
14,10,52,0.4,wave,0.1,1,0.04527777777777778,839,0,0
15,1,1,0.4,wave,0.1,1,0.03305555555555555,6464,70,11
15,1,2,0.4,wave,0.1,1,0.03305555555555555,6418,74,27
15,1,3,0.4,wave,0.1,1,0.03305555555555555,6379,99,41
15,1,4,0.4,wave,0.1,1,0.03305555555555555,6246,120,42
15,1,5,0.4,wave,0.1,1,0.03305555555555555,6240,146,47
15,1,6,0.4,wave,0.1,1,0.03305555555555555,5989,165,60
15,1,7,0.4,wave,0.1,1,0.03305555555555555,5786,195,78
15,1,8,0.4,wave,0.1,1,0.03305555555555555,5611,243,90
15,1,9,0.4,wave,0.1,1,0.03305555555555555,5477,269,102
15,1,10,0.4,wave,0.1,1,0.03305555555555555,5289,289,107
15,1,11,0.4,wave,0.1,1,0.03305555555555555,5106,314,127
15,1,12,0.4,wave,0.1,1,0.03305555555555555,4910,306,147
15,1,13,0.4,wave,0.1,1,0.03305555555555555,4668,327,151
15,1,14,0.4,wave,0.1,1,0.03305555555555555,4496,342,142
15,1,15,0.4,wave,0.1,1,0.03305555555555555,4366,337,140
15,1,16,0.4,wave,0.1,1,0.03305555555555555,4282,328,152
15,1,17,0.4,wave,0.1,1,0.03305555555555555,4213,326,173
15,1,18,0.4,wave,0.1,1,0.03305555555555555,4105,320,169
15,1,19,0.4,wave,0.1,1,0.03305555555555555,3917,306,162
15,1,20,0.4,wave,0.1,1,0.03305555555555555,5736,293,147
15,1,21,0.4,wave,0.1,1,0.03305555555555555,5447,352,131
15,1,22,0.4,wave,0.1,1,0.03305555555555555,5356,381,145
15,1,23,0.4,wave,0.1,1,0.03305555555555555,5189,422,155
15,1,24,0.4,wave,0.1,1,0.03305555555555555,5082,474,184
15,1,25,0.4,wave,0.1,1,0.03305555555555555,5000,521,201
15,1,26,0.4,wave,0.1,1,0.03305555555555555,4860,534,231
15,1,27,0.4,wave,0.1,1,0.03305555555555555,4679,556,250
15,1,28,0.4,wave,0.1,1,0.03305555555555555,4513,552,249
15,1,29,0.4,wave,0.1,1,0.03305555555555555,4323,580,238
15,1,30,0.4,wave,0.1,1,0.03305555555555555,4219,583,246
15,1,31,0.4,wave,0.1,1,0.03305555555555555,4025,556,253
15,1,32,0.4,wave,0.1,1,0.03305555555555555,3871,542,260
15,1,33,0.4,wave,0.1,1,0.03305555555555555,3669,554,279
15,1,34,0.4,wave,0.1,1,0.03305555555555555,3575,548,264
15,1,35,0.4,wave,0.1,1,0.03305555555555555,3384,517,258
15,1,36,0.4,wave,0.1,1,0.03305555555555555,3295,482,247
15,1,37,0.4,wave,0.1,1,0.03305555555555555,3141,478,246
15,1,38,0.4,wave,0.1,1,0.03305555555555555,3059,452,225
15,1,39,0.4,wave,0.1,1,0.03305555555555555,2932,430,203
15,1,40,0.4,wave,0.1,1,0.03305555555555555,2829,394,193
15,1,41,0.4,wave,0.1,1,0.03305555555555555,2711,392,199
15,1,42,0.4,wave,0.1,1,0.03305555555555555,2634,371,196
15,1,43,0.4,wave,0.1,1,0.03305555555555555,2530,346,179
15,1,44,0.4,wave,0.1,1,0.03305555555555555,2462,320,163
15,1,45,0.4,wave,0.1,1,0.03305555555555555,2372,292,149
15,1,46,0.4,wave,0.1,1,0.03305555555555555,2276,246,142
15,1,47,0.4,wave,0.1,1,0.03305555555555555,2207,209,133
15,1,48,0.4,wave,0.1,1,0.03305555555555555,2152,177,120
15,1,49,0.4,wave,0.1,1,0.03305555555555555,2067,129,85
15,1,50,0.4,wave,0.1,1,0.03305555555555555,2015,105,62
15,1,51,0.4,wave,0.1,1,0.03305555555555555,1966,74,41
15,1,52,0.4,wave,0.1,1,0.03305555555555555,1938,63,35
15,2,1,0.4,wave,0.1,1,0.03305555555555555,1906,51,35
15,2,2,0.4,wave,0.1,1,0.03305555555555555,1879,40,30
15,2,3,0.4,wave,0.1,1,0.03305555555555555,1841,32,23
15,2,4,0.4,wave,0.1,1,0.03305555555555555,1798,23,14
15,2,5,0.4,wave,0.1,1,0.03305555555555555,1782,17,7
15,2,6,0.4,wave,0.1,1,0.03305555555555555,1768,17,7
15,2,7,0.4,wave,0.1,1,0.03305555555555555,1752,17,6
15,2,8,0.4,wave,0.1,1,0.03305555555555555,1731,17,6
15,2,9,0.4,wave,0.1,1,0.03305555555555555,1720,14,8
15,2,10,0.4,wave,0.1,1,0.03305555555555555,1703,11,7
15,2,11,0.4,wave,0.1,1,0.03305555555555555,1681,10,7
15,2,12,0.4,wave,0.1,1,0.03305555555555555,1659,7,5
15,2,13,0.4,wave,0.1,1,0.03305555555555555,1660,7,3
15,2,14,0.4,wave,0.1,1,0.03305555555555555,1644,6,4
15,2,15,0.4,wave,0.1,1,0.03305555555555555,1638,4,3
15,2,16,0.4,wave,0.1,1,0.03305555555555555,1620,4,4
15,2,17,0.4,wave,0.1,1,0.03305555555555555,1615,3,2
15,2,18,0.4,wave,0.1,1,0.03305555555555555,1590,2,1
15,2,19,0.4,wave,0.1,1,0.03305555555555555,1591,2,0
15,2,20,0.4,wave,0.1,1,0.03305555555555555,2294,2,0
15,2,21,0.4,wave,0.1,1,0.03305555555555555,2248,2,1
15,2,22,0.4,wave,0.1,1,0.03305555555555555,2231,2,1
15,2,23,0.4,wave,0.1,1,0.03305555555555555,2215,2,1
15,2,24,0.4,wave,0.1,1,0.03305555555555555,2169,2,0
15,2,25,0.4,wave,0.1,1,0.03305555555555555,2138,2,2
15,2,26,0.4,wave,0.1,1,0.03305555555555555,2151,3,2
15,2,27,0.4,wave,0.1,1,0.03305555555555555,2087,3,3
15,2,28,0.4,wave,0.1,1,0.03305555555555555,2092,2,1
15,2,29,0.4,wave,0.1,1,0.03305555555555555,2047,2,1
15,2,30,0.4,wave,0.1,1,0.03305555555555555,2008,3,1
15,2,31,0.4,wave,0.1,1,0.03305555555555555,1981,2,1
15,2,32,0.4,wave,0.1,1,0.03305555555555555,1976,2,1
15,2,33,0.4,wave,0.1,1,0.03305555555555555,1921,1,0
15,2,34,0.4,wave,0.1,1,0.03305555555555555,1907,1,0
15,2,35,0.4,wave,0.1,1,0.03305555555555555,1860,1,0
15,2,36,0.4,wave,0.1,1,0.03305555555555555,1822,1,1
15,2,37,0.4,wave,0.1,1,0.03305555555555555,1775,2,1
15,2,38,0.4,wave,0.1,1,0.03305555555555555,1769,2,1
15,2,39,0.4,wave,0.1,1,0.03305555555555555,1739,2,1
15,2,40,0.4,wave,0.1,1,0.03305555555555555,1729,2,1
15,2,41,0.4,wave,0.1,1,0.03305555555555555,1686,2,1
15,2,42,0.4,wave,0.1,1,0.03305555555555555,1695,1,0
15,2,43,0.4,wave,0.1,1,0.03305555555555555,1657,1,1
15,2,44,0.4,wave,0.1,1,0.03305555555555555,1646,2,1
15,2,45,0.4,wave,0.1,1,0.03305555555555555,1618,2,1
15,2,46,0.4,wave,0.1,1,0.03305555555555555,1616,3,1
15,2,47,0.4,wave,0.1,1,0.03305555555555555,1591,3,2
15,2,48,0.4,wave,0.1,1,0.03305555555555555,1585,3,2
15,2,49,0.4,wave,0.1,1,0.03305555555555555,1548,2,1
15,2,50,0.4,wave,0.1,1,0.03305555555555555,1535,1,1
15,2,51,0.4,wave,0.1,1,0.03305555555555555,1514,1,1
15,2,52,0.4,wave,0.1,1,0.03305555555555555,1489,1,1
15,3,1,0.4,wave,0.1,1,0.03305555555555555,1475,0,0
15,3,2,0.4,wave,0.1,1,0.03305555555555555,1456,0,0
15,3,3,0.4,wave,0.1,1,0.03305555555555555,1442,0,0
15,3,4,0.4,wave,0.1,1,0.03305555555555555,1422,0,0
15,3,5,0.4,wave,0.1,1,0.03305555555555555,1418,0,0
15,3,6,0.4,wave,0.1,1,0.03305555555555555,1387,0,0
15,3,7,0.4,wave,0.1,1,0.03305555555555555,1380,0,0
15,3,8,0.4,wave,0.1,1,0.03305555555555555,1355,0,0
15,3,9,0.4,wave,0.1,1,0.03305555555555555,1351,0,0
15,3,10,0.4,wave,0.1,1,0.03305555555555555,1342,0,0
15,3,11,0.4,wave,0.1,1,0.03305555555555555,1337,0,0
15,3,12,0.4,wave,0.1,1,0.03305555555555555,1330,0,0
15,3,13,0.4,wave,0.1,1,0.03305555555555555,1309,0,0
15,3,14,0.4,wave,0.1,1,0.03305555555555555,1302,0,0
15,3,15,0.4,wave,0.1,1,0.03305555555555555,1282,0,0
15,3,16,0.4,wave,0.1,1,0.03305555555555555,1286,0,0
15,3,17,0.4,wave,0.1,1,0.03305555555555555,1268,0,0
15,3,18,0.4,wave,0.1,1,0.03305555555555555,1267,0,0
15,3,19,0.4,wave,0.1,1,0.03305555555555555,1241,0,0
15,3,20,0.4,wave,0.1,1,0.03305555555555555,1807,0,0
15,3,21,0.4,wave,0.1,1,0.03305555555555555,1732,0,0
15,3,22,0.4,wave,0.1,1,0.03305555555555555,1668,0,0
15,3,23,0.4,wave,0.1,1,0.03305555555555555,1650,0,0
15,3,24,0.4,wave,0.1,1,0.03305555555555555,1612,0,0
15,3,25,0.4,wave,0.1,1,0.03305555555555555,1575,0,0
15,3,26,0.4,wave,0.1,1,0.03305555555555555,1551,0,0
15,3,27,0.4,wave,0.1,1,0.03305555555555555,1518,0,0
15,3,28,0.4,wave,0.1,1,0.03305555555555555,1511,0,0
15,3,29,0.4,wave,0.1,1,0.03305555555555555,1485,0,0
15,3,30,0.4,wave,0.1,1,0.03305555555555555,1454,0,0
15,3,31,0.4,wave,0.1,1,0.03305555555555555,1448,0,0
15,3,32,0.4,wave,0.1,1,0.03305555555555555,1419,0,0
15,3,33,0.4,wave,0.1,1,0.03305555555555555,1404,0,0
15,3,34,0.4,wave,0.1,1,0.03305555555555555,1380,0,0
15,3,35,0.4,wave,0.1,1,0.03305555555555555,1360,0,0
15,3,36,0.4,wave,0.1,1,0.03305555555555555,1331,0,0
15,3,37,0.4,wave,0.1,1,0.03305555555555555,1303,0,0
15,3,38,0.4,wave,0.1,1,0.03305555555555555,1262,0,0
15,3,39,0.4,wave,0.1,1,0.03305555555555555,1241,0,0
15,3,40,0.4,wave,0.1,1,0.03305555555555555,1221,0,0
15,3,41,0.4,wave,0.1,1,0.03305555555555555,1216,0,0
15,3,42,0.4,wave,0.1,1,0.03305555555555555,1202,0,0
15,3,43,0.4,wave,0.1,1,0.03305555555555555,1188,0,0
15,3,44,0.4,wave,0.1,1,0.03305555555555555,1173,0,0
15,3,45,0.4,wave,0.1,1,0.03305555555555555,1166,0,0
15,3,46,0.4,wave,0.1,1,0.03305555555555555,1154,0,0
15,3,47,0.4,wave,0.1,1,0.03305555555555555,1138,0,0
15,3,48,0.4,wave,0.1,1,0.03305555555555555,1121,0,0
15,3,49,0.4,wave,0.1,1,0.03305555555555555,1106,0,0
15,3,50,0.4,wave,0.1,1,0.03305555555555555,1099,0,0
15,3,51,0.4,wave,0.1,1,0.03305555555555555,1091,0,0
15,3,52,0.4,wave,0.1,1,0.03305555555555555,1082,0,0
15,4,1,0.4,wave,0.1,1,0.03305555555555555,1067,0,0
15,4,2,0.4,wave,0.1,1,0.03305555555555555,1064,0,0
15,4,3,0.4,wave,0.1,1,0.03305555555555555,1047,0,0
15,4,4,0.4,wave,0.1,1,0.03305555555555555,1037,0,0
15,4,5,0.4,wave,0.1,1,0.03305555555555555,1036,0,0
15,4,6,0.4,wave,0.1,1,0.03305555555555555,1019,0,0
15,4,7,0.4,wave,0.1,1,0.03305555555555555,1020,0,0
15,4,8,0.4,wave,0.1,1,0.03305555555555555,1009,0,0
15,4,9,0.4,wave,0.1,1,0.03305555555555555,976,0,0
15,4,10,0.4,wave,0.1,1,0.03305555555555555,961,0,0
15,4,11,0.4,wave,0.1,1,0.03305555555555555,966,0,0
15,4,12,0.4,wave,0.1,1,0.03305555555555555,953,0,0
15,4,13,0.4,wave,0.1,1,0.03305555555555555,947,0,0
15,4,14,0.4,wave,0.1,1,0.03305555555555555,938,0,0
15,4,15,0.4,wave,0.1,1,0.03305555555555555,939,0,0
15,4,16,0.4,wave,0.1,1,0.03305555555555555,930,0,0
15,4,17,0.4,wave,0.1,1,0.03305555555555555,919,0,0
15,4,18,0.4,wave,0.1,1,0.03305555555555555,908,0,0
