rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.8,propagule,0.0,4,5220,51,12,0.7940613026819924
1,1,2,0.8,propagule,0.0,4,5161,51,27,0.7944196861073436
1,1,3,0.8,propagule,0.0,4,5047,58,32,0.7953239548246483
1,1,4,0.8,propagule,0.0,4,5036,56,30,0.7972597299444003
1,1,5,0.8,propagule,0.0,4,5118,49,30,0.8018757327080891
1,1,6,0.8,propagule,0.0,4,4928,50,26,0.802150974025974
1,1,7,0.8,propagule,0.0,4,4777,52,27,0.8034331170190496
1,1,8,0.8,propagule,0.0,4,4583,46,19,0.8038402792930395
1,1,9,0.8,propagule,0.0,4,4417,47,25,0.8059769074032148
1,1,10,0.8,propagule,0.0,4,4330,42,25,0.8083140877598153
1,1,11,0.8,propagule,0.0,4,4258,42,25,0.8104744011272899
1,1,12,0.8,propagule,0.0,4,4110,31,15,0.8128953771289538
1,1,13,0.8,propagule,0.0,4,4001,28,13,0.8135466133466633
1,1,14,0.8,propagule,0.0,4,3954,24,16,0.8141122913505311
1,1,15,0.8,propagule,0.0,4,3855,22,15,0.8158236057068742
1,1,16,0.8,propagule,0.0,4,3706,16,11,0.8170534268753373
1,1,17,0.8,propagule,0.0,4,3664,11,4,0.818504366812227
1,1,18,0.8,propagule,0.0,4,3594,13,6,0.8191430161380078
1,1,19,0.8,propagule,0.0,4,3538,11,4,0.8210853589598643
1,1,20,0.8,propagule,0.0,4,6550,10,6,0.4366412213740458
1,1,21,0.8,propagule,0.0,4,6186,14,4,0.4395408988037504
1,1,22,0.8,propagule,0.0,4,5956,21,6,0.4375419744795164
1,1,23,0.8,propagule,0.0,4,5638,14,5,0.443242284498049
1,1,24,0.8,propagule,0.0,4,5443,19,5,0.4427705309571927
1,1,25,0.8,propagule,0.0,4,5297,27,6,0.4455352086086464
1,1,26,0.8,propagule,0.0,4,4996,30,7,0.449759807846277
1,1,27,0.8,propagule,0.0,4,4802,33,15,0.45522698875468554
1,1,28,0.8,propagule,0.0,4,4644,43,15,0.45305770887166236
1,1,29,0.8,propagule,0.0,4,4436,48,15,0.4578449053201082
1,1,30,0.8,propagule,0.0,4,4181,51,13,0.46304711791437453
1,1,31,0.8,propagule,0.0,4,4124,46,18,0.4648399612027158
1,1,32,0.8,propagule,0.0,4,3975,51,24,0.46641509433962264
1,1,33,0.8,propagule,0.0,4,3853,56,23,0.4700233584220088
1,1,34,0.8,propagule,0.0,4,3751,67,29,0.4700079978672354
1,1,35,0.8,propagule,0.0,4,3666,67,28,0.47408619749045283
1,1,36,0.8,propagule,0.0,4,3447,49,21,0.4763562518131709
1,1,37,0.8,propagule,0.0,4,3375,56,20,0.4791111111111111
1,1,38,0.8,propagule,0.0,4,3264,60,21,0.48161764705882354
1,1,39,0.8,propagule,0.0,4,3175,68,31,0.48566929133858266
1,1,40,0.8,propagule,0.0,4,3076,70,28,0.48634590377113135
1,1,41,0.8,propagule,0.0,4,2979,75,31,0.49076871433366903
1,1,42,0.8,propagule,0.0,4,2836,68,29,0.49647390691114246
1,1,43,0.8,propagule,0.0,4,2737,81,38,0.5005480453050786
1,1,44,0.8,propagule,0.0,4,2612,82,34,0.501531393568147
1,1,45,0.8,propagule,0.0,4,2526,71,33,0.7490102929532858
1,1,46,0.8,propagule,0.0,4,2448,60,35,0.7495915032679739
1,1,47,0.8,propagule,0.0,4,2421,57,36,0.7513424204874019
1,1,48,0.8,propagule,0.0,4,2334,45,31,0.7527849185946872
1,1,49,0.8,propagule,0.0,4,2292,33,22,0.756108202443281
1,1,50,0.8,propagule,0.0,4,2228,27,16,0.7576301615798923
1,1,51,0.8,propagule,0.0,4,2209,20,13,0.7573562698053418
1,1,52,0.8,propagule,0.0,4,2127,19,8,0.7592853784673249
1,2,1,0.8,propagule,0.0,4,2103,18,10,0.7598668568711364
1,2,2,0.8,propagule,0.0,4,2081,15,9,0.7606919750120135
1,2,3,0.8,propagule,0.0,4,2082,15,9,0.7612872238232469
1,2,4,0.8,propagule,0.0,4,2048,12,7,0.76220703125
1,2,5,0.8,propagule,0.0,4,2017,8,4,0.7640059494298463
1,2,6,0.8,propagule,0.0,4,1955,7,4,0.760613810741688
1,2,7,0.8,propagule,0.0,4,1937,5,3,0.7609705730511099
1,2,8,0.8,propagule,0.0,4,1902,4,2,0.7639327024185069
1,2,9,0.8,propagule,0.0,4,1886,4,2,0.7656415694591728
1,2,10,0.8,propagule,0.0,4,1819,3,2,0.765805387575591
1,2,11,0.8,propagule,0.0,4,1805,4,2,0.7650969529085873
1,2,12,0.8,propagule,0.0,4,1737,3,1,0.768566493955095
1,2,13,0.8,propagule,0.0,4,1721,3,2,0.7675769901220221
1,2,14,0.8,propagule,0.0,4,1707,3,2,0.7662565905096661
1,2,15,0.8,propagule,0.0,4,1683,4,1,0.7658942364824718
1,2,16,0.8,propagule,0.0,4,1674,4,1,0.7652329749103942
1,2,17,0.8,propagule,0.0,4,1651,4,2,0.7637795275590551
1,2,18,0.8,propagule,0.0,4,1635,4,3,0.764525993883792
1,2,19,0.8,propagule,0.0,4,1618,3,3,0.7632880098887516
1,2,20,0.8,propagule,0.0,4,2920,3,2,0.4191780821917808
1,2,21,0.8,propagule,0.0,4,2825,6,1,0.4219469026548673
1,2,22,0.8,propagule,0.0,4,2726,6,1,0.4273661041819516
1,2,23,0.8,propagule,0.0,4,2648,7,3,0.43051359516616317
1,2,24,0.8,propagule,0.0,4,2555,10,3,0.43131115459882585
1,2,25,0.8,propagule,0.0,4,2494,14,4,0.433841218925421
1,2,26,0.8,propagule,0.0,4,2487,17,5,0.43546441495778043
1,2,27,0.8,propagule,0.0,4,2402,19,8,0.4379683597002498
1,2,28,0.8,propagule,0.0,4,2332,23,9,0.4399656946826758
1,2,29,0.8,propagule,0.0,4,2307,22,10,0.4403987863025574
1,2,30,0.8,propagule,0.0,4,2217,25,11,0.4415877311682454
1,2,31,0.8,propagule,0.0,4,2148,31,9,0.4404096834264432
1,2,32,0.8,propagule,0.0,4,2125,32,12,0.44
1,2,33,0.8,propagule,0.0,4,2024,37,17,0.4461462450592885
1,2,34,0.8,propagule,0.0,4,1955,45,20,0.4465473145780051
1,2,35,0.8,propagule,0.0,4,1889,47,23,0.4499735309687665
1,2,36,0.8,propagule,0.0,4,1866,50,22,0.45016077170418006
1,2,37,0.8,propagule,0.0,4,1820,52,24,0.4565934065934066
1,2,38,0.8,propagule,0.0,4,1762,45,24,0.4608399545970488
1,2,39,0.8,propagule,0.0,4,1694,47,28,0.4693034238488784
1,2,40,0.8,propagule,0.0,4,1651,45,23,0.47122955784373105
1,2,41,0.8,propagule,0.0,4,1619,40,18,0.4762198888202594
1,2,42,0.8,propagule,0.0,4,1594,37,13,0.479297365119197
1,2,43,0.8,propagule,0.0,4,1578,39,14,0.4803548795944233
1,2,44,0.8,propagule,0.0,4,1550,39,15,0.48193548387096774
1,2,45,0.8,propagule,0.0,4,1515,40,19,0.7491749174917491
1,2,46,0.8,propagule,0.0,4,1471,37,19,0.751869476546567
1,2,47,0.8,propagule,0.0,4,1445,32,15,0.7522491349480969
1,2,48,0.8,propagule,0.0,4,1383,25,16,0.7592190889370932
1,2,49,0.8,propagule,0.0,4,1355,22,15,0.7586715867158672
1,2,50,0.8,propagule,0.0,4,1347,23,14,0.7579806978470676
1,2,51,0.8,propagule,0.0,4,1326,13,6,0.7601809954751131
1,2,52,0.8,propagule,0.0,4,1309,10,5,0.760122230710466
1,3,1,0.8,propagule,0.0,4,1291,9,5,0.756003098373354
1,3,2,0.8,propagule,0.0,4,1274,8,5,0.7582417582417582
1,3,3,0.8,propagule,0.0,4,1266,7,4,0.7582938388625592
1,3,4,0.8,propagule,0.0,4,1244,6,4,0.7588424437299035
1,3,5,0.8,propagule,0.0,4,1225,4,2,0.7591836734693878
1,3,6,0.8,propagule,0.0,4,1217,3,2,0.7608874281018899
1,3,7,0.8,propagule,0.0,4,1209,2,2,0.76095947063689
1,3,8,0.8,propagule,0.0,4,1200,2,2,0.7608333333333334
1,3,9,0.8,propagule,0.0,4,1195,2,1,0.7623430962343096
1,3,10,0.8,propagule,0.0,4,1183,2,0,0.760777683854607
1,3,11,0.8,propagule,0.0,4,1167,2,1,0.7634961439588689
1,3,12,0.8,propagule,0.0,4,1160,2,2,0.7603448275862069
1,3,13,0.8,propagule,0.0,4,1152,3,2,0.7612847222222222
1,3,14,0.8,propagule,0.0,4,1123,3,2,0.761353517364203
1,3,15,0.8,propagule,0.0,4,1115,2,2,0.7614349775784753
1,3,16,0.8,propagule,0.0,4,1103,2,2,0.7624660018132366
1,3,17,0.8,propagule,0.0,4,1099,2,1,0.7634212920837125
1,3,18,0.8,propagule,0.0,4,1091,1,0,0.7626031164069661
1,3,19,0.8,propagule,0.0,4,1093,1,0,0.7639524245196706
1,3,20,0.8,propagule,0.0,4,1899,1,0,0.43022643496577145
1,3,21,0.8,propagule,0.0,4,1882,1,0,0.4341126461211477
1,3,22,0.8,propagule,0.0,4,1734,1,0,0.4429065743944637
1,3,23,0.8,propagule,0.0,4,1652,1,0,0.4443099273607748
1,3,24,0.8,propagule,0.0,4,1641,1,1,0.44424131627056673
1,3,25,0.8,propagule,0.0,4,1603,3,1,0.4429195258889582
1,3,26,0.8,propagule,0.0,4,1573,3,1,0.445645263827082
1,3,27,0.8,propagule,0.0,4,1563,0,0,0.44337811900191937
1,3,28,0.8,propagule,0.0,4,1507,0,0,0.45056403450564037
1,3,29,0.8,propagule,0.0,4,1494,0,0,0.44712182061579653
1,3,30,0.8,propagule,0.0,4,1460,0,0,0.45
1,3,31,0.8,propagule,0.0,4,1479,0,0,0.4455713319810683
1,3,32,0.8,propagule,0.0,4,1448,0,0,0.44751381215469616
1,3,33,0.8,propagule,0.0,4,1390,0,0,0.44964028776978415
1,3,34,0.8,propagule,0.0,4,1327,0,0,0.45742275810097965
1,3,35,0.8,propagule,0.0,4,1323,0,0,0.455026455026455
1,3,36,0.8,propagule,0.0,4,1280,0,0,0.45390625
1,3,37,0.8,propagule,0.0,4,1283,0,0,0.4505066250974279
1,3,38,0.8,propagule,0.0,4,1228,0,0,0.4560260586319218
1,3,39,0.8,propagule,0.0,4,1200,0,0,0.4533333333333333
1,3,40,0.8,propagule,0.0,4,1164,0,0,0.4587628865979381
1,3,41,0.8,propagule,0.0,4,1137,0,0,0.4529463500439754
1,3,42,0.8,propagule,0.0,4,1104,0,0,0.4592391304347826
1,3,43,0.8,propagule,0.0,4,1104,0,0,0.45742753623188404
1,3,44,0.8,propagule,0.0,4,1082,0,0,0.4602587800369686
1,3,45,0.8,propagule,0.0,4,1078,0,0,0.7421150278293135
1,3,46,0.8,propagule,0.0,4,1051,0,0,0.7450047573739296
1,3,47,0.8,propagule,0.0,4,1030,0,0,0.7446601941747573
1,3,48,0.8,propagule,0.0,4,1034,0,0,0.7427466150870407
1,3,49,0.8,propagule,0.0,4,1008,0,0,0.7410714285714286
1,3,50,0.8,propagule,0.0,4,1001,0,0,0.7402597402597403
1,3,51,0.8,propagule,0.0,4,970,0,0,0.7412371134020619
1,3,52,0.8,propagule,0.0,4,967,0,0,0.7404343329886246
1,4,1,0.8,propagule,0.0,4,957,0,0,0.7408568443051202
1,4,2,0.8,propagule,0.0,4,954,0,0,0.7389937106918238
1,4,3,0.8,propagule,0.0,4,944,0,0,0.7383474576271186
1,4,4,0.8,propagule,0.0,4,939,0,0,0.7358892438764644
1,4,5,0.8,propagule,0.0,4,930,0,0,0.7344086021505376
1,4,6,0.8,propagule,0.0,4,926,0,0,0.7332613390928726
1,4,7,0.8,propagule,0.0,4,912,0,0,0.7302631578947368
1,4,8,0.8,propagule,0.0,4,902,0,0,0.7328159645232816
1,4,9,0.8,propagule,0.0,4,894,0,0,0.732662192393736
1,4,10,0.8,propagule,0.0,4,886,0,0,0.7336343115124153
1,4,11,0.8,propagule,0.0,4,873,0,0,0.7376861397479955
