rep,year,week,sero,type,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1,1,1,0.4,wave,0.1,0,5138,55,7,0.3869209809264305
1,1,2,0.4,wave,0.1,0,5139,58,19,0.3878186417590971
1,1,3,0.4,wave,0.1,0,5103,67,31,0.3901626494219087
1,1,4,0.4,wave,0.1,0,5072,79,38,0.3915615141955836
1,1,5,0.4,wave,0.1,0,5148,93,34,0.3949106449106449
1,1,6,0.4,wave,0.1,0,5044,107,38,0.39710547184773987
1,1,7,0.4,wave,0.1,0,4822,135,41,0.39651596847781
1,1,8,0.4,wave,0.1,0,4675,170,59,0.39893048128342246
1,1,9,0.4,wave,0.1,0,4561,198,71,0.3996930497697873
1,1,10,0.4,wave,0.1,0,4434,220,86,0.39986468200270636
1,1,11,0.4,wave,0.1,0,4335,225,100,0.4027681660899654
1,1,12,0.4,wave,0.1,0,4270,252,112,0.4063231850117096
1,1,13,0.4,wave,0.1,0,4172,266,127,0.4084372003835091
1,1,14,0.4,wave,0.1,0,3995,260,125,0.4135168961201502
1,1,15,0.4,wave,0.1,0,3892,242,119,0.41778006166495374
1,1,16,0.4,wave,0.1,0,3768,252,118,0.42330148619957536
1,1,17,0.4,wave,0.1,0,3666,229,104,0.42962356792144024
1,1,18,0.4,wave,0.1,0,3576,230,111,0.43400447427293065
1,1,19,0.4,wave,0.1,0,3484,213,113,0.4400114810562572
1,1,20,0.4,wave,0.1,0,6455,210,101,0.23578621223857474
1,1,21,0.4,wave,0.1,0,6002,268,96,0.2400866377874042
1,1,22,0.4,wave,0.1,0,5648,307,97,0.24291784702549576
1,1,23,0.4,wave,0.1,0,5401,333,116,0.24699129790779487
1,1,24,0.4,wave,0.1,0,5133,368,135,0.25384765244496393
1,1,25,0.4,wave,0.1,0,4851,402,153,0.2597402597402597
1,1,26,0.4,wave,0.1,0,4605,419,173,0.26514657980456025
1,1,27,0.4,wave,0.1,0,4447,449,188,0.27074432201484144
1,1,28,0.4,wave,0.1,0,4211,456,200,0.27546900973640465
1,1,29,0.4,wave,0.1,0,3968,463,198,0.2817540322580645
1,1,30,0.4,wave,0.1,0,3809,473,213,0.289052244683644
1,1,31,0.4,wave,0.1,0,3675,472,212,0.2985034013605442
