rep,year,week,sero,rate,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.6,0.5,3.0,5085.0,0.0,0.0,0.6031465093411996
1.0,1.0,2.0,0.6,0.5,3.0,5047.0,0.0,0.0,0.6033287101248266
1.0,1.0,3.0,0.6,0.5,3.0,5009.0,0.0,0.0,0.6053104412058296
1.0,1.0,4.0,0.6,0.5,3.0,4982.0,0.0,0.0,0.6039743075070253
1.0,1.0,5.0,0.6,0.5,3.0,5012.0,0.0,0.0,0.6067438148443735
1.0,1.0,6.0,0.6,0.5,3.0,4904.0,0.0,0.0,0.6042006525285482
1.0,1.0,7.0,0.6,0.5,3.0,4853.0,0.0,0.0,0.6049866062229549
1.0,1.0,8.0,0.6,0.5,3.0,4729.0,0.0,0.0,0.6041446394586594
1.0,1.0,9.0,0.6,0.5,3.0,4684.0,0.0,0.0,0.6050384286934244
1.0,1.0,10.0,0.6,0.5,3.0,4592.0,0.0,0.0,0.6027874564459931
1.0,1.0,11.0,0.6,0.5,3.0,4493.0,0.0,0.0,0.6044958824838638
1.0,1.0,12.0,0.6,0.5,3.0,4438.0,0.0,0.0,0.6022983325822443
1.0,1.0,13.0,0.6,0.5,3.0,4382.0,0.0,0.0,0.603149246919215
1.0,1.0,14.0,0.6,0.5,3.0,4328.0,0.0,0.0,0.6014325323475046
1.0,1.0,15.0,0.6,0.5,3.0,4270.0,0.0,0.0,0.6002341920374707
1.0,1.0,16.0,0.6,0.5,3.0,4180.0,0.0,0.0,0.6004784688995215
1.0,1.0,17.0,0.6,0.5,3.0,4076.0,0.0,0.0,0.6015701668302257
1.0,1.0,18.0,0.6,0.5,3.0,3978.0,0.0,0.0,0.6000502765208647
1.0,1.0,19.0,0.6,0.5,3.0,3915.0,0.0,0.0,0.6
1.0,1.0,20.0,0.6,0.5,3.0,10982.0,0.0,0.0,0.20952467674376252
1.0,1.0,21.0,0.6,0.5,3.0,10937.0,0.0,0.0,0.20938100027429826
1.0,1.0,22.0,0.6,0.5,3.0,10717.0,0.0,0.0,0.20976019408416535
1.0,1.0,23.0,0.6,0.5,3.0,10614.0,0.0,0.0,0.2112304503485962
