rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.7,0.1,0.4,0.0,5054.0,49.0,4.0,0.6853977047882865
1.0,1.0,2.0,0.7,0.1,0.4,0.0,4937.0,49.0,24.0,0.6830058740125582
1.0,1.0,3.0,0.7,0.1,0.4,0.0,4814.0,63.0,36.0,0.6852928957208143
1.0,1.0,4.0,0.7,0.1,0.4,0.0,4699.0,70.0,41.0,0.6835496914237071
1.0,1.0,5.0,0.7,0.1,0.4,0.0,4645.0,62.0,34.0,0.6861141011840689
1.0,1.0,6.0,0.7,0.1,0.4,0.0,4439.0,58.0,22.0,0.6870916873169632
1.0,1.0,7.0,0.7,0.1,0.4,0.0,4272.0,55.0,27.0,0.6907771535580525
1.0,1.0,8.0,0.7,0.1,0.4,0.0,4019.0,50.0,25.0,0.6892261756655884
1.0,1.0,9.0,0.7,0.1,0.4,0.0,3876.0,45.0,30.0,0.6924664602683178
1.0,1.0,10.0,0.7,0.1,0.4,0.0,3720.0,38.0,21.0,0.6911290322580645
1.0,1.0,11.0,0.7,0.1,0.4,0.0,3566.0,35.0,22.0,0.6948962422882782
1.0,1.0,12.0,0.7,0.1,0.4,0.0,3432.0,32.0,13.0,0.6958041958041958
1.0,1.0,13.0,0.7,0.1,0.4,0.0,3346.0,32.0,18.0,0.7005379557680813
1.0,1.0,14.0,0.7,0.1,0.4,0.0,3223.0,29.0,11.0,0.7021408625504189
1.0,1.0,15.0,0.7,0.1,0.4,0.0,3112.0,28.0,12.0,0.7062982005141388
1.0,1.0,16.0,0.7,0.1,0.4,0.0,3009.0,21.0,13.0,0.7045530076437354
1.0,1.0,17.0,0.7,0.1,0.4,0.0,2930.0,20.0,16.0,0.7078498293515358
1.0,1.0,18.0,0.7,0.1,0.4,0.0,2818.0,17.0,14.0,0.7075940383250532
1.0,1.0,19.0,0.7,0.1,0.4,0.0,2723.0,14.0,6.0,0.710613294160852
1.0,1.0,20.0,0.7,0.1,0.4,0.0,7380.0,11.0,4.0,0.25663956639566393
1.0,1.0,21.0,0.7,0.1,0.4,0.0,6644.0,11.0,3.0,0.26083684527393136
1.0,1.0,22.0,0.7,0.1,0.4,0.0,6186.0,12.0,4.0,0.26414484319430975
1.0,1.0,23.0,0.7,0.1,0.4,0.0,5857.0,11.0,4.0,0.26532354447669454
1.0,1.0,24.0,0.7,0.1,0.4,0.0,5348.0,9.0,3.0,0.2733732236350037
1.0,1.0,25.0,0.7,0.1,0.4,0.0,4843.0,16.0,3.0,0.2775139376419575
1.0,1.0,26.0,0.7,0.1,0.4,0.0,4611.0,15.0,7.0,0.2801995228800694
1.0,1.0,27.0,0.7,0.1,0.4,0.0,4365.0,21.0,8.0,0.2822451317296678
1.0,1.0,28.0,0.7,0.1,0.4,0.0,4172.0,26.0,9.0,0.2837967401725791
