rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.5,0.025,0.0,2.0,5075.0,51.0,10.0,0.4868965517241379
1.0,1.0,2.0,0.5,0.025,0.0,2.0,4999.0,53.0,20.0,0.4888977795559112
1.0,1.0,3.0,0.5,0.025,0.0,2.0,4809.0,67.0,33.0,0.487211478477854
1.0,1.0,4.0,0.5,0.025,0.0,2.0,4690.0,70.0,36.0,0.48848614072494667
1.0,1.0,5.0,0.5,0.025,0.0,2.0,4685.0,77.0,34.0,0.49071504802561366
1.0,1.0,6.0,0.5,0.025,0.0,2.0,4490.0,82.0,32.0,0.49175946547884186
1.0,1.0,7.0,0.5,0.025,0.0,2.0,4352.0,82.0,27.0,0.4912683823529412
1.0,1.0,8.0,0.5,0.025,0.0,2.0,4064.0,71.0,29.0,0.49163385826771655
1.0,1.0,9.0,0.5,0.025,0.0,2.0,3984.0,73.0,30.0,0.49272088353413657
1.0,1.0,10.0,0.5,0.025,0.0,2.0,3765.0,73.0,32.0,0.49243027888446217
1.0,1.0,11.0,0.5,0.025,0.0,2.0,3594.0,68.0,35.0,0.49554813578185863
1.0,1.0,12.0,0.5,0.025,0.0,2.0,3400.0,76.0,41.0,0.4958823529411765
1.0,1.0,13.0,0.5,0.025,0.0,2.0,3254.0,72.0,35.0,0.4960049170251998
1.0,1.0,14.0,0.5,0.025,0.0,2.0,3156.0,69.0,30.0,0.4987325728770596
1.0,1.0,15.0,0.5,0.025,0.0,2.0,3040.0,62.0,27.0,0.4953947368421053
1.0,1.0,16.0,0.5,0.025,0.0,2.0,2983.0,59.0,26.0,0.4984914515588334
1.0,1.0,17.0,0.5,0.025,0.0,2.0,2872.0,53.0,29.0,0.4975626740947075
1.0,1.0,18.0,0.5,0.025,0.0,2.0,2831.0,50.0,28.0,0.5033557046979866
1.0,1.0,19.0,0.5,0.025,0.0,2.0,2762.0,43.0,28.0,0.501448225923244
1.0,1.0,20.0,0.5,0.025,0.0,2.0,7826.0,37.0,24.0,0.17595195502172245
1.0,1.0,21.0,0.5,0.025,0.0,2.0,7264.0,80.0,20.0,0.17689977973568283
1.0,1.0,22.0,0.5,0.025,0.0,2.0,6649.0,90.0,17.0,0.1819822529703715
1.0,1.0,23.0,0.5,0.025,0.0,2.0,6165.0,88.0,27.0,0.18556366585563666
1.0,1.0,24.0,0.5,0.025,0.0,2.0,5732.0,105.0,42.0,0.18754361479413817
1.0,1.0,25.0,0.5,0.025,0.0,2.0,5428.0,134.0,48.0,0.18791451731761238
1.0,1.0,26.0,0.5,0.025,0.0,2.0,5064.0,157.0,59.0,0.19135071090047392
1.0,1.0,27.0,0.5,0.025,0.0,2.0,4737.0,179.0,69.0,0.19548237280979522
1.0,1.0,28.0,0.5,0.025,0.0,2.0,4373.0,205.0,82.0,0.19963411845415047
1.0,1.0,29.0,0.5,0.025,0.0,2.0,4030.0,225.0,96.0,0.20620347394540942
1.0,1.0,30.0,0.5,0.025,0.0,2.0,3748.0,245.0,94.0,0.21211312700106724
1.0,1.0,31.0,0.5,0.025,0.0,2.0,3401.0,239.0,93.0,0.21875918847397824
1.0,1.0,32.0,0.5,0.025,0.0,2.0,3188.0,229.0,95.0,0.2258469259723965
1.0,1.0,33.0,0.5,0.025,0.0,2.0,3006.0,229.0,103.0,0.23053892215568864
1.0,1.0,34.0,0.5,0.025,0.0,2.0,2790.0,208.0,100.0,0.23906810035842294
1.0,1.0,35.0,0.5,0.025,0.0,2.0,2643.0,205.0,100.0,0.2436625047294741
1.0,1.0,36.0,0.5,0.025,0.0,2.0,2456.0,195.0,96.0,0.252442996742671
1.0,1.0,37.0,0.5,0.025,0.0,2.0,2299.0,192.0,87.0,0.2592431491953023
1.0,1.0,38.0,0.5,0.025,0.0,2.0,2171.0,189.0,82.0,0.26623675725472135
1.0,1.0,39.0,0.5,0.025,0.0,2.0,2041.0,188.0,91.0,0.2773150416462518
1.0,1.0,40.0,0.5,0.025,0.0,2.0,1974.0,200.0,96.0,0.281661600810537
1.0,1.0,41.0,0.5,0.025,0.0,2.0,1901.0,202.0,101.0,0.28826933193056287
1.0,1.0,42.0,0.5,0.025,0.0,2.0,1740.0,169.0,84.0,0.29942528735632185
1.0,1.0,43.0,0.5,0.025,0.0,2.0,1683.0,165.0,86.0,0.3024361259655377
1.0,1.0,44.0,0.5,0.025,0.0,2.0,1626.0,166.0,85.0,0.3075030750307503
1.0,1.0,45.0,0.5,0.025,0.0,2.0,1508.0,143.0,70.0,0.5676392572944297
1.0,1.0,46.0,0.5,0.025,0.0,2.0,1430.0,124.0,65.0,0.5797202797202797
1.0,1.0,47.0,0.5,0.025,0.0,2.0,1394.0,112.0,61.0,0.5846484935437589
1.0,1.0,48.0,0.5,0.025,0.0,2.0,1280.0,70.0,38.0,0.60390625
1.0,1.0,49.0,0.5,0.025,0.0,2.0,1239.0,60.0,33.0,0.6085552865213882
1.0,1.0,50.0,0.5,0.025,0.0,2.0,1231.0,57.0,30.0,0.6068237205523964
1.0,1.0,51.0,0.5,0.025,0.0,2.0,1180.0,50.0,22.0,0.6161016949152542
1.0,1.0,52.0,0.5,0.025,0.0,2.0,1161.0,42.0,19.0,0.6149870801033591
1.0,2.0,1.0,0.5,0.025,0.0,2.0,1137.0,34.0,18.0,0.6182937554969217
1.0,2.0,2.0,0.5,0.025,0.0,2.0,1113.0,31.0,20.0,0.6190476190476191
1.0,2.0,3.0,0.5,0.025,0.0,2.0,1077.0,28.0,17.0,0.6248839368616528
1.0,2.0,4.0,0.5,0.025,0.0,2.0,1057.0,21.0,11.0,0.6329233680227058
1.0,2.0,5.0,0.5,0.025,0.0,2.0,1027.0,15.0,10.0,0.6426484907497566
1.0,2.0,6.0,0.5,0.025,0.0,2.0,1021.0,13.0,8.0,0.643486777668952
1.0,2.0,7.0,0.5,0.025,0.0,2.0,996.0,14.0,6.0,0.6465863453815262
1.0,2.0,8.0,0.5,0.025,0.0,2.0,988.0,11.0,2.0,0.6477732793522267
1.0,2.0,9.0,0.5,0.025,0.0,2.0,982.0,10.0,5.0,0.6496945010183299
