rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.2,0.1,0.4,3.0,5085.0,52.0,7.0,0.19233038348082596
1.0,1.0,2.0,0.2,0.1,0.4,3.0,4970.0,50.0,15.0,0.1925553319919517
1.0,1.0,3.0,0.2,0.1,0.4,3.0,4868.0,60.0,27.0,0.19474116680361545
1.0,1.0,4.0,0.2,0.1,0.4,3.0,4760.0,66.0,23.0,0.19642857142857142
1.0,1.0,5.0,0.2,0.1,0.4,3.0,4635.0,72.0,26.0,0.19978425026968716
1.0,1.0,6.0,0.2,0.1,0.4,3.0,4463.0,93.0,35.0,0.19807304503697065
1.0,1.0,7.0,0.2,0.1,0.4,3.0,4258.0,108.0,37.0,0.20056364490371067
1.0,1.0,8.0,0.2,0.1,0.4,3.0,4091.0,125.0,53.0,0.19799560009777561
1.0,1.0,9.0,0.2,0.1,0.4,3.0,3889.0,117.0,47.0,0.1979943430187709
1.0,1.0,10.0,0.2,0.1,0.4,3.0,3753.0,130.0,63.0,0.1995736743938183
1.0,1.0,11.0,0.2,0.1,0.4,3.0,3632.0,135.0,58.0,0.1979625550660793
1.0,1.0,12.0,0.2,0.1,0.4,3.0,3507.0,137.0,52.0,0.19988594240091245
1.0,1.0,13.0,0.2,0.1,0.4,3.0,3380.0,134.0,52.0,0.2
1.0,1.0,14.0,0.2,0.1,0.4,3.0,3291.0,140.0,64.0,0.2011546642357946
1.0,1.0,15.0,0.2,0.1,0.4,3.0,3182.0,143.0,70.0,0.19893148962916404
1.0,1.0,16.0,0.2,0.1,0.4,3.0,3062.0,136.0,66.0,0.20346178967994774
1.0,1.0,17.0,0.2,0.1,0.4,3.0,2943.0,145.0,64.0,0.20523275569147129
1.0,1.0,18.0,0.2,0.1,0.4,3.0,2864.0,137.0,64.0,0.20879888268156424
1.0,1.0,19.0,0.2,0.1,0.4,3.0,2757.0,132.0,63.0,0.21146173376858904
1.0,1.0,20.0,0.2,0.1,0.4,3.0,7331.0,129.0,63.0,0.0778884190424226
1.0,1.0,21.0,0.2,0.1,0.4,3.0,6708.0,195.0,58.0,0.07692307692307693
1.0,1.0,22.0,0.2,0.1,0.4,3.0,6184.0,232.0,63.0,0.07729624838292368
1.0,1.0,23.0,0.2,0.1,0.4,3.0,5699.0,251.0,81.0,0.0780838743639235
1.0,1.0,24.0,0.2,0.1,0.4,3.0,5186.0,283.0,95.0,0.08195140763594293
1.0,1.0,25.0,0.2,0.1,0.4,3.0,4832.0,324.0,120.0,0.08381622516556292
1.0,1.0,26.0,0.2,0.1,0.4,3.0,4492.0,343.0,133.0,0.08659839715048975
1.0,1.0,27.0,0.2,0.1,0.4,3.0,4216.0,357.0,156.0,0.0896584440227704
1.0,1.0,28.0,0.2,0.1,0.4,3.0,3933.0,368.0,146.0,0.09051614543605391
1.0,1.0,29.0,0.2,0.1,0.4,3.0,3585.0,353.0,152.0,0.09177126917712691
1.0,1.0,30.0,0.2,0.1,0.4,3.0,3288.0,336.0,147.0,0.09549878345498783
1.0,1.0,31.0,0.2,0.1,0.4,3.0,3128.0,345.0,153.0,0.09942455242966752
1.0,1.0,32.0,0.2,0.1,0.4,3.0,2857.0,333.0,156.0,0.10500525026251313
1.0,1.0,33.0,0.2,0.1,0.4,3.0,2643.0,318.0,141.0,0.1093454407869845
1.0,1.0,34.0,0.2,0.1,0.4,3.0,2465.0,311.0,141.0,0.11156186612576065
1.0,1.0,35.0,0.2,0.1,0.4,3.0,2316.0,312.0,129.0,0.11398963730569948
1.0,1.0,36.0,0.2,0.1,0.4,3.0,2131.0,300.0,122.0,0.12106992022524636
1.0,1.0,37.0,0.2,0.1,0.4,3.0,2007.0,295.0,117.0,0.12356751370204284
1.0,1.0,38.0,0.2,0.1,0.4,3.0,1879.0,279.0,127.0,0.12825971261309208
1.0,1.0,39.0,0.2,0.1,0.4,3.0,1775.0,263.0,123.0,0.13183098591549297
1.0,1.0,40.0,0.2,0.1,0.4,3.0,1666.0,266.0,121.0,0.1362545018007203
1.0,1.0,41.0,0.2,0.1,0.4,3.0,1577.0,266.0,119.0,0.13950538998097653
1.0,1.0,42.0,0.2,0.1,0.4,3.0,1451.0,250.0,118.0,0.14955203308063406
1.0,1.0,43.0,0.2,0.1,0.4,3.0,1404.0,239.0,127.0,0.15313390313390313
1.0,1.0,44.0,0.2,0.1,0.4,3.0,1275.0,203.0,111.0,0.1631372549019608
1.0,1.0,45.0,0.2,0.1,0.4,3.0,1208.0,185.0,92.0,0.29718543046357615
1.0,1.0,46.0,0.2,0.1,0.4,3.0,1123.0,159.0,76.0,0.3054318788958148
1.0,1.0,47.0,0.2,0.1,0.4,3.0,1068.0,129.0,75.0,0.31086142322097376
1.0,1.0,48.0,0.2,0.1,0.4,3.0,993.0,115.0,74.0,0.32225579053373615
1.0,1.0,49.0,0.2,0.1,0.4,3.0,945.0,89.0,61.0,0.3291005291005291
1.0,1.0,50.0,0.2,0.1,0.4,3.0,899.0,68.0,48.0,0.3359288097886541
1.0,1.0,51.0,0.2,0.1,0.4,3.0,880.0,52.0,32.0,0.3443181818181818
1.0,1.0,52.0,0.2,0.1,0.4,3.0,863.0,46.0,23.0,0.34530706836616454
1.0,2.0,1.0,0.2,0.1,0.4,3.0,838.0,36.0,12.0,0.3520286396181384
1.0,2.0,2.0,0.2,0.1,0.4,3.0,820.0,34.0,13.0,0.35365853658536583
1.0,2.0,3.0,0.2,0.1,0.4,3.0,805.0,34.0,18.0,0.36024844720496896
1.0,2.0,4.0,0.2,0.1,0.4,3.0,789.0,30.0,18.0,0.35868187579214195
1.0,2.0,5.0,0.2,0.1,0.4,3.0,778.0,29.0,16.0,0.3676092544987147
1.0,2.0,6.0,0.2,0.1,0.4,3.0,765.0,22.0,11.0,0.36470588235294116
1.0,2.0,7.0,0.2,0.1,0.4,3.0,755.0,19.0,10.0,0.3708609271523179
1.0,2.0,8.0,0.2,0.1,0.4,3.0,749.0,16.0,11.0,0.3684913217623498
1.0,2.0,9.0,0.2,0.1,0.4,3.0,743.0,14.0,11.0,0.3714670255720054
1.0,2.0,10.0,0.2,0.1,0.4,3.0,731.0,11.0,9.0,0.3693570451436389
1.0,2.0,11.0,0.2,0.1,0.4,3.0,720.0,7.0,6.0,0.375
1.0,2.0,12.0,0.2,0.1,0.4,3.0,706.0,4.0,3.0,0.37252124645892354
1.0,2.0,13.0,0.2,0.1,0.4,3.0,700.0,2.0,2.0,0.37857142857142856
1.0,2.0,14.0,0.2,0.1,0.4,3.0,688.0,1.0,1.0,0.3706395348837209
1.0,2.0,15.0,0.2,0.1,0.4,3.0,689.0,1.0,1.0,0.37590711175616837
1.0,2.0,16.0,0.2,0.1,0.4,3.0,680.0,0.0,0.0,0.3735294117647059
1.0,2.0,17.0,0.2,0.1,0.4,3.0,676.0,0.0,0.0,0.3772189349112426
1.0,2.0,18.0,0.2,0.1,0.4,3.0,671.0,0.0,0.0,0.3710879284649776
1.0,2.0,19.0,0.2,0.1,0.4,3.0,666.0,0.0,0.0,0.3783783783783784
1.0,2.0,20.0,0.2,0.1,0.4,3.0,1173.0,0.0,0.0,0.20971867007672634
