rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.0,0.075,0.0,1.0,5193.0,51.0,9.0,0.0
1.0,1.0,2.0,0.0,0.075,0.0,1.0,5109.0,54.0,19.0,0.00019573302016050108
1.0,1.0,3.0,0.0,0.075,0.0,1.0,4989.0,75.0,34.0,0.0008017638805371818
1.0,1.0,4.0,0.0,0.075,0.0,1.0,4904.0,102.0,35.0,0.0020391517128874386
1.0,1.0,5.0,0.0,0.075,0.0,1.0,4747.0,134.0,43.0,0.0023172530018959344
1.0,1.0,6.0,0.0,0.075,0.0,1.0,4525.0,189.0,46.0,0.004419889502762431
1.0,1.0,7.0,0.0,0.075,0.0,1.0,4348.0,200.0,67.0,0.00390984360625575
1.0,1.0,8.0,0.0,0.075,0.0,1.0,4172.0,256.0,96.0,0.0050335570469798654
1.0,1.0,9.0,0.0,0.075,0.0,1.0,3944.0,279.0,111.0,0.004056795131845842
1.0,1.0,10.0,0.0,0.075,0.0,1.0,3750.0,296.0,116.0,0.005333333333333333
1.0,1.0,11.0,0.0,0.075,0.0,1.0,3595.0,330.0,131.0,0.004172461752433936
1.0,1.0,12.0,0.0,0.075,0.0,1.0,3449.0,341.0,151.0,0.0057987822557262975
1.0,1.0,13.0,0.0,0.075,0.0,1.0,3315.0,366.0,174.0,0.004223227752639517
1.0,1.0,14.0,0.0,0.075,0.0,1.0,3168.0,378.0,179.0,0.004734848484848485
1.0,1.0,15.0,0.0,0.075,0.0,1.0,3051.0,371.0,177.0,0.003933136676499509
1.0,1.0,16.0,0.0,0.075,0.0,1.0,2940.0,371.0,177.0,0.005442176870748299
1.0,1.0,17.0,0.0,0.075,0.0,1.0,2832.0,378.0,184.0,0.00423728813559322
1.0,1.0,18.0,0.0,0.075,0.0,1.0,2664.0,360.0,169.0,0.006006006006006006
1.0,1.0,19.0,0.0,0.075,0.0,1.0,2561.0,351.0,182.0,0.004685669660288949
1.0,1.0,20.0,0.0,0.075,0.0,1.0,6990.0,327.0,172.0,0.0022889842632331904
1.0,1.0,21.0,0.0,0.075,0.0,1.0,6253.0,455.0,163.0,0.0015992323684631377
1.0,1.0,22.0,0.0,0.075,0.0,1.0,5565.0,508.0,165.0,0.0017969451931716084
1.0,1.0,23.0,0.0,0.075,0.0,1.0,5042.0,560.0,180.0,0.0019833399444664813
1.0,1.0,24.0,0.0,0.075,0.0,1.0,4569.0,539.0,216.0,0.002188662727073758
1.0,1.0,25.0,0.0,0.075,0.0,1.0,4178.0,546.0,226.0,0.002632838678793681
1.0,1.0,26.0,0.0,0.075,0.0,1.0,3809.0,512.0,210.0,0.002625360987135731
1.0,1.0,27.0,0.0,0.075,0.0,1.0,3504.0,478.0,204.0,0.001997716894977169
1.0,1.0,28.0,0.0,0.075,0.0,1.0,3281.0,502.0,220.0,0.0021334958854007926
1.0,1.0,29.0,0.0,0.075,0.0,1.0,3010.0,517.0,217.0,0.002325581395348837
1.0,1.0,30.0,0.0,0.075,0.0,1.0,2785.0,523.0,214.0,0.0021543985637342907
1.0,1.0,31.0,0.0,0.075,0.0,1.0,2497.0,465.0,191.0,0.0024028834601521826
1.0,1.0,32.0,0.0,0.075,0.0,1.0,2331.0,470.0,212.0,0.002574002574002574
1.0,1.0,33.0,0.0,0.075,0.0,1.0,2186.0,442.0,209.0,0.0027447392497712718
1.0,1.0,34.0,0.0,0.075,0.0,1.0,2036.0,440.0,209.0,0.0029469548133595285
1.0,1.0,35.0,0.0,0.075,0.0,1.0,1900.0,421.0,195.0,0.002631578947368421
1.0,1.0,36.0,0.0,0.075,0.0,1.0,1703.0,395.0,181.0,0.0035231943628890195
1.0,1.0,37.0,0.0,0.075,0.0,1.0,1575.0,383.0,183.0,0.0031746031746031746
1.0,1.0,38.0,0.0,0.075,0.0,1.0,1456.0,377.0,183.0,0.003434065934065934
1.0,1.0,39.0,0.0,0.075,0.0,1.0,1345.0,334.0,177.0,0.0037174721189591076
1.0,1.0,40.0,0.0,0.075,0.0,1.0,1207.0,287.0,147.0,0.004142502071251036
1.0,1.0,41.0,0.0,0.075,0.0,1.0,1146.0,266.0,135.0,0.004363001745200698
1.0,1.0,42.0,0.0,0.075,0.0,1.0,1049.0,232.0,117.0,0.004766444232602479
1.0,1.0,43.0,0.0,0.075,0.0,1.0,996.0,205.0,106.0,0.0050200803212851405
1.0,1.0,44.0,0.0,0.075,0.0,1.0,902.0,191.0,96.0,0.005543237250554324
1.0,1.0,45.0,0.0,0.075,0.0,1.0,822.0,158.0,90.0,0.006082725060827251
1.0,1.0,46.0,0.0,0.075,0.0,1.0,765.0,148.0,75.0,0.00522875816993464
1.0,1.0,47.0,0.0,0.075,0.0,1.0,728.0,135.0,72.0,0.005494505494505495
1.0,1.0,48.0,0.0,0.075,0.0,1.0,677.0,112.0,52.0,0.005908419497784343
1.0,1.0,49.0,0.0,0.075,0.0,1.0,638.0,96.0,42.0,0.006269592476489028
