rep,year,week,sero,rate,im_sero,barrier,total_pop,n_infected,n_symptomatic,actual_sero
1.0,1.0,1.0,0.5,0.025,0.6,2.0,5171.0,54.0,10.0,0.48056468768129956
1.0,1.0,2.0,0.5,0.025,0.6,2.0,5091.0,58.0,20.0,0.4786878805735612
1.0,1.0,3.0,0.5,0.025,0.6,2.0,4939.0,64.0,34.0,0.4778295201457785
1.0,1.0,4.0,0.5,0.025,0.6,2.0,4804.0,76.0,38.0,0.47668609492089925
1.0,1.0,5.0,0.5,0.025,0.6,2.0,4785.0,83.0,41.0,0.4789968652037618
1.0,1.0,6.0,0.5,0.025,0.6,2.0,4574.0,88.0,32.0,0.4829470922606034
1.0,1.0,7.0,0.5,0.025,0.6,2.0,4479.0,92.0,36.0,0.48292029470864034
1.0,1.0,8.0,0.5,0.025,0.6,2.0,4257.0,92.0,39.0,0.48273431994362226
1.0,1.0,9.0,0.5,0.025,0.6,2.0,4091.0,93.0,40.0,0.48447812270838425
1.0,1.0,10.0,0.5,0.025,0.6,2.0,3870.0,100.0,44.0,0.4873385012919897
1.0,1.0,11.0,0.5,0.025,0.6,2.0,3701.0,83.0,33.0,0.4877060253985409
1.0,1.0,12.0,0.5,0.025,0.6,2.0,3549.0,91.0,36.0,0.4891518737672584
1.0,1.0,13.0,0.5,0.025,0.6,2.0,3378.0,85.0,37.0,0.4911190053285968
1.0,1.0,14.0,0.5,0.025,0.6,2.0,3269.0,94.0,43.0,0.4900581217497706
1.0,1.0,15.0,0.5,0.025,0.6,2.0,3154.0,89.0,42.0,0.49429296131896006
1.0,1.0,16.0,0.5,0.025,0.6,2.0,3036.0,87.0,37.0,0.4963768115942029
1.0,1.0,17.0,0.5,0.025,0.6,2.0,2957.0,76.0,33.0,0.49780182617517754
1.0,1.0,18.0,0.5,0.025,0.6,2.0,2873.0,82.0,39.0,0.5005221023320571
1.0,1.0,19.0,0.5,0.025,0.6,2.0,2821.0,77.0,42.0,0.500177242112726
1.0,1.0,20.0,0.5,0.025,0.6,2.0,7474.0,71.0,37.0,0.18664704308268665
1.0,1.0,21.0,0.5,0.025,0.6,2.0,6669.0,121.0,32.0,0.19118308591992803
1.0,1.0,22.0,0.5,0.025,0.6,2.0,6158.0,138.0,37.0,0.19356934069503084
1.0,1.0,23.0,0.5,0.025,0.6,2.0,5596.0,162.0,52.0,0.202108649035025
1.0,1.0,24.0,0.5,0.025,0.6,2.0,5114.0,188.0,62.0,0.204732107938991
1.0,1.0,25.0,0.5,0.025,0.6,2.0,4776.0,199.0,71.0,0.20896147403685092
1.0,1.0,26.0,0.5,0.025,0.6,2.0,4476.0,209.0,80.0,0.21470062555853442
1.0,1.0,27.0,0.5,0.025,0.6,2.0,4155.0,224.0,93.0,0.21684717208182913
1.0,1.0,28.0,0.5,0.025,0.6,2.0,3931.0,237.0,99.0,0.2220808954464513
1.0,1.0,29.0,0.5,0.025,0.6,2.0,3622.0,224.0,97.0,0.22528989508558808
1.0,1.0,30.0,0.5,0.025,0.6,2.0,3469.0,229.0,101.0,0.22946093975208995
1.0,1.0,31.0,0.5,0.025,0.6,2.0,3254.0,213.0,106.0,0.23509526736324524
1.0,1.0,32.0,0.5,0.025,0.6,2.0,3061.0,199.0,92.0,0.24109768049656974
1.0,1.0,33.0,0.5,0.025,0.6,2.0,2922.0,203.0,96.0,0.24161533196440793
1.0,1.0,34.0,0.5,0.025,0.6,2.0,2691.0,176.0,90.0,0.24749163879598662
1.0,1.0,35.0,0.5,0.025,0.6,2.0,2491.0,169.0,89.0,0.25090325170614214
1.0,1.0,36.0,0.5,0.025,0.6,2.0,2287.0,154.0,73.0,0.2606034105815479
1.0,1.0,37.0,0.5,0.025,0.6,2.0,2189.0,162.0,70.0,0.26587482868889906
1.0,1.0,38.0,0.5,0.025,0.6,2.0,2102.0,139.0,69.0,0.27117031398667935
1.0,1.0,39.0,0.5,0.025,0.6,2.0,2008.0,142.0,76.0,0.27689243027888444
1.0,1.0,40.0,0.5,0.025,0.6,2.0,1921.0,146.0,74.0,0.2831858407079646
1.0,1.0,41.0,0.5,0.025,0.6,2.0,1783.0,126.0,60.0,0.2944475602916433
1.0,1.0,42.0,0.5,0.025,0.6,2.0,1664.0,108.0,56.0,0.30408653846153844
1.0,1.0,43.0,0.5,0.025,0.6,2.0,1587.0,98.0,54.0,0.31190926275992437
1.0,1.0,44.0,0.5,0.025,0.6,2.0,1519.0,96.0,47.0,0.31994733377221857
1.0,1.0,45.0,0.5,0.025,0.6,2.0,1423.0,77.0,42.0,0.567111735769501
1.0,1.0,46.0,0.5,0.025,0.6,2.0,1372.0,70.0,40.0,0.5677842565597667
1.0,1.0,47.0,0.5,0.025,0.6,2.0,1291.0,58.0,37.0,0.5693261037955074
1.0,1.0,48.0,0.5,0.025,0.6,2.0,1275.0,47.0,33.0,0.567843137254902
1.0,1.0,49.0,0.5,0.025,0.6,2.0,1221.0,36.0,23.0,0.5741195741195741
1.0,1.0,50.0,0.5,0.025,0.6,2.0,1202.0,28.0,16.0,0.5806988352745425
1.0,1.0,51.0,0.5,0.025,0.6,2.0,1154.0,22.0,14.0,0.58578856152513
1.0,1.0,52.0,0.5,0.025,0.6,2.0,1140.0,20.0,13.0,0.5877192982456141
1.0,2.0,1.0,0.5,0.025,0.6,2.0,1112.0,16.0,11.0,0.5962230215827338
1.0,2.0,2.0,0.5,0.025,0.6,2.0,1075.0,10.0,6.0,0.5962790697674418
1.0,2.0,3.0,0.5,0.025,0.6,2.0,1042.0,7.0,6.0,0.6007677543186181
1.0,2.0,4.0,0.5,0.025,0.6,2.0,1019.0,6.0,4.0,0.6064769381746811
1.0,2.0,5.0,0.5,0.025,0.6,2.0,1005.0,4.0,4.0,0.6069651741293532
1.0,2.0,6.0,0.5,0.025,0.6,2.0,985.0,3.0,2.0,0.6091370558375635
1.0,2.0,7.0,0.5,0.025,0.6,2.0,970.0,3.0,2.0,0.6092783505154639
1.0,2.0,8.0,0.5,0.025,0.6,2.0,945.0,2.0,0.0,0.6137566137566137
1.0,2.0,9.0,0.5,0.025,0.6,2.0,937.0,2.0,1.0,0.6115261472785486
1.0,2.0,10.0,0.5,0.025,0.6,2.0,920.0,3.0,2.0,0.6152173913043478
1.0,2.0,11.0,0.5,0.025,0.6,2.0,895.0,3.0,2.0,0.6189944134078212
1.0,2.0,12.0,0.5,0.025,0.6,2.0,886.0,2.0,1.0,0.6230248306997742
1.0,2.0,13.0,0.5,0.025,0.6,2.0,863.0,1.0,1.0,0.6257242178447276
1.0,2.0,14.0,0.5,0.025,0.6,2.0,849.0,1.0,1.0,0.6301531213191991
1.0,2.0,15.0,0.5,0.025,0.6,2.0,829.0,1.0,1.0,0.6296743063932448
1.0,2.0,16.0,0.5,0.025,0.6,2.0,819.0,0.0,0.0,0.6275946275946276
1.0,2.0,17.0,0.5,0.025,0.6,2.0,810.0,0.0,0.0,0.6296296296296297
1.0,2.0,18.0,0.5,0.025,0.6,2.0,811.0,0.0,0.0,0.6263871763255241
1.0,2.0,19.0,0.5,0.025,0.6,2.0,793.0,0.0,0.0,0.626733921815889
1.0,2.0,20.0,0.5,0.025,0.6,2.0,1367.0,0.0,0.0,0.3606437454279444
1.0,2.0,21.0,0.5,0.025,0.6,2.0,1303.0,0.0,0.0,0.36377590176515734
1.0,2.0,22.0,0.5,0.025,0.6,2.0,1200.0,0.0,0.0,0.3775
1.0,2.0,23.0,0.5,0.025,0.6,2.0,1141.0,0.0,0.0,0.38475021910604734
1.0,2.0,24.0,0.5,0.025,0.6,2.0,1123.0,0.0,0.0,0.377560106856634
1.0,2.0,25.0,0.5,0.025,0.6,2.0,1084.0,0.0,0.0,0.37546125461254615
1.0,2.0,26.0,0.5,0.025,0.6,2.0,1043.0,0.0,0.0,0.37679769894535
